İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Noah Rupp,1133254,Super League 23/24,Swiss Super League,FC Luzern,6.8,1,0,0,0,0,0.0,4,5,80.0,2,2,1,0,0,0.0,1,0,0,0,0,0,0.0,2,1,3,60.0,0,0.0,14,0.0,0,0,0,0,0,0,0,0.0,0,0,0,1,2,1,0,0,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0.0,0,2,3,0,0.0,2,0,2,0.0
Donat Rrudhani,994053,Super League 24/25,Swiss Super League,FC Luzern,7.2266666666667,30,9,8,3,6,0.0,586,754,77.718832891247,230,418,244,64,29,42.028985507246,34,7,6,0,0,62,44.604316546763,59,20,98,48.756218905473,18,51.428571428571,2195,15.254237288136,4,4,1,0,4,0,26,44.067796610169,19,0,0,21,364,14,59,23,1268,38,25,0,0,21,2,14,0,0,1,0,0,0,0,0,0,27,0.0,64,69,139,59,41,26,76.470588235294,0,252,641,4,0.0,84,0,31,0.0
Oscar Kabwit,2268394,Super League 25/26,Swiss Super League,FC Luzern,6.9571428571429,21,7,9,5,5,2.30539965,154,243,63.374485596708,37,117,84,20,13,39.393939393939,17,10,2,0,0,10,37.037037037037,50,20,40,34.48275862069,9,23.076923076923,1130,14.0,0,0,1,0,0,0,4,36.363636363636,8,0,0,19,183,8,14,5,491,10,33,2,0,7,3,10,0,0,0,0,0,0,0,0,0,13,0.0,20,33,27,11,20,11,64.705882352941,0,57,186,4,5.8072,47,0,21,0.0
Adrian Grbić,282095,Super League 25/26,Swiss Super League,FC Luzern,6.7076923076923,26,6,4,4,1,0.8711994,158,251,62.948207171315,71,87,55,13,8,50.0,13,4,5,0,0,2,28.571428571429,46,11,31,40.789473684211,50,51.546391752577,1348,13.04347826087,2,2,0,0,6,0,5,62.5,12,0,0,16,147,4,15,7,439,10,24,0,0,3,11,15,0,0,1,0,0,0,0,0,0,14,0.0,13,16,7,8,27,7,53.846153846154,0,91,160,1,7.0374,24,3,26,0.0
Adrian Grbić,282095,Super League 24/25,Swiss Super League,FC Luzern,6.8225806451613,31,9,2,7,1,0.0,202,280,72.142857142857,79,124,74,9,7,38.888888888889,11,5,3,0,0,1,20.0,41,29,31,35.227272727273,25,34.722222222222,1412,21.951219512195,6,4,0,0,2,0,8,61.538461538462,13,0,0,17,146,12,23,11,483,14,24,1,0,9,8,6,0,0,0,0,0,0,0,0,0,12,0.0,9,18,5,13,28,7,63.636363636364,0,99,186,1,0.0,36,0,31,0.0
Adrian Grbić,282095,Super League 23/24,Swiss Super League,FC Luzern,6.9142857142857,14,4,2,7,2,0.0,137,196,69.897959183673,49,89,65,11,2,33.333333333333,2,3,2,0,0,1,50.0,27,16,11,33.333333333333,19,57.575757575758,956,14.814814814815,1,1,0,0,3,0,3,33.333333333333,13,0,0,8,84,5,10,4,300,9,7,0,0,4,8,4,0,0,1,0,0,0,0,0,0,11,0.0,11,6,2,9,16,1,50.0,0,60,138,1,0.0,15,0,14,0.0
Lars Villiger,1485011,Super League 25/26,Swiss Super League,FC Luzern,6.8285714285714,21,4,3,5,2,1.26931483,126,199,63.316582914573,28,98,60,12,8,53.333333333333,5,1,6,0,0,2,10.526315789474,19,6,32,38.55421686747,38,51.351351351351,954,21.052631578947,0,0,0,0,0,0,4,50.0,12,1,0,15,148,6,8,3,383,19,25,0,0,8,4,5,0,0,1,0,0,0,0,0,0,10,0.0,12,15,19,8,19,2,40.0,0,41,158,1,4.2413,25,3,22,0.0
Lars Villiger,1485011,Super League 24/25,Swiss Super League,FC Luzern,6.9236842105263,38,7,7,5,5,0.0,252,389,64.781491002571,75,178,119,26,9,42.857142857143,18,7,3,0,0,1,14.285714285714,38,17,59,38.064516129032,55,45.833333333333,2078,18.421052631579,1,0,1,0,0,0,9,60.0,26,0,0,36,276,13,10,3,726,35,43,3,0,10,9,6,0,0,0,0,0,0,0,0,0,24,0.0,26,21,7,15,31,12,66.666666666667,0,90,306,3,0.0,36,0,38,0.0
Lars Villiger,1485011,Super League 23/24,Swiss Super League,FC Luzern,6.8121212121212,33,6,4,3,2,0.0,189,268,70.522388059701,59,133,79,13,8,47.058823529412,15,2,3,0,0,3,25.0,30,13,50,42.016806722689,23,29.87012987013,1523,20.0,0,0,2,0,0,0,3,27.272727272727,10,0,0,29,167,11,8,4,517,27,22,1,0,14,5,9,0,0,0,0,0,0,0,0,0,16,0.0,13,17,12,11,21,9,60.0,0,69,211,2,0.0,46,0,34,0.0
Julian Von Moos,910075,Super League 25/26,Swiss Super League,FC Luzern,6.5818181818182,22,4,1,7,3,2.02602282,166,248,66.935483870968,40,126,90,15,14,30.434782608696,14,3,2,0,0,3,21.428571428571,32,12,40,31.746031746032,9,20.93023255814,1482,12.5,0,0,1,0,2,1,3,30.0,7,0,0,34,206,8,12,8,495,12,19,1,1,5,13,9,1,0,0,0,0,0,0,0,0,21,50.0,14,46,14,10,30,10,71.428571428571,0,54,194,0,5.1059,37,0,22,0.0
