İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Winsley Boteli,1495869,Super League 25/26,Swiss Super League,FC Sion,6.637037037037,27,6,1,4,0,0.29553901,83,107,77.570093457944,33,50,32,6,11,64.705882352941,1,0,1,0,0,1,100.0,19,9,19,43.181818181818,10,20.833333333333,498,31.578947368421,0,0,0,0,0,0,0,0.0,2,0,0,4,62,1,3,1,205,7,13,0,0,6,2,4,0,0,0,0,0,0,0,0,0,1,0.0,6,17,1,0,4,0,0.0,0,38,69,0,3.6777,11,1,28,0.0
Franck Surdez,1092662,Super League 25/26,Swiss Super League,FC Sion,6.7,9,0,4,1,2,1.59895672,44,58,75.862068965517,12,32,20,7,6,30.0,8,2,1,0,0,8,44.444444444444,7,3,25,40.983606557377,2,28.571428571429,259,0.0,0,0,1,0,1,0,1,25.0,1,0,0,7,55,1,1,0,161,11,13,1,0,3,0,1,0,0,0,0,0,0,0,0,0,2,0.0,7,20,18,4,1,5,62.5,0,14,44,0,0.7791,16,0,10,0.0
Rilind Nivokazi,865650,Super League 25/26,Swiss Super League,FC Sion,6.725,32,12,1,20,2,0.85865009,259,372,69.623655913978,96,163,104,21,27,58.695652173913,13,3,3,0,0,0,0.0,89,30,82,43.157894736842,76,39.79057591623,2460,13.483146067416,1,0,3,0,1,0,8,57.142857142857,22,0,1,29,251,9,8,4,781,46,62,3,0,3,10,23,0,0,0,0,0,0,0,0,0,32,0.0,21,46,3,14,32,9,69.230769230769,0,105,267,4,14.796,43,3,32,0.0
Adrien Llukes,1973301,Super League 25/26,Swiss Super League,FC Sion,6.62,5,0,0,0,0,0.32067991,19,33,57.575757575758,4,15,10,0,2,28.571428571429,5,1,1,0,0,1,50.0,2,0,8,53.333333333333,2,100.0,63,0.0,0,0,0,0,0,0,1,20.0,1,0,0,0,26,0,4,2,68,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0,7,2,5,0,2,40.0,0,6,27,0,0.0656,3,1,6,0.0
Adrien Llukes,1973301,Super League 24/25,Swiss Super League,FC Sion,6.6,1,0,0,0,0,0.0,6,8,75.0,3,3,2,0,1,100.0,0,0,0,0,0,0,0.0,0,0,3,75.0,0,0.0,21,0.0,0,0,0,0,0,0,1,50.0,0,0,0,0,5,0,2,1,15,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,2,0,0,0.0,0,4,4,0,0.0,0,0,1,0.0
Dejan Đokić,998014,Super League 24/25,Swiss Super League,FC Sion,6.652380952381,21,2,1,1,0,0.0,103,123,83.739837398374,38,66,35,4,6,30.0,9,2,0,0,0,1,25.0,15,6,28,45.161290322581,9,31.034482758621,637,13.333333333333,0,0,0,0,0,0,3,60.0,4,0,0,11,69,1,8,5,246,14,9,0,0,1,2,3,0,0,0,0,0,0,0,0,0,7,0.0,4,20,4,5,12,4,44.444444444444,0,41,86,0,0.0,10,0,22,0.0
Donat Rrudhani,994053,Super League 25/26,Swiss Super League,FC Sion,6.8529411764706,17,2,4,1,1,1.96756477,278,334,83.233532934132,101,177,111,20,9,52.941176470588,18,4,1,0,0,17,33.333333333333,24,7,45,58.441558441558,10,52.631578947368,827,8.3333333333333,1,1,1,0,4,0,6,33.333333333333,12,0,0,5,121,4,11,7,530,18,12,1,0,8,1,7,0,0,0,0,0,0,0,0,0,10,0.0,20,17,51,18,12,9,50.0,0,115,219,1,2.6879,42,1,17,0.0
Ylyas Chouaref,966218,Super League 25/26,Swiss Super League,FC Sion,7.1,32,5,14,1,5,5.82309093,586,731,80.164158686731,112,474,350,63,61,49.593495934959,32,13,2,0,0,29,27.619047619048,58,19,157,45.507246376812,37,43.529411764706,2465,8.6206896551724,0,0,2,0,0,0,20,58.823529411765,11,0,0,63,422,23,47,19,1411,65,42,2,0,22,7,14,1,0,2,0,0,0,0,0,0,30,0.0,62,123,105,34,28,15,46.875,0,127,604,4,3.5828,122,3,32,0.0
Ylyas Chouaref,966218,Super League 24/25,Swiss Super League,FC Sion,7.1756756756757,37,6,5,8,3,0.0,579,773,74.90297542044,133,485,314,46,86,56.209150326797,55,11,5,0,0,39,30.0,77,27,194,51.871657754011,40,33.333333333333,2803,7.7922077922078,0,0,0,0,2,0,20,57.142857142857,10,0,0,49,489,20,65,29,1531,55,45,1,0,21,14,18,1,0,0,0,0,0,0,0,0,33,0.0,45,153,130,35,41,40,72.727272727273,0,157,746,4,0.0,124,0,37,0.0
Benjamin Kololli,276301,Super League 25/26,Swiss Super League,FC Sion,6.7791666666667,24,5,7,4,1,3.84527934,267,328,81.40243902439,75,192,134,38,6,50.0,9,2,3,0,0,32,38.095238095238,39,12,39,53.424657534247,17,53.125,1135,12.820512820513,4,4,0,1,9,0,12,44.444444444444,11,0,0,16,174,5,21,6,594,24,12,4,0,3,5,12,0,0,0,0,0,0,0,0,0,15,0.0,38,12,84,27,13,5,55.555555555556,0,86,242,0,5.6334,41,2,24,0.0
Benjamin Kololli,276301,Super League 24/25,Swiss Super League,FC Sion,7.2142857142857,21,9,3,4,3,0.0,367,452,81.194690265487,122,267,156,26,23,58.974358974359,11,13,2,0,1,22,33.333333333333,46,20,58,48.333333333333,21,60.0,1213,19.565217391304,2,2,0,1,8,1,15,55.555555555556,17,0,0,22,203,6,22,13,792,24,10,2,1,15,5,13,0,0,0,0,0,0,0,0,0,14,12.5,26,39,66,27,23,6,54.545454545455,1,135,383,2,0.0,51,0,21,0.0
Lamine Diack,982317,Super League 25/26,Swiss Super League,FC Sion,6.5444444444444,9,0,0,0,0,0.05756706,83,107,77.570093457944,46,37,18,1,1,100.0,6,3,0,1,1,0,0.0,0,0,10,40.0,3,42.857142857143,203,0.0,0,0,0,0,0,0,5,45.454545454545,3,0,0,1,31,0,1,1,135,3,9,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,1,0,11,3,3,50.0,0,59,48,0,0.0,15,1,9,0.0
Baltazar Costa,939661,Super League 25/26,Swiss Super League,FC Sion,7.0586206896552,29,1,4,1,2,1.42060069,828,1051,78.782112274025,404,424,219,13,10,45.454545454545,48,27,6,0,0,0,0.0,20,5,98,55.367231638418,52,58.426966292135,2056,5.0,0,0,0,0,0,0,82,52.564102564103,47,0,1,14,290,6,82,40,1395,42,36,1,0,18,0,3,0,0,6,0,0,0,0,0,0,22,0.0,13,22,10,156,24,31,64.583333333333,0,468,583,2,1.0467,128,9,29,0.0
Baltazar Costa,939661,Super League 24/25,Swiss Super League,FC Sion,6.9846153846154,26,0,3,2,0,0.0,886,1116,79.390681003584,385,503,236,17,10,41.666666666667,54,40,4,0,0,2,22.222222222222,24,9,99,55.932203389831,34,49.275362318841,2295,0.0,0,0,0,0,0,0,69,47.586206896552,38,1,0,17,300,7,97,52,1484,38,23,1,0,26,0,2,0,0,3,0,0,0,0,0,0,25,0.0,17,24,9,145,31,32,59.259259259259,0,463,662,0,0.0,118,0,26,0.0
Liam Scott Chipperfield,1176134,Super League 25/26,Swiss Super League,FC Sion,6.8689655172414,29,4,6,2,1,3.54951507,308,420,73.333333333333,111,197,117,27,16,37.209302325581,10,10,3,0,0,31,28.181818181818,36,8,53,46.086956521739,10,47.619047619048,1261,11.111111111111,1,0,0,0,2,0,41,52.564102564103,4,0,0,14,264,2,59,28,760,27,13,2,0,9,0,15,0,0,0,0,0,0,0,0,0,13,0.0,27,43,110,78,16,9,90.0,0,142,278,1,2.5532,67,3,29,0.0
Liam Scott Chipperfield,1176134,Super League 24/25,Swiss Super League,FC Sion,6.9388888888889,18,0,5,1,3,0.0,154,219,70.319634703196,42,134,57,23,10,55.555555555556,15,4,1,0,0,22,38.59649122807,14,5,40,55.555555555556,5,35.714285714286,662,0.0,0,0,0,0,2,0,20,51.282051282051,8,0,0,6,134,2,39,17,404,15,9,0,0,9,1,6,0,0,0,0,0,0,0,0,0,9,0.0,23,18,57,39,8,11,73.333333333333,0,57,219,1,0.0,42,0,18,0.0
Josias Lukembila,1006837,Super League 25/26,Swiss Super League,FC Sion,6.6428571428571,28,3,3,5,2,1.60287768,195,267,73.033707865169,65,130,73,11,14,48.275862068966,22,7,3,0,0,2,11.111111111111,27,8,47,42.727272727273,19,47.5,1091,11.111111111111,0,0,0,0,0,0,5,55.555555555556,5,0,0,20,166,4,13,10,496,12,20,3,0,12,2,8,0,0,0,0,0,0,0,0,0,11,0.0,11,29,18,9,12,11,50.0,0,79,188,2,3.103,40,2,29,0.0
Théo Berdayes,1100975,Super League 25/26,Swiss Super League,FC Sion,6.4793103448276,29,1,0,7,1,0.66734603,235,322,72.981366459627,99,136,78,8,7,30.434782608696,8,5,1,0,0,2,28.571428571429,27,11,17,22.077922077922,22,46.808510638298,1266,3.7037037037037,0,0,0,0,0,0,9,64.285714285714,12,0,0,26,166,8,8,5,504,2,8,0,0,10,0,4,0,0,0,0,0,0,0,0,0,13,0.0,8,23,7,14,14,4,50.0,0,113,209,0,3.1157,55,2,29,0.0
Théo Berdayes,1100975,Super League 24/25,Swiss Super League,FC Sion,6.7611111111111,36,4,5,4,6,0.0,397,562,70.640569395018,124,276,161,23,15,36.585365853659,59,7,2,0,0,3,17.647058823529,36,16,86,43.0,43,30.281690140845,2343,11.111111111111,0,0,0,0,0,0,19,50.0,28,0,0,30,294,13,28,16,938,15,14,1,0,44,2,3,0,0,1,0,0,0,0,0,0,29,0.0,23,41,17,38,37,28,47.457627118644,0,172,407,2,0.0,101,0,36,0.0
Ali Kabacalman,850351,Super League 25/26,Swiss Super League,FC Sion,7.2032258064516,31,3,2,1,1,2.11848709,1657,1859,89.133942980097,889,768,398,28,14,56.0,56,28,6,0,0,4,23.529411764706,19,8,94,58.75,12,42.857142857143,2557,15.789473684211,4,3,0,0,0,0,115,62.841530054645,44,0,0,15,263,10,145,88,2214,24,17,1,0,23,0,6,0,0,2,0,0,0,0,0,0,31,0.0,28,25,17,183,31,27,48.214285714286,0,945,914,0,3.9035,156,8,31,0.0
