İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Elmin Rastoder,1084939,Super League 25/26,Swiss Super League,FC Thun,6.8258064516129,31,12,9,10,5,3.5282443,333,541,61.552680221811,50,283,225,49,36,43.90243902439,13,3,1,0,1,3,18.75,57,24,75,33.93665158371,71,44.936708860759,2302,21.052631578947,0,0,1,0,0,0,7,53.846153846154,22,0,0,57,425,29,19,6,1007,29,41,0,0,6,21,11,0,0,1,0,0,0,0,0,0,27,0.0,49,82,16,13,28,9,69.230769230769,1,61,480,2,9.0968,91,1,31,0.0
Christopher Ibayi,789166,Super League 25/26,Swiss Super League,FC Thun,6.9153846153846,26,9,4,7,3,1.85688487,180,279,64.516129032258,44,136,92,22,2,22.222222222222,13,2,4,0,0,6,25.0,40,19,35,38.888888888889,42,50.0,1359,22.5,0,0,0,0,0,0,8,53.333333333333,11,0,0,20,184,9,32,19,496,21,29,3,0,1,23,7,0,0,0,0,0,0,0,0,0,17,0.0,22,9,24,15,16,6,46.153846153846,0,60,219,2,7.2417,35,1,26,0.0
Brighton Labeau,886289,Super League 25/26,Swiss Super League,FC Thun,6.4,30,3,7,14,3,2.83381467,208,346,60.115606936416,41,167,129,36,16,42.105263157895,21,2,2,0,0,5,38.461538461538,46,13,68,35.602094240838,88,41.31455399061,1784,6.5217391304348,0,0,0,0,0,0,5,62.5,18,0,0,50,334,15,12,7,775,32,46,1,0,10,9,9,0,0,0,0,0,0,0,0,0,20,0.0,36,38,13,8,21,14,66.666666666667,0,56,290,1,7.5381,47,2,30,0.0
Furkan Dursun,1149221,Super League 25/26,Swiss Super League,FC Thun,6.7142857142857,7,1,0,2,1,0.05878446,14,30,46.666666666667,1,13,9,1,0,0.0,2,0,0,0,0,0,0.0,4,2,8,53.333333333333,9,69.230769230769,120,25.0,0,0,0,0,0,0,0,0.0,0,0,0,3,25,3,0,0,58,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,2,0,1,1,1,50.0,0,1,29,0,0.7278,5,0,8,0.0
Marc Gutbub,1408521,Super League 25/26,Swiss Super League,FC Thun,6.3818181818182,11,0,1,1,0,0.09705491,15,24,62.5,2,13,10,2,2,50.0,2,1,1,0,0,2,33.333333333333,6,3,4,25.0,2,16.666666666667,141,0.0,0,0,0,0,0,0,0,0.0,0,0,0,4,29,0,2,1,64,0,4,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0.0,2,4,6,0,3,2,100.0,0,4,20,0,0.4546,5,1,12,0.0
Kastriot Imeri,865520,Super League 25/26,Swiss Super League,FC Thun,7.004,25,6,9,2,6,2.85093117,236,354,66.666666666667,76,160,119,22,11,52.380952380952,17,14,3,0,0,24,25.263157894737,35,13,45,47.872340425532,14,45.161290322581,1183,17.142857142857,0,0,0,1,6,1,20,46.511627906977,8,0,0,10,256,11,59,33,675,17,21,1,0,12,4,9,0,0,0,0,0,0,0,0,0,14,16.666666666667,22,21,95,43,16,12,70.588235294118,0,108,246,3,3.1399,77,3,25,0.0
Mattias Käit,354052,Super League 25/26,Swiss Super League,FC Thun,6.995652173913,23,2,2,2,1,0.54974939,391,527,74.193548387097,186,205,110,10,5,83.333333333333,52,21,2,0,0,1,11.111111111111,18,7,72,62.068965517241,36,53.731343283582,1735,11.111111111111,0,0,0,0,0,0,40,41.666666666667,60,0,0,7,176,7,58,32,835,17,19,0,0,19,0,5,0,0,1,0,0,0,0,0,0,21,0.0,10,6,9,96,23,33,63.461538461538,0,225,302,2,1.0976,103,15,23,0.0
Nils Reichmuth,1036153,Super League 25/26,Swiss Super League,FC Thun,7.0142857142857,28,4,6,3,3,2.94045392,233,345,67.536231884058,77,156,120,28,21,55.263157894737,53,9,3,0,0,15,24.193548387097,48,18,90,49.180327868852,18,40.0,1280,8.3333333333333,0,0,0,0,1,0,33,50.769230769231,11,0,0,16,234,12,50,24,707,16,35,2,0,25,2,15,0,0,0,0,0,0,0,0,0,12,0.0,28,38,62,65,13,35,66.037735849057,0,93,252,5,4.0506,92,3,28,0.0
Franz-Ethan Meichtry,1819079,Super League 25/26,Swiss Super League,FC Thun,6.8677419354839,31,8,7,6,3,2.11186987,279,367,76.021798365123,80,199,140,32,39,50.649350649351,32,10,7,0,0,7,20.588235294118,56,21,91,43.540669856459,9,27.272727272727,1586,14.285714285714,0,0,1,0,0,0,10,52.631578947368,5,0,0,44,267,19,25,8,797,20,27,2,0,10,2,20,0,0,0,0,0,0,0,0,0,21,0.0,32,77,34,19,25,26,81.25,0,96,271,3,5.7823,88,1,31,0.0
Valmir Matoshi,1424931,Super League 25/26,Swiss Super League,FC Thun,6.775,28,5,6,3,4,2.46179068,192,316,60.759493670886,52,140,102,23,13,41.935483870968,23,7,6,1,1,4,57.142857142857,37,12,44,33.846153846154,16,48.484848484848,1404,13.513513513514,0,0,0,0,0,0,13,26.0,15,0,0,23,203,15,39,17,568,9,32,1,0,14,1,14,0,0,0,0,0,0,0,0,0,18,0.0,23,31,7,50,19,16,69.565217391304,0,74,242,1,4.4044,70,6,28,0.0
Leonardo Bertone,234958,Super League 25/26,Swiss Super League,FC Thun,7.2862068965517,29,10,5,1,2,3.327561,816,1166,69.982847341338,367,449,309,22,16,69.565217391304,38,28,7,0,0,11,23.913043478261,64,21,72,48.979591836735,21,53.846153846154,2591,15.625,6,5,0,0,10,2,105,39.923954372624,55,1,0,11,434,18,227,114,1555,19,32,1,0,25,0,16,0,0,4,0,0,0,0,0,0,29,20.0,22,23,46,263,33,26,68.421052631579,0,410,756,4,6.5749,154,16,29,0.0
Noah Rupp,1133254,Super League 25/26,Swiss Super League,FC Thun,6.65,12,0,0,0,0,0.10440893,79,99,79.79797979798,33,46,25,3,1,33.333333333333,20,2,0,0,0,1,16.666666666667,7,2,23,56.09756097561,1,25.0,258,0.0,0,0,0,0,2,0,8,47.058823529412,4,0,0,6,39,3,5,3,164,2,6,0,0,5,0,3,0,0,0,0,0,0,0,0,0,1,0.0,3,3,6,17,3,13,65.0,0,40,59,0,0.2497,17,0,12,0.0
Vasilije Janjičić,844690,Super League 25/26,Swiss Super League,FC Thun,6.6666666666667,6,0,0,0,0,0.04502597,45,57,78.947368421053,16,29,19,0,0,0.0,2,1,0,0,0,0,0.0,2,0,2,33.333333333333,3,50.0,184,0.0,0,0,0,0,0,0,3,37.5,9,0,1,1,15,0,3,2,82,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0.0,0,0,0,8,1,1,50.0,0,20,37,0,0.0744,5,1,7,0.0
Justin Roth,927739,Super League 25/26,Swiss Super League,FC Thun,6.8565217391304,23,1,2,0,0,0.66136479,300,404,74.257425742574,130,170,112,6,2,100.0,25,17,4,0,0,3,37.5,9,3,42,60.0,26,46.428571428571,1180,11.111111111111,0,0,0,0,0,0,21,35.593220338983,35,0,0,4,139,8,36,18,607,16,19,0,0,6,0,2,0,0,2,0,0,0,0,0,0,10,0.0,6,2,8,59,10,15,60.0,0,156,248,1,0.3687,66,5,23,0.0
Adam Ilic,1926113,Super League 25/26,Swiss Super League,FC Thun,6.1,1,0,0,0,0,0.00274452,2,2,100.0,0,2,2,0,0,0.0,0,0,1,0,0,0,0.0,0,0,0,0.0,0,0.0,10,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0.0,0,0,2,0,0.0,1,0,1,0.0
Marco Bürki,234956,Super League 25/26,Swiss Super League,FC Thun,6.9785714285714,28,2,1,0,2,1.75218464,904,1142,79.159369527145,580,324,169,8,6,60.0,28,18,8,0,0,4,16.0,14,4,61,53.04347826087,71,55.46875,2460,14.285714285714,0,0,0,1,0,0,125,50.403225806452,96,0,1,6,331,1,133,67,1554,29,42,0,0,6,1,4,0,0,5,0,0,0,0,0,0,28,0.0,8,10,25,248,29,18,64.285714285714,0,647,495,3,0.8701,102,19,28,0.0
Fabio Fehr,1009784,Super League 25/26,Swiss Super League,FC Thun,7.2173913043478,23,2,14,0,7,4.8005781,378,597,63.316582914573,139,239,176,54,10,47.619047619048,42,21,4,0,0,45,27.60736196319,29,6,71,55.038759689922,21,38.181818181818,1795,6.8965517241379,0,0,0,0,1,0,63,37.724550898204,59,0,0,2,456,7,83,33,1234,19,31,0,0,17,0,13,0,0,2,0,0,0,0,0,0,20,0.0,54,21,163,167,26,26,61.904761904762,0,201,396,3,1.4652,70,6,24,0.0
Michael Heule,1122385,Super League 25/26,Swiss Super League,FC Thun,7.0961538461538,26,0,5,4,4,3.71546752,461,710,64.929577464789,166,295,195,31,18,40.0,63,39,6,0,0,15,21.428571428571,33,6,141,61.842105263158,17,45.945945945946,2152,0.0,0,0,2,0,0,0,49,33.793103448276,76,0,0,14,470,9,81,31,1522,61,23,2,0,23,0,6,0,0,3,0,0,0,0,0,0,25,0.0,31,45,70,145,30,37,58.730158730159,0,223,487,2,2.2334,126,9,26,0.0
Jan Bamert,814022,Super League 25/26,Swiss Super League,FC Thun,7.0724137931034,29,1,0,5,1,0.35889966,741,965,76.787564766839,521,220,92,11,4,66.666666666667,42,60,4,0,0,0,0.0,15,3,78,60.0,106,62.721893491124,2166,6.6666666666667,0,0,0,3,0,0,78,41.711229946524,160,1,1,3,246,4,94,43,1406,35,32,0,0,18,2,3,0,0,5,0,0,0,0,0,0,23,0.0,11,6,1,187,27,26,61.904761904762,0,589,376,5,1.7825,75,34,29,0.0
Genís Montolio,914516,Super League 25/26,Swiss Super League,FC Thun,7.2192307692308,26,4,0,1,1,0.76207542,573,777,73.745173745174,375,198,92,6,6,85.714285714286,33,36,2,1,1,1,16.666666666667,24,6,67,62.037037037037,102,58.959537572254,1771,16.666666666667,0,0,0,0,0,0,72,39.344262295082,130,0,0,4,225,3,77,44,1134,29,27,0,0,11,1,11,0,0,2,0,0,0,0,0,0,19,0.0,6,7,6,183,18,22,66.666666666667,0,432,345,5,1.7927,60,23,26,0.0
Ashvin Balaruban,1014357,Super League 25/26,Swiss Super League,FC Thun,6.4,1,0,0,0,0,0.00139654,3,3,100.0,1,2,1,0,0,0.0,1,1,0,0,0,0,0.0,0,0,1,100.0,0,0.0,19,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,1,100.0,0,1,2,0,0.0,1,0,1,0.0
Lucien Dähler,1171456,Super League 25/26,Swiss Super League,FC Thun,6.94375,16,1,6,3,2,2.10239638,225,317,70.977917981073,94,131,69,14,4,28.571428571429,26,12,2,0,0,8,28.571428571429,15,6,40,45.977011494253,6,40.0,1099,6.6666666666667,0,0,0,1,0,0,27,42.1875,30,0,1,9,192,5,27,12,638,10,17,0,0,11,1,2,0,0,4,0,0,0,0,0,0,12,0.0,14,14,28,64,10,19,73.076923076923,0,120,197,2,2.852,48,3,16,0.0
Dominik Franke,822562,Super League 25/26,Swiss Super League,FC Thun,6.7571428571429,7,0,0,1,0,0.01858098,50,92,54.347826086957,35,15,8,1,1,100.0,7,3,1,0,0,0,0.0,1,1,11,61.111111111111,13,68.421052631579,207,0.0,0,0,0,0,0,0,7,28.0,18,0,0,1,48,0,14,4,139,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,1,1,25,3,7,100.0,0,47,45,0,0.1373,11,2,9,0.0
Tim Spycher,1130617,Super League 25/26,Swiss Super League,FC Thun,6.9,1,0,0,0,0,0.00014055,7,12,58.333333333333,6,1,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,100.0,0,0.0,23,0.0,0,0,0,0,0,0,1,16.666666666667,1,0,0,0,6,0,1,1,17,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0.0,0,0,0,6,0,0,0.0,0,6,6,0,0.0,4,0,1,0.1391
Niklas Steffen,909982,Super League 25/26,Swiss Super League,FC Thun,7.1875,32,0,1,0,1,0.08406222,635,883,71.913929784824,542,93,30,1,0,0.0,1,0,3,0,0,0,0.0,0,0,6,100.0,6,100.0,2857,0.0,0,0,0,0,0,0,144,37.017994858612,24,1,3,0,254,0,32,17,1165,5,0,0,1,0,0,0,0,96,6,0,12,13,12,25,1,32,0.0,1,0,0,389,36,1,100.0,0,594,289,1,0.0,269,0,32,9.3027
