İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Aliou Balde,1002357,Super League 25/26,Swiss Super League,FC St. Gallen 1879,6.7193548387097,31,8,4,12,0,1.35479276,192,293,65.529010238908,49,143,96,19,29,48.333333333333,20,5,5,0,0,2,10.0,80,25,71,43.827160493827,37,37.0,1821,10.0,2,1,1,0,0,0,5,41.666666666667,5,0,0,32,267,23,11,4,694,22,27,4,0,7,39,24,0,0,0,0,0,0,0,0,0,22,0.0,19,60,20,12,16,13,65.0,0,63,230,2,12.6546,61,1,31,0.0
Alessandro Vogt,1408406,Super League 25/26,Swiss Super League,FC St. Gallen 1879,6.9931034482759,29,15,5,17,3,1.20883447,106,165,64.242424242424,40,66,40,20,27,28.723404255319,12,0,4,0,0,3,21.428571428571,78,35,78,30.350194552529,27,33.333333333333,1937,19.230769230769,1,1,3,0,0,0,5,45.454545454545,4,0,0,61,332,13,5,1,702,40,47,4,0,7,6,16,0,0,0,0,0,0,0,0,0,26,0.0,20,94,14,11,27,9,75.0,0,47,118,4,10.3469,45,4,29,0.0
Alessandro Vogt,1408406,Super League 24/25,Swiss Super League,FC St. Gallen 1879,0.0,0,0,0,0,0,0.0,1,1,100.0,0,1,1,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,2,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0.0,0,0,1,0,0.0,1,0,2,0.0
Malamine Efekele,1385508,Super League 25/26,Swiss Super League,FC St. Gallen 1879,6.5411764705882,17,0,1,1,1,0.39281955,42,68,61.764705882353,11,31,23,6,4,36.363636363636,7,0,1,0,0,0,0.0,10,4,26,41.935483870968,3,15.789473684211,460,0.0,0,0,1,0,0,0,0,0.0,3,0,0,11,63,2,1,0,179,15,13,0,0,5,2,3,0,0,0,0,0,0,0,0,0,3,0.0,6,11,4,1,9,6,85.714285714286,0,15,53,0,1.1908,12,1,19,0.0
Enoch Owusu,1137658,Super League 25/26,Swiss Super League,FC St. Gallen 1879,6.76,5,0,0,0,0,0.03488639,36,50,72.0,13,23,14,4,2,66.666666666667,10,3,2,0,0,0,0.0,4,0,14,56.0,8,80.0,136,0.0,0,0,0,0,0,0,2,40.0,1,0,0,2,27,1,2,1,101,2,2,0,0,6,0,2,0,0,0,0,0,0,0,0,0,1,0.0,4,3,2,5,1,6,60.0,0,18,32,0,0.1815,16,0,5,0.0
Tiemoko Ouattara,1409813,Super League 25/26,Swiss Super League,FC St. Gallen 1879,6.5538461538462,13,0,0,0,0,0.1431665,42,71,59.154929577465,17,25,14,3,6,35.294117647059,10,1,3,0,0,0,0.0,2,1,23,45.098039215686,3,42.857142857143,243,0.0,0,0,0,0,0,0,0,0.0,1,0,0,4,77,3,10,2,170,7,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,17,10,6,4,4,40.0,0,21,50,0,0.0958,22,1,13,0.0
Diego Besio,1650143,Super League 25/26,Swiss Super League,FC St. Gallen 1879,6.64,15,2,0,0,2,0.50794628,70,99,70.707070707071,15,55,40,14,5,38.461538461538,7,1,2,0,0,1,20.0,14,6,30,42.857142857143,6,19.354838709677,554,14.285714285714,0,0,1,0,0,0,0,0.0,4,0,0,8,79,4,5,3,221,18,20,0,0,5,2,5,0,0,0,0,0,0,0,0,0,5,0.0,14,13,5,3,8,5,71.428571428571,0,16,83,0,1.7058,17,0,15,0.0
Kevin Csoboth,879542,Super League 25/26,Swiss Super League,FC St. Gallen 1879,6.7,1,0,0,0,0,0.00047757,5,8,62.5,4,1,0,0,0,0.0,0,1,0,0,0,0,0.0,0,0,2,50.0,0,0.0,27,0.0,0,0,0,0,0,0,0,0.0,2,0,0,0,3,1,1,0,13,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0.0,0,6,2,0,0.0,3,0,1,0.0
Kevin Csoboth,879542,Super League 24/25,Swiss Super League,FC St. Gallen 1879,6.7290322580645,31,1,1,2,1,0.0,229,301,76.079734219269,47,188,134,21,9,40.909090909091,19,11,3,0,0,6,27.272727272727,21,4,55,57.291666666667,4,16.666666666667,1285,4.7619047619048,0,0,0,0,0,0,6,37.5,9,0,0,6,129,7,23,14,510,27,10,0,0,12,11,8,0,0,0,0,0,0,0,0,0,11,0.0,21,22,22,16,20,11,57.894736842105,0,61,262,0,0.0,44,0,31,0.0
Carlo Boukhalfa,939623,Super League 25/26,Swiss Super League,FC St. Gallen 1879,6.8741935483871,31,11,8,6,3,2.61407065,522,773,67.529107373868,133,389,223,37,27,52.941176470588,37,21,7,0,0,9,30.0,65,28,95,41.484716157205,83,48.538011695906,2705,16.923076923077,6,4,0,0,3,0,23,31.081081081081,44,0,1,35,420,16,52,25,1291,32,49,0,0,37,2,14,0,0,6,0,0,0,0,0,0,31,0.0,37,51,30,74,36,22,59.459459459459,0,204,569,1,10.2443,125,4,31,0.0
