İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented,totalRating,goalsAssistsSum,inaccuratePasses,shotsOffTarget,totalDuelsWon,totalDuelsWonPercentage,goalsFromInsideTheBox,goalsFromOutsideTheBox,shotsFromInsideTheBox,shotsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,penaltyFaced,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,penaltyConversion,duelLost,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,scoringFrequency,savesCaught,savesParried,goalKicks,id,kilometersCovered,numberOfSprints,topSpeed,substitutionsIn,substitutionsOut
Lázaro,1002556,Saudi Pro League 25/26,Saudi Pro League,Al-Najma SC,6.615,20,6,0,2,1,1.33698919,444,565,78.58407079646,160,284,147,20,21,38.181818181818,7,7,2,1,1,1,10.0,39,16,57,39.310344827586,17,22.666666666667,1666,15.384615384615,1,1,0,0,3,0,28,66.666666666667,11,0,1,34,245,3,54,34,851,29,11,0,0,10,5,9,0,0,0,0,0,0,0,0,0,19,0.0,20,55,10,42,43,3,42.857142857143,0,189,376,0,4.782,47,3,20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Felippe Cardoso,922616,Saudi Pro League 25/26,Saudi Pro League,Al-Najma SC,7.1714285714286,7,3,3,0,3,0.3147042,79,117,67.521367521368,31,48,30,6,7,50.0,3,2,0,0,1,1,50.0,13,5,25,43.859649122807,28,53.846153846154,598,23.076923076923,0,0,0,0,0,0,1,50.0,4,0,0,15,84,2,2,1,221,15,10,0,0,0,4,2,0,0,0,0,0,0,0,0,0,7,0.0,6,14,2,2,20,3,100.0,1,38,79,1,1.6153,15,0,7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hisham Al-Dubais,1653046,Saudi Pro League 25/26,Saudi Pro League,Al-Najma SC,6.4928571428571,14,0,0,1,0,0.17967869,66,81,81.481481481481,35,31,20,3,2,50.0,4,3,0,0,0,0,0.0,3,0,12,60.0,4,22.222222222222,364,0.0,0,0,0,0,0,0,4,100.0,2,0,0,1,30,0,2,2,129,6,4,0,0,2,1,1,0,0,0,0,0,0,0,0,0,2,0.0,3,4,2,4,13,3,75.0,0,40,41,0,0.7092,4,0,15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ali Jasim,1066729,Saudi Pro League 25/26,Saudi Pro League,Al-Najma SC,6.7380952380952,21,4,1,2,0,1.45395243,433,517,83.752417794971,152,281,157,15,40,51.948051948052,22,2,1,0,0,6,21.428571428571,37,16,76,43.67816091954,10,38.461538461538,1434,10.810810810811,0,0,0,0,2,0,11,57.894736842105,6,0,0,29,206,5,15,10,820,14,17,3,0,15,5,11,0,0,1,0,0,0,0,0,0,16,0.0,15,77,28,19,28,17,77.272727272727,0,175,342,1,3.3085,61,0,21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nabil Donga,918505,Saudi Pro League 25/26,Saudi Pro League,Al-Najma SC,6.7666666666667,6,0,0,0,0,0.05177043,168,201,83.582089552239,94,74,24,2,1,25.0,6,9,1,0,0,0,0.0,3,0,16,45.714285714286,1,50.0,447,0.0,0,0,0,0,0,0,16,61.538461538462,16,0,0,2,42,0,32,18,269,9,7,0,0,7,2,1,0,0,0,0,0,0,0,0,0,6,0.0,2,4,1,26,12,4,66.666666666667,0,107,94,0,0.052,25,3,6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilal Boutobba,769163,Saudi Pro League 25/26,Saudi Pro League,Al-Najma SC,6.676,25,2,1,0,1,1.36679562,473,564,83.86524822695,195,278,170,14,36,53.731343283582,23,12,3,0,0,6,12.0,43,15,109,50.462962962963,15,26.315789473684,1903,4.6511627906977,1,1,1,0,1,0,19,73.076923076923,7,0,0,29,262,9,23,12,991,50,29,2,0,21,14,10,0,0,1,0,0,0,0,0,0,23,0.0,14,67,50,26,38,11,47.826086956522,0,221,343,0,2.5021,86,2,25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Tijanič,827369,Saudi Pro League 25/26,Saudi Pro League,Al-Najma SC,6.625,20,2,3,1,3,1.22285218,822,908,90.528634361233,389,433,197,23,13,59.090909090909,20,21,0,0,0,7,19.444444444444,19,4,41,44.086021505376,5,33.333333333333,1680,10.526315789474,0,0,0,0,0,0,17,62.962962962963,12,0,3,14,176,6,37,21,1141,8,9,0,0,21,1,7,0,0,1,0,0,0,0,0,0,19,0.0,23,22,36,27,46,14,70.0,0,416,492,0,1.872,67,3,20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gonçalo Rodrigues,357740,Saudi Pro League 25/26,Saudi Pro League,Al-Najma SC,6.5333333333333,9,0,0,0,0,0.46885523,226,252,89.68253968254,113,113,46,6,2,40.0,7,6,1,0,0,6,40.0,4,2,15,44.117647058824,0,0.0,612,0.0,0,0,0,1,1,0,9,64.285714285714,13,0,0,3,49,1,9,6,333,6,5,0,0,9,0,1,0,0,0,0,0,0,0,0,0,6,0.0,6,5,15,14,24,4,57.142857142857,0,121,131,0,0.1218,34,0,9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marin Prekodravac,1152916,Saudi Pro League 25/26,Saudi Pro League,Al-Najma SC,6.5,1,0,0,0,0,0.00443139,8,9,88.888888888889,5,3,2,1,2,100.0,0,0,0,0,0,0,0.0,0,0,2,100.0,0,0.0,34,0.0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,2,0,0,2,0,0.0,0,6,3,0,0.0,3,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rakan Al-Tulayhi,1862895,Saudi Pro League 25/26,Saudi Pro League,Al-Najma SC,6.8576923076923,26,4,4,2,3,2.25322199,366,439,83.371298405467,136,230,137,31,10,55.555555555556,21,8,4,0,0,19,30.15873015873,19,9,45,52.941176470588,4,33.333333333333,1125,21.052631578947,0,0,0,0,3,1,45,75.0,6,0,0,9,150,5,72,45,647,14,7,1,0,16,1,4,0,0,0,0,0,0,0,0,0,13,33.333333333333,31,18,63,60,33,10,47.619047619048,0,151,288,1,1.2933,42,1,26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
