İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented,totalRating,goalsAssistsSum,inaccuratePasses,shotsOffTarget,totalDuelsWon,totalDuelsWonPercentage,goalsFromInsideTheBox,goalsFromOutsideTheBox,shotsFromInsideTheBox,shotsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,penaltyFaced,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,penaltyConversion,duelLost,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,scoringFrequency,savesCaught,savesParried,goalKicks,id,kilometersCovered,numberOfSprints,topSpeed,substitutionsIn,substitutionsOut
Silvère Ganvoula,787448,Saudi Pro League 25/26,Saudi Pro League,Al-Fayha,6.6272727272727,22,3,0,5,0,0.29979347,106,168,63.095238095238,30,76,36,13,13,56.521739130435,10,2,2,0,0,0,0.0,28,8,37,47.435897435897,40,64.516129032258,972,10.714285714286,0,0,0,0,1,0,6,60.0,11,0,0,11,135,3,7,5,351,15,20,0,0,4,11,5,0,0,3,0,0,0,0,0,0,8,0.0,13,23,3,10,16,4,40.0,0,37,131,0,4.7893,19,1,22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abdullah Radif,1101759,Saudi Pro League 25/26,Saudi Pro League,Al-Fayha,6.4,2,0,0,0,0,0.00018893,3,3,100.0,1,2,0,0,0,0.0,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0.0,27,0.0,0,0,0,0,0,0,0,0.0,0,0,0,1,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,1,2,0,0.0973,0,0,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jason,330677,Saudi Pro League 25/26,Saudi Pro League,Al-Fayha,6.9444444444444,27,4,9,6,7,3.88274135,441,572,77.097902097902,181,260,147,37,18,48.648648648649,28,4,3,0,0,23,23.469387755102,58,15,96,51.336898395722,10,28.571428571429,2286,6.8965517241379,0,0,1,0,6,0,29,60.416666666667,10,0,1,27,318,8,51,31,1009,51,24,3,0,26,7,10,0,0,3,0,0,0,0,0,0,27,0.0,37,37,98,48,35,19,67.857142857143,0,206,366,1,4.94,73,1,27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malek Al Abdulmonam,1017888,Saudi Pro League 25/26,Saudi Pro League,Al-Fayha,6.4333333333333,3,0,0,0,1,0.04706585,4,5,80.0,3,1,1,1,1,50.0,1,0,0,0,0,0,0.0,0,0,2,40.0,0,0.0,37,0.0,0,0,0,0,0,0,0,0.0,0,0,0,1,4,0,0,0,12,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,2,0,0,0,0,0.0,0,3,2,0,0.0,2,0,6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fashion Sakala,876626,Saudi Pro League 25/26,Saudi Pro League,Al-Fayha,7.1416666666667,24,11,9,5,4,4.31673474,403,518,77.799227799228,119,284,156,40,51,44.736842105263,9,2,2,0,0,7,10.9375,59,24,80,36.529680365297,9,31.034482758621,2094,18.64406779661,1,1,0,0,0,0,7,53.846153846154,10,0,0,45,353,19,8,3,977,21,15,3,0,16,31,16,2,0,4,0,0,0,0,0,0,24,0.0,38,114,64,13,35,4,44.444444444444,0,142,376,4,5.2092,73,1,24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yassine Benzia,155718,Saudi Pro League 25/26,Saudi Pro League,Al-Fayha,7.192,25,3,5,1,4,3.25568459,1153,1299,88.760585065435,532,621,319,36,16,55.172413793103,44,30,3,0,0,12,30.0,33,13,109,55.612244897959,15,68.181818181818,2162,9.0909090909091,0,0,0,1,2,1,98,75.384615384615,14,0,1,20,259,11,130,82,1675,49,36,0,0,21,2,8,1,0,4,0,0,0,0,0,0,25,50.0,35,29,40,130,31,23,52.272727272727,0,563,736,2,2.1569,136,5,25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alfa Semedo,887343,Saudi Pro League 25/26,Saudi Pro League,Al-Fayha,6.9875,24,4,3,2,2,1.096292,853,1044,81.704980842912,409,444,185,15,29,56.862745098039,48,39,5,1,1,4,40.0,35,5,85,50.0,27,46.551724137931,2106,11.428571428571,0,0,0,0,0,0,62,55.357142857143,35,0,2,15,291,7,106,57,1433,8,32,2,0,19,1,10,0,0,5,0,0,0,0,0,0,24,0.0,15,51,10,112,31,27,56.25,0,467,577,1,2.898,149,11,24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabri Abdu Dahal,1935210,Saudi Pro League 25/26,Saudi Pro League,Al-Fayha,6.85,18,3,4,2,2,1.74069184,126,197,63.959390862944,37,89,61,15,24,44.444444444444,34,8,3,0,0,9,23.684210526316,9,5,72,48.979591836735,6,54.545454545455,1175,33.333333333333,0,0,0,0,0,0,6,37.5,7,0,0,6,181,5,10,3,456,14,17,1,0,22,3,0,0,0,1,0,0,0,0,0,0,14,0.0,15,54,38,16,18,21,61.764705882353,0,60,137,1,1.5055,59,2,18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stylianos Vrontis,1147366,Saudi Pro League 25/26,Saudi Pro League,Al-Fayha,6.375,4,0,0,0,0,0.08249973,51,65,78.461538461538,32,19,8,2,6,66.666666666667,1,1,1,0,0,0,0.0,0,0,12,54.545454545455,1,100.0,222,0.0,0,0,0,0,0,0,2,100.0,1,0,1,2,22,0,2,2,95,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2,9,0,2,10,1,100.0,0,35,30,0,0.0,8,2,5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rakan Kaabi,1171233,Saudi Pro League 25/26,Saudi Pro League,Al-Fayha,6.7529411764706,17,0,0,0,1,0.29507991,313,365,85.753424657534,207,106,35,6,6,54.545454545455,36,13,3,0,0,1,33.333333333333,4,2,55,56.701030927835,5,45.454545454545,1143,0.0,0,0,0,0,0,0,30,58.823529411765,16,0,0,4,78,1,36,22,518,13,18,0,0,16,0,1,0,0,3,0,0,0,0,0,0,13,0.0,6,11,3,51,16,24,66.666666666667,0,230,135,0,0.0495,61,8,18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
