İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented,totalRating,goalsAssistsSum,inaccuratePasses,shotsOffTarget,totalDuelsWon,totalDuelsWonPercentage,goalsFromInsideTheBox,goalsFromOutsideTheBox,shotsFromInsideTheBox,shotsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,penaltyFaced,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,penaltyConversion,duelLost,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,scoringFrequency,savesCaught,savesParried,goalKicks,id,kilometersCovered,numberOfSprints,topSpeed,substitutionsIn,substitutionsOut
Bruno Petković,309306,Super Lig 25/26,Trendyol Süper Lig,Kocaelispor,6.8588235294118,17,6,1,4,0,0.77612139,207,334,61.976047904192,70,137,83,17,6,21.428571428571,12,2,2,0,0,2,50.0,24,11,59,42.142857142857,62,45.588235294118,1311,25.0,2,2,0,0,4,1,9,60.0,25,0,0,32,244,10,21,14,612,42,22,1,0,9,7,5,0,0,1,0,0,0,0,0,0,15,25.0,17,28,4,15,20,8,66.666666666667,0,88,246,2,5.2518,39,4,17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serdar Dursun,123917,Super Lig 25/26,Trendyol Süper Lig,Kocaelispor,6.7166666666667,18,5,1,5,1,0.49581576,196,269,72.862453531599,68,128,61,11,1,25.0,4,0,3,0,0,0,0.0,30,9,17,31.481481481481,37,52.857142857143,1116,16.666666666667,1,1,1,0,0,0,5,55.555555555556,18,0,0,13,123,7,13,7,407,15,19,0,0,4,5,14,0,0,4,0,0,0,0,0,0,12,0.0,11,4,0,9,10,2,50.0,0,82,187,0,4.7288,21,0,21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Agyei,793227,Super Lig 25/26,Trendyol Süper Lig,Kocaelispor,6.6333333333333,24,4,1,5,0,0.91754728,212,292,72.602739726027,79,133,70,9,21,35.593220338983,7,4,0,0,0,9,18.367346938776,32,13,46,29.487179487179,33,49.253731343284,1548,12.5,0,0,0,0,0,0,2,33.333333333333,12,0,0,41,241,12,6,2,621,18,23,2,0,10,6,6,0,0,3,0,0,0,0,0,0,16,0.0,9,59,49,6,19,2,28.571428571429,0,90,202,1,3.0314,49,0,24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Can Keleş,918408,Super Lig 25/26,Trendyol Süper Lig,Kocaelispor,6.53,20,0,0,1,1,1.06616671,91,125,72.8,49,42,20,5,11,44.0,9,6,2,1,1,8,25.0,13,3,29,42.028985507246,5,38.461538461538,688,0.0,0,0,0,0,0,0,6,54.545454545455,5,0,1,14,110,2,7,3,284,9,9,1,0,3,2,4,0,0,0,0,0,0,0,0,0,7,0.0,5,25,32,11,14,6,66.666666666667,0,61,64,0,0.582,21,0,20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ahmet Sağat,815131,Super Lig 25/26,Trendyol Süper Lig,Kocaelispor,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,1,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arda Ozyar,2492573,Super Lig 25/26,Trendyol Süper Lig,Kocaelispor,6.3,1,0,0,0,0,0.0748912,3,5,60.0,2,1,1,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,33.333333333333,0,0.0,20,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,3,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,2,0,0.0,0,2,3,0,0.0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Karol Linetty,189135,Super Lig 25/26,Trendyol Süper Lig,Kocaelispor,6.6454545454545,22,0,3,4,2,1.79408882,465,562,82.740213523132,198,267,144,26,3,20.0,31,19,5,0,0,13,26.0,22,10,50,35.460992907801,12,57.142857142857,1471,0.0,0,0,0,0,0,0,23,67.647058823529,7,1,1,15,202,8,36,20,831,17,53,0,0,12,0,5,0,0,3,0,0,0,0,0,0,18,0.0,26,15,50,34,17,15,48.387096774194,0,231,331,0,1.7636,73,4,22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Show,933115,Super Lig 25/26,Trendyol Süper Lig,Kocaelispor,6.775,24,0,0,0,0,0.82830075,650,767,84.745762711864,390,260,93,6,6,85.714285714286,33,19,8,0,0,1,33.333333333333,16,2,71,61.739130434783,17,51.515151515152,1800,0.0,0,0,0,0,0,0,25,38.461538461538,29,0,0,9,149,3,34,11,996,32,31,1,0,6,0,2,0,0,6,0,0,0,0,0,0,19,0.0,6,7,3,65,22,24,72.727272727273,0,419,348,0,0.4688,87,12,24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joseph Nonge,1149138,Super Lig 25/26,Trendyol Süper Lig,Kocaelispor,6.6052631578947,19,0,3,0,0,0.87835024,168,200,84.0,72,96,53,6,12,38.709677419355,18,10,2,0,0,2,66.666666666667,6,1,57,49.137931034483,6,33.333333333333,833,0.0,0,0,0,0,0,0,8,61.538461538462,7,0,0,15,105,2,12,9,381,27,23,0,0,2,1,3,0,0,0,0,0,0,0,0,0,9,0.0,6,31,3,13,14,11,61.111111111111,0,77,123,0,0.2188,21,4,19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mahamadou Susoho,1156644,Super Lig 25/26,Trendyol Süper Lig,Kocaelispor,6.6,2,0,0,0,0,0.00670877,39,43,90.697674418605,19,20,0,0,0,0.0,0,3,0,0,0,0,0.0,0,0,1,50.0,2,66.666666666667,81,0.0,0,0,0,0,0,0,3,100.0,0,0,0,0,7,1,4,3,55,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,3,3,0,0.0,0,21,22,0,0.0,3,0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Habib Keita,1082953,Super Lig 25/26,Trendyol Süper Lig,Kocaelispor,6.7761904761905,21,1,1,0,2,0.85241603,529,628,84.235668789809,270,259,124,8,6,37.5,31,12,3,0,0,1,11.111111111111,17,2,63,50.4,15,57.692307692308,1531,5.8823529411765,0,0,0,0,0,0,29,61.702127659574,12,0,3,12,158,3,30,17,839,27,28,2,0,16,0,2,0,0,3,0,0,0,0,0,0,18,0.0,8,16,9,47,15,17,54.838709677419,0,301,327,0,0.4382,84,3,21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Darko Churlinov,876345,Super Lig 25/26,Trendyol Süper Lig,Kocaelispor,6.6526315789474,19,0,3,0,3,1.72773044,170,227,74.88986784141,58,112,66,8,24,61.538461538462,15,6,1,0,0,7,21.875,15,3,51,54.838709677419,4,15.384615384615,904,0.0,0,0,0,0,0,0,5,29.411764705882,9,0,0,15,139,7,20,9,427,12,7,1,0,5,7,7,0,0,0,0,0,0,0,0,0,11,0.0,8,39,32,17,11,8,53.333333333333,0,65,162,1,1.286,25,1,20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tayfur Bingöl,255957,Super Lig 25/26,Trendyol Süper Lig,Kocaelispor,6.6391304347826,23,5,2,5,1,1.56171935,457,567,80.599647266314,181,276,154,22,17,47.222222222222,28,15,5,0,0,4,25.0,39,18,79,42.702702702703,21,34.426229508197,1781,12.820512820513,0,0,0,0,0,0,13,36.111111111111,19,0,0,43,242,15,33,16,924,34,29,1,0,19,19,9,0,0,4,0,0,0,0,0,0,20,0.0,22,36,16,36,19,17,60.714285714286,0,205,362,1,4.0139,109,0,23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
