İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented,totalRating,goalsAssistsSum,inaccuratePasses,shotsOffTarget,totalDuelsWon,totalDuelsWonPercentage,goalsFromInsideTheBox,goalsFromOutsideTheBox,shotsFromInsideTheBox,shotsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,penaltyFaced,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,penaltyConversion,duelLost,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,scoringFrequency,savesCaught,savesParried,goalKicks,id,kilometersCovered,numberOfSprints,topSpeed,substitutionsIn,substitutionsOut
Jamaldeen Jimoh,1410178,Premier League 25/26,Premier League,Aston Villa,6.6,1,0,0,0,0,0.00260031,6,7,85.714285714286,4,2,1,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,50.0,0,0.0,8,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0.0,0,5,2,0,0.0,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ollie Watkins,555386,Premier League 25/26,Premier League,Aston Villa,6.7366666666667,30,9,1,15,1,1.16067732,284,394,72.081218274112,81,203,134,16,21,43.75,19,6,3,0,0,2,33.333333333333,62,27,68,43.037974683544,33,38.372093023256,2305,14.516129032258,0,0,0,0,0,0,3,50.0,12,0,0,34,236,13,7,3,734,28,28,2,0,3,18,19,0,0,3,0,0,0,0,0,0,27,0.0,16,48,6,6,30,12,63.157894736842,0,106,288,2,10.3301,42,0,30,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tammy Abraham,610766,Premier League 25/26,Premier League,Aston Villa,6.5625,8,1,1,2,0,0.36209376,20,33,60.606060606061,6,14,9,4,0,0.0,3,0,0,0,0,0,0.0,7,2,3,50.0,4,50.0,206,14.285714285714,0,0,0,0,0,0,0,0.0,2,0,0,1,17,1,4,1,54,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0.0,4,0,0,1,4,1,33.333333333333,0,10,23,0,1.2553,4,0,8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jadon Sancho,851100,Premier League 25/26,Premier League,Aston Villa,6.7263157894737,19,0,3,1,2,1.88665095,285,335,85.074626865672,69,216,154,21,13,52.0,6,2,0,0,0,3,14.285714285714,10,3,21,40.384615384615,3,42.857142857143,771,0.0,0,0,0,0,0,0,1,50.0,9,0,1,9,109,1,8,4,468,2,3,0,0,7,2,6,0,0,0,0,0,0,0,0,0,8,0.0,21,25,21,2,5,3,50.0,0,77,258,0,0.6009,21,0,19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harvey Elliott,955245,Premier League 25/26,Premier League,Aston Villa,6.52,5,0,0,0,0,0.09142751,69,82,84.146341463415,10,59,41,1,0,0.0,0,0,0,0,0,1,33.333333333333,5,0,2,66.666666666667,1,50.0,117,0.0,0,0,0,0,0,0,1,20.0,1,0,0,0,18,1,4,0,103,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0.0,1,1,3,5,2,0,0.0,0,13,69,0,0.291,4,1,5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morgan Rogers,948261,Premier League 25/26,Premier League,Aston Villa,6.8387096774194,31,8,10,3,5,3.47496349,670,884,75.79185520362,218,452,322,40,34,33.663366336634,32,11,6,0,0,3,6.8181818181818,72,30,106,35.932203389831,24,31.578947368421,2757,11.111111111111,0,0,0,1,4,1,34,61.818181818182,27,0,2,66,513,20,58,32,1504,40,38,2,0,19,3,21,0,0,7,0,0,0,0,0,0,31,25.0,40,101,44,55,37,18,56.25,0,266,618,3,5.7986,114,3,31,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Douglas Luiz,867887,Premier League 25/26,Premier League,Aston Villa,6.85625,16,1,2,2,0,1.39112824,497,556,89.388489208633,240,257,126,18,5,45.454545454545,21,12,2,0,0,11,26.190476190476,10,4,38,59.375,7,53.846153846154,823,10.0,0,0,0,1,0,0,24,57.142857142857,8,0,1,3,120,3,39,20,733,12,12,0,0,6,0,3,0,0,0,0,0,0,0,0,0,11,0.0,18,11,42,42,13,11,52.380952380952,0,252,304,0,0.4908,48,2,16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Youri Tielemans,331737,Premier League 25/26,Premier League,Aston Villa,7.15,18,0,4,2,4,2.6121743,697,824,84.587378640777,255,442,220,27,9,69.230769230769,40,11,0,0,0,9,30.0,17,4,75,59.055118110236,14,48.275862068966,1322,0.0,0,0,0,0,0,0,42,63.636363636364,13,0,1,11,187,7,62,30,1072,27,22,0,0,16,1,6,0,0,2,0,0,0,0,0,0,15,0.0,27,13,30,66,17,24,60.0,0,284,540,1,0.9934,71,10,18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leon Bailey,808590,Premier League 25/26,Premier League,Aston Villa,6.6,9,0,0,0,1,1.20996422,82,106,77.358490566038,19,63,52,9,4,19.047619047619,7,1,1,0,0,4,26.666666666667,6,1,15,31.25,4,50.0,336,0.0,0,0,0,0,0,0,1,50.0,2,0,0,7,74,3,8,4,194,4,5,0,0,4,1,3,0,0,0,0,0,0,0,0,0,2,0.0,9,21,15,2,8,4,57.142857142857,0,23,83,0,0.3028,23,0,9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emiliano Buendía,783126,Premier League 25/26,Premier League,Aston Villa,6.8448275862069,29,5,2,2,2,1.93559902,453,559,81.037567084079,176,277,190,23,8,29.62962962963,38,9,6,0,0,0,0.0,40,9,79,44.632768361582,20,38.461538461538,1475,12.5,0,0,0,0,4,1,19,55.882352941176,17,0,1,30,193,13,27,16,879,33,34,1,0,18,1,13,0,0,0,0,0,0,0,0,0,18,25.0,23,27,8,34,19,20,52.631578947368,0,201,358,3,2.9224,92,3,29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
