İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented,totalRating,goalsAssistsSum,inaccuratePasses,shotsOffTarget,totalDuelsWon,totalDuelsWonPercentage,goalsFromInsideTheBox,goalsFromOutsideTheBox,shotsFromInsideTheBox,shotsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,penaltyFaced,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,penaltyConversion,duelLost,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,scoringFrequency,savesCaught,savesParried,goalKicks,id,kilometersCovered,numberOfSprints,topSpeed,substitutionsIn,substitutionsOut
Deniz Undav,794298,Bundesliga 25/26,Bundesliga,VfB Stuttgart,7.2375,24,18,5,14,5,2.63052984,350,486,72.01646090535,98,252,159,28,6,46.153846153846,16,4,4,0,0,0,0.0,101,41,38,35.185185185185,28,36.842105263158,1821,17.821782178218,0,0,0,1,2,0,13,54.166666666667,5,0,0,26,243,16,29,19,806,17,28,2,0,10,22,23,2,0,3,0,0,0,0,0,0,20,0.0,26,13,13,24,29,12,75.0,0,123,363,5,13.7577,40,0,24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ermedin Demirović,878081,Bundesliga 25/26,Bundesliga,VfB Stuttgart,6.8722222222222,18,9,3,7,2,1.74591759,143,200,71.5,28,115,75,12,7,58.333333333333,11,1,4,0,0,0,0.0,29,15,38,41.304347826087,24,33.802816901408,1178,31.034482758621,1,1,1,0,0,0,1,33.333333333333,9,0,1,21,124,9,3,1,382,20,27,0,0,4,8,6,0,0,3,0,0,0,0,0,0,14,0.0,12,12,1,3,15,8,72.727272727273,0,35,165,1,5.5771,27,1,19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeremy Arevalo,1464642,Bundesliga 25/26,Bundesliga,VfB Stuttgart,6.52,5,0,0,0,1,0.03039163,12,15,80.0,6,6,4,1,1,33.333333333333,0,0,0,0,0,0,0.0,3,1,4,57.142857142857,2,50.0,57,0.0,0,0,0,0,0,0,0,0.0,2,0,0,1,8,0,0,0,31,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,3,0,0,1,0,0.0,0,6,9,0,0.1291,1,0,6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tiago Tomás,983540,Bundesliga 25/26,Bundesliga,VfB Stuttgart,6.7428571428571,21,4,2,3,2,1.02101672,200,248,80.645161290323,47,153,85,10,13,40.625,10,3,3,0,0,3,30.0,30,9,48,51.063829787234,7,31.818181818182,834,13.333333333333,0,0,1,0,0,0,2,33.333333333333,9,0,0,13,121,3,15,5,448,25,12,1,0,3,2,9,0,0,0,0,0,0,0,0,0,8,0.0,10,32,10,6,17,5,50.0,0,55,193,0,4.4606,31,2,21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilal El Khannouss,1126569,Bundesliga 25/26,Bundesliga,VfB Stuttgart,6.955,20,3,5,1,3,4.20142477,634,797,79.548306148055,176,458,281,39,14,53.846153846154,23,8,5,0,0,17,30.357142857143,31,10,46,49.462365591398,15,53.571428571429,1346,9.6774193548387,0,0,0,0,0,0,41,63.076923076923,7,0,0,16,267,8,54,36,1052,9,15,0,0,4,1,13,0,0,2,0,0,0,0,0,0,16,0.0,39,26,56,65,22,18,78.260869565217,0,205,592,1,1.8081,45,2,20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Badredine Bouanani,1153265,Bundesliga 25/26,Bundesliga,VfB Stuttgart,6.5583333333333,12,0,0,2,0,0.90489505,143,187,76.470588235294,24,119,70,5,4,28.571428571429,4,4,1,0,0,4,20.0,13,2,14,40.0,2,28.571428571429,461,0.0,0,0,0,0,2,0,5,71.428571428571,4,0,0,7,89,3,12,6,294,6,1,0,0,3,1,4,0,0,1,0,0,0,0,0,0,5,0.0,5,14,20,7,5,3,75.0,0,29,158,0,0.6776,18,0,12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chema Andrés,1464641,Bundesliga 25/26,Bundesliga,VfB Stuttgart,6.8647058823529,17,1,0,1,0,0.62744531,475,556,85.431654676259,167,308,115,9,1,100.0,23,24,3,0,0,0,0.0,10,3,29,61.702127659574,39,59.090909090909,963,10.0,0,0,1,1,0,0,9,47.368421052632,31,0,0,3,98,4,24,15,717,6,12,0,0,4,1,3,0,0,3,0,0,0,0,0,0,10,0.0,9,1,0,19,20,10,43.478260869565,0,200,356,0,0.8519,61,8,20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angelo Stiller,901882,Bundesliga 25/26,Bundesliga,VfB Stuttgart,7.2178571428571,28,1,9,3,5,6.6376376,1721,1952,88.165983606557,692,1029,466,49,13,59.090909090909,36,26,1,0,0,24,23.762376237624,11,5,86,62.773722627737,24,42.857142857143,2235,9.0909090909091,1,0,0,0,1,0,62,44.604316546763,39,0,0,15,367,15,135,78,2361,37,13,0,0,15,0,3,1,0,7,0,0,0,0,0,0,24,0.0,48,22,101,139,32,17,47.222222222222,0,746,1206,1,2.3478,136,5,28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jamie Leweling,990201,Bundesliga 25/26,Bundesliga,VfB Stuttgart,7.05,26,7,5,0,6,4.03935922,456,600,76.0,125,331,192,34,24,46.153846153846,18,13,4,0,0,27,27.272727272727,41,17,76,49.032258064516,9,37.5,1868,17.073170731707,0,0,0,1,1,0,17,41.463414634146,21,0,0,32,350,15,44,18,1081,34,14,0,0,7,9,13,1,0,5,0,0,0,0,0,0,20,0.0,33,52,99,41,29,9,50.0,0,146,454,3,3.825,70,2,26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Führich,891510,Bundesliga 25/26,Bundesliga,VfB Stuttgart,7.0814814814815,27,4,11,3,5,6.33170127,578,696,83.045977011494,156,422,248,31,21,61.764705882353,14,2,1,0,0,19,33.333333333333,31,15,38,52.777777777778,2,18.181818181818,1305,12.903225806452,0,0,0,1,1,0,20,54.054054054054,9,0,0,13,214,17,45,24,925,3,4,0,0,6,3,7,1,0,0,0,0,0,0,0,0,15,0.0,30,34,57,37,19,7,50.0,0,175,521,2,2.949,63,0,27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
