İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Dimitrios Kaloskamis,1150242,Super League 24/25,Stoiximan Super League,APS Atromitos Athinon,6.745,20,3,0,2,0,0.0,141,177,79.661016949153,55,87,49,6,9,36.0,32,5,0,0,0,1,33.333333333333,12,5,51,52.577319587629,4,20.0,589,25.0,0,0,0,0,0,0,5,45.454545454545,4,0,0,4,84,5,5,0,346,10,13,2,0,13,1,2,0,0,0,0,0,0,0,0,0,5,0.0,6,25,3,11,7,18,56.25,0,67,113,0,0.0,29,0,20,0.0
Nikolaos Athanasiou,1100204,Super League 24/25,Stoiximan Super League,APS Atromitos Athinon,7.1233333333333,30,3,9,0,6,0.0,681,971,70.133882595263,289,440,236,45,21,53.846153846154,42,28,6,1,1,48,23.529411764706,32,8,94,55.294117647059,25,43.103448275862,2363,9.375,1,1,1,0,1,0,74,37.373737373737,80,0,1,12,553,9,142,50,1808,33,32,2,0,15,5,8,0,0,6,0,0,0,0,0,0,27,0.0,45,39,204,198,27,28,66.666666666667,0,363,812,5,0.0,114,0,30,0.0
Nikolaos Athanasiou,1100204,Stoiximan Super League 23/24,Stoiximan Super League,APS Atromitos Athinon,6.8470588235294,17,1,1,0,1,0.0,368,499,73.74749498998,213,168,79,12,10,58.823529411765,20,29,5,0,0,13,23.636363636364,7,4,48,57.831325301205,4,50.0,1199,14.285714285714,0,0,0,1,1,0,35,38.04347826087,24,0,0,3,201,0,55,24,815,18,20,0,0,5,0,2,0,0,4,0,0,0,0,0,0,12,0.0,12,17,55,92,14,14,70.0,0,263,291,0,0.0,61,0,17,0.0
Tom van Weert,48461,Super League 25/26,Stoiximan Super League,APS Atromitos Athinon,6.4466666666667,15,1,1,1,0,0.27293021,44,63,69.84126984127,14,30,19,6,0,0.0,2,1,1,0,0,0,0.0,7,2,9,45.0,6,25.0,290,14.285714285714,1,1,0,0,0,0,2,100.0,1,0,0,5,36,0,1,0,110,7,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0.0,6,1,0,2,4,2,100.0,0,19,44,0,1.2316,8,0,15,0.0
Tom van Weert,48461,Super League 24/25,Stoiximan Super League,APS Atromitos Athinon,6.6869565217391,23,2,2,3,2,0.0,95,147,64.625850340136,27,69,39,8,2,25.0,3,2,1,0,0,1,50.0,14,5,16,38.095238095238,41,49.397590361446,904,14.285714285714,1,0,0,0,0,0,3,60.0,2,0,0,7,94,5,6,4,249,12,12,2,0,2,6,3,0,0,0,0,0,0,0,0,0,8,0.0,8,8,2,5,12,1,33.333333333333,0,34,115,1,0.0,19,0,23,0.0
Panagiotis Tsantilas,1949051,Super League 25/26,Stoiximan Super League,APS Atromitos Athinon,6.5545454545455,22,3,0,1,0,0.4503347,96,120,80.0,47,49,27,3,6,35.294117647059,4,2,2,0,0,1,50.0,30,7,28,31.111111111111,26,46.428571428571,1077,10.0,0,0,1,0,0,0,1,50.0,12,0,0,15,98,4,9,6,318,20,30,0,0,8,12,10,0,0,0,0,0,0,0,0,0,11,0.0,3,17,2,2,16,2,50.0,0,54,66,1,3.6122,16,0,23,0.0
Panagiotis Tsantilas,1949051,Super League 24/25,Stoiximan Super League,APS Atromitos Athinon,6.6,1,0,0,0,0,0.0,2,2,100.0,2,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,1,50.0,10,0.0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,2,0,0,0.0,2,0,1,0.0
Samuel Moutoussamy,892624,Super League 25/26,Stoiximan Super League,APS Atromitos Athinon,6.947619047619,21,3,2,1,0,0.9355109,813,952,85.399159663866,395,418,209,17,10,66.666666666667,30,13,3,0,0,0,0.0,17,7,52,48.148148148148,5,31.25,1760,17.647058823529,0,0,0,1,0,0,29,36.25,28,0,3,8,186,7,67,28,1157,12,21,0,0,24,1,3,0,0,6,0,0,0,0,0,0,20,0.0,17,15,10,80,22,20,66.666666666667,0,438,514,2,0.9861,84,4,21,0.0
Stavros Pnevmonidis,1562119,Super League 25/26,Stoiximan Super League,APS Atromitos Athinon,6.7375,8,0,1,1,0,0.77859651,82,111,73.873873873874,19,63,39,10,3,60.0,10,1,1,0,0,4,40.0,5,3,20,55.555555555556,1,20.0,269,0.0,0,0,0,0,0,0,5,62.5,0,0,0,4,47,2,12,5,176,7,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0.0,10,5,10,8,2,6,60.0,0,22,89,0,0.6364,12,0,8,0.0
Steven Zuber,37752,Super League 25/26,Stoiximan Super League,APS Atromitos Athinon,6.7,10,1,1,0,0,1.02787706,147,191,76.96335078534,44,103,62,12,6,75.0,8,2,3,0,0,4,36.363636363636,16,5,31,47.692307692308,4,33.333333333333,734,6.25,1,1,0,0,1,0,4,57.142857142857,4,0,0,10,89,6,11,6,316,17,22,1,0,1,5,5,0,0,0,0,0,0,0,0,0,8,0.0,12,8,11,7,8,6,75.0,0,50,141,0,1.4527,23,0,10,0.0
Theocharis Tsingaras,947158,Super League 25/26,Stoiximan Super League,APS Atromitos Athinon,6.86,25,1,1,0,1,1.19116955,835,940,88.829787234043,434,401,174,10,8,57.142857142857,18,17,7,0,0,2,25.0,3,1,56,51.376146788991,13,65.0,1678,33.333333333333,0,0,0,1,0,0,29,50.877192982456,31,0,0,19,156,4,35,24,1154,32,17,0,0,11,1,1,0,0,4,0,0,0,0,0,0,19,0.0,10,14,8,57,19,12,66.666666666667,0,462,478,1,0.5974,96,5,25,0.0
Theocharis Tsingaras,947158,Super League 24/25,Stoiximan Super League,APS Atromitos Athinon,6.8142857142857,28,1,1,0,1,0.0,932,1016,91.732283464567,435,497,263,20,8,32.0,25,23,3,0,0,0,0.0,8,2,57,46.72131147541,12,42.857142857143,2046,12.5,0,0,1,0,0,0,19,55.882352941176,26,0,0,11,148,21,27,19,1266,24,20,0,0,20,1,2,0,0,4,0,0,0,0,0,0,24,0.0,20,25,3,34,29,13,52.0,0,457,562,0,0.0,152,0,28,0.0
Denzel Jubitana,878637,Super League 25/26,Stoiximan Super League,APS Atromitos Athinon,6.7333333333333,27,5,3,4,1,2.01853275,523,660,79.242424242424,206,317,191,18,17,37.777777777778,38,10,1,0,0,7,18.918918918919,41,16,89,44.059405940594,12,42.857142857143,1703,12.19512195122,0,0,0,0,2,0,17,56.666666666667,6,0,0,32,292,13,28,10,1037,34,35,0,0,20,2,7,0,0,1,0,0,0,0,0,0,21,0.0,18,45,37,30,19,23,60.526315789474,0,232,428,2,4.5165,101,2,27,0.0
Denzel Jubitana,878637,Super League 24/25,Stoiximan Super League,APS Atromitos Athinon,6.8826086956522,23,4,2,8,0,0.0,318,391,81.329923273657,99,224,138,20,30,51.724137931034,15,7,6,0,0,5,20.833333333333,44,23,75,47.169811320755,9,26.470588235294,1237,9.0909090909091,1,1,0,0,2,0,11,61.111111111111,3,1,0,30,202,15,13,6,708,30,21,1,0,8,4,9,0,0,0,0,0,0,0,0,0,13,0.0,20,58,24,18,10,7,46.666666666667,0,115,300,1,0.0,62,0,23,0.0
Denzel Jubitana,878637,Stoiximan Super League 23/24,Stoiximan Super League,APS Atromitos Athinon,6.8565217391304,23,3,3,1,3,0.0,297,363,81.818181818182,111,198,110,15,19,44.186046511628,33,6,4,0,1,12,35.294117647059,20,6,65,46.099290780142,8,40.0,1062,15.0,0,0,0,0,2,0,12,60.0,2,0,0,22,172,17,15,4,616,13,22,0,0,10,1,6,0,0,0,0,0,0,0,0,0,13,0.0,15,43,34,20,19,23,69.69696969697,1,123,274,1,0.0,76,0,23,0.0
Sotiris Tsiloulis,595332,Super League 25/26,Stoiximan Super League,APS Atromitos Athinon,6.6,1,0,0,0,0,0.0046521,4,5,80.0,1,3,3,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,50.0,0,0.0,13,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,5,0,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,2,1,0,0,0.0,0,1,4,0,0.0,1,0,1,0.0
Ehije Ukaki,1653456,Super League 25/26,Stoiximan Super League,APS Atromitos Athinon,6.45,8,0,0,0,0,0.29395983,68,85,80.0,31,37,24,4,4,40.0,4,3,1,0,0,2,20.0,8,1,13,37.142857142857,5,33.333333333333,309,0.0,0,0,0,1,0,0,2,40.0,4,0,0,1,39,2,0,0,155,5,16,0,0,3,1,5,0,0,0,0,0,0,0,0,0,2,0.0,4,10,10,5,5,3,75.0,0,34,51,0,0.3669,16,0,8,0.0
Makana Baku,886328,Super League 25/26,Stoiximan Super League,APS Atromitos Athinon,6.6384615384615,26,3,3,8,4,1.24757927,469,615,76.260162601626,159,310,197,22,19,35.185185185185,13,21,1,0,1,3,10.714285714286,37,13,72,43.373493975904,14,40.0,2163,8.1081081081081,0,0,2,0,0,0,17,54.838709677419,24,0,1,27,301,14,35,22,1000,40,21,2,0,11,11,8,0,0,5,0,0,0,0,0,0,26,0.0,22,54,28,31,25,9,69.230769230769,1,198,417,1,4.8141,90,1,26,0.0
