İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Georgios Kornezos,862417,Super League 24/25,Stoiximan Super League,PAS Lamia 1964,6.96,15,0,0,0,0,0.0,350,467,74.946466809422,250,100,29,1,5,55.555555555556,29,23,2,0,0,0,0.0,7,1,41,60.294117647059,49,67.123287671233,1289,0.0,0,0,0,1,0,0,14,23.728813559322,86,0,1,3,134,0,24,9,694,11,16,1,0,7,0,2,0,0,3,0,0,0,0,0,0,14,0.0,1,9,0,59,22,22,75.862068965517,0,300,167,0,0.0,48,0,15,0.0
Georgios Kornezos,862417,Stoiximan Super League 23/24,Stoiximan Super League,PAS Lamia 1964,6.6578947368421,19,0,0,1,0,0.0,312,371,84.097035040431,264,48,9,1,2,66.666666666667,29,26,3,0,0,0,0.0,4,1,35,66.037735849057,18,58.064516129032,1337,0.0,0,0,0,2,0,0,23,41.071428571429,84,1,0,1,66,0,25,13,576,5,6,0,1,12,0,0,0,0,1,0,0,0,0,0,0,15,0.0,1,3,0,56,40,20,68.965517241379,0,285,86,0,0.0,44,0,20,0.0
Giannis Sourdis,970870,Super League 24/25,Stoiximan Super League,PAS Lamia 1964,6.2,1,0,0,0,0,0.0,14,28,50.0,12,2,0,0,0,0.0,0,1,0,0,0,0,0.0,0,0,0,0.0,0,0.0,90,0.0,0,0,0,0,0,0,4,22.222222222222,0,0,0,0,14,0,2,2,35,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0.0,0,0,0,18,3,0,0.0,0,17,11,0,0.0,5,0,1,0.0
Carles Soria,885657,Super League 24/25,Stoiximan Super League,PAS Lamia 1964,7.0571428571429,14,0,3,0,3,0.0,457,581,78.657487091222,225,261,130,20,18,50.0,20,11,4,0,0,29,28.712871287129,10,2,65,51.181102362205,8,44.444444444444,1200,0.0,0,0,0,0,2,0,45,59.210526315789,32,1,0,8,270,2,69,35,1037,27,10,0,0,26,1,3,1,0,2,0,0,0,0,0,0,13,0.0,19,36,101,76,21,13,65.0,0,266,416,2,0.0,79,0,14,0.0
Sotiris Tsiloulis,595332,Stoiximan Super League 23/24,Stoiximan Super League,PAS Lamia 1964,6.7133333333333,30,5,2,9,2,0.0,321,434,73.963133640553,108,218,105,18,29,33.333333333333,38,15,3,0,0,5,11.904761904762,42,15,117,43.494423791822,37,52.857142857143,2220,11.904761904762,0,0,1,1,0,0,15,60.0,27,0,0,38,324,12,13,8,946,51,38,4,0,19,9,7,0,0,0,0,0,0,0,0,0,28,0.0,18,87,42,25,52,28,73.684210526316,0,139,337,1,0.0,94,0,30,0.0
Alexei Koşelev,98078,Stoiximan Super League 23/24,Stoiximan Super League,PAS Lamia 1964,6.9,33,0,0,0,0,0.0,354,801,44.194756554307,183,171,36,0,0,0.0,1,0,3,0,0,0,0.0,0,0,4,66.666666666667,4,100.0,2970,0.0,0,0,0,1,0,0,229,34.179104477612,37,1,0,0,455,0,163,60,1075,4,1,0,0,1,0,0,0,121,4,2,17,5,5,22,0,33,0.0,0,0,0,670,70,0,0.0,0,261,540,3,0.0,237,0,33,0.0
David Simón,176021,Stoiximan Super League 23/24,Stoiximan Super League,PAS Lamia 1964,6.64375,32,1,4,0,3,0.0,747,1025,72.878048780488,427,337,146,19,14,35.0,57,60,9,0,1,17,20.238095238095,13,3,94,42.533936651584,30,52.631578947368,2723,7.6923076923077,0,0,0,0,0,0,58,33.918128654971,76,0,0,25,485,4,111,52,1834,24,54,0,0,27,1,3,1,0,3,0,0,0,0,0,0,31,0.0,18,40,84,171,59,42,73.684210526316,1,523,586,1,0.0,143,0,32,0.0
Vasilios Sourlis,983032,Super League 24/25,Stoiximan Super League,PAS Lamia 1964,6.5235294117647,17,0,0,2,0,0.0,280,328,85.365853658537,146,135,57,4,15,48.387096774194,29,9,2,0,0,1,50.0,6,1,66,50.769230769231,8,44.444444444444,1275,0.0,0,0,0,0,0,0,8,57.142857142857,13,1,1,12,99,2,9,3,527,23,18,1,0,18,1,1,0,0,0,0,0,0,0,0,0,16,0.0,4,31,2,14,35,18,62.068965517241,0,166,164,0,0.0,53,0,17,0.0
Giannis Doiranlis,1639354,Super League 24/25,Stoiximan Super League,PAS Lamia 1964,6.6827586206897,29,1,1,0,0,0.0,486,654,74.311926605505,241,246,103,11,10,43.478260869565,81,32,2,0,0,1,12.5,10,4,111,49.553571428571,10,43.478260869565,1759,10.0,0,0,0,0,0,0,31,32.291666666667,27,0,1,23,252,5,57,28,999,21,35,0,0,43,0,3,0,0,2,0,0,0,0,0,0,20,0.0,11,23,8,96,33,44,54.320987654321,0,288,374,1,0.0,119,0,29,0.0
Theofanis Tzandaris,279039,Stoiximan Super League 23/24,Stoiximan Super League,PAS Lamia 1964,6.7838709677419,31,0,0,0,1,0.0,860,1017,84.562438544739,541,323,128,12,18,52.941176470588,68,45,6,0,0,4,57.142857142857,12,2,146,54.477611940299,24,48.979591836735,2135,0.0,0,0,0,1,0,0,40,61.538461538462,27,0,0,21,224,13,53,29,1416,62,59,0,0,33,0,6,0,0,2,0,0,0,0,0,0,23,0.0,12,34,7,65,53,49,72.058823529412,0,605,419,0,0.0,194,0,31,0.0
