İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented,totalRating,goalsAssistsSum,inaccuratePasses,shotsOffTarget,totalDuelsWon,totalDuelsWonPercentage,goalsFromInsideTheBox,goalsFromOutsideTheBox,shotsFromInsideTheBox,shotsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,penaltyFaced,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,penaltyConversion,duelLost,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,scoringFrequency,savesCaught,savesParried,goalKicks,id,kilometersCovered,numberOfSprints,topSpeed,substitutionsIn,substitutionsOut
Marinho,798127,Brasileiro Serie A 2026,Brasileirão Betano,Vitória,6.5666666666667,3,0,0,0,0,0.01782516,7,8,87.5,4,3,1,0,0,0.0,1,0,0,0,0,1,50.0,3,0,5,55.555555555556,2,66.666666666667,100,0.0,0,0,0,0,0,0,0,0.0,0,0,0,2,11,0,0,0,31,4,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0.0,0,1,2,0,1,0,0.0,0,4,4,0,0.2155,1,0,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Erick,895650,Brasileiro Serie A 2026,Brasileirão Betano,Vitória,7.1,9,1,4,0,2,1.11434291,154,204,75.490196078431,56,98,52,9,13,65.0,3,1,1,0,0,4,22.222222222222,10,6,32,57.142857142857,1,50.0,601,10.0,0,0,0,0,0,0,20,57.142857142857,8,0,1,9,100,3,38,24,330,16,4,0,0,4,1,3,0,0,0,0,0,0,0,0,0,6,0.0,9,20,18,35,12,0,0.0,0,73,131,1,0.3913,34,0,9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Renato Kayzer,814723,Brasileiro Serie A 2026,Brasileirão Betano,Vitória,6.4857142857143,7,2,0,1,0,0.37823627,35,51,68.627450980392,7,28,17,5,5,100.0,2,2,2,0,0,0,0.0,12,5,14,48.275862068966,7,18.421052631579,454,16.666666666667,1,0,0,0,1,1,0,0.0,7,0,1,6,35,0,1,0,114,8,9,0,0,1,7,2,1,0,0,0,0,0,0,0,0,7,100.0,4,5,1,2,5,0,0.0,0,11,40,0,1.7422,10,1,7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aitor Cantalapiedra,823831,Brasileiro Serie A 2026,Brasileirão Betano,Vitória,6.5142857142857,7,0,1,1,0,0.48581015,82,102,80.392156862745,23,59,33,6,2,50.0,4,3,1,0,0,7,25.925925925926,2,1,14,50.0,4,36.363636363636,336,0.0,0,0,0,0,0,0,4,50.0,1,0,0,5,56,1,6,3,184,8,5,0,0,3,2,1,0,0,0,0,0,0,0,0,0,4,0.0,6,4,27,8,8,1,25.0,0,29,73,0,0.2793,18,1,7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fabrício Santos,975351,Brasileiro Serie A 2026,Brasileirão Betano,Vitória,6.65,6,0,1,2,1,0.48688849,8,16,50.0,1,7,6,2,4,66.666666666667,5,0,0,0,0,0,0.0,4,2,12,60.0,5,26.315789473684,183,0.0,0,0,0,0,0,0,0,0.0,5,0,0,4,28,2,0,0,63,3,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0,1,6,3,0,4,1,20.0,0,2,14,0,0.3542,4,0,6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Renzo López,926513,Brasileiro Serie A 2026,Brasileirão Betano,Vitória,6.425,4,0,0,0,0,0.00652146,11,18,61.111111111111,5,6,3,0,1,50.0,1,0,0,0,0,0,0.0,1,0,6,40.0,7,28.0,115,0.0,0,0,0,0,0,0,0,0.0,3,0,0,1,18,0,0,0,46,4,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,2,0,0,3,1,100.0,0,5,13,0,0.1018,2,0,4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Renê Sousa,1644830,Brasileiro Serie A 2026,Brasileirão Betano,Vitória,6.5,2,0,0,0,0,0.00081397,6,9,66.666666666667,2,4,0,0,0,0.0,1,0,0,0,0,0,0.0,1,1,5,62.5,2,25.0,90,0.0,0,0,0,0,0,0,0,0.0,0,0,0,1,10,1,0,0,28,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,100.0,0,3,6,0,0.0191,2,0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lawan,1587979,Brasileiro Serie A 2026,Brasileirão Betano,Vitória,6.4,1,0,0,0,0,2.672e-05,1,2,50.0,1,0,0,0,0,0.0,0,0,1,0,0,0,0.0,0,0,0,0.0,1,33.333333333333,12,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,1,1,0,0.0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matheuzinho,795266,Brasileiro Serie A 2026,Brasileirão Betano,Vitória,6.9222222222222,9,2,1,1,0,0.68318751,131,147,89.115646258503,47,84,42,4,8,50.0,3,3,2,0,0,2,10.526315789474,13,6,25,52.083333333333,2,28.571428571429,531,15.384615384615,1,1,1,0,0,0,4,50.0,2,0,0,11,62,1,11,8,252,14,4,0,0,1,0,3,0,0,0,0,0,0,0,0,0,7,0.0,4,16,19,8,9,1,33.333333333333,0,51,96,0,1.6842,16,0,9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabriel Baralhas,922575,Brasileiro Serie A 2026,Brasileirão Betano,Vitória,7.1,8,2,3,1,2,0.64402932,234,274,85.401459854015,99,135,57,13,7,63.636363636364,12,12,3,0,0,3,60.0,10,3,30,49.180327868852,1,20.0,720,20.0,0,0,0,0,0,0,16,59.259259259259,13,0,0,4,62,1,31,21,398,11,18,0,0,6,1,2,0,0,3,0,0,0,0,0,0,8,0.0,13,11,5,27,13,10,83.333333333333,0,109,165,2,1.3569,36,7,8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
