İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented,totalRating,goalsAssistsSum,inaccuratePasses,shotsOffTarget,totalDuelsWon,totalDuelsWonPercentage,goalsFromInsideTheBox,goalsFromOutsideTheBox,shotsFromInsideTheBox,shotsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,penaltyFaced,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,penaltyConversion,duelLost,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,scoringFrequency,savesCaught,savesParried,goalKicks,id,kilometersCovered,numberOfSprints,topSpeed,substitutionsIn,substitutionsOut
Raimonds Krollis,936122,Chance Liga 25/26,Czech First League,FC Slovan Liberec,6.8,21,6,6,9,2,1.6491914,176,258,68.217054263566,49,127,83,13,2,50.0,10,2,6,0,0,2,22.222222222222,51,22,25,32.467532467532,33,44.594594594595,1279,11.764705882353,0,0,1,0,0,0,4,40.0,28,0,0,14,166,7,10,8,497,13,36,2,0,1,9,12,0,0,1,0,0,0,0,0,0,16,0.0,13,4,9,10,14,8,80.0,0,63,195,0,4.9109,32,4,21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Rus,1424336,Chance Liga 25/26,Czech First League,FC Slovan Liberec,6.6,8,1,1,0,0,0.21163074,28,45,62.222222222222,5,23,20,4,0,0.0,1,1,1,0,0,2,22.222222222222,6,3,4,50.0,0,0.0,124,16.666666666667,1,1,0,0,0,0,1,33.333333333333,0,0,1,1,30,3,5,2,71,3,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,4,0,9,3,1,1,100.0,0,7,38,0,0.9645,6,0,8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lukáš Mašek,1089218,Chance Liga 25/26,Czech First League,FC Slovan Liberec,6.5923076923077,26,7,1,11,0,0.67623339,164,253,64.822134387352,46,118,67,13,7,43.75,13,1,6,0,0,1,10.0,40,18,47,38.842975206612,47,38.524590163934,1627,17.5,0,0,0,1,0,0,3,25.0,12,0,0,15,183,8,8,4,493,27,44,2,0,8,14,6,0,0,0,0,0,0,0,0,0,17,0.0,13,16,10,12,16,9,69.230769230769,0,62,191,0,7.2016,34,2,26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lukáš Letenay,923991,Chance Liga 25/26,Czech First League,FC Slovan Liberec,6.6095238095238,21,3,2,1,1,0.92857179,60,98,61.224489795918,8,52,34,7,2,25.0,4,3,1,0,0,0,0.0,14,5,11,29.72972972973,12,30.0,474,21.428571428571,0,0,0,0,2,0,1,16.666666666667,5,0,0,7,77,4,2,0,192,5,13,1,0,1,2,4,0,0,0,0,0,0,0,0,0,1,0.0,7,8,4,6,4,2,50.0,0,13,85,0,2.0709,9,1,21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petr Juliš,1112740,Chance Liga 25/26,Czech First League,FC Slovan Liberec,6.5470588235294,17,1,1,2,0,0.4691374,68,92,73.913043478261,20,48,29,5,7,50.0,4,2,0,0,0,3,21.428571428571,9,4,17,43.589743589744,8,30.769230769231,517,11.111111111111,0,0,0,0,0,0,1,50.0,13,0,0,8,68,5,2,1,198,6,7,0,0,1,1,3,1,0,0,0,0,0,0,0,0,4,0.0,4,14,14,2,8,4,100.0,0,20,72,0,0.5777,18,1,17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ermin Mahmic,1149353,Chance Liga 25/26,Czech First League,FC Slovan Liberec,7.0,23,6,5,3,3,2.93416747,219,303,72.277227722772,62,157,116,29,13,39.393939393939,12,2,4,0,0,26,30.588235294118,55,19,43,43.0,8,42.105263157895,1234,10.909090909091,0,0,0,0,1,0,18,50.0,13,0,0,9,219,10,34,18,630,21,19,2,0,10,8,12,0,0,1,0,0,0,0,0,0,16,0.0,29,33,85,36,15,10,83.333333333333,0,74,229,3,4.2185,60,2,23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lukáš Masopust,152684,Chance Liga 25/26,Czech First League,FC Slovan Liberec,6.6809523809524,21,0,2,2,2,1.40224824,448,573,78.184991273997,225,223,107,17,5,33.333333333333,19,13,2,0,0,9,34.615384615385,9,1,41,41.836734693878,13,39.393939393939,1266,0.0,0,0,0,0,0,0,40,40.816326530612,35,0,1,6,204,4,75,27,824,17,33,0,0,9,2,4,0,0,0,0,0,0,0,0,0,15,0.0,17,15,26,98,16,13,68.421052631579,0,249,324,0,0.9932,85,6,21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Soliu Afolabi,1880645,Chance Liga 25/26,Czech First League,FC Slovan Liberec,6.7153846153846,26,4,5,4,1,2.90476147,177,254,69.685039370079,38,139,98,24,13,44.827586206897,25,5,1,0,1,13,38.235294117647,26,13,54,43.548387096774,14,40.0,1240,15.384615384615,0,0,0,0,0,0,7,41.176470588235,16,0,0,13,196,11,9,1,539,17,34,0,0,9,4,5,0,0,0,0,0,0,0,0,0,15,0.0,24,29,34,17,11,15,60.0,1,51,203,0,3.6706,49,1,26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toumani Diakite,2063059,Chance Liga 25/26,Czech First League,FC Slovan Liberec,6.8714285714286,14,1,2,0,0,0.76495019,221,324,68.20987654321,108,113,57,8,7,46.666666666667,21,18,1,0,0,2,66.666666666667,18,4,36,50.0,20,48.780487804878,1049,5.5555555555556,0,0,0,0,0,0,18,29.032258064516,23,0,1,12,145,5,28,8,506,8,14,0,0,4,1,4,0,0,3,0,0,0,0,0,0,13,0.0,8,15,3,62,8,12,57.142857142857,0,144,180,0,0.6608,71,5,14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vojtěch Stránský,1030207,Chance Liga 25/26,Czech First League,FC Slovan Liberec,7.0333333333333,27,2,5,0,3,2.42594121,498,691,72.069464544139,238,260,149,14,16,51.612903225806,45,25,1,0,0,6,27.272727272727,41,11,95,55.555555555556,19,47.5,1994,4.8780487804878,0,0,0,0,0,0,44,36.065573770492,53,0,1,17,275,9,80,37,1078,34,20,0,0,24,0,15,0,0,7,0,0,0,0,0,0,23,0.0,14,31,22,122,21,28,62.222222222222,0,294,397,3,2.8526,100,10,27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
