player_id,first_name,last_name,name,last_season,current_club_id,player_code,country_of_birth,city_of_birth,country_of_citizenship,date_of_birth,sub_position,position,foot,height_in_cm,contract_expiration_date,agent_name,image_url,international_caps,international_goals,current_national_team_id,url,current_club_domestic_competition_id,current_club_name,market_value_in_eur,highest_market_value_in_eur,sofascore_id
63487,Nikolaos,Karelis,Nikolaos Karelis,2025,3385,nikolaos-karelis,Greece,Heraklion,Greece,1992-02-24 00:00:00,Centre-Forward,Attack,left,173.0,2026-06-30 00:00:00,Target Sport,https://img.a.transfermarkt.technology/portrait/header/63487-1478246322.jpg?lm=1,19.0,3.0,,https://www.transfermarkt.co.uk/nikolaos-karelis/profil/spieler/63487,GR1,Panserraikos Serres,350000.0,4500000.0,33059.0
66515,,Alex Teixeira,Alex Teixeira,2025,3385,alex-teixeira,Brazil,Duque de Caxias,Brazil,1990-01-06 00:00:00,Attacking Midfield,Midfield,right,173.0,2026-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/66515-1564401694.jpg?lm=1,0.0,0.0,,https://www.transfermarkt.co.uk/alex-teixeira/profil/spieler/66515,GR1,Panserraikos Serres,175000.0,30000000.0,39649.0
207573,Aristotelis,Karasalidis,Aristotelis Karasalidis,2025,3385,aristotelis-karasalidis,Greece,Thessaloniki,Greece,1991-05-03 00:00:00,Centre-Back,Defender,right,185.0,2026-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/207573-1730217456.jpg?lm=1,3.0,0.0,,https://www.transfermarkt.co.uk/aristotelis-karasalidis/profil/spieler/207573,GR1,Panserraikos Serres,75000.0,500000.0,94593.0
267396,Igor,Kalinin,Igor Kalinin,2025,3385,igor-kalinin,Ukraine,"Kerch, AR Krym",Russia,1995-11-11 00:00:00,Left-Back,Defender,left,185.0,2026-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/267396-1722311736.png?lm=1,2.0,0.0,,https://www.transfermarkt.co.uk/igor-kalinin/profil/spieler/267396,GR1,Panserraikos Serres,600000.0,900000.0,553668.0
271282,Andrei,Ivan,Andrei Ivan,2025,3385,andrei-ivan,Romania,Moreni,Romania,1997-01-04 00:00:00,Centre-Forward,Attack,right,185.0,2027-06-30 00:00:00,Forward Sports,https://img.a.transfermarkt.technology/portrait/header/271282-1732190421.png?lm=1,17.0,1.0,,https://www.transfermarkt.co.uk/andrei-ivan/profil/spieler/271282,GR1,Panserraikos Serres,800000.0,2500000.0,361164.0
342472,Stephane,Omeonga,Stephane Omeonga,2025,3385,stephane-omeonga,Belgium,Rocourt,Belgium,1996-03-27 00:00:00,Central Midfield,Midfield,right,177.0,2026-06-30 00:00:00,The Family,https://img.a.transfermarkt.technology/portrait/header/342472-1738092267.jpg?lm=1,8.0,0.0,,https://www.transfermarkt.co.uk/stephane-omeonga/profil/spieler/342472,GR1,Panserraikos Serres,400000.0,2000000.0,793985.0
355656,Vernon,de Marco,Vernon de Marco,2025,3385,vernon-de-marco,Argentina,Cordoba,Slovakia,1992-11-18 00:00:00,Centre-Back,Defender,left,186.0,2027-06-30 00:00:00,LEFT Sports,https://img.a.transfermarkt.technology/portrait/header/355656-1732282468.png?lm=1,10.0,1.0,,https://www.transfermarkt.co.uk/vernon-de-marco/profil/spieler/355656,GR1,Panserraikos Serres,275000.0,600000.0,798795.0
364240,Moussa,Wagué,Moussa Wagué,2025,3385,moussa-wague,Senegal,Bignona,Senegal,1998-10-04 00:00:00,Right-Back,Defender,right,177.0,2026-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/364240-1728952392.jpg?lm=1,21.0,1.0,,https://www.transfermarkt.co.uk/moussa-wague/profil/spieler/364240,GR1,Panserraikos Serres,350000.0,7500000.0,796086.0
368693,Francisco,Tinaglini,Francisco Tinaglini,2025,3385,francisco-tinaglini,Uruguay,San Ramón,Uruguay,1998-11-09 00:00:00,Goalkeeper,Goalkeeper,left,190.0,2027-06-30 00:00:00,GFG,https://img.a.transfermarkt.technology/portrait/header/368693-1742572102.png?lm=1,0.0,0.0,,https://www.transfermarkt.co.uk/francisco-tinaglini/profil/spieler/368693,GR1,Panserraikos Serres,400000.0,400000.0,590400.0
381206,Adrián,Riera,Adrián Riera,2025,3385,adrian-riera,Spain,Murcia,Spain,1996-04-19 00:00:00,Attacking Midfield,Midfield,right,178.0,2026-06-30 00:00:00,AREA SPORT TEAM,https://img.a.transfermarkt.technology/portrait/header/381206-1739292241.jpg?lm=1,,,,https://www.transfermarkt.co.uk/adrian-riera/profil/spieler/381206,GR1,Panserraikos Serres,250000.0,600000.0,903371.0
