İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Domenico Berardi,253367,Serie A 25/26,Serie A,Sassuolo,7.1095238095238,21,7,6,4,4,2.83421686,427,552,77.355072463768,155,272,160,30,9,39.130434782609,26,20,2,0,0,16,32.65306122449,31,15,65,46.428571428571,11,40.740740740741,1675,22.58064516129,3,2,1,0,2,0,31,51.666666666667,22,0,0,17,237,12,59,29,884,31,28,0,0,17,10,4,0,0,3,0,0,0,0,0,0,20,0.0,30,23,49,60,24,17,65.384615384615,0,185,367,3,5.5036,68,0,21,0.0
Domenico Berardi,253367,Serie A 23/24,Serie A,Sassuolo,7.4235294117647,17,9,4,2,3,2.5331238,391,559,69.94633273703,84,319,202,27,11,44.0,17,13,6,0,0,12,16.666666666667,51,24,56,39.716312056738,9,33.333333333333,1438,17.647058823529,5,5,1,0,2,0,49,55.681818181818,8,0,0,24,303,12,95,52,897,28,28,1,0,19,4,13,0,0,0,0,0,0,0,0,0,17,0.0,27,25,72,88,27,8,47.058823529412,0,107,524,4,6.5404,57,0,17,0.0
Andrea Pinamonti,826198,Serie A 25/26,Serie A,Sassuolo,6.5275862068966,29,8,4,10,3,1.03624939,284,395,71.898734177215,144,140,83,17,3,20.0,8,0,2,1,1,1,10.0,59,26,37,42.528735632184,49,35.0,2204,13.559322033898,1,0,1,0,0,0,7,70.0,14,1,1,26,202,9,18,7,653,28,11,1,0,3,10,13,0,0,1,0,0,0,0,0,0,28,0.0,17,15,10,10,34,4,50.0,0,170,225,0,6.7011,39,2,29,0.0
Andrea Pinamonti,826198,Serie A 23/24,Serie A,Sassuolo,6.9289473684211,38,11,4,3,1,2.17492822,410,618,66.343042071197,167,244,148,18,12,42.857142857143,13,1,4,0,0,1,10.0,83,22,70,43.478260869565,85,34.83606557377,3104,13.253012048193,3,2,1,0,0,0,10,37.037037037037,39,0,0,37,338,17,18,12,1040,51,22,1,0,17,9,29,0,0,1,0,0,0,0,0,0,37,0.0,18,28,10,27,63,8,61.538461538462,0,208,420,2,8.9348,69,0,38,0.0
Armand Laurienté,932643,Serie A 25/26,Serie A,Sassuolo,6.8903225806452,31,5,10,1,7,3.23679542,480,569,84.358523725835,117,363,228,40,24,36.923076923077,19,5,3,0,0,20,21.505376344086,53,20,73,38.219895287958,7,28.0,2019,9.4339622641509,0,0,0,0,8,1,13,56.521739130435,11,0,1,44,325,13,27,13,1031,30,29,1,0,7,18,15,0,0,0,0,0,0,0,0,0,26,12.5,40,65,93,23,31,10,52.631578947368,0,128,441,1,2.6313,60,0,31,0.0
Armand Laurienté,932643,Serie A 23/24,Serie A,Sassuolo,7.0351351351351,37,5,5,5,4,3.8889924,595,759,78.392621870883,159,457,293,47,63,53.846153846154,31,15,5,0,0,21,15.555555555556,84,30,149,46.708463949843,6,17.142857142857,2926,5.952380952381,0,0,1,0,11,0,21,44.68085106383,7,0,0,55,479,14,50,19,1461,55,34,2,0,31,4,19,0,0,1,0,0,0,0,0,0,35,0.0,47,117,135,47,55,20,64.516129032258,0,184,710,0,5.7286,138,0,37,0.0
M'Bala Nzola,788061,Serie A 25/26,Serie A,Sassuolo,6.5833333333333,24,3,0,4,0,0.50584798,188,237,79.324894514768,51,137,89,15,16,51.612903225806,7,2,2,1,1,1,14.285714285714,32,8,43,39.449541284404,39,54.929577464789,1243,9.375,3,2,0,0,0,0,6,75.0,7,0,0,29,157,11,6,2,466,20,25,1,0,3,15,10,0,0,3,0,0,0,0,0,0,12,0.0,15,31,7,8,18,4,57.142857142857,0,58,179,1,5.8321,57,1,24,0.0
Alieu Fadera,1031548,Serie A 25/26,Serie A,Sassuolo,6.6875,24,2,1,2,1,1.17424922,193,245,78.775510204082,74,119,74,7,9,28.125,30,7,4,0,0,6,25.0,13,4,74,46.25,8,36.363636363636,927,15.384615384615,0,0,2,1,1,0,9,69.230769230769,6,0,1,19,155,5,5,4,505,36,32,0,0,12,8,5,0,0,0,0,0,0,0,0,0,8,0.0,7,32,24,13,11,19,63.333333333333,0,82,163,0,2.1004,49,0,25,0.0
Luca Moro,949780,Serie A 25/26,Serie A,Sassuolo,6.4818181818182,11,0,1,2,0,0.04782746,33,43,76.744186046512,11,22,13,1,1,100.0,5,2,1,0,0,0,0.0,6,1,15,53.571428571429,11,50.0,226,0.0,0,0,0,0,0,0,1,50.0,2,0,0,4,33,1,0,0,95,9,7,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0.0,1,1,0,2,3,4,80.0,0,11,32,0,0.6169,4,0,12,0.0
Nemanja Matić,44241,Serie A 25/26,Serie A,Sassuolo,6.9814814814815,27,1,1,0,1,1.02183802,1212,1419,85.412262156448,642,570,255,19,10,50.0,39,19,6,1,1,1,9.0909090909091,10,4,83,53.896103896104,30,61.224489795918,2221,10.0,0,0,0,0,0,0,94,57.317073170732,40,0,2,21,287,12,122,77,1716,36,21,0,0,20,0,2,0,0,5,0,0,0,0,0,0,25,0.0,19,20,11,164,32,27,69.230769230769,0,700,719,0,0.3266,148,9,27,0.0
