İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Ange-Yoan Bonny,1086223,Serie A 24/25,Serie A,Parma,6.9027027027027,37,6,7,6,4,2.15515115,428,557,76.840215439856,135,295,181,30,33,54.098360655738,34,3,2,0,0,2,14.285714285714,64,22,112,47.863247863248,25,26.315789473684,2545,9.375,3,2,1,0,0,0,12,57.142857142857,14,0,0,70,328,10,27,11,1048,47,21,3,0,6,14,18,0,0,0,0,0,0,0,0,0,30,0.0,30,61,14,21,36,16,47.058823529412,0,154,417,0,9.3662,64,0,37,0.0
Simon Sohm,909991,Serie A 24/25,Serie A,Parma,6.827027027027,37,4,2,5,0,2.06883583,1043,1212,86.056105610561,471,575,269,20,15,53.571428571429,28,26,7,0,0,3,20.0,34,13,72,49.655172413793,30,50.847457627119,2999,11.764705882353,0,0,0,0,0,0,39,58.208955223881,35,0,0,23,256,7,49,28,1533,30,19,1,0,19,1,3,0,0,5,0,0,0,0,0,0,36,0.0,20,28,15,67,51,17,60.714285714286,0,512,715,1,3.1472,127,0,37,0.0
Matteo Cancellieri,1017649,Serie A 24/25,Serie A,Parma,6.6888888888889,27,3,1,2,0,0.68053419,204,289,70.588235294118,71,138,74,11,28,45.901639344262,26,13,2,1,1,5,23.809523809524,22,7,95,47.979797979798,29,50.0,1440,13.636363636364,0,0,0,0,0,0,7,33.333333333333,26,0,0,24,194,8,16,7,616,41,26,2,0,21,2,3,0,0,0,0,0,0,0,0,0,19,0.0,11,61,21,21,26,16,61.538461538462,0,84,226,0,2.7364,55,0,27,0.0
Woyo Coulibaly,989894,Serie A 24/25,Serie A,Parma,6.6,14,0,2,0,1,0.81334788,456,516,88.372093023256,227,229,93,8,8,50.0,13,8,1,1,1,0,0.0,3,0,33,47.142857142857,9,50.0,1085,0.0,0,0,1,0,0,0,8,40.0,19,0,0,11,119,1,11,3,747,12,12,0,1,6,1,1,0,0,0,0,0,0,0,0,0,12,0.0,8,16,5,20,23,10,76.923076923077,0,240,281,0,0.1405,60,0,14,0.0
Mateo Pellegrino,1099296,Serie A 25/26,Serie A,Parma,6.7516129032258,31,8,4,9,1,0.82427091,256,418,61.244019138756,85,171,103,18,21,52.5,15,3,5,0,0,0,0.0,64,20,93,38.114754098361,112,48.275862068966,2572,12.5,1,1,0,0,0,0,11,50.0,35,0,0,61,355,24,19,8,888,58,74,2,0,10,10,17,0,0,4,0,0,0,0,0,0,29,0.0,18,40,9,22,34,10,66.666666666667,0,102,316,1,7.769,71,5,31,0.0
Mateo Pellegrino,1099296,Serie A 24/25,Serie A,Parma,6.8384615384615,13,3,1,6,1,0.58310001,88,160,55.0,21,68,39,5,3,37.5,3,1,2,0,0,1,25.0,22,9,21,30.434782608696,50,52.083333333333,745,13.636363636364,0,0,0,0,0,0,9,64.285714285714,6,0,0,16,125,5,6,5,293,16,27,1,0,3,0,5,0,0,0,0,0,0,0,0,0,8,0.0,5,8,4,14,5,2,66.666666666667,0,29,135,1,3.8065,20,0,13,0.0
Jacob Ondrejka,1004790,Serie A 25/26,Serie A,Parma,6.5333333333333,15,0,0,2,0,0.4769877,162,203,79.802955665025,38,124,75,5,10,33.333333333333,7,3,2,0,0,4,30.769230769231,21,7,30,41.095890410959,1,14.285714285714,752,0.0,0,0,0,0,0,0,3,75.0,3,0,0,12,92,4,7,4,340,13,7,1,0,4,1,6,0,0,0,0,0,0,0,0,0,9,0.0,5,30,13,4,14,2,28.571428571429,0,45,158,0,1.1642,25,0,15,0.0
Jacob Ondrejka,1004790,Serie A 24/25,Serie A,Parma,7.225,12,5,1,1,0,1.14001093,89,110,80.909090909091,32,62,37,7,6,85.714285714286,12,7,0,0,0,5,31.25,14,10,25,78.125,1,16.666666666667,428,35.714285714286,0,0,0,0,2,0,3,42.857142857143,2,0,0,3,46,2,6,4,211,8,1,0,0,2,0,3,0,0,0,0,0,0,0,0,0,3,0.0,7,7,16,7,4,6,50.0,0,39,87,3,1.2841,18,0,12,0.0
Gaetano Oristanio,965009,Serie A 25/26,Serie A,Parma,6.6,20,1,0,2,0,0.90445959,128,156,82.051282051282,24,104,66,10,15,48.387096774194,9,2,1,0,0,4,25.0,24,4,43,42.574257425743,9,47.368421052632,857,4.1666666666667,0,0,0,0,0,0,10,90.909090909091,6,0,0,26,116,5,13,10,371,20,13,2,0,8,4,10,0,0,0,0,0,0,0,0,0,8,0.0,10,31,16,11,13,5,55.555555555556,0,29,127,0,2.0127,30,0,20,0.0
Nesta Elphege,1486729,Serie A 25/26,Serie A,Parma,6.6666666666667,3,0,0,0,0,0.03546037,14,21,66.666666666667,5,9,6,1,0,0.0,1,0,0,0,0,0,0.0,0,0,1,100.0,9,69.230769230769,50,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,11,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0.0,0,5,16,0,0.0,3,0,3,0.0
Pontus Almqvist,856065,Serie A 25/26,Serie A,Parma,6.6888888888889,9,0,2,1,0,0.6878904,70,90,77.777777777778,24,46,31,8,5,35.714285714286,8,5,0,0,0,3,50.0,3,2,25,45.454545454545,6,60.0,399,0.0,0,0,0,0,0,0,2,40.0,2,0,0,11,55,0,3,2,184,12,6,0,0,5,0,1,0,0,0,0,0,0,0,0,0,4,0.0,8,14,6,5,4,5,62.5,0,26,64,0,0.3347,18,0,9,0.0
