İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Michele Di Gregorio,844609,Serie A 23/24,Serie A,Monza,7.4454545454545,33,0,0,0,0,0.05221853,854,1148,74.390243902439,730,124,42,0,3,100.0,1,1,0,0,0,0,0.0,0,0,6,60.0,8,88.888888888889,2874,0.0,0,0,0,0,0,0,243,45.93572778828,25,1,1,1,299,0,168,87,1547,4,0,0,0,3,0,0,0,127,12,2,15,5,5,17,0,33,0.0,0,3,0,529,35,0,0.0,0,825,323,7,0.0,291,0,33,12.2879
Daniel Maldini,970928,Serie A 23/24,Serie A,Monza,6.8611111111111,18,4,2,0,1,0.83323723,145,177,81.920903954802,54,95,58,12,16,48.484848484848,7,4,1,0,0,4,28.571428571429,21,7,33,45.833333333333,8,42.105263157895,588,19.047619047619,0,0,0,0,3,1,7,70.0,2,0,0,10,100,3,11,8,334,10,11,1,0,3,2,6,0,0,0,0,0,0,0,0,0,5,33.333333333333,12,33,14,10,13,4,57.142857142857,0,59,132,0,1.5753,17,0,18,0.0
Stefano Turati,893752,Serie A 24/25,Serie A,Monza,7.0166666666667,30,0,0,0,0,0.04626091,639,947,67.476240760296,505,134,34,0,0,0.0,0,0,1,0,0,0,0.0,0,0,4,80.0,11,91.666666666667,2677,0.0,0,0,0,0,0,0,210,40.856031128405,25,2,0,0,313,0,59,32,1240,12,0,0,0,1,0,0,0,95,2,2,4,13,13,21,0,30,0.0,0,0,0,514,52,0,0.0,0,601,346,3,0.0,229,0,30,-4.253
Lorenzo Colombo,930191,Serie A 23/24,Serie A,Monza,6.74,25,4,0,4,1,0.45506437,182,259,70.27027027027,70,113,61,8,12,52.173913043478,17,0,3,0,0,1,50.0,37,10,53,43.44262295082,19,22.619047619048,1372,10.810810810811,0,0,0,0,0,0,10,62.5,14,0,0,29,183,8,6,4,527,24,25,1,0,6,6,12,0,0,2,0,0,0,0,0,0,16,0.0,8,23,2,16,15,12,70.588235294118,0,89,172,1,3.6488,35,0,25,0.0
Milan Đurić,76132,Serie A 23/24,Serie A,Monza,7.0243243243243,37,9,5,5,2,0.71248811,321,604,53.145695364238,131,190,85,21,4,57.142857142857,6,1,4,0,0,0,0.0,51,21,53,44.166666666667,223,71.246006389776,2471,17.647058823529,3,1,0,0,0,0,4,30.769230769231,40,0,0,22,357,5,11,4,872,45,49,3,0,5,7,7,0,0,3,0,0,0,0,0,0,26,0.0,21,7,2,13,41,5,83.333333333333,0,182,424,3,7.533,54,0,37,0.0
Warren Bondo,1000366,Serie A 23/24,Serie A,Monza,6.704,25,1,1,1,1,0.24580637,553,613,90.21207177814,295,259,105,7,13,76.470588235294,29,6,9,0,0,1,50.0,17,4,61,51.260504201681,10,58.823529411765,1471,5.8823529411765,0,0,0,1,0,0,19,61.290322580645,12,0,0,19,105,3,7,3,803,19,31,0,0,4,0,10,0,0,2,0,0,0,0,0,0,14,0.0,7,17,2,31,27,22,75.862068965517,0,323,292,0,0.9481,70,0,25,0.0
Alessio Zerbin,869888,Serie A 23/24,Serie A,Monza,6.7315789473684,19,0,2,1,1,1.47620168,226,274,82.481751824818,104,137,75,16,15,46.875,23,3,0,0,1,15,39.473684210526,9,3,55,45.833333333333,3,21.428571428571,841,0.0,0,0,0,0,0,0,18,64.285714285714,4,0,0,10,130,2,14,10,513,17,25,0,0,14,0,3,0,0,0,0,0,0,0,0,0,8,0.0,16,32,38,28,7,12,52.173913043478,1,121,191,0,0.6309,46,0,20,0.0
Roberto Gagliardini,287057,Serie A 24/25,Serie A,Monza,6.5125,8,0,0,0,0,0.02403177,107,123,86.991869918699,60,47,18,1,1,50.0,3,2,1,0,0,0,0.0,0,0,10,41.666666666667,5,45.454545454545,176,0.0,0,0,0,0,0,0,5,38.461538461538,4,0,0,4,26,0,9,5,154,7,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,2,1,13,3,2,66.666666666667,0,62,62,0,0.0,6,0,8,0.0
Roberto Gagliardini,287057,Serie A 23/24,Serie A,Monza,6.969696969697,33,1,2,6,2,2.01357549,1330,1468,90.599455040872,662,669,275,20,8,53.333333333333,61,31,5,0,0,1,12.5,36,9,90,59.210526315789,46,54.761904761905,2366,2.7777777777778,0,0,0,1,1,0,65,66.326530612245,37,0,0,14,198,8,85,56,1820,21,26,3,0,19,1,9,0,0,6,0,0,0,0,0,0,29,0.0,20,15,8,98,37,30,49.180327868852,0,708,768,1,2.9262,140,0,33,0.0
Jean-Daniel Akpa Akpro,164511,Serie A 24/25,Serie A,Monza,6.6142857142857,14,0,0,1,0,0.21047751,262,325,80.615384615385,133,130,55,3,12,38.709677419355,30,13,4,0,0,1,16.666666666667,4,2,60,52.173913043478,11,40.740740740741,970,0.0,0,0,0,0,0,0,8,44.444444444444,14,0,1,2,119,2,18,8,540,18,24,0,0,12,0,0,0,0,0,0,0,0,0,0,0,12,0.0,3,31,6,18,24,18,60.0,0,160,171,0,0.3392,54,0,14,0.0
