İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Alexis Saelemaekers,901891,Serie A 24/25,Serie A,Roma,7.2478260869565,23,7,5,2,3,2.27488667,627,726,86.363636363636,216,426,215,26,22,44.897959183673,34,10,5,0,0,15,23.809523809524,25,12,87,56.129032258065,9,75.0,1494,28.0,0,0,2,0,0,0,23,74.193548387097,8,0,1,14,238,9,32,18,1104,32,13,0,0,17,0,5,0,0,2,0,0,0,0,0,0,18,0.0,26,49,63,31,10,21,61.764705882353,0,243,546,2,2.4932,79,0,23,0.0
Alexis Saelemaekers,901891,UEFA Europa League 24/25,UEFA Europa League,Roma,7.0142857142857,7,0,1,0,1,0.8536287,125,146,85.616438356164,37,92,56,12,5,35.714285714286,8,2,3,0,0,4,28.571428571429,2,1,19,57.575757575758,2,66.666666666667,258,0.0,0,0,0,0,0,0,6,75.0,1,0,0,0,52,5,7,4,235,6,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0.0,12,14,14,8,0,7,87.5,0,43,117,0,0.0416,16,0,7,0.0
Romelu Lukaku,78893,Serie A 23/24,Serie A,Roma,7.025,32,13,5,10,3,1.50304098,435,601,72.379367720466,134,304,192,29,11,45.833333333333,6,0,5,1,1,3,23.076923076923,65,28,33,32.352941176471,52,48.148148148148,2644,20.0,1,0,0,0,0,0,7,53.846153846154,19,0,1,32,285,14,19,10,903,17,24,1,0,2,25,17,0,0,7,0,0,0,0,0,0,30,0.0,29,24,13,13,30,5,83.333333333333,0,161,453,1,9.8293,52,0,32,0.0
Romelu Lukaku,78893,UEFA Europa League 23/24,UEFA Europa League,Roma,7.1769230769231,13,7,3,6,1,1.74790858,169,238,71.008403361345,40,129,80,18,7,58.333333333333,4,2,0,0,0,0,0.0,26,15,22,43.137254901961,17,48.571428571429,1082,26.923076923077,0,0,0,0,0,0,3,60.0,9,0,0,17,125,6,12,6,375,11,6,1,0,2,7,3,0,0,1,0,0,0,0,0,0,13,0.0,18,12,3,5,10,2,50.0,0,54,187,1,4.7725,13,0,13,0.0
Leonardo Spinazzola,148899,Serie A 23/24,Serie A,Roma,6.8458333333333,24,1,5,0,2,3.0726911,542,655,82.748091603053,291,276,131,27,20,51.282051282051,15,3,0,0,0,25,29.761904761905,8,3,41,50.0,6,50.0,1312,12.5,0,0,0,0,0,0,32,52.459016393443,12,0,0,4,229,4,65,32,983,6,8,0,0,10,1,4,0,0,1,0,0,0,0,0,0,15,0.0,27,39,84,61,18,7,46.666666666667,0,318,421,0,0.2358,74,0,24,0.0
Leonardo Spinazzola,148899,UEFA Europa League 23/24,UEFA Europa League,Roma,6.91,10,0,3,0,1,1.48197023,256,315,81.269841269841,164,103,42,11,10,62.5,12,1,3,0,0,11,39.285714285714,3,1,25,53.191489361702,1,16.666666666667,703,0.0,0,0,0,0,0,0,30,57.692307692308,9,0,0,5,105,1,23,12,478,3,5,1,0,6,0,1,0,0,1,0,0,0,0,0,0,8,0.0,11,16,28,52,6,6,50.0,0,195,148,0,0.1165,37,0,10,0.0
Paulo Dybala,256219,Serie A 25/26,Serie A,Roma,6.7,17,2,4,5,2,3.11214113,423,512,82.6171875,95,328,200,40,10,28.571428571429,7,2,0,0,0,19,26.027397260274,36,14,41,40.196078431373,10,47.619047619048,1056,5.5555555555556,1,0,0,0,5,0,24,68.571428571429,1,0,0,18,228,11,42,27,781,25,11,0,0,8,1,12,0,0,1,0,0,0,0,0,0,12,0.0,40,35,73,35,8,4,57.142857142857,0,104,408,0,4.2342,44,0,17,0.0
Paulo Dybala,256219,Serie A 24/25,Serie A,Roma,7.3869565217391,23,6,8,6,3,5.17132476,570,659,86.49468892261,153,440,241,40,11,39.285714285714,17,2,2,0,0,23,37.096774193548,50,19,88,59.060402684564,8,32.0,1420,12.0,3,3,2,0,6,0,36,72.0,2,0,0,28,221,12,53,37,998,60,6,3,0,11,6,13,0,0,1,0,0,0,0,0,0,16,0.0,40,28,62,50,15,7,41.176470588235,0,163,558,4,6.3401,63,0,24,0.0
Paulo Dybala,256219,Serie A 23/24,Serie A,Roma,7.4178571428571,28,13,10,5,9,4.04906032,755,896,84.263392857143,227,553,291,51,28,39.43661971831,22,3,3,0,0,25,28.409090909091,59,23,100,47.619047619048,7,25.0,1977,22.033898305085,7,7,0,0,5,1,42,73.684210526316,6,0,1,41,369,11,67,38,1383,50,12,1,0,16,5,14,1,0,0,0,0,0,0,0,0,25,20.0,50,71,88,57,27,13,59.090909090909,0,251,733,7,10.5931,83,0,28,0.0
Paulo Dybala,256219,UEFA Europa League 25/26,UEFA Europa League,Roma,7.375,4,1,4,0,1,1.1793207,87,106,82.075471698113,19,68,46,11,6,66.666666666667,2,0,0,0,0,4,33.333333333333,4,2,12,57.142857142857,1,50.0,206,25.0,1,1,0,0,0,0,5,62.5,0,0,0,4,42,1,8,5,161,4,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,2,0.0,11,9,12,8,2,2,100.0,0,23,83,1,1.0929,9,0,4,0.0
