İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Pietro Terracciano,136856,Serie A 24/25,Serie A,Fiorentina,7.2333333333333,3,0,0,0,0,0.00138339,57,75,76.0,51,6,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,270,0.0,0,0,0,0,0,0,9,33.333333333333,0,0,0,0,19,0,8,4,103,0,0,0,0,0,0,0,0,11,1,0,0,1,1,1,0,3,0.0,0,0,0,27,3,0,0.0,0,56,19,0,0.0,26,0,3,0.1779
Pietro Terracciano,136856,Serie A 23/24,Serie A,Fiorentina,7.1454545454545,33,0,1,0,0,0.05504861,860,1107,77.687443541102,749,111,25,2,0,0.0,1,0,3,0,0,0,0.0,0,0,1,16.666666666667,3,100.0,2970,0.0,0,0,0,2,0,0,234,49.159663865546,19,0,0,1,254,0,115,76,1361,2,2,0,0,2,0,0,0,92,8,1,11,7,7,6,0,33,0.0,2,0,0,476,35,1,100.0,0,797,310,3,0.0,213,0,33,5.9279
Danilo Cataldi,317301,Serie A 24/25,Serie A,Fiorentina,6.928,25,3,0,0,0,0.77022625,834,968,86.157024793388,438,402,150,16,3,42.857142857143,25,22,1,0,0,6,28.571428571429,13,5,50,56.179775280899,6,54.545454545455,1768,23.076923076923,0,0,0,0,2,1,45,44.554455445545,34,0,0,7,180,9,85,36,1189,22,15,0,0,13,0,6,1,0,4,0,0,0,0,0,0,23,50.0,15,7,21,101,20,16,64.0,0,477,512,2,0.98,114,0,25,0.0
M'Bala Nzola,788061,Serie A 23/24,Serie A,Fiorentina,6.7483870967742,31,3,2,5,3,1.59687077,278,336,82.738095238095,49,231,140,21,14,48.275862068966,11,0,2,0,0,2,33.333333333333,32,13,31,27.19298245614,54,42.857142857143,1550,9.375,1,1,1,0,0,0,10,83.333333333333,22,0,0,38,183,19,6,6,605,7,37,0,0,1,21,9,0,0,1,0,0,0,0,0,0,15,0.0,21,29,6,12,26,8,72.727272727273,0,58,284,0,4.5316,49,0,33,0.0
Nicolò Zaniolo,864898,Serie A 24/25,Serie A,Fiorentina,6.7227272727273,22,2,2,2,2,0.84144847,136,166,81.927710843373,32,104,70,13,12,44.444444444444,3,1,6,1,1,0,0.0,20,8,47,42.342342342342,7,31.818181818182,700,10.0,0,0,0,0,1,0,4,50.0,2,0,0,24,115,5,11,6,343,32,20,1,0,6,3,4,1,0,0,0,0,0,0,0,0,4,0.0,12,27,8,8,5,1,33.333333333333,0,40,134,0,1.5907,22,0,23,0.0
Cristiano Biraghi,122848,Serie A 23/24,Serie A,Fiorentina,7.0862068965517,29,2,8,1,5,4.3384536,1087,1315,82.661596958175,467,674,337,46,4,30.769230769231,47,14,8,0,0,54,23.893805309735,17,6,65,45.454545454545,8,36.363636363636,2358,11.764705882353,1,0,0,0,7,1,78,45.614035087719,40,0,0,6,484,4,119,48,2082,14,44,0,0,24,1,6,0,0,5,0,0,0,0,0,0,27,14.285714285714,46,13,226,171,31,28,59.574468085106,0,516,1025,1,1.5991,98,0,29,0.0
Moise Kean,835601,Serie A 25/26,Serie A,Fiorentina,6.6807692307692,26,8,0,18,1,0.18227396,154,213,72.300469483568,53,101,62,3,25,41.666666666667,6,7,4,0,0,0,0.0,98,27,75,44.378698224852,27,45.762711864407,2047,8.1632653061224,2,2,0,0,0,0,1,33.333333333333,16,0,0,30,197,13,8,4,597,44,29,3,0,4,30,23,0,0,2,0,0,0,0,0,0,23,0.0,3,60,7,3,32,3,50.0,0,61,152,1,15.0577,34,1,26,0.0
Moise Kean,835601,Serie A 24/25,Serie A,Fiorentina,7.03125,32,19,4,22,3,1.08382058,224,312,71.794871794872,82,144,79,19,44,47.311827956989,7,6,6,0,0,2,22.222222222222,105,51,102,42.148760330579,52,51.485148514851,2710,18.095238095238,2,1,0,1,0,0,9,75.0,26,0,1,53,301,16,17,13,840,52,41,3,0,1,57,16,0,0,4,0,0,0,0,0,0,31,0.0,19,93,9,12,34,5,71.428571428571,0,100,221,2,19.3239,52,0,32,0.0
Albert Guðmundsson,804909,Serie A 25/26,Serie A,Fiorentina,6.7703703703704,27,5,6,4,4,2.14763973,635,729,87.105624142661,229,406,229,26,18,51.428571428571,7,2,3,1,1,9,17.647058823529,35,13,52,36.363636363636,3,23.076923076923,1957,14.285714285714,3,3,1,0,2,0,28,70.0,11,0,1,27,232,11,41,27,1049,27,30,2,0,20,5,11,0,0,1,0,0,0,0,0,0,23,0.0,26,35,51,40,25,3,42.857142857143,0,258,471,1,4.769,64,3,27,0.0
Albert Guðmundsson,804909,Serie A 24/25,Serie A,Fiorentina,6.8958333333333,24,6,3,6,1,0.95566372,408,470,86.808510638298,169,242,123,15,15,71.428571428571,9,6,2,0,0,3,12.5,27,15,42,50.0,4,25.0,1285,22.222222222222,2,2,1,0,2,0,11,47.826086956522,6,0,1,14,137,10,16,6,668,18,13,1,0,10,3,6,0,0,0,0,0,0,0,0,0,16,0.0,15,21,24,23,12,5,55.555555555556,0,189,305,1,4.5065,53,0,24,0.0
