İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Jamie Vardy,173827,Serie A 25/26,Serie A,Cremonese,6.66,25,5,4,6,2,0.73770582,165,265,62.264150943396,42,123,77,15,5,38.461538461538,11,3,4,0,0,2,18.181818181818,26,12,34,41.463414634146,43,39.814814814815,1828,19.230769230769,0,0,0,0,0,0,2,50.0,23,0,0,21,175,7,13,8,456,18,17,0,0,3,15,7,0,0,4,0,0,0,0,0,0,21,0.0,15,13,11,4,27,9,81.818181818182,0,64,201,1,4.3796,29,3,25,0.0
Antonio Sanabria,333261,Serie A 25/26,Serie A,Cremonese,6.52,20,1,3,4,1,0.19664687,116,143,81.118881118881,45,71,34,6,7,77.777777777778,2,1,2,0,0,0,0.0,10,4,23,45.098039215686,26,41.935483870968,756,10.0,0,0,0,0,0,0,2,100.0,15,1,0,9,66,0,5,5,252,14,14,0,0,3,6,2,0,0,0,0,0,0,0,0,0,8,0.0,6,9,1,2,11,1,50.0,0,52,91,0,2.7519,9,0,21,0.0
Faris Moumbagna,1029456,Serie A 25/26,Serie A,Cremonese,6.3,5,0,0,1,0,0.01167902,9,15,60.0,3,6,4,1,0,0.0,0,0,0,0,0,0,0.0,2,0,0,0.0,3,50.0,88,0.0,0,0,0,0,0,0,0,0.0,1,0,0,1,17,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,1,1,0,1,0,0.0,0,4,11,0,0.3885,2,0,5,0.0
Federico Bonazzoli,284363,Serie A 25/26,Serie A,Cremonese,6.9535714285714,28,7,3,3,1,1.3168247,496,598,82.943143812709,208,288,145,11,10,38.461538461538,22,8,3,0,0,5,25.0,55,21,91,56.172839506173,6,30.0,1928,12.727272727273,2,2,0,0,0,0,30,69.767441860465,8,0,0,25,213,10,51,31,914,59,18,2,0,14,4,16,0,0,0,0,0,0,0,0,0,24,0.0,11,26,20,43,34,13,59.090909090909,0,227,371,2,7.1464,68,0,28,0.0
David Okereke,831290,Serie A 25/26,Serie A,Cremonese,6.58,5,1,0,0,0,0.02740441,25,31,80.645161290323,5,20,11,1,2,40.0,1,0,0,0,0,0,0.0,4,2,4,30.769230769231,7,28.0,199,25.0,0,0,0,0,0,0,1,100.0,2,0,0,3,20,2,1,0,66,1,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0.0,1,5,2,1,3,0,0.0,0,5,26,0,0.4522,4,1,5,0.0
Milan Đurić,76132,Serie A 25/26,Serie A,Cremonese,6.7875,16,0,2,0,1,0.59418476,67,144,46.527777777778,12,55,35,5,1,33.333333333333,1,0,2,0,0,0,0.0,14,4,10,50.0,68,78.16091954023,462,0.0,0,0,0,0,0,0,3,60.0,10,0,0,2,94,3,4,3,203,9,5,0,0,1,2,3,0,0,0,0,0,0,0,0,0,3,0.0,5,3,2,5,12,0,0.0,0,15,129,1,0.8358,9,0,20,0.0
Warren Bondo,1000366,Serie A 25/26,Serie A,Cremonese,6.604347826087,23,0,0,0,0,0.29927643,579,647,89.489953632148,344,235,83,3,13,54.166666666667,27,8,5,0,0,0,0.0,5,0,69,50.36496350365,6,37.5,1527,0.0,0,0,0,0,0,0,26,57.777777777778,7,0,1,16,122,2,35,22,847,29,35,0,0,8,0,2,0,0,3,0,0,0,0,0,0,19,0.0,3,24,2,45,25,12,44.444444444444,0,369,278,0,0.1709,69,3,23,0.0
Romano Floriani Mussolini,1100354,Serie A 25/26,Serie A,Cremonese,6.6,20,0,4,0,0,0.6535971,166,228,72.80701754386,70,96,47,8,3,23.076923076923,19,4,2,0,0,4,18.181818181818,4,0,25,37.878787878788,19,54.285714285714,869,0.0,0,0,2,0,0,0,4,28.571428571429,34,0,0,8,125,1,8,2,415,5,15,0,0,8,2,1,0,0,1,0,0,0,0,0,0,8,0.0,8,13,22,14,15,10,52.631578947368,0,88,140,0,0.38,28,5,22,0.0
Youssef Maleh,849274,Serie A 25/26,Serie A,Cremonese,6.6388888888889,18,1,1,1,0,0.50422408,343,442,77.601809954751,148,195,95,9,7,46.666666666667,33,12,4,1,1,8,21.621621621622,18,3,56,46.666666666667,10,41.666666666667,1245,5.5555555555556,0,0,0,0,0,0,22,41.509433962264,29,0,0,13,174,8,38,19,696,16,33,1,0,11,0,5,0,0,2,0,0,0,0,0,0,14,0.0,9,15,37,53,25,15,45.454545454545,0,180,262,1,0.9049,58,2,18,0.0
Alessio Zerbin,869888,Serie A 25/26,Serie A,Cremonese,6.5423076923077,26,0,4,2,2,1.80304474,268,384,69.791666666667,93,175,92,13,6,26.086956521739,37,3,2,0,0,9,19.148936170213,19,7,59,41.843971631206,9,24.324324324324,1431,0.0,0,0,0,0,0,0,12,24.0,21,0,0,13,230,2,51,22,704,17,27,1,0,25,7,5,0,0,0,0,0,0,0,0,0,15,0.0,13,23,47,50,21,19,51.351351351351,0,121,263,0,1.5367,53,3,26,0.0
