İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Nicolò Cambiaghi,971005,Serie A 23/24,Serie A,Empoli,6.9945945945946,37,1,3,4,1,2.7336779,450,554,81.227436823105,155,323,184,31,29,41.428571428571,51,14,3,0,0,28,21.374045801527,71,17,156,53.061224489796,10,28.571428571429,2562,1.4084507042254,0,0,2,0,0,0,18,62.068965517241,6,0,0,36,352,28,18,9,1153,77,48,3,0,19,3,27,0,0,1,0,0,0,0,0,0,29,0.0,31,70,131,29,42,39,76.470588235294,0,172,513,0,3.8697,99,0,37,0.0
Matteo Cancellieri,1017649,Serie A 23/24,Serie A,Empoli,6.7305555555556,36,4,5,6,2,2.07900666,215,328,65.548780487805,81,138,78,17,37,44.578313253012,35,6,7,0,0,4,9.5238095238095,40,13,124,47.148288973384,32,32.323232323232,1784,10.0,0,0,1,1,1,0,5,25.0,15,0,0,35,306,5,14,5,792,52,35,2,0,23,13,8,0,0,2,0,0,0,0,0,0,18,0.0,17,83,42,20,26,22,62.857142857143,0,112,258,0,4.6907,70,0,36,0.0
Sebastian Walukiewicz,886243,Serie A 23/24,Serie A,Empoli,6.8851851851852,27,0,0,0,0,0.15778366,841,1012,83.102766798419,619,222,64,3,8,80.0,39,15,6,0,0,0,0.0,4,2,54,58.064516129032,39,44.318181818182,2054,0.0,0,0,0,2,0,0,80,51.612903225806,120,0,0,2,195,3,94,43,1306,7,23,0,0,13,2,1,0,0,6,0,0,0,0,0,0,23,0.0,3,10,1,155,32,28,71.794871794872,0,691,322,1,0.1463,85,0,27,0.0
Faustino Anjorin,907667,Serie A 24/25,Serie A,Empoli,6.8681818181818,22,2,5,0,3,1.14569003,351,422,83.175355450237,167,187,83,17,16,42.105263157895,29,13,3,0,0,3,17.647058823529,23,7,64,51.2,9,37.5,1117,8.695652173913,0,0,0,1,1,0,18,47.368421052632,18,0,0,11,148,13,29,16,679,19,24,0,0,9,0,4,0,0,0,0,0,0,0,0,0,14,0.0,17,38,17,38,19,13,44.827586206897,0,185,254,0,0.8577,65,0,22,0.0
Ardian Ismajli,840414,Serie A 24/25,Serie A,Empoli,7.0137931034483,29,0,0,1,0,0.09413754,871,1003,86.839481555334,702,169,15,2,0,0.0,30,56,3,0,0,0,0.0,5,0,57,67.058823529412,79,59.398496240602,2510,0.0,0,0,0,0,0,0,59,48.360655737705,246,0,3,3,144,0,38,20,1456,29,21,0,0,4,0,1,0,0,5,0,0,0,0,0,0,29,0.0,2,0,0,122,36,23,76.666666666667,0,757,246,0,0.311,83,0,29,0.0
Ardian Ismajli,840414,Serie A 23/24,Serie A,Empoli,6.8538461538462,26,0,0,0,0,0.32125546,836,987,84.701114488349,629,208,54,4,0,0.0,26,23,2,0,0,1,25.0,5,0,41,62.121212121212,53,56.382978723404,2056,0.0,0,0,0,1,0,0,57,44.88188976378,119,0,1,1,193,1,66,26,1309,16,18,0,0,5,0,1,0,0,4,0,0,0,0,0,0,23,0.0,4,3,4,127,30,16,61.538461538462,0,687,304,0,0.3144,72,0,26,0.0
Saba Sazonov,1101751,Serie A 24/25,Serie A,Empoli,6.2,1,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,11,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,0,0.0,0,0,0,0,0.0,0,0,1,0.0
Luca Marianucci,1165371,Serie A 24/25,Serie A,Empoli,6.7588235294118,17,0,1,1,0,0.23121098,341,433,78.752886836028,217,125,41,3,5,62.5,28,19,0,1,1,1,14.285714285714,8,2,38,62.295081967213,28,45.161290322581,1068,0.0,0,0,0,0,0,0,46,46.938775510204,62,0,1,3,120,0,46,20,631,5,11,0,0,8,0,3,0,0,1,0,0,0,0,0,0,12,0.0,3,8,7,98,16,12,42.857142857143,0,241,199,0,0.4901,43,0,18,0.0
Lorenzo Colombo,930191,Serie A 24/25,Serie A,Empoli,6.7783783783784,37,6,5,6,2,0.91155916,338,494,68.421052631579,122,218,114,21,24,48.979591836735,31,2,3,0,1,2,20.0,56,20,95,42.035398230088,54,30.337078651685,2249,10.714285714286,1,1,0,0,0,0,21,58.333333333333,15,1,0,52,331,16,18,11,954,41,46,4,0,14,6,13,0,0,0,0,0,0,0,0,0,26,0.0,21,49,10,36,36,14,45.161290322581,1,151,353,1,6.1088,73,0,37,0.0
Jacopo Fazzini,1012179,Serie A 24/25,Serie A,Empoli,6.955,20,4,1,1,1,0.73707584,302,389,77.634961439589,110,194,128,12,23,54.761904761905,32,6,2,1,1,2,6.25,27,9,87,51.785714285714,19,43.181818181818,1393,14.814814814815,0,0,0,0,2,0,6,30.0,22,0,0,33,214,9,20,7,724,32,23,0,0,10,4,10,0,0,0,0,0,0,0,0,0,16,0.0,12,42,32,20,24,19,59.375,0,133,288,1,3.0897,70,0,20,0.0
