İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented,totalRating,goalsAssistsSum,inaccuratePasses,shotsOffTarget,totalDuelsWon,totalDuelsWonPercentage,goalsFromInsideTheBox,goalsFromOutsideTheBox,shotsFromInsideTheBox,shotsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,penaltyFaced,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,penaltyConversion,duelLost,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,scoringFrequency,savesCaught,savesParried,goalKicks,id,kilometersCovered,numberOfSprints,topSpeed,substitutionsIn,substitutionsOut
Fabian Rieder,929620,Ligue 1 25/26,Ligue 1,Stade Rennais,6.4,3,0,1,0,0,0.02370993,28,34,82.352941176471,12,16,9,2,0,0.0,3,2,0,0,0,0,0.0,1,0,4,28.571428571429,1,25.0,139,0.0,0,0,0,0,0,0,0,0.0,2,0,0,2,14,1,3,3,60,1,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2,1,1,1,2,2,66.666666666667,0,14,20,0,0.0067,6,1,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yassir Zabiri,1606013,Ligue 1 25/26,Ligue 1,Stade Rennais,6.5,3,0,0,0,0,0.00650039,7,8,87.5,2,5,1,0,2,100.0,1,0,0,0,0,0,0.0,1,0,3,50.0,1,50.0,33,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,4,0,0,0,18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,1,0,0,1,100.0,0,2,6,0,0.078,1,0,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mousa Tamari,876600,Ligue 1 25/26,Ligue 1,Stade Rennais,6.8269230769231,26,3,5,1,5,3.36082263,426,524,81.297709923664,139,287,165,26,26,34.666666666667,19,8,4,0,0,13,16.883116883117,46,15,67,38.068181818182,2,28.571428571429,1750,6.5217391304348,0,0,3,0,0,0,12,57.142857142857,6,0,1,34,311,24,14,6,964,23,16,0,0,11,19,15,0,0,3,0,0,0,0,0,0,19,0.0,26,75,77,21,22,13,68.421052631579,0,161,363,2,3.2804,95,2,27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Breel Embolo,352296,Ligue 1 25/26,Ligue 1,Stade Rennais,6.676,25,7,2,3,3,1.13569896,200,290,68.965517241379,70,130,75,14,12,33.333333333333,16,4,3,0,0,1,16.666666666667,28,13,73,43.712574850299,21,40.384615384615,1492,25.0,0,0,0,0,0,0,3,30.0,14,0,0,25,191,11,10,1,558,45,39,0,0,7,14,4,0,0,2,0,0,0,0,0,0,16,0.0,14,36,6,10,27,11,68.75,0,82,208,0,5.7487,46,3,25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esteban Lepaul,966621,Ligue 1 25/26,Ligue 1,Stade Rennais,6.9428571428571,28,16,2,8,3,0.95125952,314,409,76.772616136919,142,172,90,17,6,30.0,6,1,2,0,0,1,9.0909090909091,63,29,24,31.168831168831,33,41.772151898734,2168,25.396825396825,3,2,0,0,1,0,11,55.0,13,0,0,14,177,14,16,10,632,14,24,3,0,6,6,16,0,0,2,0,0,0,0,0,0,27,0.0,17,20,11,20,29,4,66.666666666667,0,167,242,2,12.2046,46,0,28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ludovic Blas,806076,Ligue 1 25/26,Ligue 1,Stade Rennais,6.7846153846154,26,5,7,2,3,3.81596967,414,494,83.805668016194,127,287,166,31,19,47.5,11,10,0,0,0,17,26.5625,38,12,52,41.269841269841,6,35.294117647059,1140,13.157894736842,2,2,0,0,1,0,17,56.666666666667,7,0,1,20,195,11,31,15,774,22,16,1,0,17,4,13,0,0,0,0,0,0,0,0,0,10,0.0,31,40,64,30,23,7,63.636363636364,0,148,346,1,4.4527,62,1,26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elias Legendre Quiñonez,2111258,Ligue 1 25/26,Ligue 1,Stade Rennais,6.425,4,0,0,1,0,0.33414844,15,18,83.333333333333,4,11,6,2,1,16.666666666667,2,1,0,0,0,0,0.0,1,0,4,33.333333333333,1,50.0,41,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,13,0,0,0,37,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,6,2,0,3,0,0.0,0,5,13,0,0.1461,1,0,6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arnaud Nordin,848458,Ligue 1 25/26,Ligue 1,Stade Rennais,6.7,7,1,2,2,1,0.74317091,96,120,80.0,37,59,31,3,5,41.666666666667,8,0,1,0,0,4,28.571428571429,16,4,28,52.830188679245,2,20.0,504,6.25,0,0,0,0,0,0,3,50.0,5,0,0,5,64,2,2,1,236,15,7,0,0,6,1,4,0,0,0,0,0,0,0,0,0,7,0.0,3,12,14,6,4,6,75.0,0,39,81,1,0.8612,18,0,7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nordan Mukiele,1891021,Ligue 1 25/26,Ligue 1,Stade Rennais,6.7,3,1,0,0,0,0.01304645,20,21,95.238095238095,9,11,7,1,1,50.0,1,0,0,0,0,0,0.0,3,1,2,18.181818181818,0,0.0,58,33.333333333333,0,0,0,0,0,0,0,0.0,1,0,0,4,11,0,1,1,41,0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0.0,1,2,1,0,0,0,0.0,0,9,12,0,0.1062,5,0,4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sebastian Szymański,847983,Ligue 1 25/26,Ligue 1,Stade Rennais,6.8,10,1,2,0,2,1.07682133,158,197,80.203045685279,63,95,55,7,1,20.0,14,0,0,0,0,2,10.526315789474,8,3,22,48.888888888889,2,22.222222222222,479,12.5,0,0,0,0,1,0,5,45.454545454545,1,0,0,8,76,1,20,13,284,7,9,0,0,3,2,2,0,0,0,0,0,0,0,0,0,6,0.0,7,5,19,11,6,5,35.714285714286,0,74,123,0,0.5265,17,2,10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
