İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented,totalRating,goalsAssistsSum,inaccuratePasses,shotsOffTarget,totalDuelsWon,totalDuelsWonPercentage,goalsFromInsideTheBox,goalsFromOutsideTheBox,shotsFromInsideTheBox,shotsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,penaltyFaced,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,penaltyConversion,duelLost,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,scoringFrequency,savesCaught,savesParried,goalKicks,id,kilometersCovered,numberOfSprints,topSpeed,substitutionsIn,substitutionsOut
André Ayew,27035,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,NAC Breda,6.4666666666667,12,1,1,3,0,0.51676115,94,135,69.62962962963,31,63,37,6,5,41.666666666667,6,2,0,0,0,2,40.0,15,4,22,44.897959183673,18,31.034482758621,585,6.6666666666667,0,0,0,0,0,0,4,66.666666666667,12,0,0,14,81,3,6,2,253,11,1,0,0,5,3,2,0,0,2,0,0,0,0,0,0,5,0.0,6,12,5,6,11,3,50.0,0,37,98,0,1.7021,19,1,12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amine Salama,1175856,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,NAC Breda,6.4428571428571,7,0,1,0,0,0.41952034,65,85,76.470588235294,15,50,39,6,6,50.0,1,0,0,0,0,1,25.0,6,2,7,31.818181818182,3,42.857142857143,304,0.0,0,0,0,0,0,0,3,100.0,1,0,0,7,50,4,3,2,138,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0.0,6,12,4,3,6,0,0.0,0,16,69,0,0.2026,9,0,7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brahim Ghalidi,1149130,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,NAC Breda,6.8,5,0,0,0,0,0.1797253,61,68,89.705882352941,12,49,29,2,5,100.0,0,1,1,0,0,3,21.428571428571,4,0,15,78.947368421053,0,0.0,135,0.0,0,0,0,0,0,0,1,100.0,2,0,0,2,24,2,1,1,112,10,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,2,5,14,1,4,0,0.0,0,13,55,0,0.0959,6,0,5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Charles-Andreas Brym,990814,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,NAC Breda,6.7318181818182,22,2,5,7,4,2.13767323,300,397,75.566750629723,104,196,119,23,30,49.180327868852,14,11,4,0,0,10,24.390243902439,40,13,83,46.368715083799,22,34.920634920635,1414,5.0,1,0,0,0,0,0,12,60.0,7,0,0,32,244,4,13,9,757,39,20,1,0,14,4,10,0,0,1,0,0,0,0,0,0,16,0.0,23,61,41,20,29,5,35.714285714286,0,125,272,2,4.3396,62,1,22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moussa Soumano,1461935,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,NAC Breda,6.6727272727273,11,3,0,5,0,0.35200179,98,134,73.134328358209,22,76,35,8,6,37.5,2,2,0,0,0,0,0.0,32,9,14,30.434782608696,29,55.769230769231,544,9.375,0,0,0,0,0,0,1,100.0,4,0,0,13,82,2,2,1,260,8,8,1,0,1,6,10,0,0,0,0,0,0,0,0,0,6,0.0,8,16,2,1,9,2,100.0,0,29,105,1,2.7217,13,0,11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pepijn Reulen,2197943,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,NAC Breda,6.5090909090909,11,1,0,0,0,0.07629214,19,31,61.290322580645,6,13,8,2,2,100.0,3,0,1,0,0,0,0.0,4,2,5,33.333333333333,2,22.222222222222,208,25.0,0,0,0,0,0,0,0,0.0,2,0,0,3,23,1,2,1,61,0,5,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0.0,2,2,1,2,3,2,66.666666666667,0,7,24,0,0.3421,3,0,11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dion Versluis,1388442,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,NAC Breda,6.55,4,0,0,0,0,0.00104616,2,8,25.0,1,1,0,0,0,0.0,1,0,0,0,0,0,0.0,1,0,1,16.666666666667,3,60.0,40,0.0,0,0,0,0,0,0,2,66.666666666667,2,0,0,4,16,0,1,1,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,1,3,0,1,100.0,0,1,7,0,0.0296,1,0,6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kamal Sowah,927440,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,NAC Breda,6.575,28,1,3,2,1,1.68253035,748,937,79.82924226254,293,455,213,22,16,43.243243243243,51,23,3,0,0,9,18.75,28,6,85,47.486033519553,12,27.906976744186,2386,3.5714285714286,0,0,0,0,0,0,32,47.058823529412,31,0,1,22,326,11,43,20,1349,19,34,1,0,20,8,10,0,0,4,0,0,0,0,0,0,27,0.0,22,37,48,68,45,24,47.058823529412,0,347,590,0,2.211,125,2,28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mohamed Nassoh,1088895,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,NAC Breda,6.792,25,4,3,3,1,3.16151914,523,666,78.528528528529,169,354,193,32,24,54.545454545455,32,9,4,0,0,16,26.666666666667,39,13,79,46.745562130178,7,28.0,1649,10.25641025641,0,0,0,0,0,0,26,50.980392156863,9,0,1,35,281,11,52,26,1026,23,16,1,0,19,3,12,0,0,0,0,0,0,0,0,0,18,0.0,32,44,60,51,33,21,65.625,0,205,461,0,3.4498,91,1,25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Juho Talvitie,1149147,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,NAC Breda,6.725,24,2,6,1,2,2.93355067,292,370,78.918918918919,95,197,114,23,17,26.984126984127,22,7,0,0,0,25,29.761904761905,28,10,60,38.961038961039,8,38.095238095238,1291,7.1428571428571,0,0,0,1,2,0,7,70.0,17,1,0,23,240,12,17,9,725,21,12,1,0,15,0,7,0,0,0,0,0,0,0,0,0,14,0.0,23,63,84,10,23,13,59.090909090909,0,118,252,1,1.9491,61,1,24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
