İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented,totalRating,goalsAssistsSum,inaccuratePasses,shotsOffTarget,totalDuelsWon,totalDuelsWonPercentage,goalsFromInsideTheBox,goalsFromOutsideTheBox,shotsFromInsideTheBox,shotsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,penaltyFaced,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,penaltyConversion,duelLost,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,scoringFrequency,savesCaught,savesParried,goalKicks,id,kilometersCovered,numberOfSprints,topSpeed,substitutionsIn,substitutionsOut
Sébastien Haller,149731,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,FC Utrecht,6.71875,16,1,1,2,3,0.68609731,169,244,69.262295081967,69,100,57,14,3,33.333333333333,7,4,1,0,0,0,0.0,20,8,29,46.031746031746,58,62.365591397849,792,5.0,0,0,0,0,0,0,3,100.0,4,0,0,11,118,3,5,3,382,21,13,1,0,5,3,2,0,0,0,0,0,0,0,0,0,8,0.0,14,9,0,3,13,3,42.857142857143,0,83,161,0,1.8809,24,1,17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artem Stepanov,1489193,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,FC Utrecht,6.65,10,4,2,3,1,0.27873539,81,120,67.5,23,58,27,3,6,31.578947368421,7,0,0,0,0,1,16.666666666667,23,8,18,28.571428571429,17,45.945945945946,628,17.391304347826,1,1,0,0,0,0,2,66.666666666667,6,0,0,13,102,7,8,7,260,5,15,0,0,5,3,5,0,0,0,0,0,0,0,0,0,8,0.0,3,19,6,3,4,3,42.857142857143,0,29,91,0,4.5844,27,0,10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jesper Karlsson,834597,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,FC Utrecht,6.84,10,3,3,0,0,0.42463855,76,103,73.78640776699,25,51,27,6,4,40.0,5,0,1,0,0,1,6.6666666666667,10,5,16,51.612903225806,5,41.666666666667,339,30.0,0,0,0,0,0,0,5,71.428571428571,6,0,0,4,61,4,7,4,183,7,3,0,0,3,3,3,0,0,0,0,0,0,0,0,0,3,0.0,6,10,15,7,6,1,20.0,0,30,73,0,0.577,26,1,11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Min,966429,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,FC Utrecht,6.5894736842105,19,3,0,6,0,0.77547041,133,182,73.076923076923,45,88,54,12,9,56.25,5,4,1,0,0,0,0.0,22,5,25,36.231884057971,27,42.1875,830,13.636363636364,0,0,0,0,0,0,6,75.0,8,0,0,19,107,5,10,6,334,11,16,0,0,3,0,3,0,0,0,0,0,0,0,0,0,7,0.0,12,16,0,8,14,2,40.0,0,51,131,0,5.1011,29,2,19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adrian Blake,1214695,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,FC Utrecht,6.6666666666667,18,1,3,2,2,2.19388487,199,258,77.131782945736,77,122,77,12,13,36.111111111111,3,2,2,0,0,3,14.285714285714,31,11,27,36.986301369863,1,10.0,903,3.2258064516129,0,0,0,0,0,0,8,44.444444444444,5,0,0,12,134,6,16,6,432,11,6,2,0,5,2,10,0,0,0,0,0,0,0,0,0,10,0.0,12,36,21,18,15,2,66.666666666667,0,94,164,1,2.03,42,0,20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ángel Alarcón,1153261,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,FC Utrecht,7.28,10,3,5,6,3,1.60506366,131,187,70.053475935829,46,85,51,16,20,55.555555555556,9,3,0,0,0,6,16.666666666667,26,12,35,44.871794871795,7,50.0,750,11.538461538462,0,0,0,0,0,0,5,45.454545454545,0,0,1,14,146,3,12,7,372,6,2,2,0,11,0,7,0,0,0,0,0,0,0,0,0,10,0.0,16,36,36,11,8,5,55.555555555556,0,59,128,1,3.6941,34,0,10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gjivai Zechiël,1433802,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,FC Utrecht,7.1448275862069,29,7,5,7,4,3.6722991,913,1090,83.761467889908,423,490,260,33,20,40.816326530612,44,34,3,0,0,8,42.105263157895,46,21,94,49.473684210526,16,66.666666666667,2379,15.217391304348,0,0,1,0,1,0,53,60.227272727273,31,0,0,24,289,19,74,44,1507,30,19,1,0,24,5,14,0,0,4,0,0,0,0,0,0,27,0.0,33,49,19,88,29,21,47.727272727273,0,470,620,2,4.8485,128,6,29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miguel Rodríguez,1014118,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,FC Utrecht,6.6791666666667,24,3,3,5,0,2.30433722,283,390,72.564102564103,108,175,114,18,21,42.0,23,16,2,0,1,12,34.285714285714,45,15,81,44.505494505495,12,38.709677419355,1355,6.6666666666667,0,0,0,0,0,0,12,40.0,8,0,0,31,237,11,31,16,767,37,19,1,0,23,1,14,0,0,1,0,0,0,0,0,0,15,0.0,18,50,35,30,15,14,60.869565217391,1,138,252,0,3.8585,69,2,24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dani de Wit,855854,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,FC Utrecht,6.8181818181818,22,4,2,6,2,1.3478035,459,644,71.273291925466,177,282,125,14,3,30.0,39,11,5,0,0,0,0.0,25,11,67,46.206896551724,82,58.571428571429,1714,16.0,0,0,0,1,0,0,10,35.714285714286,35,0,1,12,237,11,37,22,912,25,42,0,0,19,6,3,0,0,5,0,0,0,0,0,0,19,0.0,14,10,3,28,19,19,48.717948717949,0,227,417,1,3.2339,64,6,22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yoann Cathline,1105700,VriendenLoterij Eredivisie 25/26,VriendenLoterij Eredivisie,FC Utrecht,6.9333333333333,21,3,6,2,3,3.36741974,271,367,73.841961852861,69,202,140,25,25,40.322580645161,23,9,4,0,0,14,29.166666666667,46,12,80,45.197740112994,4,21.052631578947,1452,6.5217391304348,0,0,0,0,0,0,16,61.538461538462,11,0,1,35,253,10,22,11,738,32,17,0,0,9,2,22,1,0,1,0,0,0,0,0,0,16,0.0,24,62,48,26,15,13,56.521739130435,0,93,274,1,2.3851,74,0,21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
