İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented,totalRating,goalsAssistsSum,inaccuratePasses,shotsOffTarget,totalDuelsWon,totalDuelsWonPercentage,goalsFromInsideTheBox,goalsFromOutsideTheBox,shotsFromInsideTheBox,shotsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,penaltyFaced,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,penaltyConversion,duelLost,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,scoringFrequency,savesCaught,savesParried,goalKicks,id,kilometersCovered,numberOfSprints,topSpeed,substitutionsIn,substitutionsOut
Stanis Idumbo Muzambo,1149152,LaLiga 25/26,LaLiga,Sevilla,6.4,1,0,0,0,0,0.030349,7,11,63.636363636364,1,6,3,1,0,0.0,1,0,0,0,0,0,0.0,1,0,1,33.333333333333,0,0.0,45,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,7,0,1,0,18,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1,1,0,1,2,0,0.0,0,5,6,0,0.0333,3,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alexis Sánchez,34120,LaLiga 25/26,LaLiga,Sevilla,6.6095238095238,21,3,1,3,1,1.47340387,280,369,75.880758807588,78,202,139,21,5,27.777777777778,16,4,1,0,0,5,23.809523809524,20,7,42,47.727272727273,11,34.375,1065,15.0,1,1,0,0,1,0,11,50.0,3,0,2,11,173,5,43,20,567,21,12,0,0,12,9,5,0,0,1,0,0,0,0,0,0,10,0.0,21,18,21,22,29,9,56.25,0,100,269,0,2.5256,52,0,21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akor Adams,946381,LaLiga 25/26,LaLiga,Sevilla,6.624,25,7,1,9,3,0.43405492,187,289,64.705882352941,73,114,72,9,12,57.142857142857,5,0,1,0,0,1,7.1428571428571,53,26,26,28.260869565217,48,44.036697247706,1660,13.207547169811,2,2,0,0,0,0,4,25.0,19,1,0,30,206,14,10,5,539,9,26,0,0,2,37,11,0,0,2,0,0,0,0,0,0,17,0.0,9,21,14,16,33,2,40.0,0,92,197,0,8.831,43,3,25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chidera Ejuke,875890,LaLiga 25/26,LaLiga,Sevilla,6.8,22,1,1,1,1,0.63684968,231,273,84.615384615385,83,148,87,9,45,60.810810810811,13,4,0,0,0,2,11.764705882353,17,2,70,59.82905982906,4,40.0,713,5.8823529411765,0,0,0,0,0,0,12,63.157894736842,3,0,0,15,131,3,16,11,494,12,3,0,0,1,2,8,0,0,0,0,0,0,0,0,0,4,0.0,9,74,17,19,13,9,69.230769230769,0,94,179,0,1.2959,39,1,22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neal Maupay,268903,LaLiga 25/26,LaLiga,Sevilla,6.6833333333333,6,1,0,1,0,0.08468909,73,94,77.659574468085,26,47,29,3,2,40.0,2,1,1,0,0,0,0.0,4,1,11,44.0,5,41.666666666667,454,25.0,0,0,0,0,0,0,7,100.0,1,0,1,5,43,3,9,6,150,7,5,0,0,2,0,1,0,0,0,0,0,0,0,0,0,5,0.0,3,5,2,7,9,1,50.0,0,30,64,0,0.3922,11,1,6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isaac Romero,1018190,LaLiga 25/26,LaLiga,Sevilla,6.4818181818182,22,4,2,7,0,0.41784696,170,237,71.729957805907,74,96,53,10,8,23.529411764706,12,3,4,1,1,0,0.0,31,13,37,31.09243697479,17,37.777777777778,1103,12.903225806452,1,0,1,0,0,0,12,80.0,13,0,0,28,186,10,3,2,496,18,20,2,0,8,4,5,0,0,0,0,0,0,0,0,0,12,0.0,10,34,5,15,17,6,50.0,0,86,151,0,4.4867,40,0,22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ruben Vargas,872919,LaLiga 25/26,LaLiga,Sevilla,6.7375,16,3,3,0,4,1.59776995,270,383,70.496083550914,103,167,105,17,13,46.428571428571,10,6,1,0,0,15,31.914893617021,25,6,34,45.945945945946,16,53.333333333333,1074,12.0,1,1,0,0,1,0,17,50.0,8,0,1,12,219,9,25,9,614,11,10,0,0,5,6,10,0,0,0,0,0,0,0,0,0,13,0.0,17,28,47,34,21,9,90.0,0,130,253,0,2.238,58,1,16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Djibril Sow,799054,LaLiga 25/26,LaLiga,Sevilla,6.7961538461538,26,5,1,1,1,1.21945105,665,749,88.785046728972,347,318,155,17,6,46.153846153846,32,18,3,0,0,11,50.0,17,8,62,56.363636363636,13,33.333333333333,1780,29.411764705882,0,0,0,1,0,0,35,71.428571428571,8,0,3,7,136,2,38,24,974,24,30,0,0,7,3,3,0,0,1,0,0,0,0,0,0,23,0.0,17,13,22,49,38,20,62.5,0,376,373,1,1.7045,71,1,26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucien Agoumé,960006,LaLiga 25/26,LaLiga,Sevilla,6.7846153846154,26,1,6,0,2,1.37091496,848,1048,80.916030534351,378,470,276,21,8,53.333333333333,44,34,10,0,0,3,17.647058823529,12,2,64,44.137931034483,45,59.210526315789,2063,8.3333333333333,0,0,0,0,0,0,53,47.747747747748,31,1,0,19,288,7,84,46,1340,12,44,0,0,13,6,4,1,0,1,0,0,0,0,0,0,24,0.0,20,15,17,111,39,29,65.909090909091,0,425,623,0,0.7634,100,4,26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nemanja Gudelj,68332,LaLiga 25/26,LaLiga,Sevilla,6.6884615384615,26,1,0,0,0,0.36401344,872,971,89.804325437693,613,259,84,5,4,40.0,31,19,7,0,0,1,16.666666666667,20,5,44,44.444444444444,38,65.51724137931,1950,5.0,0,0,0,0,5,0,45,50.0,113,0,1,6,131,2,42,24,1269,9,33,0,0,13,0,5,0,0,3,0,0,0,0,0,0,21,0.0,5,10,6,90,36,22,70.967741935484,0,642,329,1,0.7866,68,17,26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
