İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Kieran Wright,885736,Premiership 23/24,Scottish Premiership,Livingston,6.8,1,0,0,0,0,0.0,7,13,53.846153846154,6,1,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,33,0.0,0,0,0,0,0,0,2,25.0,0,0,0,0,6,0,0,0,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,8,0,0,0.0,0,6,7,0,0.0,6,0,1,0.0
Shamal George,845332,Premiership 23/24,Scottish Premiership,Livingston,6.7875,32,0,0,0,0,0.0,459,1129,40.655447298494,211,248,115,2,0,0.0,1,0,2,0,0,0,0.0,0,0,2,50.0,11,100.0,2814,0.0,0,0,0,2,0,0,297,30.777202072539,32,1,1,0,678,0,154,66,1383,2,2,0,0,0,0,0,0,90,7,1,14,10,10,26,0,32,0.0,2,0,0,965,56,1,100.0,0,263,866,2,0.0,287,0,32,0.0
Bruce Anderson,845437,Premiership 23/24,Scottish Premiership,Livingston,6.6970588235294,34,7,2,6,0,0.0,188,280,67.142857142857,44,145,95,14,6,33.333333333333,7,2,2,0,0,1,20.0,44,9,37,35.238095238095,31,25.20325203252,1931,15.909090909091,1,0,0,0,0,0,4,50.0,4,0,0,21,199,17,6,4,531,24,28,2,0,9,15,13,0,0,1,0,0,0,0,0,0,17,0.0,14,18,5,8,36,3,42.857142857143,0,54,231,0,0.0,48,0,34,0.0
Jamie Brandon,845443,Premiership 23/24,Scottish Premiership,Livingston,6.6612903225806,31,0,3,0,0,0.0,487,703,69.27453769559,246,258,131,11,20,62.5,84,25,7,0,0,17,31.481481481481,11,2,118,51.754385964912,22,37.931034482759,2149,0.0,0,0,0,0,0,0,43,30.935251798561,38,0,0,23,362,5,69,24,1253,14,46,0,1,31,1,4,0,0,3,0,0,0,0,0,0,25,0.0,11,32,54,139,49,53,63.095238095238,0,294,463,0,0.0,153,0,32,0.0
Alex Matthias Tamm,927556,Premiership 25/26,Scottish Premiership,Livingston,6.54,5,0,0,0,0,0.00484729,8,10,80.0,4,4,2,0,0,0.0,1,0,0,0,0,0,0.0,1,1,3,60.0,1,33.333333333333,54,0.0,0,0,0,0,0,0,0,0.0,1,0,0,1,5,1,0,0,19,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,3,0,0.0,0,4,6,0,0.0719,3,0,5,0.0
Jeremy Bokila,32497,Premiership 25/26,Scottish Premiership,Livingston,6.4869565217391,23,5,0,2,0,0.16755368,72,121,59.504132231405,17,55,37,8,10,76.923076923077,7,2,5,1,1,0,0.0,15,6,38,41.758241758242,37,35.922330097087,902,33.333333333333,2,2,1,0,0,0,3,75.0,5,0,0,17,113,2,1,1,262,21,34,0,0,2,9,2,0,0,0,0,0,0,0,0,0,9,0.0,8,13,3,4,19,3,42.857142857143,0,21,100,0,2.9673,20,0,23,0.0
Robbie Muirhead,287583,Premiership 25/26,Scottish Premiership,Livingston,6.6962962962963,27,4,3,4,2,2.32263201,174,291,59.79381443299,55,119,79,15,9,32.142857142857,17,4,6,0,0,21,28.378378378378,42,16,45,40.178571428571,44,49.438202247191,1344,9.5238095238095,3,2,2,0,8,0,8,23.529411764706,15,0,0,14,285,7,30,17,651,19,30,2,0,6,4,8,0,0,0,0,0,0,0,0,0,15,0.0,15,28,74,34,24,10,58.823529411765,0,68,223,1,6.4373,45,3,27,0.0
Jannik Wanner,1087233,Premiership 25/26,Scottish Premiership,Livingston,6.5,1,0,0,0,0,2.7e-05,3,4,75.0,3,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,23,0.0,0,0,0,0,0,0,0,0.0,1,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,3,1,0,0.0,1,1,1,0.0
Joshua Zimmerman,1001188,Premiership 25/26,Scottish Premiership,Livingston,6.425,4,0,0,0,0,0.0038175,11,13,84.615384615385,4,7,1,1,0,0.0,2,0,0,0,0,0,0.0,0,0,3,42.857142857143,0,0.0,99,0.0,0,0,0,0,0,0,0,0.0,1,0,0,1,12,0,1,0,35,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,3,1,4,2,100.0,0,5,8,0,0.0,1,0,4,0.0
Barrie McKay,233286,Premiership 25/26,Scottish Premiership,Livingston,6.5666666666667,3,0,1,0,1,0.2186263,27,38,71.052631578947,16,11,7,3,1,100.0,0,0,0,0,0,4,57.142857142857,0,0,1,33.333333333333,0,0.0,86,0.0,0,0,0,0,0,0,1,16.666666666667,0,0,0,1,19,0,5,2,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,7,6,1,0,0.0,0,18,20,0,0.0,5,0,3,0.0
