İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Ivan Dolček,932608,Premiership 25/26,Scottish Premiership,Dundee United,6.7954545454545,22,5,3,1,2,1.25224814,142,196,72.448979591837,46,96,63,14,18,42.857142857143,22,8,2,0,0,10,25.0,33,11,46,44.660194174757,6,27.272727272727,901,15.151515151515,0,0,0,0,2,1,6,46.153846153846,6,0,0,16,168,6,13,5,451,6,6,0,0,11,4,12,0,0,1,0,0,0,0,0,0,10,50.0,14,42,40,13,20,13,59.090909090909,0,60,136,2,2.9497,32,0,23,0.0
Amar Fatah,1157829,Premiership 25/26,Scottish Premiership,Dundee United,6.7793103448276,29,8,4,3,3,3.16434601,247,365,67.671232876712,90,157,104,25,39,54.166666666667,32,19,3,1,1,20,40.816326530612,50,24,98,45.581395348837,34,36.559139784946,1848,16.0,4,3,0,0,2,0,11,50.0,13,0,2,42,327,12,14,7,868,27,32,1,0,14,5,6,3,0,2,0,0,0,0,0,0,21,0.0,22,72,49,22,29,18,56.25,0,105,260,3,6.6121,89,1,29,0.0
Zachary Sapsford,1000170,Premiership 25/26,Scottish Premiership,Dundee United,6.65,32,7,4,10,2,1.85287121,246,446,55.156950672646,81,165,114,28,14,36.842105263158,25,3,4,0,0,13,21.666666666667,61,22,69,41.317365269461,71,38.172043010753,2185,11.475409836066,1,0,0,0,4,1,14,27.450980392157,19,0,0,33,397,9,35,10,894,30,38,2,0,9,14,17,1,0,1,0,0,0,0,0,0,25,25.0,27,38,60,51,39,17,68.0,0,115,331,3,7.8492,78,1,32,0.0
Neil Farrugia,910389,Premiership 25/26,Scottish Premiership,Dundee United,6.5875,8,0,0,0,0,0.52059634,81,116,69.827586206897,30,51,35,6,13,54.166666666667,6,4,2,0,0,0,0.0,4,1,25,47.169811320755,14,51.851851851852,518,0.0,0,0,0,0,0,0,8,72.727272727273,11,0,0,5,78,2,6,2,222,7,9,0,0,3,1,3,0,0,0,0,0,0,0,0,0,6,0.0,6,24,11,11,11,3,50.0,0,38,78,0,0.2362,19,0,8,0.0
Max Watters,939544,Premiership 25/26,Scottish Premiership,Dundee United,6.4,19,2,2,6,1,0.94449638,125,189,66.137566137566,35,90,50,13,7,50.0,3,3,1,0,0,0,0.0,32,13,15,30.0,17,22.972972972973,1049,6.25,1,0,0,0,0,0,2,22.222222222222,7,0,0,10,126,5,15,7,350,5,13,1,0,5,4,7,0,0,0,0,0,0,0,0,0,13,0.0,13,14,6,9,17,2,66.666666666667,0,44,145,0,4.0691,32,1,19,0.0
Luca Stephenson,1110112,Premiership 25/26,Scottish Premiership,Dundee United,6.851724137931,29,5,7,2,5,3.58292026,456,689,66.182873730044,196,260,146,29,4,40.0,28,23,7,0,0,12,21.818181818182,22,12,58,50.877192982456,53,42.741935483871,2562,22.727272727273,0,0,1,0,0,0,38,29.6875,92,0,0,13,350,8,70,26,1136,28,32,1,0,8,4,6,0,0,4,0,0,0,0,0,0,29,0.0,29,10,55,128,44,17,60.714285714286,0,245,444,4,2.2519,101,14,29,0.0
Luca Stephenson,1110112,Premiership 24/25,Scottish Premiership,Dundee United,6.841935483871,31,3,3,3,2,0.0,482,691,69.753979739508,221,266,159,13,3,33.333333333333,48,17,7,0,0,5,17.857142857143,20,7,82,53.59477124183,54,50.0,2403,15.0,0,0,1,0,0,0,25,26.315789473684,88,0,1,17,303,5,43,12,1098,33,40,0,0,14,4,4,0,0,4,0,0,0,0,0,0,28,0.0,13,9,28,95,25,24,50.0,0,273,446,1,0.0,87,0,31,0.0
Emmanuel Agyei,1457204,Premiership 25/26,Scottish Premiership,Dundee United,7.1,7,1,0,0,1,0.27820177,135,203,66.502463054187,51,84,45,5,10,90.909090909091,18,12,2,0,0,1,100.0,10,2,40,64.516129032258,20,57.142857142857,542,10.0,0,0,0,0,0,0,11,50.0,21,0,0,1,81,3,20,9,329,12,9,0,0,12,0,2,0,0,2,0,0,0,0,0,0,6,0.0,5,11,1,22,7,12,66.666666666667,0,72,131,1,0.3349,44,1,7,0.0
Panutche Camará,886207,Premiership 25/26,Scottish Premiership,Dundee United,6.8304347826087,23,0,4,2,2,1.07740493,541,675,80.148148148148,261,280,136,21,29,69.047619047619,38,18,3,1,1,6,28.571428571429,20,4,93,55.029585798817,10,32.258064516129,1475,0.0,0,0,0,0,0,0,25,40.983606557377,19,1,1,22,215,7,19,6,974,26,18,2,0,24,0,6,0,0,2,0,0,0,0,0,0,17,0.0,21,42,21,61,26,25,65.789473684211,0,305,370,2,1.334,145,6,23,0.0
Johnny Russell,24925,Premiership 25/26,Scottish Premiership,Dundee United,6.7,2,0,0,0,0,0.0938229,4,5,80.0,1,3,3,1,0,0.0,0,0,0,0,0,0,0.0,3,1,0,0.0,0,0.0,22,0.0,0,0,0,0,1,0,0,0.0,0,0,0,0,2,0,0,0,9,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,2,0,0.0,0,1,4,0,0.2032,0,0,2,0.0
