İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Tomáš Chorý,188307,Chance Liga 25/26,Czech First League,SK Slavia Praha,7.44,20,17,4,9,4,2.69386907,260,390,66.666666666667,52,208,143,20,7,50.0,5,3,3,1,1,3,27.272727272727,73,31,45,41.666666666667,82,62.121212121212,1579,23.287671232877,6,6,2,1,0,0,4,30.769230769231,29,0,0,14,204,9,11,6,678,33,38,0,0,6,10,10,0,0,4,0,0,0,0,0,0,19,0.0,20,14,11,13,12,4,80.0,0,68,322,7,12.7573,31,3,20,0.0
Tomáš Chorý,188307,Chance Liga 24/25,Czech First League,SK Slavia Praha,7.309375,32,14,7,18,5,0.0,357,527,67.741935483871,76,286,201,36,10,45.454545454545,14,5,6,0,0,5,31.25,83,37,59,37.341772151899,121,65.405405405405,2132,16.867469879518,6,6,0,0,0,0,14,70.0,35,0,0,39,331,23,25,11,958,37,47,3,0,8,17,12,0,0,4,0,0,0,0,0,0,24,0.0,36,22,16,20,8,10,71.428571428571,0,91,452,5,0.0,77,0,32,0.0
Tomáš Chorý,188307,Chance Liga 23/24,Czech First League,FC Viktoria Plzeň,7.22,30,11,4,10,5,0.0,381,564,67.553191489362,90,296,198,34,7,46.666666666667,12,5,5,0,0,5,25.0,68,28,66,43.708609271523,68,47.887323943662,2031,16.176470588235,1,1,0,0,0,0,11,40.740740740741,25,0,0,29,300,11,22,14,899,47,42,1,0,9,14,14,0,0,4,0,0,0,0,0,0,21,0.0,34,15,20,27,19,8,66.666666666667,0,111,473,3,0.0,43,0,30,0.0
Tomáš Chorý,188307,UEFA Champions League 25/26,UEFA Champions League,SK Slavia Praha,6.3857142857143,7,0,0,0,0,0.09820182,64,108,59.259259259259,18,46,29,3,2,100.0,1,0,1,0,0,0,0.0,14,4,6,22.222222222222,24,53.333333333333,451,0.0,0,0,0,0,0,0,1,100.0,6,0,0,5,69,3,3,2,170,3,12,0,0,5,4,3,0,0,2,0,0,0,0,0,0,5,0.0,3,2,3,1,8,0,0.0,0,22,86,0,0.8277,12,0,7,0.0
Tomáš Chorý,188307,UEFA Europa League 24/25,UEFA Europa League,SK Slavia Praha,7.0428571428571,7,4,0,3,1,0.1232572,53,86,61.627906976744,15,39,27,5,2,66.666666666667,3,0,3,0,0,1,16.666666666667,18,8,8,27.586206896552,21,46.666666666667,390,22.222222222222,0,0,0,0,0,0,1,50.0,4,0,0,6,55,1,4,2,152,4,15,0,0,1,5,3,0,0,0,0,0,0,0,0,0,4,0.0,5,3,6,2,6,1,33.333333333333,0,17,75,0,2.4659,5,0,7,0.0
Lukáš Provod,846122,Chance Liga 25/26,Czech First League,SK Slavia Praha,7.4,24,7,11,4,8,5.7491756,736,926,79.481641468683,160,576,428,46,23,40.350877192982,20,2,2,0,0,37,31.896551724138,62,20,76,43.181818181818,30,53.571428571429,1955,11.290322580645,0,0,1,0,0,0,38,50.666666666667,25,0,0,30,386,27,79,40,1404,34,26,2,0,11,1,26,1,0,5,0,0,0,0,0,0,22,0.0,45,57,116,75,17,11,55.0,0,186,740,6,5.743,95,2,24,0.0
Lukáš Provod,846122,Chance Liga 24/25,Czech First League,SK Slavia Praha,7.434375,32,4,21,11,12,0.0,877,1110,79.009009009009,191,733,511,59,34,53.968253968254,23,11,2,0,0,47,25.133689839572,69,36,96,46.829268292683,30,57.692307692308,2204,5.7971014492754,0,0,0,0,0,0,54,51.428571428571,15,0,0,44,519,24,69,35,1723,40,17,3,0,20,4,16,2,0,4,0,0,0,0,0,0,25,0.0,57,63,187,105,7,13,56.521739130435,0,225,1072,8,0.0,100,0,32,0.0
Lukáš Provod,846122,Chance Liga 23/24,Czech First League,SK Slavia Praha,7.18,30,3,4,1,6,0.0,679,871,77.956371986223,191,521,340,54,12,54.545454545455,18,12,2,0,0,33,28.947368421053,36,10,60,55.555555555556,22,61.111111111111,1822,8.3333333333333,0,0,1,0,2,0,33,37.931034482759,17,0,0,15,365,11,62,22,1328,30,21,3,0,4,4,15,0,0,2,0,0,0,0,0,0,19,0.0,54,22,114,87,18,10,55.555555555556,0,218,767,3,0.0,87,0,30,0.0
Lukáš Provod,846122,UEFA Champions League 25/26,UEFA Champions League,SK Slavia Praha,7.175,8,0,2,0,2,1.9795025,253,331,76.435045317221,65,188,137,13,5,29.411764705882,12,3,1,0,0,9,31.034482758621,20,5,27,42.1875,10,43.478260869565,701,0.0,0,0,0,1,1,0,15,60.0,9,0,0,14,156,9,26,14,515,11,10,1,0,2,1,7,0,0,2,0,0,0,0,0,0,8,0.0,13,17,29,25,19,10,83.333333333333,0,77,254,1,1.1204,38,2,8,0.0
Lukáš Provod,846122,UEFA Europa League 24/25,UEFA Europa League,SK Slavia Praha,7.3,6,0,4,0,3,1.8716018,165,201,82.089552238806,29,152,105,18,4,33.333333333333,3,3,1,0,0,16,34.042553191489,4,2,16,41.025641025641,6,37.5,429,0.0,0,0,0,0,0,0,11,61.111111111111,2,0,0,9,101,3,24,14,325,9,5,0,0,1,0,2,0,0,0,0,0,0,0,0,0,5,0.0,18,12,47,18,5,1,33.333333333333,0,32,216,0,0.1282,15,0,6,0.0
