İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Monsef Bakrar,1107592,HNL 25/26,HNL,GNK Dinamo Zagreb,6.85,22,8,4,2,3,1.33172933,203,290,70.0,51,152,100,12,15,31.914893617021,14,11,5,0,0,4,18.181818181818,47,16,46,36.507936507937,26,52.0,1182,17.021276595745,0,0,1,0,0,0,5,50.0,10,0,0,22,205,9,5,1,575,17,11,0,0,18,2,12,0,0,1,0,0,0,0,0,0,13,0.0,12,47,22,10,11,11,78.571428571429,0,69,221,3,5.175,50,0,22,0.0
Monsef Bakrar,1107592,UEFA Europa League 25/26,UEFA Europa League,GNK Dinamo Zagreb,6.6777777777778,9,3,1,2,1,0.10364494,62,93,66.666666666667,17,45,24,4,2,16.666666666667,4,6,0,0,0,0,0.0,13,7,12,28.571428571429,9,60.0,392,23.076923076923,0,0,0,0,0,0,0,0.0,5,0,0,7,72,4,8,3,187,6,6,1,0,8,2,4,0,0,0,0,0,0,0,0,0,3,0.0,4,12,5,3,9,3,75.0,0,23,70,0,1.4828,10,0,9,0.0
Dion Drena Beljo,995773,HNL 25/26,HNL,GNK Dinamo Zagreb,7.1928571428571,28,22,4,12,5,1.54166233,303,395,76.708860759494,76,227,143,38,22,46.808510638298,5,4,3,0,0,2,100.0,79,41,60,41.958041958042,40,57.971014492754,1944,27.848101265823,5,5,0,0,0,0,2,66.666666666667,13,0,0,21,201,11,12,7,716,33,34,3,0,7,17,15,0,0,6,0,0,0,0,0,0,24,0.0,38,47,2,3,17,2,40.0,0,94,301,8,18.6633,29,2,28,0.0
Dion Drena Beljo,995773,UEFA Europa League 25/26,UEFA Europa League,GNK Dinamo Zagreb,7.075,8,5,0,2,1,0.26129025,74,89,83.14606741573,23,51,34,3,4,50.0,2,1,3,0,0,0,0.0,18,10,16,42.105263157895,12,54.545454545455,492,27.777777777778,0,0,0,0,0,0,2,100.0,3,0,0,7,40,1,3,3,164,10,12,1,0,0,5,6,0,0,0,0,0,0,0,0,0,6,0.0,3,8,2,2,10,1,50.0,0,25,64,2,3.7895,6,1,8,0.0
Dion Drena Beljo,995773,Bundesliga 24/25,Austrian Bundesliga,SK Rapid Wien,6.9655172413793,29,10,7,16,2,0.0,373,483,77.225672877847,114,263,167,33,23,37.096774193548,17,3,9,0,0,4,50.0,74,38,59,34.91124260355,48,55.813953488372,2199,13.513513513514,5,4,0,0,1,0,10,58.823529411765,19,0,0,30,240,3,18,14,830,20,36,4,0,7,17,10,0,0,2,0,0,0,0,0,0,27,0.0,33,62,8,17,30,10,58.823529411765,0,128,363,2,0.0,33,0,29,0.0
Dion Drena Beljo,995773,Bundesliga 23/24,Bundesliga,FC Augsburg,6.7086956521739,23,2,1,3,0,0.75105786,113,154,73.376623376623,33,81,47,8,11,52.380952380952,0,1,2,0,0,1,33.333333333333,19,9,17,40.47619047619,19,54.285714285714,580,10.526315789474,0,0,0,0,0,0,2,66.666666666667,4,0,0,5,85,4,7,3,263,7,9,1,0,2,6,4,0,0,0,0,0,0,0,0,0,3,0.0,8,21,3,3,14,0,0.0,0,41,116,0,2.9926,12,0,26,0.0
Cardoso Varela,1586654,HNL 25/26,HNL,GNK Dinamo Zagreb,6.5,12,0,1,0,0,0.67888186,68,89,76.404494382022,16,52,39,6,3,42.857142857143,4,1,1,0,0,5,33.333333333333,6,2,9,30.0,0,0.0,253,0.0,0,0,0,0,0,0,2,100.0,5,0,0,4,53,0,3,1,155,2,9,0,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0.0,6,7,15,2,6,3,75.0,0,17,72,0,0.1767,9,0,12,0.0
Cardoso Varela,1586654,UEFA Europa League 25/26,UEFA Europa League,GNK Dinamo Zagreb,6.6,6,1,1,0,0,0.20713084,40,57,70.175438596491,13,27,16,2,5,62.5,3,0,2,0,0,1,11.111111111111,3,2,10,41.666666666667,2,40.0,199,33.333333333333,0,0,0,0,0,0,0,0.0,1,0,0,5,41,2,0,0,105,2,4,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0.0,2,8,9,0,5,2,66.666666666667,0,18,39,0,1.0442,10,0,8,0.0
Arber Hoxha,890663,HNL 25/26,HNL,GNK Dinamo Zagreb,6.92,25,6,6,2,4,2.90002315,300,365,82.191780821918,62,238,173,19,41,51.25,16,5,3,0,0,10,22.727272727273,44,15,80,43.478260869565,5,26.315789473684,1453,13.636363636364,0,0,0,0,0,0,2,50.0,3,0,0,44,236,10,3,1,725,23,19,1,0,4,5,13,1,0,1,0,0,0,0,0,0,16,0.0,18,80,44,4,11,9,56.25,0,72,293,3,2.7182,50,2,25,0.0
Arber Hoxha,890663,HNL 24/25,HNL,GNK Dinamo Zagreb,6.8,31,3,4,1,3,0.0,345,395,87.341772151899,104,247,127,17,27,47.368421052632,13,11,1,0,0,6,15.789473684211,31,15,61,43.262411347518,11,36.666666666667,1259,9.6774193548387,0,0,0,0,0,0,10,71.428571428571,4,0,0,27,181,7,10,4,713,22,16,0,0,8,0,10,0,0,0,0,0,0,0,0,0,13,0.0,17,57,38,14,20,7,53.846153846154,0,110,323,2,0.0,49,0,31,0.0
