İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Elmin Rastoder,1084939,Super League 25/26,Swiss Super League,FC Thun,6.8258064516129,31,12,9,10,5,3.5282443,333,541,61.552680221811,50,283,225,49,36,43.90243902439,13,3,1,0,1,3,18.75,57,24,75,33.93665158371,71,44.936708860759,2302,21.052631578947,0,0,1,0,0,0,7,53.846153846154,22,0,0,57,425,29,19,6,1007,29,41,0,0,6,21,11,0,0,1,0,0,0,0,0,0,27,0.0,49,82,16,13,28,9,69.230769230769,1,61,480,2,9.0968,91,1,31,0.0
Elmin Rastoder,1084939,Super League 23/24,Swiss Super League,Grasshopper Club Zürich,6.5333333333333,6,0,0,0,0,0.0,25,35,71.428571428571,8,17,13,0,0,0.0,1,2,0,0,0,0,0.0,1,0,4,57.142857142857,5,50.0,109,0.0,0,0,0,0,0,0,2,50.0,0,0,0,0,16,0,3,2,53,3,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,0,4,4,1,100.0,0,9,26,0,0.0,4,0,6,0.0
Christopher Ibayi,789166,Super League 25/26,Swiss Super League,FC Thun,6.9153846153846,26,9,4,7,3,1.85688487,180,279,64.516129032258,44,136,92,22,2,22.222222222222,13,2,4,0,0,6,25.0,40,19,35,38.888888888889,42,50.0,1359,22.5,0,0,0,0,0,0,8,53.333333333333,11,0,0,20,184,9,32,19,496,21,29,3,0,1,23,7,0,0,0,0,0,0,0,0,0,17,0.0,22,9,24,15,16,6,46.153846153846,0,60,219,2,7.2417,35,1,26,0.0
Brighton Labeau,886289,Super League 25/26,Swiss Super League,FC Thun,6.4,30,3,7,14,3,2.83381467,208,346,60.115606936416,41,167,129,36,16,42.105263157895,21,2,2,0,0,5,38.461538461538,46,13,68,35.602094240838,88,41.31455399061,1784,6.5217391304348,0,0,0,0,0,0,5,62.5,18,0,0,50,334,15,12,7,775,32,46,1,0,10,9,9,0,0,0,0,0,0,0,0,0,20,0.0,36,38,13,8,21,14,66.666666666667,0,56,290,1,7.5381,47,2,30,0.0
Brighton Labeau,886289,Super League 23/24,Swiss Super League,FC Lausanne-Sport,6.85625,32,4,4,6,0,0.0,246,354,69.491525423729,60,189,123,21,23,42.592592592593,19,4,4,0,0,3,23.076923076923,47,14,63,40.645161290323,57,44.53125,1473,8.5106382978723,0,0,1,0,0,0,9,90.0,4,0,0,29,268,15,8,5,713,21,32,1,0,4,13,6,0,0,2,0,0,0,0,0,0,13,0.0,21,54,13,10,25,13,68.421052631579,0,73,294,0,0.0,42,0,35,0.0
Furkan Dursun,1149221,Super League 25/26,Swiss Super League,FC Thun,6.7142857142857,7,1,0,2,1,0.05878446,14,30,46.666666666667,1,13,9,1,0,0.0,2,0,0,0,0,0,0.0,4,2,8,53.333333333333,9,69.230769230769,120,25.0,0,0,0,0,0,0,0,0.0,0,0,0,3,25,3,0,0,58,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,2,0,1,1,1,50.0,0,1,29,0,0.7278,5,0,8,0.0
Furkan Dursun,1149221,Bundesliga 24/25,Austrian Bundesliga,SK Rapid Wien,6.5666666666667,3,0,0,3,0,0.0,10,15,66.666666666667,3,7,4,0,2,66.666666666667,2,0,0,0,0,0,0.0,6,3,8,66.666666666667,4,66.666666666667,108,0.0,0,0,0,0,0,0,1,100.0,0,0,0,3,13,0,0,0,39,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,3,0,1,1,1,50.0,0,4,11,0,0.0,0,0,3,0.0
Furkan Dursun,1149221,Bundesliga 23/24,Austrian Bundesliga,SK Rapid Wien,6.55,4,0,0,0,0,0.0,14,19,73.684210526316,6,8,2,1,2,100.0,0,0,0,0,0,0,0.0,0,0,3,50.0,3,42.857142857143,108,0.0,0,0,0,0,0,0,1,100.0,1,0,0,0,9,1,0,0,31,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,2,2,1,2,0,0.0,0,10,11,0,0.0,2,0,5,0.0
Marc Gutbub,1408521,Super League 25/26,Swiss Super League,FC Thun,6.3818181818182,11,0,1,1,0,0.09705491,15,24,62.5,2,13,10,2,2,50.0,2,1,1,0,0,2,33.333333333333,6,3,4,25.0,2,16.666666666667,141,0.0,0,0,0,0,0,0,0,0.0,0,0,0,4,29,0,2,1,64,0,4,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0.0,2,4,6,0,3,2,100.0,0,4,20,0,0.4546,5,1,12,0.0
Kastriot Imeri,865520,Super League 25/26,Swiss Super League,FC Thun,7.004,25,6,9,2,6,2.85093117,236,354,66.666666666667,76,160,119,22,11,52.380952380952,17,14,3,0,0,24,25.263157894737,35,13,45,47.872340425532,14,45.161290322581,1183,17.142857142857,0,0,0,1,6,1,20,46.511627906977,8,0,0,10,256,11,59,33,675,17,21,1,0,12,4,9,0,0,0,0,0,0,0,0,0,14,16.666666666667,22,21,95,43,16,12,70.588235294118,0,108,246,3,3.1399,77,3,25,0.0
