İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented,totalRating,goalsAssistsSum,inaccuratePasses,shotsOffTarget,totalDuelsWon,totalDuelsWonPercentage,goalsFromInsideTheBox,goalsFromOutsideTheBox,shotsFromInsideTheBox,shotsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,penaltyFaced,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,penaltyConversion,duelLost,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,scoringFrequency,savesCaught,savesParried,goalKicks,id,kilometersCovered,numberOfSprints,topSpeed,substitutionsIn,substitutionsOut
Frantzdy Pierrot,943278,Super League 25/26,Stoiximan Super League,AEK Athens,6.5555555555556,9,2,1,5,1,0.27089438,45,69,65.217391304348,7,38,27,4,5,55.555555555556,2,1,2,0,0,2,100.0,18,4,16,41.025641025641,23,47.916666666667,536,11.111111111111,0,0,0,0,0,0,1,100.0,8,0,0,5,52,2,0,0,155,9,16,2,0,0,8,6,0,0,3,0,0,0,0,0,0,5,0.0,4,9,2,1,2,2,100.0,0,11,58,1,2.8372,9,0,9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luka Jović,319129,Super League 25/26,Stoiximan Super League,AEK Athens,6.964,25,16,0,13,0,1.22331833,243,348,69.827586206897,70,173,108,15,16,53.333333333333,8,0,4,0,0,0,0.0,74,31,46,45.098039215686,49,39.2,1929,21.621621621622,6,4,2,0,0,0,15,78.947368421053,5,0,0,16,186,8,27,21,596,22,33,3,0,2,20,11,0,0,3,0,0,0,0,0,0,22,0.0,15,30,4,19,14,4,50.0,0,91,257,4,15.1386,33,1,25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barnabás Varga,852434,Super League 25/26,Stoiximan Super League,AEK Athens,7.1083333333333,12,5,3,3,2,1.72571785,79,167,47.305389221557,23,56,40,9,5,38.461538461538,1,0,2,0,0,0,0.0,18,9,18,39.130434782609,67,57.264957264957,846,27.777777777778,0,0,0,0,0,0,0,0.0,9,0,0,7,128,2,2,0,269,12,12,0,0,2,6,3,0,0,2,0,0,0,0,0,0,10,0.0,9,13,2,3,5,0,0.0,0,41,126,2,3.4135,14,1,12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zini,1002334,Super League 25/26,Stoiximan Super League,AEK Athens,6.8416666666667,12,2,0,4,0,0.34764182,56,72,77.777777777778,11,45,30,5,2,40.0,6,2,1,0,0,1,20.0,18,7,12,48.0,15,51.724137931034,391,11.111111111111,0,0,1,0,0,0,1,50.0,6,0,0,3,38,1,2,1,148,4,4,0,0,3,2,4,0,0,0,0,0,0,0,0,0,4,0.0,5,5,5,2,0,1,16.666666666667,0,13,59,1,2.8359,13,0,13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zois Karargyris,1587245,Super League 25/26,Stoiximan Super League,AEK Athens,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,2,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Răzvan Marin,279563,Super League 25/26,Stoiximan Super League,AEK Athens,7.0730769230769,26,3,11,0,7,4.65018928,980,1131,86.648983200707,435,545,268,38,20,54.054054054054,34,13,3,0,1,36,32.142857142857,26,4,68,40.963855421687,11,50.0,1768,11.538461538462,2,2,1,0,5,0,54,53.465346534653,19,0,2,27,309,8,96,49,1506,15,40,0,0,17,0,12,0,0,5,0,0,0,0,0,0,20,0.0,38,37,112,101,13,22,64.705882352941,1,468,663,3,2.6334,85,7,26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
João Mário,97001,Super League 25/26,Stoiximan Super League,AEK Athens,6.7,21,1,5,1,1,2.00922244,498,556,89.568345323741,147,351,225,19,11,52.380952380952,19,4,1,0,0,8,36.363636363636,12,3,45,45.0,4,50.0,1034,8.3333333333333,0,0,0,0,0,0,13,54.166666666667,2,0,0,18,132,5,29,15,744,15,16,2,0,12,0,7,0,0,3,0,0,0,0,0,0,10,0.0,19,21,22,24,10,9,47.368421052632,0,155,401,1,1.1468,42,0,21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orbelín Pineda,850404,Super League 25/26,Stoiximan Super League,AEK Athens,7.2923076923077,26,4,3,2,1,2.50479144,1315,1464,89.822404371585,576,739,342,16,32,50.793650793651,49,19,5,0,0,1,5.8823529411765,26,6,139,54.08560311284,20,55.555555555556,2071,15.384615384615,0,0,0,0,0,0,60,63.829787234043,35,0,1,30,272,13,93,65,1905,59,39,1,0,22,0,11,0,0,13,0,0,0,0,0,0,24,0.0,16,63,17,94,13,33,67.34693877551,0,608,856,4,3.2738,144,4,26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aboubakary Koita,890110,Super League 25/26,Stoiximan Super League,AEK Athens,6.9269230769231,26,3,2,3,1,3.14489952,346,422,81.990521327014,78,268,172,18,55,62.5,23,12,5,0,0,5,16.129032258065,51,16,127,57.727272727273,6,25.0,1585,5.8823529411765,0,0,4,0,3,1,6,35.294117647059,12,0,0,24,208,5,12,5,823,50,28,3,0,9,0,19,0,0,3,0,0,0,0,0,0,17,33.333333333333,18,88,31,17,15,13,56.521739130435,0,93,329,2,3.7208,55,0,26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marko Grujić,280835,Super League 25/26,Stoiximan Super League,AEK Athens,6.8375,8,1,1,2,0,0.56006128,118,141,83.687943262411,51,67,34,4,2,100.0,8,2,1,0,0,0,0.0,4,1,15,50.0,15,78.947368421053,198,25.0,0,0,0,0,0,0,6,50.0,7,0,2,4,31,1,10,8,184,5,7,1,0,4,0,1,0,0,0,0,0,0,0,0,0,2,0.0,4,2,0,12,3,6,75.0,0,58,83,0,0.4924,17,0,11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petros Mantalos,80465,Super League 25/26,Stoiximan Super League,AEK Athens,7.3590909090909,22,3,11,3,4,5.2298204,657,795,82.641509433962,219,438,290,38,20,58.823529411765,21,9,4,0,0,24,28.915662650602,23,8,83,54.248366013072,19,65.51724137931,1206,13.04347826087,1,1,0,0,1,0,56,56.565656565657,19,0,0,11,249,5,117,72,1114,43,39,0,0,10,4,8,0,0,3,0,0,0,0,0,0,13,0.0,38,34,83,99,8,16,76.190476190476,0,238,557,6,3.1462,65,2,22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roberto Pereyra,122701,Super League 25/26,Stoiximan Super League,AEK Athens,6.5333333333333,6,0,0,0,0,0.073757,60,66,90.909090909091,32,28,8,2,1,25.0,3,1,1,0,0,0,0.0,0,0,9,40.909090909091,0,0.0,193,0.0,0,0,0,0,0,0,1,50.0,4,0,1,1,17,0,2,2,97,5,6,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,0.0,2,4,0,2,1,1,33.333333333333,0,32,34,0,0.0,7,2,6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robert Ljubičić,935308,Super League 25/26,Stoiximan Super League,AEK Athens,6.8142857142857,14,4,4,3,4,1.85392044,176,235,74.893617021277,67,109,61,11,6,30.0,10,7,2,0,0,6,30.0,10,6,26,38.805970149254,4,26.666666666667,640,40.0,0,0,0,0,0,0,5,38.461538461538,4,0,0,7,110,4,12,8,363,10,17,1,0,4,3,1,0,0,1,0,0,0,0,0,0,9,0.0,11,20,20,13,4,4,40.0,0,88,147,1,2.5117,22,1,15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
