İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented,totalRating,goalsAssistsSum,inaccuratePasses,shotsOffTarget,totalDuelsWon,totalDuelsWonPercentage,goalsFromInsideTheBox,goalsFromOutsideTheBox,shotsFromInsideTheBox,shotsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,penaltyFaced,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,penaltyConversion,duelLost,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,scoringFrequency,savesCaught,savesParried,goalKicks,id,kilometersCovered,numberOfSprints,topSpeed,substitutionsIn,substitutionsOut
Elias Havel,1103911,Bundesliga 25/26,Austrian Bundesliga,TSV Hartberg,6.932,25,11,3,17,3,1.38375107,119,214,55.607476635514,39,80,55,10,15,38.461538461538,14,3,3,0,0,1,14.285714285714,66,33,53,37.323943661972,19,30.645161290323,2016,16.666666666667,3,3,0,0,0,0,4,33.333333333333,13,0,0,36,249,11,7,3,553,24,30,1,0,6,13,15,0,0,3,0,0,0,0,0,0,25,0.0,10,39,7,12,18,7,50.0,0,55,159,0,12.5417,58,1,25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jed Drew,1198430,Bundesliga 25/26,Austrian Bundesliga,TSV Hartberg,6.6615384615385,13,2,1,2,1,0.43907098,60,93,64.516129032258,22,38,30,6,5,25.0,4,4,0,0,0,1,12.5,9,4,11,23.913043478261,4,33.333333333333,590,22.222222222222,0,0,0,0,0,0,2,50.0,2,0,0,7,82,1,3,1,189,3,3,0,0,10,1,1,0,0,0,0,0,0,0,0,0,6,0.0,6,20,8,4,6,4,100.0,0,29,64,0,1.3169,18,0,13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Musibau Aziz,1823960,Bundesliga 25/26,Austrian Bundesliga,TSV Hartberg,6.525,4,0,0,0,0,0.08392051,18,26,69.230769230769,8,10,8,3,1,100.0,3,1,0,0,0,2,100.0,2,0,5,62.5,3,37.5,97,0.0,0,0,0,0,0,0,0,0.0,0,0,1,1,15,1,2,1,45,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,3,1,2,1,0,3,100.0,0,10,16,0,0.062,2,0,4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lukas Fridrikas,818049,Bundesliga 25/26,Austrian Bundesliga,TSV Hartberg,6.6578947368421,19,3,1,0,1,0.64310888,83,111,74.774774774775,37,46,24,6,4,33.333333333333,2,3,3,0,0,1,16.666666666667,7,4,18,36.734693877551,2,10.526315789474,471,42.857142857143,0,0,1,0,0,0,4,44.444444444444,1,0,0,10,78,2,3,2,206,12,10,0,0,3,2,2,0,0,0,0,0,0,0,0,0,3,0.0,6,12,6,9,9,1,50.0,0,42,69,0,1.9222,26,0,20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marco Hoffmann,1896883,Bundesliga 25/26,Austrian Bundesliga,TSV Hartberg,6.4,24,3,1,5,0,1.26190635,182,311,58.520900321543,72,110,62,15,9,34.615384615385,14,6,2,0,1,4,40.0,29,9,50,35.211267605634,45,35.433070866142,1351,10.344827586207,0,0,1,0,1,0,9,27.272727272727,21,0,0,23,252,4,25,10,606,28,47,0,0,8,4,6,0,0,2,0,0,0,0,0,0,15,0.0,15,26,10,33,12,8,57.142857142857,1,103,208,0,3.1304,38,0,24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Korherr,2039969,Bundesliga 25/26,Austrian Bundesliga,TSV Hartberg,6.5,1,0,0,0,0,0.0,0,1,0.0,0,0,0,0,0,0.0,1,0,0,0,0,0,0.0,0,0,1,100.0,0,0.0,12,0.0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,100.0,0,0,1,0,0.0,0,0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Youba Diarra,924369,Bundesliga 25/26,Austrian Bundesliga,TSV Hartberg,6.9230769230769,13,0,2,0,2,0.5101895,264,343,76.967930029155,125,139,66,10,12,70.588235294118,20,11,3,1,1,2,22.222222222222,8,2,45,57.692307692308,16,55.172413793103,710,0.0,0,0,0,0,0,0,41,70.689655172414,11,0,0,7,121,3,41,22,505,13,12,0,0,11,0,3,0,0,1,0,0,0,0,0,0,7,0.0,10,17,9,58,6,12,60.0,0,147,196,2,0.3308,50,2,14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Benjamin Markuš,1032333,Bundesliga 25/26,Austrian Bundesliga,TSV Hartberg,6.868,25,0,2,1,1,0.68412467,621,821,75.63946406821,353,268,107,6,9,50.0,59,9,2,0,0,3,42.857142857143,15,2,88,52.694610778443,30,48.387096774194,2205,0.0,0,0,0,0,0,0,67,51.538461538462,60,0,0,16,253,2,71,40,1152,21,33,0,0,23,0,5,0,0,8,0,0,0,0,0,0,25,0.0,6,18,7,130,27,30,50.847457627119,0,439,382,0,0.8335,119,16,25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luca Pazourek,1149346,Bundesliga 25/26,Austrian Bundesliga,TSV Hartberg,6.8230769230769,13,0,1,0,0,0.32165246,92,147,62.585034013605,42,50,23,5,3,60.0,17,11,1,0,0,3,25.0,6,0,22,56.410256410256,16,69.565217391304,583,0.0,0,0,0,0,0,0,7,38.888888888889,27,0,0,1,100,0,13,5,320,2,7,2,0,8,1,0,0,0,1,0,0,0,0,0,0,5,0.0,5,5,12,18,3,11,64.705882352941,0,54,93,0,0.3023,16,5,13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maximilian Fillafer,1129916,Bundesliga 25/26,Austrian Bundesliga,TSV Hartberg,6.475,12,1,0,0,0,0.39593197,56,88,63.636363636364,24,32,16,5,7,29.166666666667,17,8,3,0,0,1,20.0,2,1,27,40.298507462687,1,9.0909090909091,513,50.0,0,0,0,0,0,0,3,18.75,23,0,0,9,87,1,11,5,258,3,4,0,0,10,1,0,0,0,1,0,0,0,0,0,0,4,0.0,5,24,5,16,5,8,47.058823529412,0,36,52,1,0.6125,17,2,12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
