İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Georginio Rutter,946695,Championship 24/25,Championship,Leeds United,6.7,1,0,1,0,1,0.176494,13,20,65.0,1,12,9,3,3,33.333333333333,0,0,0,0,0,0,0.0,2,1,9,42.857142857143,2,40.0,90,0.0,0,0,0,0,0,0,2,66.666666666667,0,0,0,4,25,0,2,1,54,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,3,9,4,3,3,0,0.0,0,1,23,0,0.1424,6,0,1,0.0
Georginio Rutter,946695,Championship 23/24,Championship,Leeds United,7.2555555555556,45,6,22,17,15,10.51633757,678,977,69.396110542477,148,537,392,84,127,48.106060606061,64,20,6,0,0,7,28.0,122,38,304,46.841294298921,46,42.990654205607,3756,4.9180327868852,0,0,3,0,0,0,41,56.164383561644,32,0,0,109,791,31,80,42,2099,113,68,3,0,33,28,33,2,0,8,0,0,0,0,0,0,44,0.0,82,264,25,73,37,43,67.1875,0,175,827,6,12.3425,158,0,45,0.0
Noah Okafor,865523,Premier League 25/26,Premier League,Leeds United,6.8291666666667,24,4,2,3,0,0.97065995,190,251,75.697211155378,58,132,85,14,33,43.421052631579,20,10,3,0,0,6,18.75,27,10,66,42.58064516129,12,41.379310344828,1303,14.814814814815,0,0,0,0,0,0,19,79.166666666667,11,0,0,20,214,7,23,16,560,13,16,0,0,11,0,9,0,0,0,0,0,0,0,0,0,15,0.0,14,76,32,24,24,13,65.0,0,70,181,1,4.2223,46,0,24,0.0
Dominic Calvert-Lewin,372344,Premier League 25/26,Premier League,Leeds United,6.6392857142857,28,10,2,14,1,0.9966737,195,323,60.371517027864,51,144,100,17,6,23.076923076923,10,2,1,0,0,1,12.5,58,26,46,38.01652892562,97,39.591836734694,2119,17.241379310345,3,2,1,0,0,0,4,66.666666666667,26,0,0,24,268,16,10,5,667,30,32,3,0,4,22,6,0,0,3,0,0,0,0,0,0,23,0.0,17,26,8,6,28,4,40.0,0,62,261,1,11.5888,36,5,28,0.0
Wilfried Gnonto,998951,Premier League 25/26,Premier League,Leeds United,6.6666666666667,15,0,1,0,1,0.54777641,119,147,80.952380952381,46,73,51,6,1,11.111111111111,14,3,3,0,0,1,6.6666666666667,8,0,23,50.0,1,7.6923076923077,391,0.0,0,0,1,0,0,0,6,75.0,7,0,0,6,66,4,5,2,250,8,7,0,0,2,0,4,0,0,0,0,0,0,0,0,0,4,0.0,6,9,15,8,11,11,78.571428571429,0,52,95,0,0.2751,17,0,16,0.0
Wilfried Gnonto,998951,Championship 24/25,Championship,Leeds United,7.1071428571429,42,9,10,6,6,3.73904236,744,914,81.400437636761,220,526,323,46,43,55.844155844156,24,13,5,0,0,2,4.4444444444444,82,29,129,50.0,18,40.909090909091,2309,10.975609756098,0,0,0,0,0,0,26,52.0,14,0,0,48,344,14,37,23,1416,62,30,2,0,18,14,36,0,0,1,0,0,0,0,0,0,26,0.0,46,77,45,50,16,13,54.166666666667,0,252,707,3,8.2419,91,0,43,0.0
Wilfried Gnonto,998951,Championship 23/24,Championship,Leeds United,7.0264705882353,34,8,5,3,2,3.81283852,572,688,83.139534883721,190,391,250,22,28,47.457627118644,33,4,4,0,0,9,16.071428571429,47,16,114,51.121076233184,8,50.0,1661,17.021276595745,0,0,0,0,0,0,15,55.555555555556,16,0,0,27,283,12,24,17,1121,54,37,1,0,15,5,18,0,0,2,0,0,0,0,0,0,19,0.0,22,59,56,27,20,23,69.69696969697,0,216,528,3,5.3583,74,0,36,0.0
Lukas Nmecha,803185,Premier League 25/26,Premier League,Leeds United,6.6434782608696,23,6,1,6,1,0.90676954,107,168,63.690476190476,38,69,36,6,2,28.571428571429,8,3,0,0,0,0,0.0,22,14,22,37.931034482759,24,35.820895522388,893,27.272727272727,3,2,0,0,0,0,4,80.0,8,0,0,14,119,6,5,2,320,14,16,0,0,3,2,2,0,0,0,0,0,0,0,0,0,9,0.0,6,7,7,5,18,5,62.5,0,47,121,0,6.234,23,1,25,0.0
Joël Piroe,850823,Premier League 25/26,Premier League,Leeds United,6.4307692307692,13,0,0,1,0,0.12653365,75,90,83.333333333333,33,42,30,1,1,33.333333333333,1,1,0,0,0,1,25.0,11,2,2,16.666666666667,3,18.75,277,0.0,0,0,0,0,0,0,6,85.714285714286,0,0,0,5,30,2,4,3,132,0,3,0,0,1,1,5,0,0,0,0,0,0,0,0,0,2,0.0,1,3,4,7,7,1,100.0,0,37,53,0,0.865,8,0,13,0.0
Joël Piroe,850823,Championship 24/25,Championship,Leeds United,7.0782608695652,46,19,8,13,7,3.31849099,582,753,77.290836653386,184,399,244,39,14,31.818181818182,17,8,2,0,0,1,16.666666666667,102,41,46,32.624113475177,31,21.379310344828,3103,18.627450980392,1,1,0,0,2,0,21,77.777777777778,31,0,0,37,322,29,26,12,1180,15,24,2,0,5,18,31,2,0,3,0,0,0,0,0,0,36,0.0,37,44,6,27,22,11,64.705882352941,0,218,541,3,17.1652,91,0,46,0.0
