İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Mohammed Kudus,905163,Premier League 24/25,Premier League,West Ham United,6.81875,32,5,4,7,3,2.70094552,691,769,89.856957087126,258,454,232,31,92,48.421052631579,38,4,2,1,1,21,25.925925925926,75,22,194,44.597701149425,11,21.56862745098,2601,6.6666666666667,0,0,0,0,0,0,36,75.0,8,0,2,93,413,16,44,30,1508,64,39,6,0,17,18,29,0,0,2,0,0,0,0,0,0,31,0.0,31,190,81,48,46,23,60.526315789474,0,277,573,0,6.9009,138,0,32,0.0
Mohammed Kudus,905163,Premier League 23/24,Premier League,West Ham United,7.1,32,8,5,4,6,3.6650803,653,773,84.476067270375,263,411,198,28,124,61.691542288557,65,11,6,0,0,21,22.340425531915,67,17,264,54.209445585216,15,34.090909090909,2483,11.940298507463,0,0,1,1,0,0,44,72.131147540984,8,0,1,93,463,24,35,24,1595,75,39,2,0,20,16,24,0,0,1,0,0,0,0,0,0,27,0.0,28,201,94,61,61,47,72.307692307692,0,295,572,1,5.1622,212,0,33,0.0
Mohammed Kudus,905163,UEFA Europa League 23/24,UEFA Europa League,West Ham United,7.4444444444444,9,5,3,1,0,1.65912383,243,279,87.096774193548,102,150,69,13,18,45.0,23,6,1,0,0,9,40.909090909091,21,9,54,50.0,4,40.0,771,23.809523809524,0,0,0,0,0,0,11,78.571428571429,3,0,0,17,113,8,13,11,490,13,6,1,0,9,4,5,0,0,0,0,0,0,0,0,0,9,0.0,13,40,22,14,7,17,73.913043478261,0,110,191,2,2.6551,66,0,9,0.0
Adama Traoré,286165,Premier League 25/26,Premier League,West Ham United,6.5105263157895,19,0,1,0,0,0.56992261,74,95,77.894736842105,19,55,41,3,12,60.0,1,0,1,0,0,4,19.047619047619,6,1,21,45.652173913043,1,7.1428571428571,422,0.0,0,0,0,0,0,0,1,33.333333333333,2,0,0,11,72,2,3,1,193,8,7,0,0,2,5,3,0,0,0,0,0,0,0,0,0,1,0.0,3,20,21,3,11,1,100.0,0,22,73,0,0.3477,14,0,22,0.0
Valentín Castellanos,877013,Premier League 25/26,Premier League,West Ham United,6.5363636363636,11,2,1,4,0,0.53154829,107,162,66.049382716049,35,72,46,9,2,20.0,5,1,2,0,0,1,20.0,22,8,17,30.357142857143,13,36.111111111111,866,9.0909090909091,0,0,0,0,0,0,0,0.0,13,0,0,9,98,4,6,2,280,10,19,0,0,3,7,5,0,0,1,0,0,0,0,0,0,11,0.0,9,10,5,4,13,4,80.0,0,46,116,0,2.6683,18,2,11,0.0
Callum Wilson,113956,Premier League 25/26,Premier League,West Ham United,6.624,25,5,0,6,1,0.3846784,84,132,63.636363636364,20,64,42,7,11,57.894736842105,3,3,0,0,0,1,25.0,32,12,26,41.269841269841,16,28.571428571429,1053,15.625,0,0,0,0,0,0,1,25.0,3,0,0,14,121,8,1,0,305,12,10,0,0,5,8,8,0,0,0,0,0,0,0,0,0,10,0.0,7,19,4,4,19,1,33.333333333333,0,30,102,2,6.5493,25,2,25,0.0
Pablo Felipe,1101174,Premier League 25/26,Premier League,West Ham United,6.4,7,0,0,1,0,0.08909455,78,104,75.0,32,46,23,5,5,62.5,11,4,0,0,0,0,0.0,6,0,20,42.553191489362,12,36.363636363636,407,0.0,0,0,0,0,0,0,1,33.333333333333,6,0,0,9,50,1,5,0,182,5,12,0,0,3,0,2,0,0,0,0,0,0,0,0,0,5,0.0,5,8,0,3,7,6,54.545454545455,0,38,66,0,0.5397,17,0,7,0.0
Jarrod Bowen,552884,Premier League 25/26,Premier League,West Ham United,6.9967741935484,31,8,9,5,6,4.05327377,488,662,73.716012084592,141,347,202,32,46,47.916666666667,41,20,5,0,0,19,17.592592592593,67,23,132,46.808510638298,26,34.666666666667,2778,11.940298507463,1,1,0,0,1,0,13,35.135135135135,33,0,0,66,464,22,37,12,1333,45,17,1,0,19,17,25,0,0,4,0,0,0,0,0,0,31,0.0,32,96,108,37,55,23,56.09756097561,0,176,486,0,6.2044,132,6,31,0.0
Jarrod Bowen,552884,Premier League 24/25,Premier League,West Ham United,7.2,34,13,11,8,8,6.47093207,554,700,79.142857142857,174,407,234,52,44,36.666666666667,41,16,1,0,0,27,25.471698113208,87,37,136,41.337386018237,12,20.0,2979,14.942528735632,1,1,0,0,1,0,19,76.0,21,0,0,77,460,31,27,16,1411,51,20,1,0,21,10,28,1,0,5,0,0,0,0,0,0,34,0.0,51,120,106,25,50,26,63.414634146341,0,200,606,4,8.6375,129,0,34,0.0
Jarrod Bowen,552884,Premier League 23/24,Premier League,West Ham United,7.1352941176471,34,16,12,13,6,4.80252073,467,622,75.08038585209,166,315,192,32,34,38.202247191011,42,19,2,0,0,14,18.666666666667,84,37,118,42.293906810036,33,32.038834951456,3020,19.047619047619,0,0,0,0,0,0,13,48.148148148148,12,0,0,58,418,27,25,10,1226,42,28,5,0,22,20,20,0,0,3,0,0,0,0,0,0,34,0.0,32,89,75,27,63,28,66.666666666667,0,197,500,2,11.6453,118,5,34,0.0
