İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Andrey Santos,1105779,Premier League 23/24,Premier League,Nottingham Forest,6.5,1,0,0,0,0,0.00351376,6,6,100.0,3,3,2,0,0,0.0,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0.0,12,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0.0,0,3,3,0,0.0565,0,0,1,0.0
Anthony Elanga,979232,Premier League 24/25,Premier League,Nottingham Forest,7.0394736842105,38,6,9,6,11,5.10829638,491,632,77.689873417722,120,414,250,50,25,39.0625,19,6,1,0,0,43,23.243243243243,44,24,91,46.907216494845,24,39.344262295082,2507,13.636363636364,0,0,0,0,6,0,11,50.0,20,0,0,43,455,13,20,12,1216,47,9,1,0,12,18,7,0,0,3,0,0,0,0,0,0,31,0.0,50,64,185,22,35,14,73.684210526316,0,142,675,2,4.4708,89,0,38,0.0
Anthony Elanga,979232,Premier League 23/24,Premier League,Nottingham Forest,6.9027777777778,36,5,14,10,9,4.04566002,485,644,75.310559006211,177,315,200,33,28,40.0,33,8,1,0,0,7,12.068965517241,54,23,86,48.314606741573,18,32.142857142857,2434,9.2592592592593,0,0,0,0,0,0,7,35.0,16,1,0,22,358,12,21,14,1097,26,9,3,0,20,19,11,1,0,2,0,0,0,0,0,0,25,0.0,32,70,58,20,47,19,57.575757575758,0,229,473,2,6.5731,96,2,36,0.0
Igor Jesus,981619,UEFA Europa League 25/26,UEFA Europa League,Nottingham Forest,7.1888888888889,9,7,1,6,1,0.37143662,80,104,76.923076923077,31,49,27,2,0,0.0,3,1,4,0,0,0,0.0,26,12,13,41.935483870968,16,55.172413793103,504,26.923076923077,1,1,0,0,0,0,5,71.428571428571,5,0,0,6,49,3,4,2,192,10,8,0,0,2,0,8,0,0,1,0,0,0,0,0,0,6,0.0,2,4,2,7,4,2,66.666666666667,0,37,67,1,5.5484,12,0,9,0.0
Igor Jesus,981619,Premier League 25/26,Premier League,Nottingham Forest,6.5166666666667,30,3,4,3,3,1.07832299,237,331,71.601208459215,65,172,85,10,9,31.034482758621,18,2,0,0,0,2,25.0,55,13,59,40.41095890411,73,39.890710382514,1817,5.4545454545455,0,0,0,0,0,0,8,80.0,25,0,1,36,239,9,14,9,678,33,33,2,0,4,10,26,0,0,1,0,0,0,0,0,0,22,0.0,10,29,8,10,31,11,61.111111111111,0,79,252,0,4.6565,41,3,30,0.0
Chris Wood,50480,UEFA Europa League 25/26,UEFA Europa League,Nottingham Forest,7.2,1,1,0,0,0,0.316393,4,5,80.0,3,1,1,0,0,0.0,0,0,0,0,0,0,0.0,1,1,0,0.0,1,50.0,15,100.0,1,1,0,0,0,0,0,0.0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,3,2,0,0.7884,0,0,1,0.0
Chris Wood,50480,Premier League 25/26,Premier League,Nottingham Forest,6.55,8,2,0,3,0,0.11855246,53,79,67.088607594937,19,34,18,3,1,100.0,1,0,0,0,0,0,0.0,16,6,6,35.294117647059,11,36.666666666667,544,12.5,0,0,0,0,0,0,0,0.0,5,0,1,2,40,3,6,2,125,4,5,1,0,4,3,0,0,0,0,0,0,0,0,0,0,7,0.0,3,1,1,1,8,1,100.0,0,24,55,1,2.7679,7,1,8,0.0
Chris Wood,50480,Premier League 24/25,Premier League,Nottingham Forest,7.025,36,20,3,15,3,1.52078823,314,484,64.876033057851,113,202,107,22,4,33.333333333333,6,5,1,0,0,1,100.0,68,35,34,34.0,94,39.166666666667,2976,29.411764705882,3,3,0,0,0,0,14,63.636363636364,28,0,1,28,286,10,28,17,827,24,25,1,0,8,28,12,0,0,1,0,0,0,0,0,0,35,0.0,22,12,1,22,37,5,83.333333333333,0,144,341,2,13.3505,50,0,36,0.0
Chris Wood,50480,Premier League 23/24,Premier League,Nottingham Forest,6.9354838709677,31,14,3,12,1,1.09945181,278,431,64.501160092807,108,170,84,22,6,40.0,7,1,0,0,0,0,0.0,48,26,25,30.487804878049,73,42.690058479532,1839,29.166666666667,0,0,0,1,0,0,6,60.0,26,0,0,21,235,4,15,6,671,13,22,2,0,6,7,7,0,0,0,0,0,0,0,0,0,20,0.0,22,15,2,10,34,4,57.142857142857,0,147,286,3,11.8821,46,3,31,0.0
Lorenzo Lucca,962364,UEFA Europa League 25/26,UEFA Europa League,Nottingham Forest,6.25,4,0,0,1,0,0.06907179,28,40,70.0,3,25,18,1,1,33.333333333333,1,1,1,0,0,0,0.0,3,1,5,31.25,4,50.0,215,0.0,0,0,0,0,0,0,0,0.0,2,0,0,3,27,0,2,1,73,3,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0.0,1,3,0,1,3,0,0.0,0,6,34,0,0.5626,4,0,4,0.0
Lorenzo Lucca,962364,Premier League 25/26,Premier League,Nottingham Forest,6.7333333333333,3,1,0,1,0,0.0123707,6,13,46.153846153846,2,4,2,1,0,0.0,0,1,0,0,0,0,0.0,3,1,2,40.0,4,50.0,120,33.333333333333,0,0,0,0,0,0,0,0.0,3,0,0,2,13,0,1,0,29,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,0,0.0,0,3,10,0,0.7157,1,0,3,0.0
