İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Harvey Elliott,955245,UEFA Europa League 23/24,UEFA Europa League,Liverpool,7.38,10,0,3,0,4,1.6903549,396,466,84.978540772532,139,260,136,14,10,71.428571428571,13,6,1,0,0,3,13.636363636364,19,5,30,54.545454545455,3,60.0,743,0.0,0,0,0,0,1,0,22,64.705882352941,2,0,0,3,117,10,42,23,605,7,6,1,0,14,0,8,0,0,2,0,0,0,0,0,0,8,0.0,14,14,22,34,9,9,69.230769230769,0,149,339,0,0.9109,37,0,10,0.0
Harvey Elliott,955245,Premier League 24/25,Premier League,Liverpool,6.85625,16,1,1,0,2,0.65236678,229,269,85.130111524164,80,152,89,10,4,50.0,5,1,1,0,0,3,25.0,17,4,10,41.666666666667,1,33.333333333333,399,5.8823529411765,0,0,0,0,1,0,18,75.0,3,0,1,4,65,0,20,11,350,1,0,1,0,6,1,4,0,0,0,0,0,0,0,0,0,2,0.0,10,8,12,24,6,3,60.0,0,88,193,1,1.7614,15,0,18,0.0
Harvey Elliott,955245,Premier League 23/24,Premier League,Liverpool,7.1294117647059,34,3,5,1,6,4.61526789,793,904,87.721238938053,254,561,299,37,9,47.368421052632,27,6,2,0,0,22,35.483870967742,49,17,49,51.578947368421,9,40.909090909091,1367,6.1224489795918,0,0,1,0,2,0,40,62.5,6,0,0,9,198,20,77,53,1178,13,7,3,0,21,1,19,0,0,0,0,0,0,0,0,0,11,0.0,37,19,62,64,13,17,62.962962962963,0,278,688,2,2.7157,78,0,34,0.0
Harvey Elliott,955245,UEFA Champions League 24/25,UEFA Champions League,Liverpool,7.0,5,3,0,0,0,0.16853382,78,96,81.25,40,38,22,1,1,50.0,0,3,2,0,0,0,0.0,4,3,2,40.0,0,0.0,174,75.0,0,0,0,0,0,0,2,25.0,2,0,1,0,26,2,6,2,117,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1,2,2,8,4,0,0.0,0,43,55,0,0.6737,13,0,5,0.0
Alexander Isak,823941,UEFA Champions League 25/26,UEFA Champions League,Liverpool,6.4,5,0,0,1,0,0.56720152,37,45,82.222222222222,5,32,21,2,1,20.0,4,1,0,0,0,0,0.0,8,5,6,37.5,2,33.333333333333,228,0.0,0,0,0,0,0,0,0,0.0,2,0,0,3,21,1,1,0,80,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,0.0,2,5,1,0,4,1,25.0,0,6,39,0,0.863,4,0,5,0.0
Alexander Isak,823941,Premier League 25/26,Premier League,Liverpool,6.56,10,2,1,5,1,0.0889389,44,66,66.666666666667,8,36,25,2,1,16.666666666667,6,0,0,0,0,0,0.0,15,4,7,33.333333333333,5,27.777777777778,519,13.333333333333,0,0,0,0,0,0,1,33.333333333333,6,0,0,4,49,3,5,2,134,0,5,0,0,1,0,2,0,0,0,0,0,0,0,0,0,6,0.0,2,6,2,3,7,5,83.333333333333,0,12,54,0,2.047,11,0,10,0.0
Hugo Ekitiké,1048422,UEFA Champions League 25/26,UEFA Champions League,Liverpool,6.74,10,3,3,10,1,1.698131,159,198,80.30303030303,33,126,82,10,21,50.0,12,1,1,0,0,1,25.0,35,12,40,50.0,13,56.521739130435,729,8.5714285714286,0,0,0,0,0,0,2,100.0,3,0,0,9,111,7,9,7,365,7,8,1,0,3,5,9,0,0,1,0,0,0,0,0,0,9,0.0,10,42,4,2,6,4,33.333333333333,0,39,159,0,6.0131,13,1,10,0.0
Hugo Ekitiké,1048422,Premier League 25/26,Premier League,Liverpool,6.9214285714286,28,11,3,11,4,2.67287125,307,400,76.75,66,241,162,21,38,52.777777777778,11,3,0,0,0,1,12.5,65,19,61,38.853503184713,31,37.80487804878,1810,16.923076923077,0,0,0,0,0,0,3,60.0,27,0,0,26,216,14,10,5,745,12,35,1,0,3,10,17,0,0,2,0,0,0,0,0,0,21,0.0,21,72,8,5,25,7,63.636363636364,0,79,321,5,9.9003,42,2,28,0.0
Federico Chiesa,845386,UEFA Champions League 25/26,UEFA Champions League,Liverpool,6.85,4,1,1,2,0,0.24174768,18,24,75.0,5,13,9,3,2,50.0,1,0,0,0,0,0,0.0,7,2,5,38.461538461538,1,50.0,84,14.285714285714,0,0,0,0,0,0,0,0.0,1,0,0,2,14,2,3,3,49,2,3,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0.0,3,4,0,0,1,0,0.0,0,6,18,0,1.3869,2,0,5,0.0
Federico Chiesa,845386,UEFA Champions League 24/25,UEFA Champions League,Liverpool,7.2,2,0,0,0,0,0.02986931,17,23,73.913043478261,2,15,6,0,3,60.0,4,0,0,0,0,0,0.0,4,4,11,57.894736842105,0,0.0,106,0.0,0,0,1,0,0,0,0,0.0,0,0,0,4,16,1,0,0,56,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,5,1,0,3,1,25.0,0,2,22,0,0.1589,7,0,3,0.0
Federico Chiesa,845386,Premier League 25/26,Premier League,Liverpool,6.6,22,2,2,1,1,0.60506798,75,105,71.428571428571,17,58,40,3,2,18.181818181818,8,4,3,0,0,0,0.0,16,4,15,37.5,3,37.5,354,12.5,0,0,0,0,0,0,1,25.0,7,0,0,3,73,0,6,1,205,5,9,0,0,4,2,6,0,0,0,0,0,0,0,0,0,1,0.0,3,11,14,4,7,6,75.0,0,22,83,0,1.4286,8,2,23,0.0
Federico Chiesa,845386,Premier League 24/25,Premier League,Liverpool,6.45,6,0,0,1,0,0.15670118,26,28,92.857142857143,9,17,14,2,0,0.0,1,0,0,0,0,0,0.0,5,2,3,21.428571428571,0,0.0,116,0.0,0,0,0,0,0,0,1,100.0,1,0,1,4,13,2,1,1,52,2,3,1,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0.0,2,2,2,1,3,0,0.0,0,10,20,0,0.3377,6,0,6,0.0
Rio Ngumoha,1881902,UEFA Champions League 25/26,UEFA Champions League,Liverpool,6.4,2,0,0,0,0,0.1509359,23,25,92.0,4,19,17,4,3,42.857142857143,0,0,0,0,0,0,0.0,1,0,3,27.272727272727,0,0.0,40,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,9,1,1,1,41,0,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0.0,4,7,1,0,1,0,0.0,0,4,21,0,0.1916,3,0,3,0.0
Rio Ngumoha,1881902,Premier League 25/26,Premier League,Liverpool,6.9538461538462,13,1,2,0,0,1.32036735,88,104,84.615384615385,10,78,62,9,20,74.074074074074,2,1,0,0,0,3,25.0,6,4,27,65.853658536585,0,0.0,250,16.666666666667,0,0,0,0,0,0,1,50.0,1,0,0,4,50,2,2,1,185,5,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0,9,27,12,2,5,1,50.0,0,15,89,1,0.8073,7,0,13,0.0
Mohamed Salah,159665,UEFA Champions League 25/26,UEFA Champions League,Liverpool,7.4222222222222,9,3,8,9,2,3.8171351,172,214,80.373831775701,25,147,107,21,11,37.931034482759,7,6,0,0,0,11,44.0,25,12,24,39.344262295082,3,42.857142857143,628,12.0,1,0,0,0,2,1,3,37.5,1,0,0,10,103,6,13,5,352,6,3,2,0,6,5,5,0,0,3,0,0,0,0,0,0,7,50.0,21,29,25,8,7,2,28.571428571429,0,32,182,2,4.7673,20,0,9,0.0
Mohamed Salah,159665,UEFA Champions League 24/25,UEFA Champions League,Liverpool,7.4333333333333,9,3,5,6,4,2.3688151,210,271,77.490774907749,57,157,100,15,7,29.166666666667,5,2,0,0,0,4,16.666666666667,30,11,17,32.075471698113,1,14.285714285714,808,10.0,2,1,1,0,0,0,11,78.571428571429,1,0,0,9,136,8,19,10,419,5,4,3,0,6,2,5,0,0,4,0,0,0,0,0,0,9,0.0,15,24,24,14,3,3,60.0,0,62,233,0,5.0962,26,0,9,0.0
Mohamed Salah,159665,Premier League 25/26,Premier League,Liverpool,6.8,22,5,10,10,6,4.3452983,476,633,75.19747235387,89,387,275,44,12,22.641509433962,10,4,1,0,0,16,16.0,57,14,38,29.007633587786,8,33.333333333333,1820,8.7719298245614,1,1,0,0,2,0,13,41.935483870968,6,0,0,37,387,18,57,26,1056,16,10,0,0,5,12,20,0,0,4,0,0,0,0,0,0,19,0.0,44,53,100,31,32,8,80.0,0,107,526,0,6.819,67,1,22,0.0
Mohamed Salah,159665,Premier League 24/25,Premier League,Liverpool,7.7815789473684,38,29,27,24,18,9.0576096,853,1155,73.852813852814,182,688,471,91,58,44.615384615385,21,9,1,0,0,17,21.518987341772,130,61,118,40.83044982699,9,39.130434782609,3377,22.307692307692,9,9,0,0,1,0,27,51.923076923077,5,0,0,67,633,24,112,55,1864,39,25,6,0,9,18,26,2,0,8,0,0,0,0,0,0,38,0.0,89,130,79,52,40,11,52.380952380952,0,217,1017,13,25.3674,101,0,38,0.0
Mohamed Salah,159665,Premier League 23/24,Premier League,Liverpool,7.58125,32,18,22,17,10,7.4965044,708,935,75.72192513369,153,565,378,68,27,35.526315789474,17,2,2,0,0,10,24.390243902439,114,56,70,34.146341463415,6,30.0,2535,15.789473684211,7,5,1,0,1,0,24,64.864864864865,1,0,0,59,467,27,75,28,1468,26,12,2,0,15,17,24,2,0,7,0,0,0,0,0,0,28,0.0,66,76,41,37,30,11,64.705882352941,0,175,801,5,21.2066,84,1,32,0.0
Mohamed Salah,159665,UEFA Europa League 23/24,UEFA Europa League,Liverpool,7.3555555555556,9,5,5,3,3,1.70651343,149,189,78.835978835979,42,108,70,10,2,22.222222222222,0,0,0,0,0,1,20.0,21,12,4,19.047619047619,1,50.0,398,23.809523809524,2,2,0,0,0,0,8,80.0,0,0,0,7,69,4,10,6,256,2,1,0,0,2,5,5,0,0,0,0,0,0,0,0,0,4,0.0,10,9,5,10,5,0,0.0,0,46,148,1,4.0844,13,0,9,0.0
Florian Wirtz,1019322,UEFA Champions League 25/26,UEFA Champions League,Liverpool,7.2444444444444,9,1,6,3,3,3.40784569,301,362,83.149171270718,62,239,151,27,16,55.172413793103,9,2,0,0,0,3,25.0,19,8,31,42.465753424658,2,20.0,672,5.2631578947368,0,0,1,0,1,0,11,64.705882352941,0,0,0,10,111,7,20,13,490,6,10,0,0,10,0,8,0,0,0,0,0,0,0,0,0,8,0.0,27,29,12,17,4,8,88.888888888889,0,72,290,0,1.9712,35,0,9,0.0
Florian Wirtz,1019322,Premier League 25/26,Premier League,Liverpool,6.8666666666667,27,4,4,6,2,4.40544507,1026,1216,84.375,234,792,503,51,35,55.555555555556,31,9,1,0,0,5,16.666666666667,42,16,83,47.976878612717,5,12.820512820513,2015,9.5238095238095,0,0,0,0,1,0,34,54.838709677419,10,0,1,27,320,15,67,36,1600,17,19,1,0,17,2,17,1,0,2,0,0,0,0,0,0,23,0.0,50,63,30,62,25,24,77.41935483871,0,270,946,3,5.7297,94,1,27,0.0
Dominik Szoboszlai,869856,UEFA Champions League 25/26,UEFA Champions League,Liverpool,7.6,10,5,7,1,4,3.0351393,547,618,88.511326860841,171,376,198,26,4,44.444444444444,17,6,1,0,0,18,37.5,29,14,27,46.551724137931,6,40.0,885,17.241379310345,1,1,1,1,3,1,39,72.222222222222,9,0,0,4,126,11,40,32,818,6,9,0,0,13,0,9,1,0,4,0,0,0,0,0,0,10,33.333333333333,25,9,48,54,9,11,64.705882352941,0,191,427,1,2.9397,69,1,10,0.0
Dominik Szoboszlai,869856,UEFA Champions League 24/25,UEFA Champions League,Liverpool,7.0444444444444,9,1,0,0,1,0.88241533,242,292,82.876712328767,88,155,88,9,7,41.176470588235,9,3,0,0,0,1,14.285714285714,10,3,19,45.238095238095,3,50.0,643,10.0,0,0,0,0,0,0,7,50.0,5,0,1,5,84,7,11,6,393,3,5,0,0,3,1,2,0,0,3,0,0,0,0,0,0,7,0.0,9,17,7,14,3,8,88.888888888889,0,96,203,0,1.0352,33,0,9,0.0
Dominik Szoboszlai,869856,Premier League 25/26,Premier League,Liverpool,7.1931034482759,29,5,7,3,3,5.1664562,1584,1813,87.369001654716,622,962,567,58,23,58.974358974359,44,23,7,1,1,53,32.515337423313,58,19,93,49.468085106383,16,51.612903225806,2603,8.6206896551724,1,0,0,0,12,4,108,59.668508287293,51,1,4,20,425,15,118,66,2477,26,28,1,0,31,1,17,0,0,7,0,0,0,0,0,0,29,33.333333333333,58,39,163,181,41,29,65.909090909091,0,699,1114,4,3.8601,160,8,29,0.0
Dominik Szoboszlai,869856,Premier League 24/25,Premier League,Liverpool,7.1416666666667,36,6,12,8,6,5.88311648,1066,1243,85.760257441673,432,647,385,56,21,55.263157894737,38,9,6,0,0,13,31.707317073171,67,23,83,42.783505154639,19,45.238095238095,2496,8.955223880597,0,0,0,0,4,0,54,65.060240963855,14,0,2,23,285,16,71,43,1661,24,44,1,0,28,4,25,0,0,8,0,0,0,0,0,0,29,0.0,56,38,41,83,29,20,52.631578947368,0,478,806,2,7.3435,133,0,36,0.0
Dominik Szoboszlai,869856,Premier League 23/24,Premier League,Liverpool,7.146875,32,3,7,2,2,5.05570427,1221,1399,87.276626161544,492,757,428,56,24,47.058823529412,32,15,1,0,0,28,24.778761061947,60,15,83,41.5,14,41.176470588235,2123,5.0,0,0,2,0,7,0,54,68.354430379747,13,0,1,27,355,23,97,70,1897,29,29,0,0,34,3,23,0,0,4,0,0,0,0,0,0,25,0.0,56,51,113,79,23,19,59.375,0,544,968,1,3.7131,171,2,33,0.0
Dominik Szoboszlai,869856,UEFA Europa League 23/24,UEFA Europa League,Liverpool,7.0285714285714,7,2,1,0,1,0.81781326,242,274,88.321167883212,73,172,75,4,1,10.0,3,4,0,0,0,3,27.272727272727,12,7,8,28.571428571429,2,40.0,326,16.666666666667,0,0,0,0,1,0,12,80.0,1,1,1,4,58,1,16,9,344,4,3,0,0,4,0,3,0,0,0,0,0,0,0,0,0,2,0.0,4,10,11,15,5,2,66.666666666667,0,80,205,0,0.4822,22,0,7,0.0
Alexis Mac Allister,895324,UEFA Champions League 25/26,UEFA Champions League,Liverpool,7.11,10,3,1,3,1,1.1708707,346,402,86.069651741294,114,232,137,12,7,53.846153846154,15,5,1,0,0,1,25.0,19,8,31,48.4375,6,66.666666666667,689,15.789473684211,0,0,0,0,0,0,10,47.619047619048,4,0,0,7,82,5,21,9,514,9,11,0,0,9,0,5,0,0,4,0,0,0,0,0,0,7,0.0,12,13,4,21,6,11,73.333333333333,0,129,273,0,2.9896,29,2,10,0.0
Alexis Mac Allister,895324,UEFA Champions League 24/25,UEFA Champions League,Liverpool,7.5375,8,2,5,0,0,2.1557628,300,341,87.976539589443,110,196,90,16,4,40.0,19,8,5,0,0,6,33.333333333333,8,3,29,47.540983606557,2,28.571428571429,674,25.0,0,0,0,0,0,0,12,70.588235294118,6,0,0,2,66,4,22,14,460,7,10,1,0,15,0,2,0,0,5,0,0,0,0,0,0,7,0.0,16,10,18,17,3,9,47.368421052632,0,119,240,1,1.4308,34,0,8,0.0
