İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Bertrand Traoré,218160,Premier League 25/26,Premier League,Sunderland,6.7454545454545,11,1,2,0,0,0.24192858,143,180,79.444444444444,47,96,61,8,14,63.636363636364,11,2,1,0,0,1,7.6923076923077,13,6,36,52.941176470588,6,33.333333333333,638,7.6923076923077,0,0,0,0,0,0,3,37.5,6,0,0,9,91,3,8,5,318,11,11,0,0,7,1,4,0,0,0,0,0,0,0,0,0,9,0.0,8,22,13,8,9,4,36.363636363636,0,56,124,0,0.5182,18,3,12,0.0
Wilson Isidor,877980,Premier League 25/26,Premier League,Sunderland,6.575,24,4,0,2,0,0.18955727,61,107,57.009345794393,20,41,29,0,6,30.0,9,0,1,0,0,0,0.0,38,14,19,30.15873015873,22,26.829268292683,1073,10.526315789474,0,0,0,0,0,0,0,0.0,15,0,0,14,93,3,5,4,249,4,13,0,0,5,11,11,0,0,1,0,0,0,0,0,0,11,0.0,0,20,0,5,15,6,66.666666666667,0,27,80,0,3.7419,19,1,26,0.0
Wilson Isidor,877980,Championship 24/25,Championship,Sunderland,6.806976744186,43,12,9,20,2,2.19317954,223,318,70.125786163522,81,144,107,25,21,40.384615384615,15,7,9,0,0,2,12.5,95,41,62,39.240506329114,36,34.285714285714,3117,12.631578947368,2,0,1,0,1,0,7,63.636363636364,24,0,0,30,236,9,18,12,715,27,27,3,0,9,34,13,0,0,4,0,0,0,0,0,0,34,0.0,25,52,16,11,32,6,40.0,0,98,236,1,14.9992,62,0,43,0.0
Brian Brobbey,910048,Premier League 25/26,Premier League,Sunderland,6.6583333333333,24,6,2,7,1,0.47247249,132,189,69.84126984127,40,92,57,10,2,25.0,7,0,4,0,0,0,0.0,24,12,33,40.740740740741,51,45.132743362832,1381,25.0,0,0,1,1,0,0,1,33.333333333333,8,0,0,21,130,4,5,1,373,25,19,1,0,3,8,5,0,0,0,0,0,0,0,0,0,15,0.0,10,8,1,3,19,1,14.285714285714,0,51,138,2,3.8162,36,5,24,0.0
Eliezer Mayenda,1168588,Premier League 25/26,Premier League,Sunderland,6.5176470588235,17,2,2,1,0,0.21361966,56,85,65.882352941176,13,43,22,4,11,34.375,5,1,0,0,0,0,0.0,13,6,27,34.615384615385,15,34.090909090909,769,15.384615384615,0,0,0,0,0,0,1,33.333333333333,5,0,0,21,100,2,3,1,228,11,6,0,0,3,3,5,0,0,1,0,0,0,0,0,0,8,0.0,4,32,1,3,9,1,20.0,0,13,72,0,2.145,14,1,19,0.0
Eliezer Mayenda,1168588,Championship 24/25,Championship,Sunderland,6.7945945945946,37,8,7,14,5,3.48269905,173,242,71.487603305785,42,136,95,25,50,47.169811320755,18,4,2,0,0,5,27.777777777778,56,27,98,43.362831858407,16,18.823529411765,2155,14.285714285714,0,0,0,0,0,0,9,81.818181818182,6,0,0,40,255,17,12,9,667,30,20,0,0,14,11,15,0,0,2,0,0,0,0,0,0,22,0.0,25,106,18,11,22,6,33.333333333333,0,49,211,3,9.5288,69,0,37,0.0
Eliezer Mayenda,1168588,Championship 23/24,Championship,Sunderland,6.4285714285714,7,0,0,0,0,0.01764148,16,29,55.172413793103,6,10,7,0,3,33.333333333333,2,0,0,0,0,0,0.0,7,1,9,39.130434782609,3,30.0,192,0.0,0,0,0,0,0,0,0,0.0,0,0,0,5,32,2,0,0,71,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.0,0,9,1,1,3,1,50.0,0,6,24,0,0.5136,5,0,8,0.0
Romaine Mundle,1094440,Premier League 25/26,Premier League,Sunderland,6.5,14,0,0,1,0,0.4741025,89,104,85.576923076923,30,59,32,1,7,46.666666666667,5,1,1,0,0,2,18.181818181818,7,2,19,34.545454545455,5,62.5,412,0.0,0,0,0,0,0,0,2,50.0,6,0,0,14,64,3,2,0,208,8,7,0,0,7,0,2,0,0,0,0,0,0,0,0,0,2,0.0,1,15,11,4,11,5,100.0,0,37,67,0,0.8612,22,0,14,0.0
Romaine Mundle,1094440,Championship 24/25,Championship,Sunderland,7.1285714285714,21,5,2,0,2,2.48439363,338,408,82.843137254902,90,267,155,26,35,43.20987654321,26,8,1,0,0,19,23.456790123457,35,12,98,46.22641509434,5,25.0,1447,14.285714285714,0,0,1,0,3,0,10,58.823529411765,15,0,0,32,276,7,12,7,854,37,32,1,0,5,2,12,0,0,3,0,0,0,0,0,0,17,0.0,26,81,81,17,14,18,69.230769230769,0,99,390,2,2.2194,57,0,22,0.0
Romaine Mundle,1094440,Championship 23/24,Championship,Sunderland,6.6636363636364,11,1,0,1,0,0.16576976,118,143,82.517482517483,37,81,40,3,6,35.294117647059,9,3,1,0,0,0,0.0,11,5,24,40.677966101695,6,35.294117647059,485,9.0909090909091,0,0,0,0,0,0,5,71.428571428571,2,0,0,10,88,5,6,3,272,9,12,0,0,2,3,2,0,0,0,0,0,0,0,0,0,5,0.0,3,17,15,7,9,5,55.555555555556,0,46,112,0,0.8654,27,0,11,0.0
