İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Chancel Mbemba,238612,Ligue 1 23/24,Ligue 1,Olympique de Marseille,7.012,25,2,1,1,2,1.49162513,1202,1363,88.187820983125,708,497,159,7,7,70.0,33,13,1,0,0,3,20.0,19,2,49,53.846153846154,40,55.555555555556,2209,10.526315789474,0,0,0,0,0,0,78,53.424657534247,93,1,0,5,201,1,84,37,1659,9,21,1,1,13,2,2,0,0,6,0,0,0,0,0,0,25,0.0,7,10,15,146,25,21,63.636363636364,0,754,624,1,1.8167,102,0,25,0.0
Chancel Mbemba,238612,UEFA Europa League 23/24,UEFA Europa League,Olympique de Marseille,7.0307692307692,13,4,0,1,0,0.32789524,474,560,84.642857142857,299,176,57,5,1,100.0,15,16,2,0,0,1,25.0,12,6,22,57.894736842105,11,64.705882352941,1071,33.333333333333,0,0,0,0,0,0,35,47.945205479452,41,1,1,0,96,0,43,13,702,6,10,0,0,6,0,0,0,0,2,0,0,0,0,0,0,13,0.0,5,1,4,73,19,11,73.333333333333,0,328,236,3,1.1864,43,0,13,0.0
Mason Greenwood,942116,Ligue 1 25/26,Ligue 1,Olympique de Marseille,7.3769230769231,26,15,9,4,4,4.61261998,858,1049,81.792183031459,245,613,355,47,45,52.941176470588,11,3,4,0,0,23,24.731182795699,95,38,78,46.153846153846,2,25.0,2003,15.789473684211,7,5,1,0,5,0,65,65.0,2,0,0,18,380,11,101,56,1496,22,17,3,0,17,0,26,2,0,3,0,0,0,0,0,0,24,0.0,45,85,93,100,28,10,90.909090909091,0,279,770,5,12.4245,58,1,26,0.0
Mason Greenwood,942116,Ligue 1 24/25,Ligue 1,Olympique de Marseille,7.5558823529412,34,21,12,10,5,7.8428313,1054,1266,83.254344391785,287,795,433,50,54,45.0,35,12,3,0,0,28,25.454545454545,120,56,126,44.68085106383,8,53.333333333333,2814,17.5,9,7,2,0,3,0,63,61.764705882353,5,1,1,44,485,25,136,73,1888,37,24,1,0,23,2,30,3,0,1,0,0,0,0,0,0,32,0.0,47,120,110,102,41,18,51.428571428571,0,329,1047,9,16.3431,88,0,34,0.0
Mason Greenwood,942116,UEFA Champions League 25/26,UEFA Champions League,Olympique de Marseille,7.5,8,3,3,1,1,1.9417313,249,298,83.557046979866,85,164,94,15,12,50.0,8,1,1,0,0,7,18.421052631579,34,16,30,49.180327868852,0,0.0,671,8.8235294117647,0,0,0,0,2,0,7,35.0,3,0,0,8,120,4,34,18,459,10,7,0,0,4,0,11,0,0,1,0,0,0,0,0,0,8,0.0,15,24,38,20,12,7,87.5,0,98,200,1,2.1064,16,0,8,0.0
Pierre-Emerick Aubameyang,51498,Ligue 1 25/26,Ligue 1,Olympique de Marseille,6.964,25,8,8,12,5,3.30672178,299,358,83.519553072626,125,174,118,23,9,52.941176470588,7,4,1,0,0,2,8.695652173913,42,23,31,41.333333333333,10,35.714285714286,1673,19.047619047619,0,0,1,0,0,0,7,53.846153846154,8,1,0,11,140,8,26,12,567,15,18,1,0,7,7,5,0,0,0,0,0,0,0,0,0,18,0.0,23,17,23,13,21,4,57.142857142857,0,140,218,2,9.5611,35,0,25,0.0
Pierre-Emerick Aubameyang,51498,Ligue 1 23/24,Ligue 1,Olympique de Marseille,7.2676470588235,34,17,10,22,8,4.41583663,432,610,70.819672131148,161,280,170,27,18,56.25,22,9,4,0,0,9,21.428571428571,116,52,60,49.180327868852,26,40.0,2628,14.655172413793,4,4,0,0,5,0,5,33.333333333333,23,0,0,21,295,21,43,20,1021,20,9,6,0,19,21,25,0,0,3,0,0,0,0,0,0,30,0.0,27,32,42,15,37,14,63.636363636364,0,194,458,5,20.5819,67,0,34,0.0
Pierre-Emerick Aubameyang,51498,UEFA Champions League 25/26,UEFA Champions League,Olympique de Marseille,7.0875,8,3,1,5,4,0.88267516,97,144,67.361111111111,48,49,30,8,6,100.0,2,4,0,0,0,0,0.0,22,10,16,61.538461538462,7,46.666666666667,589,13.636363636364,0,0,0,0,0,0,5,83.333333333333,4,0,0,5,75,4,14,7,225,8,4,0,0,1,3,5,0,0,1,0,0,0,0,0,0,6,0.0,8,6,8,6,10,1,50.0,0,62,82,0,3.0807,13,1,8,0.0
Pierre-Emerick Aubameyang,51498,UEFA Europa League 23/24,UEFA Europa League,Olympique de Marseille,7.4923076923077,13,10,4,5,3,1.48749847,179,237,75.527426160338,60,121,79,10,10,47.619047619048,4,3,0,0,0,2,11.764705882353,39,16,24,48.979591836735,9,36.0,1030,25.641025641026,3,3,0,0,2,0,7,63.636363636364,8,0,0,6,109,9,19,8,396,11,5,0,0,3,7,9,0,0,1,0,0,0,0,0,0,11,0.0,10,21,17,11,18,3,75.0,0,73,181,3,5.9472,29,0,13,0.0
Amine Gouiri,859026,Ligue 1 25/26,Ligue 1,Olympique de Marseille,6.9529411764706,17,7,4,5,2,1.89061809,232,280,82.857142857143,70,162,97,20,16,42.105263157895,9,2,0,0,0,10,37.037037037037,31,15,34,39.080459770115,6,37.5,975,22.58064516129,0,0,0,0,1,0,4,66.666666666667,2,0,1,18,135,7,9,7,462,9,10,1,0,4,2,9,0,0,0,0,0,0,0,0,0,11,0.0,20,38,27,6,18,6,66.666666666667,0,78,202,2,4.9744,31,1,17,0.0
