İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Romain Perraud,827519,Ligue 1 23/24,Ligue 1,Nice,6.46875,16,0,1,0,1,0.68199552,143,183,78.142076502732,79,66,31,3,2,33.333333333333,7,6,2,0,0,2,9.5238095238095,2,0,17,50.0,6,50.0,376,0.0,0,0,0,0,0,0,3,17.647058823529,15,1,0,2,86,0,8,2,311,8,4,0,0,7,0,1,0,0,0,0,0,0,0,0,0,2,0.0,3,6,21,17,6,6,85.714285714286,0,96,108,0,0.0372,19,0,19,0.0
Elye Wahi,979315,Ligue 1 25/26,Ligue 1,Nice,6.825,8,4,2,3,1,0.5121902,57,83,68.674698795181,18,39,23,6,4,36.363636363636,3,2,2,0,0,4,57.142857142857,17,11,9,27.272727272727,0,0.0,555,23.529411764706,0,0,0,0,0,0,1,25.0,1,0,0,3,56,6,4,2,157,2,12,0,0,3,12,3,0,0,1,0,0,0,0,0,0,7,0.0,6,11,7,4,13,2,66.666666666667,0,19,64,1,2.2522,8,0,9,0.0
Mohamed-Ali Cho,1063235,Ligue 1 25/26,Ligue 1,Nice,6.8388888888889,18,4,7,6,3,2.62996438,272,347,78.386167146974,110,162,114,18,16,35.555555555556,11,3,1,0,0,7,21.875,23,11,50,43.103448275862,12,23.529411764706,1258,17.391304347826,0,0,0,0,0,0,8,61.538461538462,6,0,0,20,200,10,22,10,607,23,12,0,0,6,4,6,0,0,0,0,0,0,0,0,0,15,0.0,18,45,32,13,30,5,45.454545454545,0,124,223,1,2.6615,53,2,18,0.0
Mohamed-Ali Cho,1063235,Ligue 1 24/25,Ligue 1,Nice,6.9148148148148,27,3,9,4,4,3.4892645,330,428,77.102803738318,118,220,136,30,20,32.786885245902,13,5,2,0,0,8,15.686274509804,36,15,73,46.20253164557,14,33.333333333333,1635,8.3333333333333,0,0,0,0,0,0,7,53.846153846154,5,0,0,26,283,13,11,7,796,41,12,0,0,8,9,8,0,0,0,0,0,0,0,0,0,21,0.0,30,61,51,13,22,9,69.230769230769,0,137,342,0,3.9428,69,0,27,0.0
Mohamed-Ali Cho,1063235,Ligue 1 23/24,Ligue 1,Nice,6.9058823529412,17,1,3,1,2,1.3803698,184,223,82.511210762332,63,130,63,14,16,45.714285714286,12,3,2,0,0,9,20.454545454545,18,6,50,45.871559633028,5,27.777777777778,863,5.5555555555556,0,0,1,1,0,0,2,100.0,4,0,0,16,131,7,6,1,423,22,17,1,0,8,3,5,0,0,0,0,0,0,0,0,0,11,0.0,14,35,44,2,8,9,75.0,0,69,198,0,1.1151,30,0,17,0.0
Mohamed-Ali Cho,1063235,UEFA Europa League 25/26,UEFA Europa League,Nice,6.8,7,1,2,3,1,0.75778006,38,49,77.551020408163,9,29,18,3,5,31.25,2,0,0,0,0,3,42.857142857143,5,3,13,41.935483870968,1,16.666666666667,261,20.0,0,0,0,0,0,0,0,0.0,2,0,0,5,41,1,1,1,115,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,3,16,7,1,4,2,100.0,0,11,38,0,0.7923,10,0,7,0.0
Mohamed-Ali Cho,1063235,UEFA Europa League 24/25,UEFA Europa League,Nice,6.7833333333333,6,1,1,0,0,0.64085464,33,42,78.571428571429,8,29,17,5,3,50.0,2,0,0,0,0,4,40.0,2,1,8,42.105263157895,1,14.285714285714,193,50.0,0,0,0,0,0,0,2,66.666666666667,0,0,0,7,32,1,0,0,85,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,5,6,10,3,2,1,50.0,0,9,43,0,0.4054,6,0,6,0.0
Tiago Gouveia,976410,Ligue 1 25/26,Ligue 1,Nice,6.4928571428571,14,0,1,1,0,0.13981339,136,176,77.272727272727,74,62,37,2,7,30.434782608696,8,9,3,0,0,0,0.0,12,4,24,41.379310344828,2,40.0,532,0.0,0,0,0,0,0,0,5,41.666666666667,5,1,0,3,81,4,12,7,304,9,6,0,0,9,0,1,0,0,1,0,0,0,0,0,0,5,0.0,2,23,3,12,13,3,37.5,0,93,83,0,0.846,35,0,14,0.0
Tiago Gouveia,976410,UEFA Europa League 25/26,UEFA Europa League,Nice,6.9,7,2,1,0,0,0.4586139,83,108,76.851851851852,40,43,27,2,7,46.666666666667,6,4,1,0,0,2,40.0,10,3,20,52.631578947368,2,33.333333333333,380,20.0,0,0,0,0,0,0,5,38.461538461538,5,0,1,4,49,2,10,3,202,7,5,2,0,2,0,5,0,0,0,0,0,0,0,0,0,5,0.0,2,15,5,13,9,5,83.333333333333,0,44,64,0,0.8482,26,0,7,0.0
Kaïl Boudache,1518669,Ligue 1 25/26,Ligue 1,Nice,6.5777777777778,9,1,0,3,0,0.3429988,67,89,75.280898876404,22,45,25,3,4,30.769230769231,10,5,0,0,0,2,28.571428571429,9,2,18,41.860465116279,4,20.0,388,11.111111111111,0,0,0,0,0,0,2,66.666666666667,2,0,0,9,64,2,2,1,185,4,3,1,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0.0,3,13,7,3,8,7,70.0,0,28,61,0,2.1399,14,0,9,0.0
