İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Abdallah Sima,1029018,Ligue 1 24/25,Ligue 1,Stade Brestois,6.7888888888889,27,7,2,9,2,0.85223867,226,313,72.20447284345,78,150,81,13,6,31.578947368421,15,1,2,0,0,2,12.5,37,18,46,45.544554455446,41,48.235294117647,1243,18.918918918919,0,0,0,0,0,0,5,62.5,7,0,0,22,192,12,17,10,560,25,16,1,0,7,4,9,0,0,0,0,0,0,0,0,0,14,0.0,13,19,16,8,30,11,73.333333333333,0,97,232,1,5.8332,61,0,27,0.0
Abdallah Sima,1029018,UEFA Champions League 24/25,UEFA Champions League,Stade Brestois,6.9444444444444,9,3,2,2,0,0.58353643,71,116,61.206896551724,20,52,34,3,1,12.5,7,3,1,0,0,1,14.285714285714,16,4,15,38.461538461538,21,51.219512195122,510,18.75,0,0,0,0,0,0,1,20.0,2,0,0,9,81,4,2,1,215,7,9,2,0,0,2,7,0,0,0,0,0,0,0,0,0,6,0.0,3,8,7,5,13,3,42.857142857143,0,27,96,0,2.4785,25,0,9,0.0
Mahdi Camara,916041,Ligue 1 24/25,Ligue 1,Stade Brestois,7.0764705882353,34,5,3,6,3,2.5809592,998,1134,88.007054673721,513,500,232,26,29,50.877192982456,71,33,5,0,0,15,32.608695652174,49,20,144,55.172413793103,19,37.254901960784,2669,10.204081632653,0,0,1,0,0,0,21,58.333333333333,26,0,0,28,265,20,45,31,1644,46,41,1,0,22,3,9,0,0,6,0,0,0,0,0,0,31,0.0,26,57,46,36,49,40,56.338028169014,0,549,631,0,3.9745,98,0,34,0.0
Mahdi Camara,916041,Ligue 1 23/24,Ligue 1,Stade Brestois,7.08125,32,7,4,4,3,2.4475825,674,802,84.039900249377,297,391,214,32,17,44.736842105263,55,27,7,0,0,14,31.111111111111,42,15,110,50.925925925926,32,51.612903225806,2038,16.666666666667,1,1,1,0,0,0,25,65.789473684211,18,0,0,23,243,11,18,9,1199,38,37,1,0,29,3,13,0,0,1,0,0,0,0,0,0,26,0.0,32,38,45,38,24,39,70.909090909091,0,333,514,3,4.8601,77,0,32,0.0
Mahdi Camara,916041,UEFA Champions League 24/25,UEFA Champions League,Stade Brestois,6.87,10,1,0,1,0,0.20354793,187,223,83.856502242152,83,106,46,5,9,52.941176470588,21,9,2,0,0,2,20.0,10,3,38,49.350649350649,3,37.5,712,10.0,0,0,0,0,0,0,4,50.0,7,0,0,8,75,7,8,6,360,8,14,1,0,9,0,2,0,0,1,0,0,0,0,0,0,9,0.0,5,17,10,8,15,15,71.428571428571,0,94,139,0,1.0159,29,0,10,0.0
Lilian Brassier,988907,Ligue 1 23/24,Ligue 1,Stade Brestois,7.05,30,3,1,0,0,0.92519787,1499,1803,83.139212423738,1080,422,136,6,12,75.0,31,41,9,0,1,3,60.0,12,4,66,57.894736842105,55,60.43956043956,2679,25.0,0,0,0,1,0,0,175,49.57507082153,88,0,0,2,329,1,199,88,2109,23,34,0,0,12,1,3,0,0,14,0,0,0,0,0,0,30,0.0,6,16,5,353,29,18,58.064516129032,1,1177,631,0,1.0713,180,0,30,0.0
Ludovic Ajorque,343971,Ligue 1 25/26,Ligue 1,Stade Brestois,6.9384615384615,26,7,3,8,8,1.85954992,437,635,68.818897637795,181,256,139,34,10,66.666666666667,20,10,9,1,1,2,22.222222222222,46,15,77,46.666666666667,144,57.370517928287,2283,15.217391304348,0,0,1,0,0,0,29,67.441860465116,34,0,2,22,306,16,42,30,973,49,53,3,0,14,11,10,0,0,8,0,0,0,0,0,0,26,0.0,34,15,9,43,37,14,70.0,0,216,419,3,7.7377,59,5,26,0.0
Ludovic Ajorque,343971,Ligue 1 24/25,Ligue 1,Stade Brestois,7.1096774193548,31,13,3,15,2,1.77746983,459,660,69.545454545455,188,273,157,35,8,47.058823529412,26,6,5,0,0,2,28.571428571429,54,27,60,40.268456375839,133,50.188679245283,2504,24.074074074074,1,0,2,0,0,0,25,75.757575757576,26,0,0,11,289,18,49,35,974,26,61,0,0,22,11,6,0,0,6,0,0,0,0,0,0,29,0.0,35,17,7,33,47,19,73.076923076923,0,229,438,3,10.4132,62,0,31,0.0
Ludovic Ajorque,343971,UEFA Champions League 24/25,UEFA Champions League,Stade Brestois,7.05,8,0,4,2,2,1.79937445,114,159,71.698113207547,40,77,45,14,3,100.0,3,1,3,0,0,3,75.0,13,4,15,50.0,35,53.030303030303,644,0.0,0,0,0,0,0,0,7,100.0,3,0,0,2,57,5,10,5,224,9,12,0,0,4,4,2,0,0,0,0,0,0,0,0,0,8,0.0,14,3,4,7,13,0,0.0,0,42,121,0,0.6994,9,0,8,0.0
Mama Baldé,557166,Ligue 1 25/26,Ligue 1,Stade Brestois,6.7071428571429,14,2,0,2,2,0.5624817,97,138,70.289855072464,20,77,49,7,5,29.411764705882,11,4,0,0,0,1,25.0,29,5,25,43.103448275862,19,50.0,660,6.8965517241379,0,0,0,0,0,0,3,27.272727272727,5,0,0,11,90,14,9,3,273,10,11,1,0,1,0,10,0,0,0,0,0,0,0,0,0,8,0.0,7,17,4,11,16,6,54.545454545455,0,28,110,0,2.7408,29,0,14,0.0
