İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Mathieu Gorgelin,123226,Ligue 1 24/25,Ligue 1,Le Havre,7.04375,16,0,0,0,0,0.01096732,342,459,74.509803921569,292,50,7,0,1,100.0,2,0,2,0,0,0,0.0,0,0,5,83.333333333333,7,77.777777777778,1440,0.0,0,0,0,0,0,0,98,46.22641509434,16,2,0,0,120,0,56,39,634,2,0,0,0,1,0,0,0,51,1,0,8,3,3,20,0,16,0.0,0,1,0,212,33,2,100.0,0,328,131,2,0.0,129,0,16,2.5507
Mathieu Gorgelin,123226,Ligue 1 23/24,Ligue 1,Le Havre,6.8,1,0,0,0,0,0.00110743,12,19,63.157894736842,10,2,1,0,0,0.0,0,0,1,0,0,0,0.0,0,0,0,0.0,0,0.0,90,0.0,0,0,0,0,0,0,3,30.0,0,0,0,0,7,0,1,1,22,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,1,0.0,0,0,0,10,2,0,0.0,0,13,6,0,0.0,3,0,1,0.9166
Junior Mwanga,1197153,Ligue 1 24/25,Ligue 1,Le Havre,6.7,18,1,2,2,2,1.50313225,491,568,86.443661971831,285,212,84,9,9,40.909090909091,43,10,1,1,1,6,28.571428571429,16,4,59,45.736434108527,11,57.894736842105,1252,6.25,0,0,0,0,2,1,41,58.571428571429,18,0,2,21,143,7,41,27,787,7,25,1,0,12,0,4,1,0,1,0,0,0,0,0,0,13,50.0,8,22,21,70,30,25,58.139534883721,0,314,275,0,1.4161,77,0,19,0.0
Mbwana Ally Samatta,825088,Ligue 1 25/26,Ligue 1,Le Havre,6.3857142857143,21,0,2,8,1,0.87176691,131,185,70.810810810811,32,99,56,14,6,37.5,9,3,4,0,0,1,16.666666666667,31,10,28,31.111111111111,31,40.789473684211,1037,0.0,0,0,0,0,0,0,7,58.333333333333,4,0,0,19,127,8,16,9,356,13,26,3,0,8,5,4,0,0,0,0,0,0,0,0,0,11,0.0,14,16,6,12,13,5,55.555555555556,0,42,143,0,2.7389,25,0,21,0.0
Sofiane Boufal,257205,Ligue 1 25/26,Ligue 1,Le Havre,6.6909090909091,11,0,4,0,3,1.20159076,177,239,74.058577405858,69,108,67,19,13,36.111111111111,12,2,1,0,0,12,25.0,12,2,46,42.990654205607,3,100.0,695,0.0,0,0,0,0,1,0,10,38.461538461538,4,0,0,18,174,5,18,6,460,21,15,1,0,6,2,5,0,0,0,0,0,0,0,0,0,9,0.0,19,36,48,26,12,9,75.0,0,86,153,0,0.3866,43,0,11,0.0
Issa Soumaré,1001458,Ligue 1 25/26,Ligue 1,Le Havre,7.0857142857143,28,6,8,13,3,2.81545815,370,524,70.610687022901,128,242,136,23,21,40.384615384615,27,7,2,0,0,10,18.181818181818,64,21,104,47.488584474886,104,59.090909090909,2409,9.375,3,1,2,0,1,0,20,76.923076923077,39,0,0,39,354,13,25,18,1041,58,43,4,0,11,11,8,0,0,6,0,0,0,0,0,0,27,0.0,23,52,55,26,35,14,51.851851851852,0,153,371,3,11.5819,76,5,28,0.0
Issa Soumaré,1001458,Ligue 1 24/25,Ligue 1,Le Havre,6.9551724137931,29,5,3,6,4,1.88125409,333,505,65.940594059406,119,218,135,28,16,32.0,25,16,0,0,0,4,9.5238095238095,43,19,97,45.539906103286,88,59.863945578231,1911,11.627906976744,0,0,0,0,2,0,15,57.692307692308,30,0,0,32,350,15,30,17,949,60,17,2,0,36,4,5,0,0,1,0,0,0,0,0,0,21,0.0,28,50,42,26,39,14,56.0,0,154,393,1,3.8195,98,0,29,0.0
Issa Soumaré,1001458,Ligue 1 23/24,Ligue 1,Le Havre,6.6333333333333,6,0,1,1,0,0.10519247,32,58,55.172413793103,11,21,14,3,3,42.857142857143,2,0,0,0,0,0,0.0,5,1,13,46.428571428571,19,57.575757575758,236,0.0,0,0,0,0,0,0,0,0.0,2,0,0,2,46,3,1,0,105,8,6,0,0,4,4,0,0,0,0,0,0,0,0,0,0,3,0.0,3,7,2,0,7,0,0.0,0,12,48,0,0.3766,8,0,7,0.0
Felix Mambimbi,910076,Ligue 1 25/26,Ligue 1,Le Havre,6.5066666666667,15,1,1,1,0,0.47552438,86,119,72.268907563025,34,52,37,7,4,40.0,12,3,1,0,0,0,0.0,6,2,21,38.888888888889,3,16.666666666667,548,16.666666666667,0,0,0,0,0,0,1,20.0,7,0,0,7,62,11,2,0,202,5,15,0,0,5,5,1,0,0,0,0,0,0,0,0,0,7,0.0,7,10,5,5,8,9,75.0,0,38,81,0,0.6605,27,0,16,0.0
Godson Kyeremeh,975300,Ligue 1 25/26,Ligue 1,Le Havre,6.6833333333333,12,1,1,0,1,0.27530087,51,64,79.6875,17,34,25,5,5,41.666666666667,6,0,0,0,0,5,33.333333333333,6,2,28,58.333333333333,1,16.666666666667,376,16.666666666667,0,0,0,0,0,0,1,33.333333333333,3,0,0,3,45,1,3,1,151,17,8,0,0,2,3,1,0,0,1,0,0,0,0,0,0,3,0.0,5,12,15,3,2,6,100.0,0,21,43,0,1.0825,10,0,12,0.0
Kenny Quetant,2198657,Ligue 1 25/26,Ligue 1,Le Havre,6.5222222222222,9,1,0,1,0,0.07167247,40,63,63.492063492063,17,23,12,1,2,66.666666666667,0,1,1,0,0,0,0.0,8,2,5,29.411764705882,8,40.0,387,12.5,0,0,0,0,0,0,0,0.0,3,0,0,3,40,2,2,1,108,3,6,0,0,2,4,2,0,0,0,0,0,0,0,0,0,4,0.0,1,3,0,0,2,0,0.0,0,26,37,0,0.7462,8,0,9,0.0
Noam Obougou Jacquet,1895833,Ligue 1 25/26,Ligue 1,Le Havre,6.82,5,1,0,0,0,0.02239208,6,13,46.153846153846,1,5,4,0,2,66.666666666667,0,1,0,0,0,0,0.0,4,3,5,41.666666666667,5,50.0,99,25.0,0,0,1,0,0,0,0,0.0,0,0,0,1,21,2,0,0,41,3,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,3,2,0,0,0,0.0,0,3,10,0,0.1253,3,0,5,0.0
Abdoulaye Touré,149732,Ligue 1 25/26,Ligue 1,Le Havre,6.8727272727273,11,2,0,2,0,0.92113871,259,297,87.205387205387,117,142,76,3,3,33.333333333333,12,9,2,0,0,1,7.6923076923077,13,4,32,55.172413793103,7,50.0,741,15.384615384615,1,0,0,0,0,0,21,80.769230769231,16,0,1,7,84,3,16,11,439,17,13,1,0,1,0,5,0,0,3,0,0,0,0,0,0,8,0.0,3,9,13,26,8,6,50.0,0,126,171,0,1.5,27,4,11,0.0
Abdoulaye Touré,149732,Ligue 1 24/25,Ligue 1,Le Havre,7.0785714285714,28,10,2,2,1,1.1156041,863,1042,82.821497120921,463,405,169,7,17,58.620689655172,61,34,5,0,0,5,45.454545454545,47,15,120,55.045871559633,33,63.461538461538,2329,21.276595744681,9,8,1,0,0,0,77,63.636363636364,39,0,5,30,262,15,69,41,1467,45,30,0,0,26,1,11,0,0,3,0,0,0,0,0,0,26,0.0,7,29,11,121,57,34,55.737704918033,0,520,533,2,9.3953,160,0,28,0.0
Abdoulaye Touré,149732,Ligue 1 23/24,Ligue 1,Le Havre,6.89,30,2,0,1,0,0.92671785,1028,1226,83.849918433931,561,468,204,13,29,70.731707317073,47,25,4,0,0,1,25.0,33,10,104,52.0,46,53.488372093023,2308,6.0606060606061,2,2,0,0,0,0,58,63.04347826087,26,0,0,28,286,6,51,31,1604,32,27,0,0,30,0,10,1,0,5,0,0,0,0,0,0,27,0.0,12,41,4,92,34,28,59.574468085106,0,633,597,0,3.0177,173,0,30,0.0
Yassine Kechta,1000442,Ligue 1 25/26,Ligue 1,Le Havre,6.495652173913,23,1,4,4,1,1.54741948,289,364,79.395604395604,131,158,77,11,6,28.571428571429,27,15,4,0,0,7,29.166666666667,17,7,48,36.09022556391,3,15.789473684211,1138,5.8823529411765,0,0,0,0,0,0,11,42.307692307692,15,0,2,16,159,8,25,10,591,15,33,0,0,24,3,4,0,0,0,0,0,0,0,0,0,12,0.0,11,21,24,26,20,17,62.962962962963,0,148,216,0,1.4495,56,3,25,0.0
Yassine Kechta,1000442,Ligue 1 24/25,Ligue 1,Le Havre,6.7548387096774,31,2,1,3,0,1.44975252,587,711,82.559774964838,261,335,172,15,13,41.935483870968,60,26,4,0,0,9,25.0,29,9,106,45.299145299145,10,26.315789473684,2113,6.8965517241379,0,0,1,0,2,0,33,62.264150943396,29,0,2,24,235,10,51,29,1096,33,42,1,0,45,4,7,0,0,1,0,0,0,0,0,0,25,0.0,15,31,36,53,42,36,60.0,0,305,442,0,2.465,113,0,31,0.0
Yassine Kechta,1000442,Ligue 1 23/24,Ligue 1,Le Havre,6.7875,32,2,3,1,1,1.38045825,768,932,82.403433476395,332,439,227,27,10,31.25,46,23,4,0,0,3,15.789473684211,20,9,87,43.5,9,22.5,1865,10.0,0,0,0,0,0,0,40,47.619047619048,16,1,0,19,250,11,87,47,1248,31,30,0,0,42,0,5,0,0,0,0,0,0,0,0,0,21,0.0,27,32,19,84,24,24,52.173913043478,0,374,577,1,1.6076,115,0,32,0.0
Rassoul Ndiaye,992026,Ligue 1 25/26,Ligue 1,Le Havre,6.9964285714286,28,4,4,3,3,2.16358449,606,727,83.356258596974,247,359,202,25,19,55.882352941176,49,13,1,0,0,19,21.83908045977,29,7,100,56.818181818182,13,37.142857142857,2169,13.793103448276,0,0,0,0,0,0,24,63.157894736842,17,0,0,12,244,11,40,20,1112,33,14,2,0,36,5,9,0,0,3,0,0,0,0,0,0,25,0.0,25,34,87,38,27,22,44.897959183673,0,285,442,1,2.8142,124,2,28,0.0
