İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Endrick,1174937,Ligue 1 25/26,Ligue 1,Olympique Lyonnais,7.1,10,3,6,6,4,1.45847241,157,205,76.585365853659,39,118,75,16,26,50.980392156863,7,3,1,0,1,5,19.230769230769,31,18,48,47.058823529412,1,14.285714285714,776,9.6774193548387,1,1,1,0,0,0,20,64.516129032258,3,0,1,15,144,8,26,16,414,15,12,0,0,2,3,5,0,0,1,0,0,0,0,0,0,9,0.0,16,51,26,31,11,4,57.142857142857,1,46,159,1,4.4934,27,0,10,0.0
Endrick,1174937,UEFA Europa League 25/26,UEFA Europa League,Olympique Lyonnais,7.4,2,1,2,0,0,0.5873432,31,35,88.571428571429,3,28,22,5,2,40.0,0,1,0,0,0,1,12.5,8,2,5,62.5,3,75.0,157,12.5,0,0,0,0,1,0,3,75.0,0,0,0,0,21,1,5,4,74,3,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0.0,5,5,8,4,2,0,0.0,0,3,32,1,0.3154,1,0,2,0.0
Ernest Nuamah,1202024,Ligue 1 24/25,Ligue 1,Olympique Lyonnais,6.8818181818182,22,3,2,2,1,1.32486048,345,411,83.941605839416,132,221,138,18,22,53.658536585366,21,8,2,0,0,8,26.666666666667,28,13,54,42.857142857143,13,48.148148148148,1065,10.714285714286,0,0,0,1,0,0,10,71.428571428571,7,0,1,22,165,7,11,9,656,11,18,1,0,15,7,5,0,0,0,0,0,0,0,0,0,13,0.0,18,41,30,14,20,11,52.380952380952,0,153,288,0,2.1875,60,0,23,0.0
Ernest Nuamah,1202024,Ligue 1 23/24,Ligue 1,Olympique Lyonnais,6.8827586206897,29,3,6,4,2,5.24416304,512,611,83.79705400982,139,392,253,29,51,44.736842105263,28,8,4,0,0,19,25.333333333333,43,20,113,40.647482014388,10,28.571428571429,1849,6.9767441860465,0,0,0,1,3,0,26,81.25,9,0,0,31,325,10,32,26,1103,34,50,1,0,26,12,16,0,0,1,0,0,0,0,0,0,21,0.0,29,114,75,32,32,14,50.0,0,155,531,0,4.0192,86,0,29,0.0
Ernest Nuamah,1202024,UEFA Europa League 24/25,UEFA Europa League,Olympique Lyonnais,7.2666666666667,9,3,1,3,1,1.14601897,169,192,88.020833333333,43,130,93,9,15,45.454545454545,11,2,1,0,0,4,22.222222222222,24,11,34,45.945945945946,4,44.444444444444,537,12.5,0,0,0,0,0,0,2,50.0,3,0,0,8,79,3,5,2,341,8,7,2,0,7,1,4,0,0,1,0,0,0,0,0,0,7,0.0,9,33,18,4,4,7,63.636363636364,0,50,160,1,3.1356,21,0,9,0.0
Roman Yaremchuk,829296,Ligue 1 25/26,Ligue 1,Olympique Lyonnais,6.5,6,0,2,2,1,0.41813405,36,50,72.0,18,18,11,3,1,25.0,0,0,0,0,0,1,100.0,3,1,1,10.0,6,75.0,200,0.0,0,0,0,0,0,0,1,50.0,0,0,0,4,28,0,2,2,73,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0.0,3,4,1,2,3,0,0.0,0,21,29,0,0.2965,4,0,6,0.0
Roman Yaremchuk,829296,UEFA Europa League 25/26,UEFA Europa League,Olympique Lyonnais,6.75,2,0,0,2,0,0.0444172,22,24,91.666666666667,8,14,7,2,0,0.0,0,0,0,0,0,0,0.0,3,1,3,50.0,4,57.142857142857,135,0.0,0,0,0,0,0,0,1,100.0,0,0,0,2,7,0,1,1,38,3,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,2,0.0,2,0,0,1,1,0,0.0,0,8,16,0,0.2758,0,0,2,0.0
Pavel Šulc,957604,Ligue 1 25/26,Ligue 1,Olympique Lyonnais,7.0142857142857,21,11,5,4,3,1.66026509,246,329,74.772036474164,98,148,95,18,15,50.0,22,7,2,0,0,3,21.428571428571,41,16,51,43.220338983051,13,25.490196078431,1403,26.829268292683,0,0,0,0,0,0,6,42.857142857143,10,0,0,11,173,7,16,5,568,14,27,0,0,15,6,12,0,0,3,0,0,0,0,0,0,16,0.0,18,30,14,14,16,11,50.0,0,117,212,1,8.1149,35,0,23,0.0
Pavel Šulc,957604,UEFA Europa League 25/26,UEFA Europa League,Olympique Lyonnais,6.6625,8,1,4,2,3,1.17876051,108,144,75.0,45,63,40,8,4,30.769230769231,4,2,1,0,0,4,50.0,8,3,14,42.424242424242,9,60.0,475,12.5,1,0,1,0,0,0,0,0.0,8,0,0,5,75,3,9,2,235,6,4,0,0,1,3,3,0,0,3,0,0,0,0,0,0,5,0.0,8,13,8,2,2,2,50.0,0,55,89,0,1.8893,13,0,8,0.0
Afonso Moreira,1215906,Ligue 1 25/26,Ligue 1,Olympique Lyonnais,6.85,20,2,7,1,6,3.91723077,293,356,82.303370786517,87,206,114,22,16,31.372549019608,21,10,2,0,0,19,24.675324675325,26,8,68,45.333333333333,5,20.0,1184,7.6923076923077,0,0,0,0,1,0,10,50.0,11,0,1,24,226,10,16,6,700,32,16,0,0,7,4,6,0,0,5,0,0,0,0,0,0,12,0.0,22,51,77,20,12,14,66.666666666667,0,98,258,1,1.5127,60,0,21,0.0
Afonso Moreira,1215906,UEFA Europa League 25/26,UEFA Europa League,Olympique Lyonnais,7.1428571428571,7,2,1,0,2,0.8568548,134,150,89.333333333333,34,100,58,11,2,18.181818181818,8,1,1,0,0,6,33.333333333333,14,8,19,48.717948717949,3,100.0,356,14.285714285714,0,0,0,0,0,0,4,50.0,2,0,0,3,49,2,7,4,250,9,5,0,0,3,2,2,0,0,0,0,0,0,0,0,0,3,0.0,11,11,18,8,4,6,75.0,0,39,111,0,1.6362,20,0,7,0.0
Adil Hamdani,2369898,Ligue 1 25/26,Ligue 1,Olympique Lyonnais,6.5333333333333,3,0,0,0,0,0.03221636,11,13,84.615384615385,1,10,8,0,1,50.0,1,0,0,0,0,0,0.0,2,0,2,50.0,0,0.0,28,0.0,0,0,0,0,0,0,3,100.0,0,0,0,0,9,0,4,3,27,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,2,5,3,0,0,0.0,0,1,12,0,0.058,0,1,4,0.0
