İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Pedro,840219,Brasileiro Serie A 2026,Brasileirão Betano,Flamengo,6.8666666666667,9,3,2,1,2,0.93313229,93,116,80.172413793103,42,51,29,6,9,69.230769230769,9,3,0,0,0,0,0.0,9,5,32,55.172413793103,4,30.769230769231,655,33.333333333333,0,0,0,0,0,0,1,25.0,5,0,0,8,52,4,11,5,204,14,9,0,0,5,1,2,0,0,2,0,0,0,0,0,0,8,0.0,6,13,1,4,6,4,44.444444444444,0,42,74,1,1.1281,12,0,9,0.0
Pedro,840219,Brasileiro Serie A 2025,Brasileirão Betano,Flamengo,7.1761904761905,21,12,4,11,6,1.36381956,153,200,76.5,43,110,70,19,8,36.363636363636,9,6,3,0,0,0,0.0,43,26,34,38.636363636364,8,23.529411764706,1059,27.906976744186,2,1,2,0,0,0,6,85.714285714286,7,0,0,21,123,8,15,11,402,18,14,1,0,6,2,13,0,0,1,0,0,0,0,0,0,13,0.0,19,22,4,7,3,6,66.666666666667,0,49,151,5,9.0038,20,1,21,0.0
Pedro,840219,Brasileirão Betano 2024,Brasileirão Betano,Flamengo,7.252380952381,21,11,5,7,5,2.35645105,221,289,76.470588235294,83,138,86,23,15,44.117647058824,13,6,3,0,0,0,0.0,47,27,55,49.54954954955,28,44.444444444444,1659,23.404255319149,5,4,1,0,0,0,12,80.0,15,0,0,22,152,10,25,15,551,27,14,2,0,3,3,8,0,0,1,0,0,0,0,0,0,19,0.0,23,34,2,15,18,6,46.153846153846,0,93,198,3,10.6806,28,0,21,0.0
Bruno Henrique,795291,Brasileiro Serie A 2026,Brasileirão Betano,Flamengo,6.425,4,0,0,0,0,0.01996318,19,26,73.076923076923,5,14,11,1,0,0.0,2,0,0,0,0,0,0.0,4,1,3,30.0,2,66.666666666667,107,0.0,0,0,0,0,0,0,0,0.0,3,0,0,4,15,0,1,0,54,1,1,0,0,1,3,2,0,0,0,0,0,0,0,0,0,1,0.0,1,1,0,1,2,1,50.0,0,5,21,0,0.1763,3,0,4,0.0
Bruno Henrique,795291,Brasileiro Serie A 2025,Brasileirão Betano,Flamengo,6.95625,32,8,5,3,0,2.56393018,310,402,77.114427860697,65,245,156,21,24,54.545454545455,20,4,8,0,0,6,37.5,56,23,83,45.604395604396,38,46.913580246914,1826,14.285714285714,1,1,1,0,0,0,2,28.571428571429,7,0,0,29,225,11,12,7,751,39,44,0,0,9,15,13,0,0,1,0,0,0,0,0,0,20,0.0,21,44,16,7,15,12,60.0,0,79,323,2,7.2127,43,0,32,0.0
Bruno Henrique,795291,Brasileirão Betano 2024,Brasileirão Betano,Flamengo,6.9724137931034,29,6,5,9,1,2.22806689,409,531,77.024482109228,116,298,181,22,23,41.818181818182,31,12,6,0,0,5,20.833333333333,53,20,108,49.090909090909,46,51.111111111111,2077,11.320754716981,1,1,2,0,0,0,5,41.666666666667,18,0,0,24,256,21,18,8,950,57,44,3,0,16,10,13,0,0,4,0,0,0,0,0,0,24,0.0,22,55,24,12,23,16,51.612903225806,0,140,415,1,6.3858,82,0,29,0.0
Wallace Yan,1466084,Brasileiro Serie A 2026,Brasileirão Betano,Flamengo,6.5333333333333,3,0,0,0,0,0.02057891,4,7,57.142857142857,0,4,2,0,2,66.666666666667,0,0,0,0,0,0,0.0,1,0,5,41.666666666667,1,50.0,43,0.0,0,0,0,0,0,0,0,0.0,0,0,0,3,10,0,0,0,21,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,3,0,0,0,0,0.0,0,0,7,0,0.0282,1,0,3,0.0
Wallace Yan,1466084,Brasileiro Serie A 2025,Brasileirão Betano,Flamengo,6.7588235294118,17,1,2,3,2,1.01639026,105,132,79.545454545455,20,85,49,15,12,50.0,4,3,3,0,1,1,11.111111111111,17,4,38,55.882352941176,4,21.052631578947,453,5.8823529411765,0,0,0,0,0,0,4,50.0,0,0,0,7,84,6,10,5,269,22,10,0,0,3,5,4,0,0,0,0,0,0,0,0,0,4,0.0,15,24,9,8,7,4,100.0,1,22,110,0,1.841,20,0,17,0.0
Wallace Yan,1466084,Brasileirão Betano 2024,Brasileirão Betano,Flamengo,6.4,1,0,0,0,0,1.6e-07,1,1,100.0,1,0,0,0,0,0.0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,15,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0,1,0,0.0,0,1,1,0,0.0293,1,0,1,0.0
Douglas Costa Telles,1883297,Brasileiro Serie A 2025,Brasileirão Betano,Flamengo,7.4,2,2,1,0,0,0.1056916,15,21,71.428571428571,5,10,8,1,1,50.0,0,1,0,0,0,1,100.0,5,3,2,28.571428571429,0,0.0,84,40.0,0,0,0,0,0,0,0,0.0,0,0,0,0,8,1,1,0,32,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,2,1,2,3,0,0.0,0,6,15,0,0.7471,2,0,2,0.0
