İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Marlon,870787,Brasileirão Betano 2024,Brasileirão Betano,Cruzeiro,6.8964285714286,28,0,1,1,1,1.97896162,910,1142,79.68476357268,456,470,195,29,16,64.0,45,27,3,2,2,16,20.253164556962,16,2,72,53.731343283582,23,46.938775510204,2186,0.0,0,0,0,0,4,0,90,49.723756906077,41,0,2,9,365,2,130,74,1706,13,32,0,0,13,1,7,0,0,6,0,0,0,0,0,0,25,0.0,29,25,79,181,26,29,64.444444444444,0,532,689,0,0.6019,104,0,28,0.0
Gabriel Barbosa,358554,Brasileiro Serie A 2025,Brasileirão Betano,Cruzeiro,6.8827586206897,29,6,1,4,2,1.15584394,244,279,87.455197132616,58,186,121,13,7,41.176470588235,7,0,7,0,0,2,14.285714285714,47,20,28,51.851851851852,0,0.0,1097,12.765957446809,2,1,0,0,0,0,12,66.666666666667,1,0,0,5,78,0,21,17,421,14,9,1,0,4,13,12,0,0,1,0,0,0,0,0,0,9,0.0,13,17,14,18,14,2,28.571428571429,0,66,213,2,5.5931,19,0,30,0.0
Lautaro Díaz,992093,Brasileirão Betano 2024,Brasileirão Betano,Cruzeiro,6.5888888888889,18,1,0,7,0,0.80115004,144,206,69.902912621359,43,101,67,13,4,15.384615384615,9,3,1,0,0,0,0.0,18,8,16,25.396825396825,23,42.592592592593,982,5.5555555555556,0,0,0,0,0,0,3,75.0,7,0,0,8,137,9,15,8,350,3,14,1,0,4,2,1,0,0,0,0,0,0,0,0,0,11,0.0,13,26,10,4,11,8,88.888888888889,0,62,154,0,2.1253,25,0,18,0.0
Álvaro Barreal,949687,Brasileirão Betano 2024,Brasileirão Betano,Cruzeiro,6.9555555555556,27,2,4,3,4,2.3043213,608,748,81.283422459893,270,363,157,27,17,45.945945945946,38,7,6,0,0,25,32.894736842105,38,11,77,48.73417721519,5,31.25,1495,5.2631578947368,0,0,0,0,3,0,33,51.5625,14,0,1,17,264,7,76,41,1129,23,23,2,0,23,2,12,0,0,1,0,0,0,0,0,0,17,0.0,27,37,76,64,15,23,60.526315789474,0,309,515,1,2.3596,71,0,28,0.0
Zé Ivaldo,844602,Brasileirão Betano 2024,Brasileirão Betano,Cruzeiro,6.9321428571429,28,1,1,2,0,0.64977029,1066,1329,80.210684725357,687,382,121,4,8,61.538461538462,29,19,9,0,0,3,25.0,27,10,57,54.285714285714,52,67.532467532468,2370,3.7037037037037,0,0,0,1,0,0,120,43.956043956044,116,0,3,3,302,2,149,78,1667,20,29,0,0,15,3,5,0,0,9,0,0,0,0,0,0,26,0.0,4,13,12,273,28,17,58.620689655172,0,788,553,2,1.217,118,0,29,0.0
Yannick Bolasie,46620,Brasileiro Serie A 2025,Brasileirão Betano,Cruzeiro,6.6272727272727,11,0,1,1,1,0.021742,28,51,54.901960784314,12,16,10,1,3,37.5,4,1,1,0,0,0,0.0,6,1,10,33.333333333333,18,64.285714285714,181,0.0,0,0,0,0,0,0,1,50.0,9,0,0,3,52,2,0,0,116,4,11,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0.0,1,8,8,2,0,1,25.0,0,16,35,0,0.4689,10,0,18,0.0
Anderson,942061,Brasileirão Betano 2024,Brasileirão Betano,Cruzeiro,6.9529411764706,17,0,0,0,0,0.00945009,321,395,81.26582278481,305,16,6,0,0,0.0,0,1,2,0,0,0,0.0,0,0,1,50.0,5,100.0,1530,0.0,0,0,0,0,0,0,46,38.983050847458,14,2,1,0,74,0,51,34,553,2,0,0,0,1,0,0,0,51,6,0,8,5,5,11,0,17,0.0,0,0,0,118,22,0,0.0,0,328,67,1,0.0,116,0,17,1.0176
Kaio Jorge,954888,Brasileiro Serie A 2026,Brasileirão Betano,Cruzeiro,6.6666666666667,6,2,0,2,0,0.27172033,74,91,81.318681318681,20,54,30,7,4,40.0,1,2,0,0,0,1,33.333333333333,17,5,8,34.782608695652,4,30.769230769231,507,11.764705882353,1,1,0,0,1,0,1,33.333333333333,3,0,0,8,42,2,5,2,153,3,3,0,0,0,4,5,0,0,0,0,0,0,0,0,0,6,0.0,7,10,3,3,11,1,100.0,0,21,70,0,2.4952,11,0,6,0.0
Kaio Jorge,954888,Brasileiro Serie A 2025,Brasileirão Betano,Cruzeiro,7.3272727272727,33,21,8,19,8,1.64012527,350,444,78.828828828829,109,241,150,26,28,41.176470588235,12,6,4,1,1,1,5.5555555555556,99,46,87,44.845360824742,32,31.067961165049,2571,21.212121212121,2,1,3,0,1,0,20,80.0,10,0,0,29,276,18,33,24,912,47,37,5,0,5,7,18,0,0,5,0,0,0,0,0,0,33,0.0,26,68,18,25,21,8,66.666666666667,0,124,320,7,17.3474,57,2,33,0.0
Kaio Jorge,954888,Brasileirão Betano 2024,Brasileirão Betano,Cruzeiro,6.90625,16,2,4,10,2,0.58809188,157,201,78.109452736318,52,107,51,14,5,38.461538461538,2,0,3,0,0,2,66.666666666667,39,17,26,36.111111111111,17,27.868852459016,1165,5.1282051282051,1,0,0,0,0,0,6,75.0,12,0,0,12,101,4,13,11,365,19,24,2,0,3,2,6,0,0,1,0,0,0,0,0,0,13,0.0,14,13,3,8,12,1,50.0,0,64,140,2,5.3681,21,0,16,0.0
