İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Cauly,255873,Brasileiro Serie A 2025,Brasileirão Betano,Bahia,6.6931034482759,29,1,2,3,3,1.11129818,394,456,86.40350877193,107,287,159,15,18,50.0,7,5,2,0,0,4,18.181818181818,19,4,34,40.963855421687,1,12.5,891,5.2631578947368,0,0,0,0,1,0,5,45.454545454545,1,0,0,17,149,7,15,5,633,9,12,0,0,4,0,7,0,0,0,0,0,0,0,0,0,7,0.0,15,36,22,11,12,3,42.857142857143,0,119,337,0,2.7488,44,0,29,0.0
Cauly,255873,Brasileirão Betano 2024,Brasileirão Betano,Bahia,6.9894736842105,38,4,8,1,6,4.69675597,1016,1212,83.828382838284,262,784,446,70,45,49.450549450549,13,7,1,0,0,30,32.967032967033,47,14,86,42.156862745098,7,31.818181818182,2696,8.5106382978723,0,0,0,0,4,0,34,66.666666666667,12,0,0,38,429,14,54,25,1679,28,21,2,0,15,4,17,0,0,0,0,0,0,0,0,0,34,0.0,70,91,91,51,38,6,46.153846153846,0,287,1016,1,3.4934,77,0,38,0.0
Erick Pulga,1104070,Brasileiro Serie A 2026,Brasileirão Betano,Bahia,7.0222222222222,9,0,1,1,0,0.49327366,116,141,82.269503546099,33,83,46,4,9,64.285714285714,10,3,1,0,0,1,12.5,5,1,39,60.0,1,11.111111111111,592,0.0,0,0,2,0,0,0,3,60.0,6,0,0,4,55,5,7,4,240,20,7,0,0,10,7,2,0,0,0,0,0,0,0,0,0,8,0.0,4,14,8,5,8,6,60.0,0,36,105,1,0.1917,29,0,9,0.0
Erick Pulga,1104070,Brasileiro Serie A 2025,Brasileirão Betano,Bahia,7.1666666666667,24,3,8,10,3,2.9550794,389,450,86.444444444444,99,290,182,20,37,58.730158730159,31,16,4,0,0,8,18.181818181818,51,18,116,60.103626943005,11,35.483870967742,1652,5.8823529411765,0,0,0,0,0,0,10,62.5,16,1,0,13,190,10,12,5,832,48,23,1,0,16,7,13,0,0,1,0,0,0,0,0,0,20,0.0,20,63,44,16,23,20,64.516129032258,0,108,342,1,5.9739,63,0,24,0.0
Willian José,123223,Brasileiro Serie A 2026,Brasileirão Betano,Bahia,6.65,8,2,1,4,1,0.21630322,59,88,67.045454545455,22,37,24,7,2,100.0,2,1,0,0,0,0,0.0,9,5,5,26.315789473684,10,47.619047619048,398,22.222222222222,2,1,0,0,0,0,1,33.333333333333,5,0,0,6,41,2,4,2,128,1,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0.0,7,2,1,3,4,2,100.0,0,28,60,0,3.2093,17,1,8,0.0
Willian José,123223,Brasileiro Serie A 2025,Brasileirão Betano,Bahia,7.0818181818182,33,11,4,14,6,2.7743887,419,529,79.206049149338,150,269,155,43,14,63.636363636364,10,5,3,0,0,1,12.5,62,28,42,46.666666666667,38,42.696629213483,2128,17.741935483871,5,3,0,0,7,0,12,60.0,26,0,1,26,199,15,33,19,805,21,12,4,0,4,2,10,0,0,1,0,0,0,0,0,0,28,0.0,43,22,8,20,23,8,80.0,0,170,359,4,10.757,75,3,33,0.0
Dell,2050427,Brasileiro Serie A 2026,Brasileirão Betano,Bahia,6.1,4,0,0,0,0,0.00554636,8,13,61.538461538462,4,4,2,0,3,75.0,2,0,0,1,1,0,0.0,2,1,8,47.058823529412,4,36.363636363636,78,0.0,0,0,0,0,0,0,0,0.0,1,0,0,3,12,0,1,0,34,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4,0,1,1,2,100.0,0,4,9,0,0.1727,3,0,4,0.0
Everaldo,386212,Brasileiro Serie A 2026,Brasileirão Betano,Bahia,7.2428571428571,7,3,0,0,0,0.16752693,28,50,56.0,9,19,13,4,3,50.0,8,4,1,0,0,1,100.0,11,4,20,57.142857142857,12,63.157894736842,357,27.272727272727,0,0,0,0,0,0,0,0.0,12,0,0,5,35,0,1,0,123,10,10,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,0.0,4,6,1,4,5,5,62.5,0,13,37,2,1.163,12,2,7,0.0
Everaldo,386212,Brasileirão Betano 2024,Brasileirão Betano,Bahia,6.8459459459459,37,8,4,10,3,1.35854434,320,437,73.226544622426,100,226,132,20,11,35.483870967742,19,5,6,0,0,6,17.647058823529,67,26,58,38.157894736842,56,60.869565217391,2077,11.940298507463,1,1,0,0,1,0,6,50.0,20,0,0,31,244,8,22,11,755,29,31,4,0,16,6,14,0,0,0,0,0,0,0,0,0,27,0.0,20,31,34,12,30,15,78.947368421053,0,125,346,0,7.1676,55,0,37,0.0
Ademir,922546,Brasileiro Serie A 2026,Brasileirão Betano,Bahia,6.8444444444444,9,0,0,1,0,0.55937164,55,79,69.620253164557,7,48,32,4,7,46.666666666667,4,2,0,0,0,2,14.285714285714,9,3,28,65.116279069767,3,30.0,336,0.0,0,0,1,0,0,0,3,100.0,1,0,0,2,66,0,4,3,181,17,5,0,0,0,2,3,0,0,0,0,0,0,0,0,0,3,0.0,4,15,14,3,4,2,50.0,0,10,69,0,0.5034,10,1,9,0.0
