İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented,totalRating,goalsAssistsSum,inaccuratePasses,shotsOffTarget,totalDuelsWon,totalDuelsWonPercentage,goalsFromInsideTheBox,goalsFromOutsideTheBox,shotsFromInsideTheBox,shotsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,penaltyFaced,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,penaltyConversion,duelLost,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,scoringFrequency,savesCaught,savesParried,goalKicks,id,kilometersCovered,numberOfSprints,topSpeed,substitutionsIn,substitutionsOut
Munashe Garananga,1189773,Superliga 25/26,Danish Superliga,FC København,7.25,4,1,0,0,0,0.07056121,221,241,91.701244813278,124,97,31,0,0,0.0,4,5,1,1,1,0,0.0,3,1,5,45.454545454545,11,61.111111111111,306,33.333333333333,0,0,0,1,0,0,15,71.428571428571,13,0,0,0,25,0,14,8,285,1,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,0.0,0,0,0,21,5,1,25.0,0,130,111,1,0.2314,9,2,5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Victor Froholdt,1406639,Superliga 25/26,Danish Superliga,FC København,7.8,1,0,1,0,0,0.326951,48,54,88.888888888889,12,36,21,3,2,66.666666666667,1,1,0,0,0,0,0.0,1,0,3,42.857142857143,2,50.0,90,0.0,0,0,0,0,0,0,1,100.0,2,0,0,0,10,1,1,1,68,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0.0,3,3,0,1,2,1,100.0,0,12,42,1,0.0347,10,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Youssoufa Moukoko,997006,Superliga 25/26,Danish Superliga,FC København,6.852380952381,21,7,0,6,1,0.66461274,163,226,72.12389380531,47,116,79,14,28,58.333333333333,9,4,1,0,0,1,20.0,46,24,45,47.872340425532,3,37.5,1043,15.217391304348,2,2,0,0,3,0,10,66.666666666667,3,0,0,17,146,11,12,8,440,8,10,3,0,3,7,13,0,0,0,0,0,0,0,0,0,13,0.0,14,48,5,15,16,7,77.777777777778,0,56,170,2,7.053,41,0,21,0.0,143.9,8.0,63.0,9.0,48.0,47.058823529412,6.0,1.0,33.0,13.0,1.0,5.0,1.0,0.0,0.0,0.0,16.0,0.0,100.0,54.0,5.0,0.0,0.0,0.0,149.0,0.0,0.0,0.0,2062642.0,0.0,0.0,0.0,0.0,0.0
Viktor Bjarki Dadason,1510135,Superliga 25/26,Danish Superliga,FC København,6.55,12,0,0,2,1,0.26784176,55,76,72.368421052632,12,43,30,7,3,75.0,6,4,0,0,0,0,0.0,9,4,14,51.851851851852,17,37.777777777778,417,0.0,0,0,1,0,0,0,0,0.0,4,0,0,5,53,5,2,1,159,5,7,0,0,1,1,2,0,0,0,0,0,0,0,0,0,4,0.0,7,4,2,0,5,5,83.333333333333,0,14,62,0,1.7313,13,1,12,0.0,78.6,1.0,21.0,3.0,31.0,43.055555555556,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,41.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2374234.0,0.0,0.0,0.0,0.0,0.0
Andreas Cornelius,183483,Superliga 25/26,Danish Superliga,FC København,6.3846153846154,13,0,1,1,0,0.65915897,68,124,54.838709677419,16,52,28,4,0,0.0,1,2,2,0,0,0,0.0,15,2,5,20.833333333333,33,55.0,543,0.0,0,0,0,0,0,0,0,0.0,18,0,0,6,92,3,7,1,219,4,12,0,0,1,8,3,0,0,0,0,0,0,0,0,0,4,0.0,4,0,5,4,11,1,100.0,0,21,103,0,1.8897,14,1,13,0.0,83.0,0.0,56.0,10.0,38.0,45.238095238095,0.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,46.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2062700.0,0.0,0.0,0.0,0.0,0.0
Geovanni Vianney,2440006,Superliga 25/26,Danish Superliga,FC København,6.55,6,0,0,0,0,0.17703308,11,14,78.571428571429,1,10,7,2,1,25.0,0,0,0,0,0,1,25.0,4,2,5,29.411764705882,7,53.846153846154,113,0.0,0,0,0,0,0,0,0,0.0,0,0,0,2,20,0,1,1,49,4,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,2,4,4,0,5,0,0.0,0,1,13,0,0.2384,2,0,6,0.0,39.3,0.0,3.0,1.0,12.0,40.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2664249.0,0.0,0.0,0.0,0.0,0.0
Amir Richardson,1121333,Superliga 25/26,Danish Superliga,FC København,6.45,4,0,0,0,0,0.05776422,66,91,72.527472527473,22,44,27,1,6,66.666666666667,10,7,2,0,0,0,0.0,2,0,20,50.0,2,50.0,192,0.0,0,0,0,0,0,0,2,25.0,2,0,0,7,39,2,6,1,147,4,7,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,0.0,1,9,1,8,8,8,80.0,0,28,63,0,0.0887,19,0,4,0.0,25.8,0.0,25.0,1.0,22.0,50.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2664244.0,0.0,0.0,0.0,0.0,0.0
Elias Achouri,945204,Superliga 25/26,Danish Superliga,FC København,6.83125,16,3,1,1,1,2.2581507,301,369,81.571815718157,74,227,141,19,15,36.585365853659,15,2,1,0,0,12,36.363636363636,26,8,53,43.801652892562,7,33.333333333333,1046,11.538461538462,0,0,0,0,0,0,11,61.111111111111,5,1,0,18,167,10,18,7,601,23,11,2,0,14,6,8,0,0,1,0,0,0,0,0,0,12,0.0,19,41,33,18,15,11,73.333333333333,0,89,280,0,3.3279,59,0,16,0.0,109.3,4.0,68.0,10.0,60.0,42.253521126761,3.0,0.0,16.0,10.0,1.0,0.0,2.0,0.0,0.0,0.0,13.0,2.0,0.0,82.0,14.0,0.0,0.0,0.0,348.66666666667,0.0,0.0,0.0,2062670.0,0.0,0.0,0.0,0.0,0.0
Mohamed Elyounoussi,119151,Superliga 25/26,Danish Superliga,FC København,7.2304347826087,23,6,6,5,7,5.25905307,577,753,76.626826029216,170,407,238,40,18,41.860465116279,39,6,5,0,0,16,24.242424242424,59,19,93,48.4375,32,54.237288135593,1789,10.169491525424,0,0,1,0,5,0,43,64.179104477612,9,0,0,29,333,12,66,39,1176,36,30,1,0,17,3,20,1,0,2,0,0,0,0,0,0,19,0.0,39,43,66,67,28,25,64.102564102564,0,197,556,7,6.0733,88,1,23,0.0,166.3,13.0,176.0,20.0,125.0,49.800796812749,6.0,0.0,36.0,23.0,3.0,0.0,3.0,0.0,0.0,0.0,25.0,3.0,0.0,126.0,27.0,0.0,0.0,0.0,298.16666666667,0.0,0.0,0.0,2062652.0,0.0,0.0,0.0,0.0,0.0
Jordan Larsson,578380,Superliga 25/26,Danish Superliga,FC København,7.08,25,8,8,7,5,5.361356,479,580,82.586206896552,91,388,260,40,19,47.5,11,12,0,0,0,23,33.333333333333,52,19,54,46.95652173913,8,29.62962962963,1756,15.384615384615,2,2,1,0,1,0,15,62.5,12,0,0,19,227,8,35,22,927,24,12,1,0,11,1,18,0,0,3,0,0,0,0,0,0,21,0.0,40,40,69,24,28,9,81.818181818182,0,107,473,5,6.9477,66,2,25,0.0,177.0,13.0,101.0,15.0,62.0,43.661971830986,7.0,1.0,37.0,15.0,1.0,6.0,1.0,0.0,0.0,0.0,27.0,1.0,100.0,80.0,19.0,0.0,0.0,0.0,219.5,0.0,0.0,0.0,2062694.0,0.0,0.0,0.0,0.0,0.0
