İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented,totalRating,goalsAssistsSum,inaccuratePasses,shotsOffTarget,totalDuelsWon,totalDuelsWonPercentage,goalsFromInsideTheBox,goalsFromOutsideTheBox,shotsFromInsideTheBox,shotsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,penaltyFaced,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,penaltyConversion,duelLost,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,scoringFrequency,savesCaught,savesParried,goalKicks,id,kilometersCovered,numberOfSprints,topSpeed,substitutionsIn,substitutionsOut
Damion Downs,1146091,Championship 25/26,Championship,Southampton,6.2818181818182,11,0,1,2,1,0.05872229,22,31,70.967741935484,9,13,9,1,1,25.0,0,0,1,0,0,0,0.0,8,0,2,13.333333333333,2,20.0,275,0.0,0,0,0,0,0,0,2,50.0,4,0,0,4,25,2,1,0,70,1,4,0,0,2,2,3,0,0,0,0,0,0,0,0,0,1,0.0,1,4,0,4,7,0,0.0,0,9,22,0,1.3916,4,0,11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yukinari Sugawara,905347,Championship 25/26,Championship,Southampton,6.85,2,0,0,0,0,0.27291468,38,42,90.47619047619,15,23,12,2,0,0.0,0,0,0,0,0,1,12.5,0,0,0,0.0,0,0.0,68,0.0,0,0,0,0,0,0,2,100.0,1,0,0,0,14,0,1,1,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2,1,8,2,1,0,0.0,0,16,26,0,0.0,5,0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyle Larin,790179,Championship 25/26,Championship,Southampton,6.6666666666667,9,3,1,4,1,0.21599819,55,63,87.301587301587,13,42,29,3,2,25.0,2,1,0,0,0,1,33.333333333333,9,5,11,32.352941176471,9,39.130434782609,456,33.333333333333,0,0,0,0,0,0,3,100.0,5,0,0,9,46,2,4,3,143,7,9,0,0,1,4,2,0,0,1,0,0,0,0,0,0,5,0.0,3,8,3,3,1,1,50.0,0,15,48,0,2.1509,7,0,9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameron Archer,993451,Championship 25/26,Championship,Southampton,6.4916666666667,24,2,1,7,1,0.69232271,117,148,79.054054054054,38,79,51,8,8,30.769230769231,11,0,2,0,0,0,0.0,21,8,27,36.0,6,15.789473684211,806,9.5238095238095,0,0,0,0,0,0,2,66.666666666667,5,0,0,13,104,3,2,1,317,8,16,0,0,3,9,4,0,0,0,0,0,0,0,0,0,8,0.0,8,26,3,3,12,6,54.545454545455,0,44,104,0,4.6245,23,0,25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ross Stewart,886117,Championship 25/26,Championship,Southampton,6.7789473684211,19,5,1,4,2,0.45248806,132,193,68.39378238342,36,96,48,9,1,11.111111111111,9,3,2,0,0,0,0.0,20,12,16,38.095238095238,30,46.875,738,25.0,0,0,1,0,0,0,3,75.0,10,0,0,6,91,6,2,2,292,6,8,0,0,4,10,4,0,0,0,0,0,0,0,0,0,8,0.0,9,9,3,4,6,6,66.666666666667,0,46,147,1,3.3941,15,0,19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jay Robinson,1440673,Championship 25/26,Championship,Southampton,6.724,25,2,0,5,1,0.80966917,139,197,70.558375634518,45,94,62,10,28,53.846153846154,15,5,0,0,0,2,20.0,28,10,60,48.387096774194,7,41.176470588235,882,7.1428571428571,0,0,0,0,0,0,6,46.153846153846,7,0,1,21,160,2,10,4,434,17,15,3,0,6,1,9,0,0,0,0,0,0,0,0,0,7,0.0,10,52,10,13,11,8,53.333333333333,0,59,138,1,3.0701,32,0,25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oriol Romeu,69416,Championship 25/26,Championship,Southampton,6.68,5,0,0,0,0,0.02438142,37,48,77.083333333333,14,23,9,1,0,0.0,4,2,2,0,0,0,0.0,0,0,4,33.333333333333,9,100.0,83,0.0,0,0,0,0,0,0,3,75.0,6,0,0,0,11,0,4,2,65,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,4,3,3,75.0,0,17,31,0,0.0,6,1,6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuryu Matsuki,1154637,Championship 25/26,Championship,Southampton,6.8,15,3,3,0,1,0.66474777,214,267,80.149812734082,84,130,82,5,5,26.315789473684,14,4,1,0,0,2,15.384615384615,12,3,38,47.5,15,41.666666666667,705,25.0,0,0,0,0,0,0,4,33.333333333333,11,0,0,8,116,4,19,8,426,19,14,1,0,6,0,4,0,0,0,0,0,0,0,0,0,7,0.0,5,19,13,12,4,12,85.714285714286,0,94,173,1,2.1063,28,3,15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leo Scienza,1386651,Championship 25/26,Championship,Southampton,7.4266666666667,30,6,19,3,8,6.76621243,584,718,81.33704735376,182,402,257,50,50,52.631578947368,18,4,1,0,0,38,26.760563380282,71,32,153,58.620689655172,6,21.428571428571,1987,8.4507042253521,0,0,1,0,7,0,20,66.666666666667,13,0,0,38,409,17,34,14,1360,85,12,4,0,13,2,12,0,0,0,0,0,0,0,0,0,26,0.0,50,95,142,30,27,7,38.888888888889,0,206,512,7,4.7247,82,1,30,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finn Azaz,1007067,Championship 25/26,Championship,Southampton,7.0567567567568,37,10,14,8,6,7.08824914,806,1058,76.181474480151,271,535,360,55,35,46.052631578947,50,10,2,0,0,4,8.8888888888889,74,26,113,45.2,25,41.666666666667,2645,13.513513513514,0,0,0,0,0,0,42,42.0,27,0,0,48,459,29,80,33,1602,29,26,0,0,26,6,24,0,0,3,0,0,0,0,0,0,32,0.0,55,76,45,100,36,26,52.0,0,324,734,3,7.7943,145,4,37,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
