İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Mateo Retegui,914501,Saudi Pro League 25/26,Saudi Pro League,Al-Qadsiah,6.9346153846154,26,15,3,19,0,1.92315367,373,496,75.201612903226,141,232,147,20,11,45.833333333333,18,4,6,0,0,2,14.285714285714,81,33,59,48.360655737705,35,47.945205479452,2166,18.518518518519,4,4,0,0,5,1,24,75.0,14,1,0,16,222,23,32,23,808,30,33,7,0,6,4,15,0,0,4,0,0,0,0,0,0,25,20.0,20,24,14,32,23,12,66.666666666667,0,159,337,3,14.9751,48,2,26,0.0
Julián Quiñones,843114,Saudi Pro League 25/26,Saudi Pro League,Al-Qadsiah,7.6333333333333,24,26,5,12,2,2.9597294,471,607,77.594728171334,153,318,188,15,10,35.714285714286,14,7,3,0,0,2,13.333333333333,101,47,60,46.511627906977,36,50.0,2108,25.742574257426,1,1,1,0,0,0,17,56.666666666667,19,0,0,35,267,16,36,22,993,36,12,0,0,5,11,19,1,0,6,0,0,0,0,0,0,24,0.0,14,28,15,30,23,6,42.857142857143,0,179,428,6,19.7495,66,0,24,0.0
Julián Quiñones,843114,Saudi Pro League 24/25,Saudi Pro League,Al-Qadsiah,7.525,28,20,11,27,5,0.0,487,635,76.692913385827,150,341,204,43,36,56.25,16,1,6,1,1,4,22.222222222222,121,54,98,46.88995215311,47,50.0,2442,16.528925619835,2,2,2,0,1,0,33,58.928571428571,13,0,0,53,338,10,44,27,1132,46,24,5,0,9,9,23,0,0,5,0,0,0,0,0,0,28,0.0,43,64,18,56,23,12,75.0,0,176,477,6,0.0,62,0,28,0.0
Haitham Mohammed Asiri,1118489,Saudi Pro League 25/26,Saudi Pro League,Al-Qadsiah,6.25,2,0,0,0,0,0.0100153,8,11,72.727272727273,2,6,4,0,0,0.0,0,0,0,0,0,0,0.0,1,1,1,14.285714285714,1,50.0,36,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,8,0,0,0,21,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,1,0,0,0,0.0,0,2,9,0,0.0,1,0,2,0.0
Haitham Mohammed Asiri,1118489,Saudi Pro League 24/25,Saudi Pro League,Al-Qadsiah,6.5625,8,0,0,3,0,0.0,36,46,78.260869565217,10,26,13,1,2,33.333333333333,5,0,2,0,0,0,0.0,7,2,15,50.0,2,33.333333333333,224,0.0,0,0,1,0,0,0,0,0.0,1,0,0,5,31,0,0,0,97,8,3,0,0,4,1,1,0,0,0,0,0,0,0,0,0,2,0.0,1,6,6,3,3,3,60.0,0,11,41,0,0.0,6,0,12,0.0
Otávio,244801,Saudi Pro League 25/26,Saudi Pro League,Al-Qadsiah,6.9444444444444,9,0,1,0,0,1.6628415,330,381,86.614173228346,119,211,110,11,10,71.428571428571,13,5,2,0,0,9,37.5,2,0,33,55.932203389831,1,20.0,663,0.0,0,0,0,0,0,0,13,61.904761904762,2,0,0,4,84,6,41,22,486,10,10,0,0,8,0,2,0,0,1,0,0,0,0,0,0,8,0.0,11,14,24,21,7,6,46.153846153846,0,123,258,0,0.0737,40,3,9,0.0
Christopher Baah,1477662,Saudi Pro League 25/26,Saudi Pro League,Al-Qadsiah,7.12,25,2,13,5,7,5.7867215,801,941,85.122210414453,226,575,341,42,47,53.409090909091,35,17,5,0,0,27,29.67032967033,24,8,120,51.282051282051,18,52.941176470588,2054,8.3333333333333,0,0,0,1,0,0,19,70.37037037037,32,0,1,26,340,18,23,16,1477,38,38,1,0,14,8,4,1,0,2,0,0,0,0,0,0,25,0.0,41,88,91,27,23,26,74.285714285714,0,265,676,1,2.8777,111,0,25,0.0
Nahitan Nández,589620,Saudi Pro League 25/26,Saudi Pro League,Al-Qadsiah,7.1923076923077,26,7,13,3,7,5.0008488,970,1176,82.482993197279,318,652,349,36,34,54.838709677419,51,12,6,0,0,27,21.09375,27,10,133,50.570342205323,31,55.357142857143,2294,25.925925925926,0,0,0,0,0,0,56,59.574468085106,23,0,0,29,418,19,104,50,1722,49,56,0,0,23,14,7,1,0,5,0,0,0,0,0,0,26,0.0,35,62,128,94,26,40,78.43137254902,0,354,822,2,3.376,122,2,26,0.0
Nahitan Nández,589620,Saudi Pro League 24/25,Saudi Pro League,Al-Qadsiah,7.1428571428571,28,0,10,0,5,0.0,1096,1325,82.716981132075,477,649,311,42,30,60.0,73,24,12,0,0,30,25.0,9,4,142,52.014652014652,12,50.0,2496,0.0,0,0,0,1,0,0,80,46.242774566474,20,0,0,33,415,11,173,96,1830,39,49,0,0,33,2,2,2,0,7,0,0,0,0,0,0,28,0.0,40,50,120,173,25,53,72.602739726027,0,523,922,0,0.0,171,0,28,0.0
Gabriel Carvalho,1485218,Saudi Pro League 25/26,Saudi Pro League,Al-Qadsiah,6.625,4,0,0,0,0,0.07775814,91,101,90.09900990099,30,61,40,2,3,37.5,4,1,0,0,0,0,0.0,1,0,9,45.0,0,0.0,121,0.0,0,0,0,0,0,0,4,66.666666666667,1,0,0,1,23,4,7,5,131,2,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0.0,2,8,5,6,2,3,75.0,0,30,71,0,0.0361,10,1,4,0.0
