İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Salem Alnajdi,1475427,Saudi Pro League 23/24,Saudi Pro League,Al-Fateh,6.7708333333333,24,3,2,0,1,0.0,361,451,80.044345898004,174,194,82,8,8,47.058823529412,33,27,4,0,0,7,21.212121212121,9,3,48,50.526315789474,22,53.658536585366,1313,33.333333333333,0,0,0,1,0,0,7,22.58064516129,43,0,0,10,178,1,17,6,796,8,13,0,0,16,1,1,0,0,1,0,0,0,0,0,0,13,0.0,8,17,33,31,23,23,69.69696969697,0,217,267,0,0.0,60,0,24,0.0
Nawaf Al-Aqidi,1014518,Saudi Pro League 24/25,Saudi Pro League,Al-Fateh,7.325,16,0,1,0,1,0.0,261,368,70.923913043478,211,50,17,3,0,0.0,1,0,2,0,0,0,0.0,0,0,1,50.0,5,100.0,1440,0.0,0,0,0,1,0,0,88,46.073298429319,37,0,1,0,109,0,53,37,547,0,1,0,0,0,0,0,0,61,2,1,16,6,5,7,0,16,0.0,3,0,0,191,22,1,100.0,0,237,131,2,0.0,122,0,16,0.0
Suhayb Al-Zaid,1652171,Saudi Pro League 24/25,Saudi Pro League,Al-Fateh,6.7185185185185,27,0,2,1,3,0.0,749,907,82.57993384785,313,439,170,16,17,56.666666666667,44,12,3,0,0,3,20.0,26,5,66,40.0,8,40.0,1824,0.0,0,0,0,0,1,0,43,47.777777777778,18,0,0,11,221,13,93,43,1174,5,30,0,0,46,0,8,0,0,0,0,0,0,0,0,0,19,0.0,16,30,15,90,40,27,61.363636363636,0,353,569,0,0.0,91,0,28,0.0
Qasim Lajami,818668,Saudi Pro League 23/24,Saudi Pro League,Al-Fateh,6.815,20,0,0,0,0,0.0,720,808,89.108910891089,501,219,63,0,0,0.0,29,36,2,0,0,0,0.0,3,0,32,57.142857142857,24,52.173913043478,1588,0.0,0,0,0,0,0,0,69,56.55737704918,60,0,0,3,103,0,82,42,996,3,8,0,1,14,0,1,0,0,2,0,0,0,0,0,0,17,0.0,0,0,1,122,30,22,75.862068965517,0,533,276,0,0.0,80,0,21,0.0
Ahmed Al-Julaydan,1475443,Saudi Pro League 24/25,Saudi Pro League,Al-Fateh,6.725,24,0,4,1,2,0.0,388,494,78.542510121457,184,218,101,16,13,44.827586206897,25,27,2,0,0,14,20.89552238806,8,2,46,46.938775510204,11,40.740740740741,1232,0.0,0,0,0,0,0,0,32,42.666666666667,31,0,0,6,247,1,49,24,884,8,14,0,0,17,1,3,0,0,1,0,0,0,0,0,0,12,0.0,16,29,67,75,21,19,76.0,0,213,348,0,0.0,71,0,25,0.0
Ahmed Al-Julaydan,1475443,Saudi Pro League 23/24,Saudi Pro League,Al-Fateh,6.85,2,0,1,0,0,0.0,39,50,78.0,21,18,8,2,1,50.0,4,2,0,0,0,0,0.0,1,0,5,45.454545454545,2,66.666666666667,134,0.0,0,0,0,0,0,0,8,88.888888888889,5,0,0,1,26,0,8,7,85,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2,2,8,9,3,3,75.0,0,27,31,0,0.0,7,0,2,0.0
Mukhtar Ali,788258,Saudi Pro League 23/24,Saudi Pro League,Al-Fateh,6.96,30,0,2,0,3,0.0,1702,1866,91.211146838156,868,837,324,17,11,47.826086956522,40,28,4,0,1,3,16.666666666667,15,4,63,46.323529411765,4,28.571428571429,2410,0.0,0,0,0,1,1,0,110,63.583815028902,36,0,0,8,219,8,153,100,2148,12,28,1,0,26,0,3,0,0,2,0,0,0,0,0,0,27,0.0,17,23,18,173,41,26,65.0,1,917,967,1,0.0,155,0,30,0.0
Abbas Sadiq Alhassan,1096520,Saudi Pro League 23/24,Saudi Pro League,Al-Fateh,6.68,25,2,0,2,1,0.0,332,385,86.233766233766,135,202,106,12,12,40.0,35,7,3,0,0,5,17.241379310345,24,6,59,42.446043165468,5,41.666666666667,1200,8.3333333333333,0,0,0,0,0,0,15,57.692307692308,11,0,0,20,166,5,19,10,657,12,25,0,1,17,2,7,0,0,0,0,0,0,0,0,0,13,0.0,12,30,29,26,21,18,51.428571428571,0,155,259,0,0.0,69,0,25,0.0
Matías Vargas,796723,Saudi Pro League 25/26,Saudi Pro League,Al-Fateh,7.1130434782609,23,7,8,3,2,5.1846691,364,521,69.865642994242,105,259,184,34,23,44.230769230769,16,12,4,0,0,27,24.770642201835,48,19,72,41.379310344828,6,31.578947368421,1948,14.583333333333,0,0,0,0,6,0,27,36.986301369863,6,0,0,42,389,21,79,33,1010,33,20,4,0,11,6,8,1,0,4,0,0,0,0,0,0,22,0.0,33,52,109,73,39,9,56.25,0,131,390,3,4.4824,94,0,23,0.0
Matías Vargas,796723,Saudi Pro League 24/25,Saudi Pro League,Al-Fateh,7.115,20,7,4,10,4,0.0,412,534,77.153558052434,121,311,204,34,17,37.777777777778,29,13,0,0,0,20,23.529411764706,72,24,66,37.078651685393,5,29.411764705882,1784,9.7222222222222,0,0,1,0,4,0,14,29.166666666667,10,0,1,24,302,21,49,20,955,20,33,2,0,30,5,20,0,0,1,0,0,0,0,0,0,20,0.0,34,45,85,48,35,13,44.827586206897,0,138,481,2,0.0,89,0,20,0.0
