İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Bassem Al-Arini,1927664,Saudi Pro League 24/25,Saudi Pro League,Al-Kholood,6.6375,8,1,0,0,0,0.0,18,19,94.736842105263,4,14,9,2,1,50.0,1,0,0,0,0,0,0.0,1,1,5,38.461538461538,0,0.0,105,100.0,0,0,0,0,0,0,1,100.0,1,0,0,3,7,0,0,0,33,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,1,1,1,100.0,0,4,15,0,0.0,1,0,10,0.0
Farhah Ali Alshamrani,1501453,Saudi Pro League 24/25,Saudi Pro League,Al-Kholood,6.54,10,0,0,1,0,0.0,139,173,80.346820809249,60,82,41,4,2,18.181818181818,13,3,6,0,0,3,60.0,5,2,25,44.642857142857,1,20.0,492,0.0,0,0,0,0,0,0,3,37.5,3,0,0,6,64,2,7,2,258,10,8,0,0,8,1,2,0,0,0,0,0,0,0,0,0,4,0.0,4,11,5,8,8,6,46.153846153846,0,66,112,0,0.0,19,0,11,0.0
Hammam Al-Hammami,1836904,Saudi Pro League 24/25,Saudi Pro League,Al-Kholood,6.875,32,4,6,3,3,0.0,429,544,78.860294117647,106,339,228,36,71,48.299319727891,35,23,6,0,0,16,21.333333333333,35,15,146,43.195266272189,10,32.258064516129,1809,11.428571428571,0,0,0,0,0,0,7,25.0,8,0,0,60,409,20,21,10,1155,40,29,2,0,31,4,13,0,0,0,0,0,0,0,0,0,17,0.0,36,147,75,28,34,19,54.285714285714,0,134,485,1,0.0,92,0,32,0.0
Marcelo Grohe,39427,Saudi Pro League 24/25,Saudi Pro League,Al-Kholood,6.978125,32,0,0,0,0,0.0,487,688,70.78488372093,410,77,16,0,1,100.0,1,0,1,0,0,0,0.0,0,0,4,57.142857142857,6,85.714285714286,2880,0.0,0,0,0,0,0,0,179,47.480106100796,32,0,1,0,207,0,77,48,974,4,0,0,0,3,0,0,0,102,5,0,12,11,11,16,0,32,0.0,0,1,0,377,60,1,100.0,0,478,210,3,0.0,231,0,32,0.0
Ramiro Enrique,1087010,Saudi Pro League 25/26,Saudi Pro League,Al-Kholood,7.096,25,15,2,11,0,0.68392102,349,431,80.974477958237,150,199,122,18,23,48.936170212766,10,5,4,0,0,2,10.526315789474,71,30,67,43.506493506494,47,54.651162790698,2151,21.12676056338,3,3,0,0,1,0,14,70.0,32,0,0,27,211,7,15,3,799,36,28,3,0,14,16,15,0,0,0,0,0,0,0,0,0,25,0.0,18,47,19,20,43,6,60.0,0,166,265,2,12.3572,38,1,25,0.0
Adam Berry,1410230,Saudi Pro League 25/26,Saudi Pro League,Al-Kholood,6.3666666666667,3,0,0,0,0,0.00173522,8,13,61.538461538462,4,4,2,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,39,0.0,0,0,0,0,0,0,0,0.0,0,0,0,2,9,0,2,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,2,2,0,0.0,0,5,8,0,0.0,2,0,3,0.0
Majed Khalifah,1926323,Saudi Pro League 25/26,Saudi Pro League,Al-Kholood,6.5266666666667,15,0,1,1,0,0.27520599,40,53,75.471698113208,21,19,15,2,1,50.0,8,3,0,0,0,0,0.0,2,1,16,48.484848484848,2,25.0,285,0.0,0,0,0,0,0,0,1,50.0,1,0,0,10,40,1,4,2,117,7,3,0,0,3,3,1,0,0,0,0,0,0,0,0,0,1,0.0,2,2,1,2,8,4,50.0,0,26,27,0,0.4599,8,0,19,0.0
Majed Khalifah,1926323,Saudi Pro League 24/25,Saudi Pro League,Al-Kholood,6.475,4,0,0,0,0,0.0,22,29,75.862068965517,8,14,7,1,0,0.0,3,0,0,0,0,0,0.0,1,0,3,21.428571428571,0,0.0,168,0.0,0,0,0,0,0,0,0,0.0,1,0,0,3,13,0,1,0,45,0,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1,2,0,0,2,2,66.666666666667,0,8,21,0,0.0,3,0,4,0.0
Abdulmalik Al Harbi,1549240,Saudi Pro League 24/25,Saudi Pro League,Al-Kholood,0.0,0,0,0,0,0,0.0,3,4,75.0,0,3,1,0,1,100.0,0,0,0,0,0,0,0.0,0,0,1,25.0,0,0.0,1,0.0,0,0,0,0,0,0,0,0.0,0,0,0,1,2,0,1,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0.0,0,1,3,0,0.0,1,0,1,0.0
Myziane Maolida,851262,Saudi Pro League 25/26,Saudi Pro League,Al-Kholood,6.8454545454545,11,3,3,3,3,1.54260056,255,307,83.061889250814,74,181,105,16,22,37.931034482759,6,8,1,0,0,3,23.076923076923,23,10,44,37.931034482759,1,20.0,895,13.04347826087,2,0,2,1,0,0,5,62.5,6,0,0,17,141,7,8,5,511,16,15,1,0,5,2,4,0,0,1,0,0,0,0,0,0,11,0.0,16,58,13,8,18,6,100.0,0,80,227,1,3.1721,34,0,11,0.0
Myziane Maolida,851262,Saudi Pro League 24/25,Saudi Pro League,Al-Kholood,7.1529411764706,34,15,3,15,0,0.0,655,774,84.625322997416,207,454,284,52,97,48.019801980198,24,27,1,0,0,6,31.578947368421,104,52,143,42.686567164179,8,23.529411764706,2855,14.423076923077,3,3,1,0,5,0,16,66.666666666667,16,0,1,52,383,24,14,6,1434,22,21,4,0,14,10,19,0,0,4,0,0,0,0,0,0,33,0.0,52,202,19,24,57,16,66.666666666667,0,234,559,2,0.0,129,0,34,0.0
Abdulaziz Al-Aliwa,1067777,Saudi Pro League 25/26,Saudi Pro League,Al-Kholood,6.7615384615385,26,4,4,4,2,3.08328024,519,643,80.715396578538,157,362,213,23,35,40.697674418605,21,30,2,0,0,7,14.285714285714,28,11,92,44.444444444444,8,47.058823529412,1813,14.285714285714,0,0,0,0,1,0,25,64.102564102564,16,0,1,29,301,15,25,12,1057,36,17,1,0,19,16,6,0,0,3,0,0,0,0,0,0,20,0.0,23,86,49,39,36,12,57.142857142857,0,184,459,0,2.2748,103,1,26,0.0
John Buckley,970441,Saudi Pro League 25/26,Saudi Pro League,Al-Kholood,7.1708333333333,24,2,4,1,4,2.79661653,932,1082,86.136783733826,419,513,230,30,25,56.818181818182,52,18,5,0,0,18,31.034482758621,24,5,116,57.425742574257,3,33.333333333333,2094,8.3333333333333,0,0,0,0,4,1,86,59.310344827586,20,0,1,16,270,5,128,65,1493,40,28,0,1,24,0,10,0,0,2,0,0,0,0,0,0,24,25.0,30,44,58,145,43,29,55.769230769231,0,440,642,1,1.4866,116,18,24,0.0
Guga,1907743,Saudi Pro League 25/26,Saudi Pro League,Al-Kholood,6.5642857142857,14,1,2,1,1,0.09700943,74,83,89.156626506024,24,50,26,5,1,20.0,5,2,1,0,0,1,33.333333333333,11,4,13,39.393939393939,1,9.0909090909091,262,9.0909090909091,0,0,0,0,0,0,4,100.0,1,0,0,7,37,2,6,3,153,7,6,0,0,4,1,3,0,0,0,0,0,0,0,0,0,1,0.0,5,5,3,4,4,3,60.0,0,24,59,0,1.1312,14,0,15,0.0
Hattan Bahebri,803052,Saudi Pro League 25/26,Saudi Pro League,Al-Kholood,6.7916666666667,24,5,7,5,5,2.59135103,360,473,76.109936575053,138,222,137,27,21,60.0,30,9,6,1,1,15,28.846153846154,24,11,75,50.335570469799,0,0.0,1748,20.833333333333,0,0,0,0,0,0,24,55.813953488372,5,1,1,17,234,12,33,12,758,24,35,0,0,11,5,6,0,0,0,0,0,0,0,0,0,23,0.0,27,35,52,43,34,16,53.333333333333,0,157,316,1,3.1846,78,0,24,0.0
Kévin N'Doram,823476,Saudi Pro League 25/26,Saudi Pro League,Al-Kholood,6.6833333333333,18,1,1,1,1,0.29402774,381,440,86.590909090909,184,197,84,4,5,83.333333333333,20,14,5,0,0,0,0.0,6,1,39,58.208955223881,9,32.142857142857,1208,16.666666666667,0,0,0,0,0,0,21,60.0,28,1,1,8,79,1,24,15,575,14,9,1,0,10,1,2,0,0,0,0,0,0,0,0,0,15,0.0,4,6,0,35,27,11,55.0,0,208,232,0,0.7706,43,4,18,0.0
Kévin N'Doram,823476,Saudi Pro League 24/25,Saudi Pro League,Al-Kholood,6.73,30,0,2,1,0,0.0,812,968,83.884297520661,367,445,191,17,7,43.75,42,40,4,0,0,0,0.0,14,4,63,45.985401459854,33,62.264150943396,2462,0.0,0,0,0,1,0,0,69,58.474576271186,53,1,2,15,205,8,86,53,1251,17,25,0,0,26,1,4,0,0,3,0,0,0,0,0,0,29,0.0,17,16,3,118,55,22,52.380952380952,0,413,558,0,0.0,103,0,30,0.0
