İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Nader Al Sharari,923040,Saudi Pro League 24/25,Saudi Pro League,Al-Shabab,6.876,25,0,2,0,1,0.0,874,977,89.457523029683,670,204,51,2,8,61.538461538462,43,43,3,1,1,0,0.0,1,0,74,59.677419354839,38,63.333333333333,1980,0.0,0,0,1,0,0,0,44,55.696202531646,76,2,0,7,131,2,48,26,1269,24,15,0,0,23,0,0,0,0,6,0,0,0,0,0,0,22,0.0,2,13,3,79,22,31,72.093023255814,0,710,270,3,0.0,89,0,28,0.0
Nader Al Sharari,923040,Saudi Pro League 23/24,Saudi Pro League,Al-Shabab,6.8076923076923,26,0,0,1,0,0.0,887,1026,86.4522417154,628,259,73,3,10,83.333333333333,43,31,4,1,1,0,0.0,5,2,74,67.889908256881,25,49.019607843137,2028,0.0,0,0,0,2,0,0,80,55.944055944056,68,0,1,4,158,3,90,47,1276,23,16,0,0,15,1,1,1,0,6,0,0,0,0,0,0,24,0.0,2,12,1,143,29,30,69.767441860465,0,679,348,1,0.0,111,0,26,0.0
Moteb Al-Harbi,1022679,Saudi Pro League 23/24,Saudi Pro League,Al-Shabab,6.9,20,0,2,2,2,0.0,606,730,83.013698630137,302,313,156,19,12,40.0,27,27,3,0,0,9,24.324324324324,12,6,60,58.252427184466,3,33.333333333333,1457,0.0,0,0,0,0,0,0,35,53.846153846154,13,1,0,7,212,2,37,20,1086,21,10,1,0,8,3,4,0,0,3,0,0,0,0,0,0,16,0.0,19,30,37,65,17,15,55.555555555556,0,336,431,0,0.0,94,0,20,0.0
Hamad Al Yami,981158,Saudi Pro League 23/24,Saudi Pro League,Al-Shabab,6.9565217391304,23,0,3,0,3,0.0,669,788,84.89847715736,316,361,191,22,13,41.935483870968,27,14,1,0,0,8,15.094339622642,15,5,55,49.54954954955,10,37.037037037037,1979,0.0,0,0,0,0,0,0,22,48.888888888889,25,0,0,16,240,13,48,26,1195,15,10,1,0,12,2,5,1,0,8,0,0,0,0,0,0,22,0.0,21,31,53,45,25,17,62.962962962963,0,362,479,1,0.0,103,0,24,0.0
Musab Al Juwayr,1106234,Saudi Pro League 24/25,Saudi Pro League,Al-Shabab,7.6322580645161,31,5,20,3,10,0.0,1862,2153,86.483975847654,860,1028,478,72,32,50.0,67,23,6,0,0,26,25.0,43,13,127,49.034749034749,5,50.0,2396,11.627906976744,0,0,2,1,5,0,113,64.942528735632,10,0,0,40,509,27,240,137,2694,28,30,2,0,31,1,11,3,0,4,0,0,0,0,0,0,27,0.0,69,64,104,174,36,49,73.134328358209,0,907,1350,7,0.0,178,0,31,0.0
Musab Al Juwayr,1106234,Saudi Pro League 23/24,Saudi Pro League,Al-Shabab,7.33125,16,3,6,0,2,0.0,689,778,88.560411311054,274,421,200,23,12,75.0,17,7,1,0,0,6,20.0,14,8,40,49.382716049383,7,77.777777777778,938,21.428571428571,0,0,0,0,1,0,54,72.972972972973,1,0,1,15,149,12,80,52,929,11,14,2,0,8,2,3,0,0,0,0,0,0,0,0,0,11,0.0,23,16,30,74,12,11,64.705882352941,0,285,523,1,0.0,66,0,17,0.0
Turki Al-Ammar,965177,Saudi Pro League 23/24,Saudi Pro League,Al-Shabab,7.0,3,0,1,1,1,0.0,66,81,81.481481481481,18,48,19,1,5,55.555555555556,6,0,0,0,0,0,0.0,6,3,15,55.555555555556,1,50.0,242,0.0,0,0,0,0,0,0,2,50.0,0,0,0,6,32,3,10,5,127,4,3,0,0,0,4,2,0,0,0,0,0,0,0,0,0,3,0.0,1,9,0,4,4,6,100.0,0,19,62,0,0.0,9,0,3,0.0
Mohammed Al-Absi,1168640,Saudi Pro League 24/25,Saudi Pro League,Al-Shabab,7.0,1,0,0,0,0,0.0,20,32,62.5,17,3,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,1,100.0,90,0.0,0,0,0,0,0,0,6,33.333333333333,2,0,0,0,13,0,7,4,43,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.0,0,0,0,18,0,0,0.0,0,21,11,0,0.0,8,0,1,0.0
Mohammed Al-Absi,1168640,Saudi Pro League 23/24,Saudi Pro League,Al-Shabab,6.65,6,0,0,0,0,0.0,116,155,74.838709677419,107,9,1,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,50.0,3,100.0,540,0.0,0,0,0,1,0,0,21,35.0,3,1,1,0,40,0,20,13,216,2,1,0,0,0,0,0,0,10,3,0,1,3,3,8,0,6,0.0,0,0,0,60,10,0,0.0,0,124,31,0,0.0,58,0,6,0.0
Younes Al-Shanqeeti,1842132,Saudi Pro League 24/25,Saudi Pro League,Al-Shabab,6.1666666666667,3,0,0,0,0,0.0,36,40,90.0,25,12,3,0,0,0.0,5,1,0,1,1,1,50.0,0,0,7,53.846153846154,0,0.0,56,0.0,0,0,0,1,0,0,2,66.666666666667,0,0,0,0,6,0,1,0,54,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,2,3,1,3,60.0,0,28,14,0,0.0,4,0,6,0.0
Nawaf Al Ghulaimish,1630170,Saudi Pro League 25/26,Saudi Pro League,Al-Shabab,6.4,6,0,0,1,0,0.20370556,66,86,76.744186046512,27,39,21,3,0,0.0,7,5,0,0,0,2,22.222222222222,2,0,8,53.333333333333,5,62.5,371,0.0,0,0,0,0,0,0,4,30.769230769231,9,0,0,0,31,0,7,3,152,1,3,0,0,4,0,1,0,0,0,0,0,0,0,0,0,4,0.0,3,0,9,13,6,3,42.857142857143,0,32,54,0,0.1568,16,0,6,0.0
Nawaf Al Ghulaimish,1630170,Saudi Pro League 24/25,Saudi Pro League,Al-Shabab,6.59,10,0,0,0,0,0.0,105,121,86.776859504132,47,60,31,2,4,100.0,4,3,0,0,0,2,18.181818181818,1,0,11,50.0,2,50.0,342,0.0,0,0,0,0,0,0,4,66.666666666667,6,0,0,4,39,1,6,6,193,3,4,0,0,3,0,1,0,0,0,0,0,0,0,0,0,5,0.0,2,4,11,6,6,4,100.0,0,55,77,0,0.0,17,0,11,0.0
Mustafa Malaika,818855,Saudi Pro League 23/24,Saudi Pro League,Al-Shabab,6.84,10,0,1,0,0,0.0,162,218,74.311926605505,150,12,3,1,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,1,100.0,900,0.0,0,0,0,0,0,0,32,38.095238095238,7,0,0,0,57,0,21,12,296,1,0,0,0,0,0,0,0,13,5,0,5,5,5,4,1,10,0.0,1,0,0,84,7,0,0.0,0,173,45,0,0.0,93,0,10,0.0
Abdullah Radif,1101759,Saudi Pro League 23/24,Saudi Pro League,Al-Shabab,6.6545454545455,22,3,1,5,0,0.0,90,118,76.271186440678,35,55,34,6,11,42.307692307692,6,1,2,0,1,0,0.0,22,9,30,42.857142857143,10,41.666666666667,778,13.636363636364,0,0,1,0,0,0,1,20.0,2,0,0,14,83,1,6,5,243,13,9,1,0,3,1,1,0,0,0,0,0,0,0,0,0,5,0.0,6,26,3,5,12,4,66.666666666667,1,39,82,0,0.0,5,0,22,0.0
Abdullah Al-Jawaey,868945,Saudi Pro League 23/24,Saudi Pro League,Al-Shabab,6.725,4,0,1,0,0,0.0,58,69,84.057971014493,21,38,27,3,2,40.0,1,0,0,0,0,1,11.111111111111,1,0,5,41.666666666667,2,40.0,153,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,29,2,1,0,100,2,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0.0,3,5,9,1,4,0,0.0,0,24,54,0,0.0,8,0,4,0.0
Majed Omar Kanabah,828444,Saudi Pro League 24/25,Saudi Pro League,Al-Shabab,6.6791666666667,24,1,0,1,1,0.0,674,738,91.327913279133,366,308,100,3,5,55.555555555556,37,16,5,0,0,0,0.0,4,2,53,48.181818181818,5,35.714285714286,1172,25.0,0,0,0,0,0,0,38,60.31746031746,6,0,1,10,103,2,53,37,907,11,27,0,0,21,0,1,0,0,2,0,0,0,0,0,0,11,0.0,3,9,12,63,16,19,51.351351351351,0,387,363,0,0.0,62,0,28,0.0
Majed Omar Kanabah,828444,Saudi Pro League 23/24,Saudi Pro League,Al-Shabab,6.7173913043478,23,0,1,0,0,0.0,407,455,89.450549450549,189,223,103,7,1,25.0,21,3,1,0,0,5,29.411764705882,9,1,29,40.277777777778,9,56.25,675,0.0,0,0,0,0,0,0,42,63.636363636364,3,0,0,3,73,3,59,37,562,7,26,0,0,14,0,3,1,0,0,0,0,0,0,0,0,4,0.0,6,4,17,66,9,15,71.428571428571,0,195,277,0,0.0,34,0,24,0.0
