İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Umut Nayir,284767,Super Lig 24/25,Trendyol Süper Lig,Konyaspor,6.8727272727273,33,6,0,7,0,0.90526016,203,321,63.239875389408,70,133,77,13,4,40.0,6,5,5,0,0,0,0.0,37,17,30,47.619047619048,106,60.571428571429,1492,16.216216216216,2,1,0,0,0,0,3,33.333333333333,15,0,0,11,180,8,16,12,516,22,17,2,0,4,7,6,0,0,1,0,0,0,0,0,0,13,0.0,13,10,1,9,19,5,83.333333333333,0,87,235,2,5.0855,21,0,33,0.0
Ahmet Oğuz,603902,Super Lig 23/24,Trendyol Süper Lig,Konyaspor,6.9586206896552,29,1,5,0,1,1.29153634,768,969,79.256965944272,383,400,191,20,15,53.571428571429,65,36,7,0,0,15,25.423728813559,10,2,133,60.180995475113,37,61.666666666667,2113,10.0,0,0,0,3,0,0,77,55.797101449275,54,0,0,13,405,3,102,64,1618,54,34,1,0,29,0,0,0,0,4,0,0,0,0,0,0,25,0.0,20,28,59,138,34,33,50.769230769231,0,435,593,1,0.3199,124,0,31,0.0
Jackson Muleka,927649,Super Lig 25/26,Trendyol Süper Lig,Konyaspor,6.824,25,5,1,8,2,1.39922058,395,520,75.961538461538,125,270,154,18,39,52.702702702703,30,17,4,0,0,5,20.833333333333,63,21,141,53.81679389313,45,44.554455445545,1946,7.9365079365079,1,1,0,0,0,0,14,50.0,13,0,1,42,291,14,25,14,1015,73,37,1,0,12,5,15,0,0,2,0,0,0,0,0,0,22,0.0,18,74,24,28,33,22,73.333333333333,0,148,372,3,7.2981,76,1,25,0.0
Blaž Kramer,804405,Super Lig 25/26,Trendyol Süper Lig,Konyaspor,6.7333333333333,9,4,0,4,0,0.28539509,72,104,69.230769230769,26,46,33,4,4,66.666666666667,4,0,4,0,0,0,0.0,11,9,15,35.714285714286,16,42.105263157895,525,36.363636363636,0,0,0,0,0,0,0,0.0,7,0,0,9,65,4,1,1,187,8,15,0,0,2,2,2,0,0,1,0,0,0,0,0,0,5,0.0,4,6,4,1,7,2,50.0,0,31,73,0,3.2858,10,2,9,0.0
Blaž Kramer,804405,Super Lig 24/25,Trendyol Süper Lig,Konyaspor,6.91,30,9,4,11,3,0.97591827,203,323,62.848297213622,81,122,70,17,9,32.142857142857,14,2,8,0,0,0,0.0,55,24,53,38.129496402878,81,51.592356687898,1995,16.363636363636,1,0,1,1,0,0,8,72.727272727273,14,0,0,30,233,13,19,13,610,31,40,3,0,4,12,10,0,0,1,0,0,0,0,0,0,22,0.0,17,28,6,11,33,8,57.142857142857,0,103,226,1,11.2355,38,0,30,0.0
Muhammet Tunahan Taşçı,980612,Super Lig 25/26,Trendyol Süper Lig,Konyaspor,6.7272727272727,11,1,0,0,1,0.2518269,88,110,80.0,26,62,45,9,3,30.0,6,0,1,0,0,1,10.0,5,3,14,45.161290322581,1,50.0,204,20.0,0,0,0,0,0,0,2,33.333333333333,2,0,0,4,48,3,6,2,171,5,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,9,10,10,6,3,3,50.0,0,30,80,0,0.2176,12,0,12,0.0
Muhammet Tunahan Taşçı,980612,Super Lig 24/25,Trendyol Süper Lig,Konyaspor,6.8307692307692,13,1,2,1,1,0.88038938,144,188,76.595744680851,56,94,55,10,13,54.166666666667,8,3,2,0,0,6,23.076923076923,11,2,28,52.830188679245,4,33.333333333333,536,9.0909090909091,0,0,0,0,0,0,4,30.769230769231,3,0,0,7,97,5,13,10,315,7,6,0,0,1,1,3,0,0,0,0,0,0,0,0,0,5,0.0,10,24,26,13,7,6,75.0,0,62,152,0,0.6916,28,0,13,0.0
Berkan Kutlu,992912,Super Lig 25/26,Trendyol Süper Lig,Konyaspor,6.7647058823529,17,0,1,1,1,0.81069703,380,468,81.196581196581,179,201,102,13,5,41.666666666667,15,7,3,0,0,7,33.333333333333,11,4,33,49.253731343284,8,53.333333333333,963,0.0,0,0,0,0,0,0,28,49.122807017544,13,0,2,7,133,5,42,14,641,13,10,0,0,10,0,5,0,0,2,0,0,0,0,0,0,10,0.0,13,12,21,57,12,7,46.666666666667,0,197,271,0,0.6496,49,1,18,0.0
Enis Bardhi,355024,Super Lig 25/26,Trendyol Süper Lig,Konyaspor,6.8555555555556,27,5,5,5,2,4.26367222,557,664,83.885542168675,192,365,231,47,14,42.424242424242,21,11,2,0,1,27,28.723404255319,50,18,61,43.571428571429,7,38.888888888889,1803,10.0,2,2,0,0,8,1,35,60.344827586207,15,0,2,20,257,13,63,44,1046,26,24,1,0,16,3,13,0,0,1,0,0,0,0,0,0,20,12.5,47,33,94,58,33,11,52.380952380952,1,213,451,0,5.2826,81,0,27,0.0
Kazeem Olaigbe,1004346,Super Lig 25/26,Trendyol Süper Lig,Konyaspor,6.6230769230769,26,0,3,0,1,1.64930572,404,503,80.318091451292,142,262,157,18,33,44.0,21,6,1,0,0,5,10.869565217391,39,13,81,46.285714285714,2,15.384615384615,1672,0.0,0,0,0,0,0,0,21,61.764705882353,7,0,0,27,266,13,29,17,879,27,18,1,0,8,17,13,0,0,1,0,0,0,0,0,0,21,0.0,18,75,46,34,20,10,47.619047619048,0,163,340,0,2.26,60,3,26,0.0
Diogo Gonçalves,357746,Super Lig 25/26,Trendyol Süper Lig,Konyaspor,6.45,2,0,0,0,0,0.00124162,7,10,70.0,3,4,0,0,0,0.0,0,1,0,0,0,0,0.0,0,0,1,25.0,0,0.0,38,0.0,0,0,0,0,0,0,1,33.333333333333,1,0,0,0,4,0,3,1,16,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,3,1,0,0.0,0,3,7,0,0.0,0,0,3,0.0
Jo Jin-ho,1019710,Super Lig 25/26,Trendyol Süper Lig,Konyaspor,6.675,16,0,1,0,0,0.77276278,372,423,87.943262411348,174,198,103,5,9,75.0,29,8,4,0,0,6,35.294117647059,10,3,51,52.040816326531,4,26.666666666667,847,0.0,0,0,0,1,0,0,11,42.307692307692,7,0,0,10,94,3,24,12,584,13,24,0,0,13,0,3,0,0,1,0,0,0,0,0,0,9,0.0,5,12,17,26,15,13,44.827586206897,0,190,233,0,0.3929,35,1,16,0.0
Marius Ștefănescu,988637,Super Lig 25/26,Trendyol Süper Lig,Konyaspor,6.6166666666667,6,0,1,0,0,0.54726035,50,62,80.645161290323,11,39,23,2,2,50.0,2,0,0,0,0,3,18.75,6,2,6,40.0,0,0.0,168,0.0,0,0,0,0,0,0,2,66.666666666667,1,0,0,1,36,0,3,1,107,2,5,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1,0.0,2,4,16,3,1,2,100.0,0,14,48,0,0.3833,4,0,8,0.0
Deniz Türüç,252207,Super Lig 25/26,Trendyol Süper Lig,Konyaspor,6.9636363636364,22,1,7,0,2,4.60876308,454,566,80.212014134276,184,270,148,22,9,52.941176470588,22,8,8,0,0,26,24.761904761905,19,6,49,46.666666666667,14,48.275862068966,1281,5.2631578947368,0,0,0,0,6,0,38,57.575757575758,10,0,0,16,254,6,73,34,878,18,18,1,0,15,2,6,1,0,0,0,0,0,0,0,0,15,0.0,21,17,105,66,16,13,59.090909090909,0,198,368,0,1.1801,48,5,22,0.0
Pedrinho,1015939,Super Lig 25/26,Trendyol Süper Lig,Konyaspor,6.75,14,1,1,1,0,1.06956694,218,271,80.442804428044,75,143,94,10,9,45.0,19,4,0,0,0,8,21.052631578947,15,5,45,61.643835616438,3,33.333333333333,676,6.6666666666667,1,1,0,0,5,0,19,57.575757575758,8,0,1,8,119,6,32,15,438,17,7,0,0,4,0,5,0,0,0,0,0,0,0,0,0,6,0.0,10,20,38,33,10,9,47.368421052632,0,87,184,0,1.3949,32,1,15,0.0
Pedrinho,1015939,Super Lig 24/25,Trendyol Süper Lig,Konyaspor,7.15,32,4,9,1,3,6.2293338,490,659,74.355083459788,140,394,237,59,28,50.909090909091,40,14,4,0,0,44,31.205673758865,57,16,126,47.191011235955,21,35.593220338983,2495,7.0175438596491,0,0,0,0,14,2,58,60.416666666667,8,0,0,33,389,20,92,51,1214,60,45,2,0,42,6,9,2,0,1,0,0,0,0,0,0,30,14.285714285714,57,55,141,96,36,20,50.0,0,177,623,2,3.5802,122,0,32,0.0
Sander Svendsen,327053,Super Lig 25/26,Trendyol Süper Lig,Konyaspor,6.5,4,0,1,0,0,0.25311071,20,30,66.666666666667,7,13,10,3,1,33.333333333333,1,0,0,0,0,0,0.0,2,0,2,22.222222222222,1,50.0,142,0.0,0,0,0,0,0,0,0,0.0,1,0,0,4,25,1,1,0,53,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0.0,3,3,2,2,2,1,100.0,0,9,21,0,0.1356,3,0,5,0.0
Morten Bjørlo,921358,Super Lig 25/26,Trendyol Süper Lig,Konyaspor,6.6333333333333,24,0,3,1,1,0.9014746,365,434,84.101382488479,152,213,123,15,10,50.0,15,7,3,0,0,1,14.285714285714,8,1,38,51.351351351351,17,43.589743589744,1120,0.0,0,0,0,0,0,0,23,92.0,12,0,0,8,110,7,23,17,578,15,14,0,0,6,2,2,0,0,1,0,0,0,0,0,0,12,0.0,15,20,7,25,18,6,40.0,0,175,259,0,0.929,61,2,24,0.0
Morten Bjørlo,921358,Super Lig 24/25,Trendyol Süper Lig,Konyaspor,6.6,9,0,2,0,1,0.52206902,78,99,78.787878787879,24,57,32,6,0,0.0,4,5,0,0,0,3,27.272727272727,4,1,8,30.769230769231,3,50.0,320,0.0,0,0,0,0,1,0,5,83.333333333333,6,0,0,3,49,1,6,5,162,4,7,0,0,3,0,2,0,0,0,0,0,0,0,0,0,3,0.0,6,7,11,6,6,3,75.0,0,27,83,0,0.2723,13,0,9,0.0
