İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Tarık Çetin,913985,Super Lig 24/25,Trendyol Süper Lig,Çaykur Rizespor,6.82,10,0,0,0,0,0.01453856,185,297,62.289562289562,135,50,7,1,0,0.0,1,0,1,0,0,0,0.0,0,0,2,100.0,3,100.0,901,0.0,0,0,0,0,0,0,75,40.322580645161,9,1,0,0,113,0,22,16,380,2,0,0,0,0,0,0,0,27,0,0,4,2,2,11,0,10,0.0,1,0,0,186,19,0,0.0,0,161,136,0,0.0,66,0,11,-2.6239
Tarık Çetin,913985,Super Lig 23/24,Trendyol Süper Lig,Çaykur Rizespor,7.0222222222222,9,0,0,0,0,0.00256944,153,218,70.183486238532,136,17,1,0,0,0.0,1,0,1,0,0,0,0.0,0,0,1,50.0,1,100.0,690,0.0,0,0,0,1,0,0,37,36.633663366337,10,1,0,0,65,0,16,13,303,1,1,0,0,0,0,0,0,28,1,2,0,2,2,10,0,7,0.0,0,0,0,101,17,1,100.0,0,158,60,1,0.0,58,0,9,0.1022
Emirhan Topçu,895009,Super Lig 23/24,Trendyol Süper Lig,Çaykur Rizespor,7.258064516129,31,1,3,1,4,1.84021812,1148,1470,78.095238095238,836,314,116,19,6,50.0,65,68,10,0,1,2,25.0,25,8,99,59.281437125749,75,57.692307692308,2702,4.0,0,0,0,2,0,0,145,47.540983606557,153,0,0,9,379,6,215,122,1982,28,36,1,0,21,3,3,0,0,9,0,0,0,0,0,0,31,0.0,19,12,8,305,44,44,67.692307692308,1,967,511,5,2.0011,178,0,31,0.0
Zafer Görgen,930907,Super Lig 23/24,Trendyol Süper Lig,Çaykur Rizespor,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,1,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0
Frantzdy Pierrot,943278,Super Lig 25/26,Trendyol Süper Lig,Çaykur Rizespor,6.48,5,0,0,1,0,0.00868455,9,17,52.941176470588,3,6,3,0,0,0.0,0,0,0,0,0,0,0.0,2,1,2,40.0,7,70.0,80,0.0,0,0,0,0,0,0,0,0.0,1,0,0,1,15,0,1,0,32,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,0.0,0,4,13,0,0.358,2,0,6,0.0
Ali Sowe,238394,Super Lig 25/26,Trendyol Süper Lig,Çaykur Rizespor,6.504,25,4,2,13,3,0.25218892,227,304,74.671052631579,100,127,61,21,14,51.851851851852,5,1,2,0,0,1,50.0,37,10,50,42.372881355932,37,33.94495412844,1699,10.810810810811,0,0,0,0,0,0,13,86.666666666667,10,0,0,27,195,5,13,12,570,33,27,0,1,4,8,9,0,0,3,0,0,0,0,0,0,19,0.0,21,27,2,15,30,2,40.0,0,112,192,0,10.2595,38,2,25,0.0
Ali Sowe,238394,Super Lig 24/25,Trendyol Süper Lig,Çaykur Rizespor,7.0777777777778,36,19,9,19,2,2.97317798,420,542,77.490774907749,179,241,138,29,36,57.142857142857,7,8,3,0,0,0,0.0,86,41,103,42.040816326531,81,45.0,2987,22.093023255814,1,0,0,0,0,0,15,68.181818181818,15,0,0,71,362,21,15,9,1074,62,38,2,0,11,18,15,0,0,2,0,0,0,0,0,0,34,0.0,29,63,4,22,54,4,57.142857142857,0,206,340,2,17.3405,67,0,36,0.0
Halil Dervişoğlu,930775,Super Lig 25/26,Trendyol Süper Lig,Çaykur Rizespor,6.6375,16,1,1,0,0,0.91599915,100,139,71.942446043165,33,67,36,6,16,61.538461538462,6,4,4,0,0,0,0.0,15,2,42,49.411764705882,19,54.285714285714,785,6.6666666666667,0,0,0,0,0,0,4,57.142857142857,1,0,0,13,94,7,8,2,280,20,15,0,0,6,6,4,0,0,0,0,0,0,0,0,0,7,0.0,6,26,0,7,9,2,33.333333333333,0,38,101,0,1.2917,23,2,16,0.0
Adedire Mebude,1144096,Super Lig 25/26,Trendyol Süper Lig,Çaykur Rizespor,6.9857142857143,7,1,2,3,2,0.5639419,93,116,80.172413793103,25,68,49,4,7,70.0,4,5,0,0,0,0,0.0,9,7,21,70.0,1,50.0,390,11.111111111111,0,0,1,0,0,0,0,0.0,2,0,0,0,49,2,5,1,192,10,2,0,0,4,2,1,0,0,0,0,0,0,0,0,0,4,0.0,4,10,7,2,2,1,25.0,0,30,86,0,1.1486,21,0,7,0.0
Emrecan Bulut,1480663,Super Lig 25/26,Trendyol Süper Lig,Çaykur Rizespor,6.6428571428571,14,1,2,0,2,1.14726099,89,131,67.93893129771,23,66,50,5,14,46.666666666667,13,2,1,0,0,2,16.666666666667,15,5,35,43.75,8,47.058823529412,555,6.6666666666667,0,0,0,1,0,0,1,16.666666666667,2,0,0,7,96,2,6,1,259,8,12,0,0,10,1,5,0,0,0,0,0,0,0,0,0,6,0.0,5,30,12,6,9,6,46.153846153846,0,39,92,0,0.8171,26,2,16,0.0
Emrecan Bulut,1480663,Super Lig 24/25,Trendyol Süper Lig,Çaykur Rizespor,6.6058823529412,17,2,0,1,1,0.2789074,78,117,66.666666666667,31,47,25,6,10,31.25,19,4,2,0,0,0,0.0,12,3,33,37.078651685393,8,42.105263157895,536,16.666666666667,0,0,0,0,0,0,3,37.5,7,0,0,16,104,3,4,1,264,4,7,0,0,11,3,5,0,0,0,0,0,0,0,0,0,3,0.0,6,32,7,8,10,15,78.947368421053,0,38,86,0,1.0828,26,0,20,0.0
Valentin Mihăilă,925242,Super Lig 25/26,Trendyol Süper Lig,Çaykur Rizespor,6.84375,16,5,3,1,1,1.05402472,177,246,71.951219512195,57,120,69,9,8,30.769230769231,5,3,2,0,0,4,25.0,28,13,32,38.55421686747,8,40.0,850,17.857142857143,0,0,0,0,4,0,12,57.142857142857,9,0,0,14,154,2,20,15,438,19,13,2,0,8,5,5,0,0,0,0,0,0,0,0,0,9,0.0,9,26,16,21,14,3,60.0,0,73,173,0,1.9151,29,1,16,0.0
Loide Augusto,1110708,Super Lig 25/26,Trendyol Süper Lig,Çaykur Rizespor,6.7,15,0,2,0,2,1.22499081,246,290,84.827586206897,91,155,94,9,16,53.333333333333,7,2,2,0,0,8,30.769230769231,24,3,34,38.636363636364,15,53.571428571429,792,0.0,0,0,0,0,0,0,3,37.5,9,0,0,11,114,5,8,5,459,13,17,0,0,13,0,9,0,0,1,0,0,0,0,0,0,10,0.0,9,30,26,8,8,4,57.142857142857,0,105,185,0,0.89,41,2,15,0.0
Qazim Laci,284395,Super Lig 25/26,Trendyol Süper Lig,Çaykur Rizespor,6.9,25,4,11,1,6,4.40882698,826,989,83.518705763397,376,450,247,49,15,48.387096774194,33,14,4,0,1,26,27.956989247312,42,11,70,39.325842696629,19,47.5,2081,9.5238095238095,3,3,0,0,5,1,67,66.336633663366,14,0,1,32,317,8,100,60,1394,22,36,1,0,32,7,16,0,0,5,0,0,0,0,0,0,25,20.0,49,31,93,101,29,25,75.757575757576,1,433,556,1,4.1436,124,6,25,0.0
Ibrahim Olawoyin,1008173,Super Lig 25/26,Trendyol Süper Lig,Çaykur Rizespor,6.8809523809524,21,1,2,0,1,1.31200439,420,531,79.09604519774,177,243,141,14,30,56.603773584906,33,14,3,0,0,1,5.8823529411765,17,5,105,57.377049180328,15,41.666666666667,1524,5.8823529411765,0,0,0,0,0,0,21,42.0,28,0,0,26,232,4,35,18,890,42,27,0,0,4,4,3,1,0,3,0,0,0,0,0,0,18,0.0,13,53,17,50,22,17,51.515151515152,0,209,322,2,0.8238,94,7,21,0.0
