İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Emre Mor,826258,Super Lig 24/25,Trendyol Süper Lig,Eyüpspor,7.1666666666667,18,1,15,0,4,4.27432574,319,389,82.005141388175,114,216,119,30,35,64.814814814815,15,5,7,0,0,11,23.404255319149,19,6,70,54.6875,3,42.857142857143,1038,5.2631578947368,0,0,0,0,2,0,12,66.666666666667,2,0,0,25,187,8,34,19,653,20,6,3,0,8,1,2,0,0,0,0,0,0,0,0,0,12,0.0,30,54,47,18,16,7,46.666666666667,0,130,306,1,0.7743,50,0,18,0.0
Yalçın Kayan,945548,Super Lig 24/25,Trendyol Süper Lig,Eyüpspor,6.7777777777778,18,0,2,0,0,1.46648514,536,604,88.741721854305,240,310,149,13,20,50.0,22,9,4,0,0,14,41.176470588235,8,1,58,43.609022556391,6,35.294117647059,1207,0.0,0,0,0,0,0,0,18,54.545454545455,17,0,0,19,163,5,20,9,865,16,23,0,0,14,2,0,0,0,1,0,0,0,0,0,0,14,0.0,13,40,34,33,21,17,77.272727272727,0,260,378,0,0.3435,80,0,18,0.0
Melih Kabasakal,828872,Super Lig 24/25,Trendyol Süper Lig,Eyüpspor,6.9935483870968,31,0,1,0,2,1.0591781,1097,1217,90.139687756779,563,543,237,14,17,53.125,98,51,8,0,0,9,40.909090909091,9,1,134,51.937984496124,27,45.0,2675,0.0,0,0,0,0,0,0,40,61.538461538462,87,1,4,25,209,16,41,26,1760,22,41,0,0,43,2,4,0,0,9,0,0,0,0,0,0,31,0.0,14,32,22,65,34,63,64.285714285714,0,615,624,0,0.2779,129,0,31,0.0
Tayfur Bingöl,255957,Super Lig 24/25,Trendyol Süper Lig,Eyüpspor,6.7678571428571,28,5,5,7,1,1.82577528,685,774,88.501291989664,324,365,201,24,16,55.172413793103,42,13,1,0,1,4,23.529411764706,21,10,74,44.848484848485,18,40.909090909091,1814,23.809523809524,0,0,0,1,0,0,29,67.441860465116,29,0,1,28,178,15,28,21,1103,16,30,0,0,23,3,5,0,0,1,0,0,0,0,0,0,21,0.0,24,29,17,43,24,28,66.666666666667,1,355,436,1,4.4832,113,0,29,0.0
Dorukhan Toköz,796133,Super Lig 24/25,Trendyol Süper Lig,Eyüpspor,6.5642857142857,14,0,0,1,0,0.3083062,109,153,71.241830065359,70,39,24,2,4,66.666666666667,10,10,3,0,0,0,0.0,3,1,17,41.463414634146,13,56.521739130435,509,0.0,0,0,0,0,1,0,11,30.555555555556,31,0,3,4,58,0,18,5,258,3,9,0,0,11,0,0,0,0,0,0,0,0,0,0,0,5,0.0,2,6,0,36,10,5,50.0,0,85,68,0,0.3949,16,0,18,0.0
Umut Bozok,869839,Super Lig 25/26,Trendyol Süper Lig,Eyüpspor,6.6592592592593,27,4,1,7,0,1.18727605,367,445,82.47191011236,157,210,116,16,10,32.258064516129,7,2,4,0,0,0,0.0,28,14,68,44.736842105263,26,41.935483870968,1671,14.285714285714,1,1,0,0,0,0,26,83.870967741935,13,0,1,38,199,12,31,21,724,52,23,2,0,5,7,7,0,0,1,0,0,0,0,0,0,18,0.0,16,31,5,31,27,5,71.428571428571,0,179,266,0,5.1156,57,3,27,0.0
Umut Bozok,869839,Super Lig 24/25,Trendyol Süper Lig,Eyüpspor,6.8631578947368,19,3,1,4,1,0.90392598,165,202,81.683168316832,54,111,56,10,9,50.0,10,2,4,0,0,0,0.0,17,7,41,51.25,9,50.0,712,17.647058823529,0,0,1,0,0,0,11,100.0,8,0,0,17,81,8,3,2,334,23,13,0,0,3,0,5,0,0,1,0,0,0,0,0,0,5,0.0,10,18,0,11,16,4,40.0,0,61,141,0,3.1673,32,0,19,0.0
Metehan Altunbaş,957798,Super Lig 25/26,Trendyol Süper Lig,Eyüpspor,6.6909090909091,11,3,2,1,0,0.09133751,85,109,77.981651376147,25,60,34,4,0,0.0,13,6,4,0,0,0,0.0,14,4,28,44.444444444444,9,37.5,556,21.428571428571,0,0,0,0,0,0,1,50.0,5,0,0,6,52,2,1,0,209,16,20,1,0,5,6,1,0,0,0,0,0,0,0,0,0,6,0.0,4,5,1,2,9,13,100.0,0,32,77,0,2.1431,19,0,12,0.0
Abdou Sy,2460449,Super Lig 25/26,Trendyol Süper Lig,Eyüpspor,6.7,1,0,0,0,0,0.0,0,1,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,2,100.0,0,0.0,12,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0,0.0,0,0,1,0.0
Mateusz Łęgowski,1064080,Super Lig 25/26,Trendyol Süper Lig,Eyüpspor,6.58,20,0,1,1,1,0.77254642,263,341,77.126099706745,124,139,70,12,6,46.153846153846,19,3,4,0,0,1,12.5,10,2,39,52.702702702703,8,34.782608695652,1041,0.0,0,0,0,1,0,0,8,33.333333333333,10,0,1,15,130,2,28,10,500,16,13,0,0,3,1,2,0,0,2,0,0,0,0,0,0,12,0.0,12,13,8,24,13,9,47.368421052632,0,148,193,0,0.6859,41,1,20,0.0
Ángel Torres,954090,Super Lig 25/26,Trendyol Süper Lig,Eyüpspor,6.65,10,0,1,0,1,1.02986052,154,194,79.381443298969,61,93,61,9,18,50.0,8,3,0,0,0,3,42.857142857143,5,0,34,42.5,4,33.333333333333,538,0.0,0,0,0,0,0,0,8,88.888888888889,5,0,0,14,98,8,8,6,320,8,9,0,0,7,3,0,0,0,0,0,0,0,0,0,0,6,0.0,9,36,7,9,8,6,75.0,0,74,120,0,0.2883,44,0,10,0.0
Emre Akbaba,343527,Super Lig 25/26,Trendyol Süper Lig,Eyüpspor,6.8,21,3,2,3,0,1.90452258,296,363,81.542699724518,133,163,96,22,11,68.75,32,8,3,0,0,11,32.352941176471,25,9,65,60.747663551402,7,31.818181818182,991,12.0,1,1,0,1,2,0,17,60.714285714286,6,0,0,14,133,9,22,10,590,22,14,0,0,12,6,6,0,0,0,0,0,0,0,0,0,10,0.0,22,16,34,28,17,21,65.625,0,146,217,1,3.1364,41,2,21,0.0
Emre Akbaba,343527,Super Lig 24/25,Trendyol Süper Lig,Eyüpspor,7.0555555555556,36,7,6,8,3,3.24213904,653,803,81.3200498132,280,394,216,37,19,52.777777777778,56,13,3,0,0,21,33.333333333333,49,20,120,56.07476635514,16,36.363636363636,2217,14.285714285714,3,3,1,0,1,0,25,55.555555555556,10,0,0,37,311,17,36,15,1258,46,23,0,0,17,11,11,0,0,1,0,0,0,0,0,0,26,0.0,37,36,63,45,25,33,58.928571428571,0,325,541,2,8.2052,89,0,36,0.0
Dorin Rotariu,335317,Super Lig 25/26,Trendyol Süper Lig,Eyüpspor,6.6666666666667,3,0,0,0,0,0.04596531,9,15,60.0,3,6,4,1,1,33.333333333333,1,1,0,0,0,0,0.0,1,1,2,40.0,2,66.666666666667,63,0.0,0,0,0,0,0,0,0,0.0,1,0,0,1,11,0,1,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,3,1,0,2,1,100.0,0,4,11,0,0.0432,1,0,3,0.0
Lenny Pintor,896596,Super Lig 25/26,Trendyol Süper Lig,Eyüpspor,6.79,10,0,1,0,0,0.78034391,142,177,80.225988700565,57,85,46,12,12,38.709677419355,19,7,1,0,0,6,37.5,11,1,58,53.703703703704,2,9.5238095238095,662,0.0,0,0,1,0,0,0,2,25.0,6,1,1,13,97,2,7,3,374,27,7,0,0,11,1,6,0,0,1,0,0,0,0,0,0,9,0.0,12,31,16,8,9,12,63.157894736842,0,68,109,0,0.7565,39,2,10,0.0
Ismaila Manga,2169898,Super Lig 25/26,Trendyol Süper Lig,Eyüpspor,6.6,1,0,0,0,0,0.00029301,5,5,100.0,4,1,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,33.333333333333,0,0.0,13,0.0,0,0,0,0,0,0,0,0.0,0,0,0,1,2,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0.0,0,4,1,0,0.0,1,0,2,0.0
Baran Ali Gezek,1215110,Super Lig 25/26,Trendyol Süper Lig,Eyüpspor,6.9333333333333,12,0,0,1,0,0.47302292,370,444,83.333333333333,249,121,51,3,2,66.666666666667,24,16,1,0,0,0,0.0,3,1,36,55.384615384615,10,62.5,998,0.0,0,0,0,0,0,0,21,51.219512195122,31,0,0,6,91,4,27,18,578,10,11,0,0,11,0,1,0,0,2,0,0,0,0,0,0,11,0.0,3,3,1,41,17,14,58.333333333333,0,287,157,0,0.1955,51,9,12,0.0
