İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Kerem Aktürkoğlu,903324,Super Lig 25/26,Trendyol Süper Lig,Fenerbahçe,6.9739130434783,23,5,7,2,4,3.26037139,327,431,75.870069605568,82,245,154,43,18,41.860465116279,20,9,3,0,0,25,27.777777777778,28,14,68,51.908396946565,9,32.142857142857,1443,17.857142857143,1,1,0,0,3,0,9,42.857142857143,2,0,1,18,277,7,31,14,784,30,12,2,0,9,6,5,0,0,0,0,0,0,0,0,0,18,0.0,43,43,90,21,21,15,75.0,0,96,335,3,3.9342,55,0,23,0.0
Kerem Aktürkoğlu,903324,UEFA Europa League 25/26,UEFA Europa League,Fenerbahçe,7.3111111111111,9,6,2,2,1,1.2723617,127,172,73.837209302326,34,93,56,12,6,35.294117647059,9,2,1,0,0,7,25.925925925926,20,10,23,47.916666666667,4,36.363636363636,700,30.0,2,2,1,0,0,0,4,44.444444444444,1,0,0,7,110,3,8,4,314,8,3,0,0,4,2,6,1,0,0,0,0,0,0,0,0,9,0.0,11,17,27,9,8,5,55.555555555556,0,51,121,1,4.0934,26,0,9,0.0
Dorgeles Nene,1102788,Super Lig 25/26,Trendyol Süper Lig,Fenerbahçe,7.0227272727273,22,8,3,4,3,1.79574722,339,419,80.90692124105,95,244,158,21,11,37.931034482759,23,18,3,0,0,6,22.222222222222,30,16,52,46.846846846847,8,42.105263157895,1268,26.666666666667,0,0,3,0,0,0,6,54.545454545455,6,0,0,16,170,8,19,10,681,18,18,1,0,7,2,7,0,0,3,0,0,0,0,0,0,13,0.0,21,29,27,11,13,14,60.869565217391,0,110,309,3,5.4283,46,0,22,0.0
Dorgeles Nene,1102788,UEFA Europa League 25/26,UEFA Europa League,Fenerbahçe,6.7,10,0,4,1,2,1.13308924,185,206,89.805825242718,63,122,77,12,3,27.272727272727,20,6,1,0,0,4,20.0,13,3,31,52.542372881356,2,22.222222222222,585,0.0,0,0,0,0,0,0,8,80.0,2,0,0,10,69,3,10,8,340,8,4,1,0,6,3,3,0,0,1,0,0,0,0,0,0,7,0.0,12,11,20,10,6,8,40.0,0,67,139,0,1.0188,28,0,10,0.0
Sidiki Cherif,1514916,Super Lig 25/26,Trendyol Süper Lig,Fenerbahçe,6.65,8,2,0,5,0,0.14589874,48,67,71.641791044776,16,32,22,2,1,50.0,2,0,0,0,0,0,0.0,10,9,9,39.130434782609,7,41.176470588235,409,20.0,0,0,0,0,0,0,0,0.0,1,0,0,7,53,4,0,0,126,6,5,0,0,1,3,0,0,0,0,0,0,0,0,0,0,4,0.0,2,2,9,0,8,1,50.0,0,20,47,0,2.264,7,0,8,0.0
Sidiki Cherif,1514916,UEFA Europa League 25/26,UEFA Europa League,Fenerbahçe,6.6,2,0,1,2,1,0.0131108,19,22,86.363636363636,13,6,4,2,2,66.666666666667,1,0,0,0,0,0,0.0,3,2,6,46.153846153846,2,22.222222222222,166,0.0,0,0,0,0,0,0,0,0.0,0,0,0,5,18,2,0,0,48,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0.0,2,3,2,0,4,1,100.0,0,15,7,0,0.2439,5,1,2,0.0
Alaettin Ekici,2421366,UEFA Europa League 25/26,UEFA Europa League,Fenerbahçe,6.2,1,0,0,0,0,5.593e-05,2,3,66.666666666667,2,0,0,0,1,33.333333333333,0,0,0,0,0,0,0.0,0,0,1,16.666666666667,0,0.0,14,0.0,0,0,0,0,0,0,0,0.0,0,0,0,2,7,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,0,0,0,0,0.0,0,2,1,0,0.0,2,0,1,0.0
N'Golo Kanté,234148,Super Lig 25/26,Trendyol Süper Lig,Fenerbahçe,7.075,8,1,1,0,0,0.60103209,329,380,86.578947368421,145,184,94,8,3,50.0,28,14,2,0,0,0,0.0,5,1,34,55.737704918033,8,61.538461538462,619,20.0,0,0,0,0,0,0,11,68.75,8,0,0,5,76,3,13,6,507,3,10,0,0,9,0,1,0,0,1,0,0,0,0,0,0,7,0.0,8,6,6,16,11,16,57.142857142857,0,156,224,1,0.2496,45,3,8,0.0
N'Golo Kanté,234148,UEFA Europa League 25/26,UEFA Europa League,Fenerbahçe,7.05,2,0,0,0,0,0.3277906,110,121,90.909090909091,55,55,26,2,2,33.333333333333,7,5,0,0,0,0,0.0,0,0,9,50.0,2,100.0,166,0.0,0,0,0,0,0,0,3,60.0,2,0,1,2,23,4,5,4,160,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2,6,1,5,4,5,71.428571428571,0,56,65,0,0.0,17,2,2,0.0
Marco Asensio,361004,Super Lig 25/26,Trendyol Süper Lig,Fenerbahçe,7.3416666666667,24,11,13,6,12,4.47991765,701,810,86.543209876543,180,521,325,51,17,58.620689655172,14,10,2,0,0,20,16.129032258065,66,25,38,41.758241758242,3,75.0,1876,16.666666666667,0,0,0,1,3,0,26,60.46511627907,7,0,0,18,276,20,44,27,1181,7,13,4,0,11,0,24,0,0,2,0,0,0,0,0,0,22,0.0,51,29,124,43,22,9,64.285714285714,0,194,616,6,6.0889,97,1,24,0.0
