İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Eldor Shomurodov,791355,Super Lig 25/26,Trendyol Süper Lig,Başakşehir FK,7.1296296296296,27,16,5,11,4,2.63018832,462,607,76.112026359143,130,332,213,33,25,45.454545454545,21,2,0,0,0,4,26.666666666667,79,39,61,40.131578947368,28,33.333333333333,2345,20.253164556962,2,2,0,1,0,0,23,65.714285714286,9,0,1,27,281,15,32,16,956,16,18,2,0,18,6,14,1,0,6,0,0,0,0,0,0,27,0.0,32,55,15,35,28,12,57.142857142857,0,155,452,4,11.2707,62,5,27,0.0
Bertuğ Yıldırım,1382235,Super Lig 25/26,Trendyol Süper Lig,Başakşehir FK,6.9538461538462,13,5,0,2,0,0.02268576,16,37,43.243243243243,5,11,7,0,2,100.0,2,3,1,0,0,0,0.0,9,6,8,32.0,19,65.51724137931,244,55.555555555556,0,0,0,0,0,0,4,80.0,3,0,0,7,40,1,2,1,88,5,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,1,5,4,1,50.0,0,9,28,0,2.4584,6,0,13,0.0
Davie Selke,187437,Super Lig 25/26,Trendyol Süper Lig,Başakşehir FK,6.8058823529412,17,7,3,6,0,0.59723438,91,141,64.539007092199,26,65,33,7,1,33.333333333333,2,2,3,0,1,1,16.666666666667,21,11,20,37.735849056604,40,54.794520547945,969,33.333333333333,2,2,1,0,0,0,0,0.0,10,0,0,6,79,2,4,3,247,18,21,0,0,4,3,4,0,0,0,0,0,0,0,0,0,13,0.0,7,3,6,0,11,1,50.0,1,33,108,1,5.3186,5,2,17,0.0
Nuno Da Costa,209374,Super Lig 25/26,Trendyol Süper Lig,Başakşehir FK,6.7238095238095,21,3,5,3,1,1.11038446,111,159,69.811320754717,34,77,44,14,18,64.285714285714,13,7,3,0,0,2,20.0,25,6,46,46.464646464646,32,55.172413793103,822,12.0,0,0,0,0,0,0,6,75.0,9,0,1,21,114,7,9,6,352,16,16,1,0,7,3,4,1,0,0,0,0,0,0,0,0,8,0.0,13,28,10,8,13,9,69.230769230769,0,40,119,2,3.434,27,1,22,0.0
Ivan Brnić,916182,Super Lig 25/26,Trendyol Süper Lig,Başakşehir FK,6.91,20,4,5,2,1,2.70290847,180,241,74.688796680498,56,124,69,13,14,56.0,2,6,0,0,0,12,23.076923076923,18,8,17,37.777777777778,0,0.0,653,22.222222222222,0,0,0,0,0,0,14,70.0,5,0,1,10,140,13,18,8,395,1,1,0,0,6,2,4,0,0,0,0,0,0,0,0,0,5,0.0,13,25,52,20,8,2,100.0,0,68,173,1,1.4375,37,0,21,0.0
Ivan Brnić,916182,Super Lig 24/25,Trendyol Süper Lig,Başakşehir FK,6.8454545454545,11,3,3,1,0,0.90222979,154,188,81.914893617021,54,105,52,7,3,27.272727272727,2,0,0,0,0,5,13.157894736842,12,7,8,33.333333333333,0,0.0,539,25.0,0,0,0,0,0,0,8,50.0,4,0,0,6,89,3,10,6,291,3,1,0,0,1,3,5,0,0,0,0,0,0,0,0,0,7,0.0,7,11,38,16,9,1,50.0,0,59,167,0,1.0832,23,0,11,0.0
Abbosbek Fayzullaev,1118429,Super Lig 25/26,Trendyol Süper Lig,Başakşehir FK,6.9058823529412,17,2,4,5,2,2.75338475,242,313,77.316293929712,90,152,86,16,12,52.173913043478,27,7,3,0,0,15,20.833333333333,27,11,57,52.777777777778,13,56.521739130435,1006,7.4074074074074,0,0,1,0,3,1,14,63.636363636364,3,0,0,11,185,11,21,11,577,19,17,1,0,13,3,6,0,0,1,0,0,0,0,0,0,13,33.333333333333,16,23,72,22,7,17,62.962962962963,0,103,210,1,3.7856,48,0,17,0.0
Amine Harit,827522,Super Lig 25/26,Trendyol Süper Lig,Başakşehir FK,6.9611111111111,18,1,4,2,3,2.46024378,469,536,87.5,131,338,210,35,38,65.51724137931,13,13,2,0,0,6,21.428571428571,24,5,81,53.289473684211,4,30.769230769231,1189,4.1666666666667,0,0,1,0,1,0,12,63.157894736842,4,0,2,22,159,11,17,9,806,30,16,1,0,13,2,5,0,0,1,0,0,0,0,0,0,15,0.0,35,58,28,19,12,5,38.461538461538,0,143,393,2,1.9056,67,1,18,0.0
Jakub Kałuziński,1019026,Super Lig 25/26,Trendyol Süper Lig,Başakşehir FK,6.8583333333333,12,0,0,1,1,1.27351099,326,367,88.828337874659,153,173,75,13,2,100.0,9,6,2,0,0,9,40.909090909091,6,3,19,47.5,7,70.0,514,0.0,0,0,0,0,0,0,18,50.0,8,0,0,5,64,2,24,11,454,8,10,0,0,7,0,2,0,0,0,0,0,0,0,0,0,4,0.0,13,2,22,36,5,5,55.555555555556,0,166,201,1,0.358,33,1,12,0.0
Olivier Kemen,280447,Super Lig 25/26,Trendyol Süper Lig,Başakşehir FK,6.8227272727273,22,0,5,4,3,1.71969281,571,705,80.992907801418,253,318,174,19,15,57.692307692308,30,7,4,0,0,3,14.285714285714,29,6,76,51.006711409396,16,55.172413793103,1668,0.0,0,0,0,1,0,0,73,66.363636363636,11,0,1,21,225,12,90,63,974,32,31,0,0,14,2,10,0,0,4,0,0,0,0,0,0,19,0.0,19,26,21,110,20,22,73.333333333333,0,281,424,0,2.2689,74,0,22,0.0
