İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Eren Elmalı,981483,Super Lig 23/24,Trendyol Süper Lig,Trabzonspor,6.8735294117647,34,0,0,1,0,1.89456907,908,1109,81.875563570784,442,480,223,29,21,40.384615384615,61,48,9,0,0,14,25.0,17,3,122,54.954954954955,43,60.56338028169,3022,0.0,0,0,0,1,0,0,57,47.899159663866,74,1,0,17,364,9,81,43,1879,40,28,0,0,29,1,3,0,0,8,0,0,0,0,0,0,34,0.0,29,52,56,119,45,34,55.737704918033,0,513,652,0,1.1914,144,0,34,0.0
Uğurcan Çakır,754330,Super Lig 24/25,Trendyol Süper Lig,Trabzonspor,7.35,32,0,0,0,0,0.09819429,732,1061,68.991517436381,584,148,68,0,3,100.0,1,1,3,0,0,0,0.0,0,0,9,90.0,16,94.117647058824,2880,0.0,0,0,0,1,0,0,239,42.831541218638,18,1,2,0,339,0,133,93,1385,12,1,0,0,0,0,0,0,115,13,3,9,12,12,28,2,32,0.0,0,3,0,558,41,1,100.0,0,630,431,4,0.0,278,0,32,7.5994
Uğurcan Çakır,754330,Super Lig 23/24,Trendyol Süper Lig,Trabzonspor,7.0382352941176,34,0,0,0,0,0.11900686,741,1180,62.796610169492,504,237,90,1,1,100.0,1,1,4,0,0,0,0.0,0,0,4,66.666666666667,20,83.333333333333,3060,0.0,0,0,0,0,0,0,338,44.067796610169,24,1,0,0,442,0,252,133,1479,7,0,0,0,2,0,0,0,92,10,0,10,16,15,32,1,34,0.0,1,1,0,767,44,0,0.0,0,570,610,1,0.0,259,0,34,-1.2604
Paul Onuachu,295123,Super Lig 25/26,Trendyol Süper Lig,Trabzonspor,7.252,25,22,3,17,2,1.3472413,319,432,73.842592592593,135,184,81,20,18,45.0,5,1,5,0,0,0,0.0,73,40,61,32.972972972973,101,61.963190184049,2149,30.13698630137,7,6,2,0,1,0,25,69.444444444444,49,0,0,49,256,11,27,20,818,41,60,2,0,7,24,12,0,0,5,0,0,0,0,0,0,24,0.0,20,40,1,36,19,2,40.0,0,166,266,6,15.8778,40,3,25,0.0
Paul Onuachu,295123,Super Lig 23/24,Trendyol Süper Lig,Trabzonspor,7.5210526315789,19,14,2,8,4,0.46855648,201,300,67.0,74,128,59,13,11,57.894736842105,6,1,3,0,0,1,50.0,57,23,47,33.812949640288,96,60.0,1438,24.561403508772,0,0,0,0,1,0,14,66.666666666667,21,0,0,37,217,4,19,12,589,32,55,3,0,1,16,5,0,0,1,0,0,0,0,0,0,18,0.0,13,19,2,21,14,6,100.0,0,89,213,3,8.1103,32,0,20,0.0
Felipe Augusto,1106681,Super Lig 25/26,Trendyol Süper Lig,Trabzonspor,6.8888888888889,27,11,4,8,0,1.31821273,211,271,77.859778597786,72,139,83,13,20,48.780487804878,24,10,1,0,0,4,28.571428571429,50,27,66,40.740740740741,20,36.363636363636,1827,22.0,0,0,0,0,0,0,5,45.454545454545,13,0,0,27,165,10,6,1,607,24,33,3,0,17,5,8,0,0,0,0,0,0,0,0,0,22,0.0,13,41,14,11,21,16,66.666666666667,0,84,187,0,6.1766,46,7,27,0.0
Umut Nayir,284767,Super Lig 25/26,Trendyol Süper Lig,Trabzonspor,6.9692307692308,26,8,3,7,2,2.08185947,241,374,64.438502673797,80,161,90,17,6,28.571428571429,4,2,2,0,0,3,60.0,49,18,46,45.544554455446,93,61.184210526316,1836,16.326530612245,1,1,2,0,0,0,5,50.0,19,0,0,16,200,8,6,2,620,40,15,0,0,10,14,11,0,0,1,0,0,0,0,0,0,20,0.0,17,21,5,10,31,1,25.0,0,105,269,2,6.4232,28,4,27,0.0
Christ Inao Oulaï,1888002,Super Lig 25/26,Trendyol Süper Lig,Trabzonspor,7.1368421052632,19,2,3,0,4,2.08498935,906,986,91.886409736308,411,495,221,32,38,66.666666666667,39,17,8,0,0,10,41.666666666667,21,6,114,55.609756097561,6,50.0,1638,9.5238095238095,0,0,0,0,0,0,58,82.857142857143,7,1,0,23,179,11,63,50,1301,37,31,1,0,20,0,5,0,0,4,0,0,0,0,0,0,19,0.0,32,57,24,70,21,23,58.974358974359,0,437,549,1,0.9832,100,1,19,0.0
Ernest Muçi,924670,Super Lig 25/26,Trendyol Süper Lig,Trabzonspor,7.1458333333333,24,10,6,5,3,4.13869708,563,654,86.085626911315,184,379,200,43,23,52.272727272727,17,8,3,0,0,27,26.732673267327,68,25,52,44.067796610169,5,55.555555555556,1668,14.705882352941,2,2,1,0,9,1,21,61.764705882353,6,0,1,25,273,11,24,9,1058,12,9,1,0,12,3,15,2,0,2,0,0,0,0,0,0,19,11.111111111111,41,44,101,34,25,10,58.823529411765,0,203,451,3,7.3359,58,1,24,0.0
Benjamin Bouchouari,1046446,Super Lig 25/26,Trendyol Süper Lig,Trabzonspor,6.6454545454545,11,0,1,0,0,0.16762276,151,171,88.304093567251,54,97,51,8,2,40.0,5,2,0,1,1,0,0.0,4,1,15,55.555555555556,2,50.0,323,0.0,0,0,0,0,0,0,6,75.0,1,0,1,4,40,1,6,4,227,8,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,3,0.0,8,5,2,8,6,5,100.0,0,62,109,0,0.149,14,2,11,0.0
Ozan Tufan,251907,Super Lig 25/26,Trendyol Süper Lig,Trabzonspor,6.9176470588235,17,0,3,0,2,1.38561246,414,460,90.0,206,208,99,16,2,33.333333333333,22,12,3,0,0,3,20.0,8,3,33,61.111111111111,9,56.25,977,0.0,0,0,0,0,0,0,21,55.263157894737,19,0,1,3,81,2,26,14,646,9,10,0,0,4,1,1,0,0,1,0,0,0,0,0,0,10,0.0,16,6,15,38,15,14,63.636363636364,0,225,235,1,0.2601,52,7,19,0.0
Ozan Tufan,251907,Super Lig 24/25,Trendyol Süper Lig,Trabzonspor,6.8821428571429,28,4,2,5,2,1.35919236,623,722,86.288088642659,274,353,178,25,11,57.894736842105,29,14,3,0,0,4,30.769230769231,29,16,54,47.787610619469,17,53.125,1709,13.793103448276,0,0,0,0,0,0,30,69.767441860465,17,2,0,14,155,10,45,27,936,14,28,0,0,12,0,4,0,0,3,0,0,0,0,0,0,19,0.0,25,19,13,43,23,15,51.724137931034,0,303,432,2,2.8511,88,0,30,0.0
Oleksandr Zubkov,353282,Super Lig 25/26,Trendyol Süper Lig,Trabzonspor,7.24,25,3,13,3,6,5.90126527,547,693,78.932178932179,202,345,240,61,35,57.377049180328,27,7,1,0,0,42,28.571428571429,63,16,83,47.701149425287,5,41.666666666667,1855,4.7619047619048,0,0,1,0,4,0,50,58.139534883721,1,0,0,21,345,13,90,46,1152,22,23,3,0,22,4,21,0,0,0,0,0,0,0,0,0,21,0.0,61,61,147,86,19,18,66.666666666667,0,221,472,5,3.6119,74,1,25,0.0
Oleksandr Zubkov,353282,Super Lig 24/25,Trendyol Süper Lig,Trabzonspor,7.4,15,6,4,2,3,3.08888933,333,423,78.723404255319,128,217,131,32,14,38.888888888889,13,5,3,0,0,12,24.0,30,15,46,45.098039215686,1,25.0,946,20.0,0,0,1,0,1,0,31,63.265306122449,5,0,0,11,194,5,46,21,657,19,15,1,0,10,4,9,1,0,0,0,0,0,0,0,0,11,0.0,31,36,50,49,17,9,69.230769230769,0,149,324,3,2.8711,46,0,15,0.0
Edin Višća,109779,Super Lig 25/26,Trendyol Süper Lig,Trabzonspor,6.6666666666667,9,0,0,0,0,0.35072309,53,66,80.30303030303,17,36,25,5,1,50.0,2,0,0,0,0,6,27.272727272727,8,2,10,62.5,1,25.0,188,0.0,0,0,0,0,0,0,5,83.333333333333,3,0,0,1,35,3,8,5,130,7,0,0,0,4,2,3,0,0,0,0,0,0,0,0,0,2,0.0,5,2,22,6,2,1,50.0,0,20,46,0,0.3478,9,1,9,0.0
Edin Višća,109779,Super Lig 24/25,Trendyol Süper Lig,Trabzonspor,7.2733333333333,30,4,18,7,6,7.25185827,721,907,79.492833517089,233,536,319,69,24,54.545454545455,31,23,3,1,1,48,29.62962962963,62,12,77,49.044585987261,3,42.857142857143,2146,6.4516129032258,0,0,1,2,2,0,58,65.909090909091,6,0,0,21,396,27,84,54,1418,22,16,2,0,25,5,19,1,0,2,0,0,0,0,0,0,25,0.0,68,44,162,88,30,22,70.967741935484,0,271,798,3,4.7198,98,0,30,0.0
Edin Višća,109779,Super Lig 23/24,Trendyol Süper Lig,Trabzonspor,7.2777777777778,36,5,15,0,9,8.92667029,907,1198,75.709515859766,346,624,370,91,28,50.0,34,29,1,0,0,63,29.302325581395,63,16,80,41.450777202073,2,25.0,2762,7.9365079365079,1,1,0,0,1,0,73,57.03125,10,0,0,24,559,17,123,70,1821,18,17,0,0,46,7,21,2,0,0,0,0,0,0,0,0,34,0.0,89,56,215,128,37,18,52.941176470588,0,397,1016,2,4.3352,148,0,36,0.0
Anthony Nwakaeme,139455,Super Lig 25/26,Trendyol Süper Lig,Trabzonspor,6.525,8,0,0,0,2,0.21826178,100,118,84.745762711864,40,60,28,5,1,33.333333333333,3,1,1,0,0,1,14.285714285714,3,0,6,35.294117647059,3,42.857142857143,252,0.0,0,0,0,0,0,0,2,40.0,2,0,0,5,36,0,5,3,160,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,5,3,7,5,2,1,33.333333333333,0,45,73,0,0.2256,12,0,10,0.0
Anthony Nwakaeme,139455,Super Lig 24/25,Trendyol Süper Lig,Trabzonspor,7.13,20,1,7,3,4,3.7956812,542,645,84.031007751938,163,394,233,39,28,62.222222222222,13,7,4,0,0,15,24.590163934426,30,5,56,43.410852713178,19,51.351351351351,1342,3.3333333333333,0,0,0,0,0,0,46,86.792452830189,14,0,0,36,240,8,85,59,964,15,19,0,0,4,7,12,0,0,1,0,0,0,0,0,0,13,0.0,39,45,61,53,18,6,46.153846153846,0,175,531,0,2.459,53,0,20,0.0
Okay Yokuşlu,97967,Super Lig 25/26,Trendyol Süper Lig,Trabzonspor,6.69375,16,1,1,0,0,0.74074289,451,507,88.954635108481,285,166,54,6,2,66.666666666667,9,8,1,1,1,2,50.0,6,3,28,51.851851851852,25,54.347826086957,890,16.666666666667,0,0,0,1,0,0,22,53.658536585366,44,0,1,6,76,1,30,17,652,18,16,0,1,7,0,1,0,0,3,0,0,0,0,0,0,10,0.0,6,3,4,41,8,5,55.555555555556,0,297,210,1,0.3309,34,6,21,0.0
Okay Yokuşlu,97967,Super Lig 24/25,Trendyol Süper Lig,Trabzonspor,6.9727272727273,22,1,0,3,1,0.66547763,914,1040,87.884615384615,563,352,103,8,17,70.833333333333,41,27,6,0,0,1,50.0,13,3,80,58.394160583942,41,67.213114754098,1658,7.6923076923077,0,0,1,0,0,0,57,66.279069767442,58,0,1,15,161,6,63,40,1298,24,27,1,0,9,2,4,0,0,2,0,0,0,0,0,0,20,0.0,8,24,2,86,31,23,56.09756097561,0,613,429,1,1.4014,114,0,23,0.0
Mathias Løvik,1133715,Super Lig 25/26,Trendyol Süper Lig,Trabzonspor,6.6333333333333,9,0,0,0,1,0.18504398,153,182,84.065934065934,87,66,29,4,6,60.0,10,9,1,0,0,3,14.285714285714,1,0,18,60.0,0,0.0,463,0.0,0,0,0,0,0,0,4,22.222222222222,11,0,0,1,67,0,11,1,310,2,5,0,0,2,0,1,0,0,1,0,0,0,0,0,0,6,0.0,4,10,21,18,5,7,70.0,0,91,91,0,0.0074,13,2,9,0.0
Tim Jabol-Folcarelli,1106446,Super Lig 25/26,Trendyol Süper Lig,Trabzonspor,6.9208333333333,24,0,3,1,3,1.400406,897,1004,89.342629482072,445,452,179,17,27,60.0,54,26,3,0,0,1,50.0,11,1,112,55.721393034826,13,56.521739130435,2060,0.0,0,0,0,0,0,0,23,54.761904761905,16,0,0,27,199,14,37,19,1346,31,32,1,0,14,0,2,0,0,8,0,0,0,0,0,0,24,0.0,17,45,2,42,22,31,57.407407407407,0,485,519,0,0.7903,146,6,24,0.0
Tim Jabol-Folcarelli,1106446,Super Lig 24/25,Trendyol Süper Lig,Trabzonspor,7.0,5,0,1,0,0,0.70933312,224,251,89.243027888446,112,112,50,6,9,64.285714285714,7,8,0,0,0,0,0.0,1,0,19,46.341463414634,5,71.428571428571,351,0.0,0,0,0,0,0,0,16,88.888888888889,3,0,0,8,50,1,19,13,317,3,5,0,0,4,0,0,0,0,2,0,0,0,0,0,0,4,0.0,6,14,1,18,2,3,42.857142857143,0,125,127,0,0.1372,30,0,7,0.0
