İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented,totalRating,goalsAssistsSum,inaccuratePasses,shotsOffTarget,totalDuelsWon,totalDuelsWonPercentage,goalsFromInsideTheBox,goalsFromOutsideTheBox,shotsFromInsideTheBox,shotsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,penaltyFaced,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,penaltyConversion,duelLost,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,scoringFrequency,savesCaught,savesParried,goalKicks,id,kilometersCovered,numberOfSprints,topSpeed,substitutionsIn,substitutionsOut
Romain Faivre,913942,Saudi Pro League 25/26,Saudi Pro League,Al-Taawoun,6.975,4,1,1,1,1,0.1509509,36,41,87.80487804878,7,29,16,3,5,55.555555555556,1,1,0,0,0,0,0.0,5,2,7,41.176470588235,0,0.0,116,20.0,0,0,0,0,0,0,0,0.0,1,0,0,1,15,1,0,0,68,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,3,9,0,0,2,1,100.0,0,7,34,0,1.0712,6,0,5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Musa Barrow,916680,Saudi Pro League 25/26,Saudi Pro League,Al-Taawoun,7.96,5,3,5,0,3,1.1767211,129,147,87.755102040816,34,95,51,11,10,71.428571428571,4,0,0,0,0,2,18.181818181818,11,6,17,48.571428571429,2,40.0,398,27.272727272727,0,0,0,0,0,0,7,58.333333333333,3,0,0,7,49,3,15,10,230,3,5,1,0,3,0,0,0,0,1,0,0,0,0,0,0,5,0.0,11,14,11,12,7,3,75.0,0,37,110,2,0.6662,14,0,5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roger Martínez,344243,Saudi Pro League 25/26,Saudi Pro League,Al-Taawoun,7.264,25,20,4,15,2,2.80252043,340,438,77.625570776256,131,209,144,20,34,53.125,8,2,8,0,0,1,16.666666666667,79,33,91,44.390243902439,41,56.164383561644,2095,25.316455696203,6,6,2,0,2,0,14,58.333333333333,5,0,1,48,259,8,28,13,837,51,37,4,0,3,10,21,0,0,2,0,0,0,0,0,0,25,0.0,20,64,6,24,29,5,62.5,0,140,298,3,15.6013,41,0,25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Biel,1106140,Saudi Pro League 25/26,Saudi Pro League,Al-Taawoun,6.7666666666667,9,1,1,0,0,0.65898549,156,194,80.412371134021,54,102,55,8,9,42.857142857143,10,4,1,0,0,2,18.181818181818,10,3,34,59.649122807018,4,44.444444444444,717,10.0,0,0,0,0,0,0,7,46.666666666667,4,0,0,5,84,3,15,7,331,15,7,0,0,2,2,3,0,0,0,0,0,0,0,0,0,9,0.0,8,21,11,15,13,5,50.0,0,60,134,0,1.089,31,1,9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fahad Ayed Al-Rashidi,974517,Saudi Pro League 25/26,Saudi Pro League,Al-Taawoun,6.4625,8,0,0,0,0,0.01890888,19,29,65.51724137931,6,13,6,1,0,0.0,2,1,2,0,0,0,0.0,0,0,4,36.363636363636,3,60.0,117,0.0,0,0,0,0,0,0,0,0.0,1,0,0,2,14,0,1,0,46,2,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,3,2,100.0,0,8,21,0,0.0,4,1,10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saif Rashad Mohamed,1548483,Saudi Pro League 25/26,Saudi Pro League,Al-Taawoun,6.65,4,0,0,0,0,0.08007094,23,31,74.193548387097,6,17,14,0,3,50.0,2,2,0,0,0,2,40.0,1,1,7,53.846153846154,0,0.0,55,0.0,0,0,0,0,0,0,2,100.0,0,0,0,1,18,0,2,1,56,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,6,5,2,2,2,100.0,0,8,23,0,0.0171,2,0,5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cristopher Zambrano,1116357,Saudi Pro League 25/26,Saudi Pro League,Al-Taawoun,6.7692307692308,13,2,2,0,1,1.39290866,115,143,80.41958041958,39,76,47,6,1,20.0,6,2,0,0,0,3,42.857142857143,10,6,14,35.897435897436,3,50.0,604,20.0,0,0,0,0,0,0,3,42.857142857143,2,0,0,5,59,3,6,2,220,7,7,2,0,9,4,2,0,0,0,0,0,0,0,0,0,7,0.0,6,5,7,7,5,3,50.0,0,47,96,0,0.7208,14,0,13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mohammed Al-Kuwaykibi,847233,Saudi Pro League 25/26,Saudi Pro League,Al-Taawoun,6.975,16,3,7,2,6,3.15070854,229,296,77.364864864865,80,149,104,19,7,35.0,12,9,1,0,0,15,26.785714285714,17,6,28,45.901639344262,0,0.0,903,17.647058823529,0,0,0,0,1,0,14,46.666666666667,2,0,0,8,168,5,33,15,498,9,5,1,0,7,4,3,1,0,0,0,0,0,0,0,0,11,0.0,18,20,56,30,14,7,58.333333333333,0,93,203,0,1.3609,43,1,16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Keshim Al-Qahtani,1549138,Saudi Pro League 25/26,Saudi Pro League,Al-Taawoun,6.4666666666667,3,0,0,0,0,0.00523123,7,7,100.0,2,5,4,0,1,100.0,0,1,0,0,0,0,0.0,0,0,2,50.0,0,0.0,38,0.0,0,0,0,0,0,0,0,0.0,0,0,0,1,4,0,0,0,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0.0,0,2,5,0,0.0,0,0,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ashraf El Mahdioui,788348,Saudi Pro League 25/26,Saudi Pro League,Al-Taawoun,7.0692307692308,26,0,2,0,2,1.72265769,1293,1446,89.419087136929,635,658,264,21,6,54.545454545455,36,36,5,0,0,2,33.333333333333,8,1,65,49.618320610687,28,62.222222222222,2340,0.0,0,0,0,0,0,0,92,59.354838709677,68,0,2,5,187,3,121,69,1745,23,29,0,0,27,0,2,0,0,5,0,0,0,0,0,0,26,0.0,21,11,6,155,35,25,69.444444444444,0,668,778,2,0.2204,137,10,26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
