İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented,totalRating,goalsAssistsSum,inaccuratePasses,shotsOffTarget,totalDuelsWon,totalDuelsWonPercentage,goalsFromInsideTheBox,goalsFromOutsideTheBox,shotsFromInsideTheBox,shotsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,penaltyFaced,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,penaltyConversion,duelLost,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,scoringFrequency,savesCaught,savesParried,goalKicks,id,kilometersCovered,numberOfSprints,topSpeed,substitutionsIn,substitutionsOut
Khaled Narey,190065,Saudi Pro League 25/26,Saudi Pro League,Al-Okhdood,6.54375,16,3,1,2,1,1.11804033,203,244,83.196721311475,69,134,69,13,7,38.888888888889,6,4,1,0,0,7,17.073170731707,24,16,23,31.506849315068,5,26.315789473684,1268,12.5,1,0,0,0,1,0,4,40.0,12,0,0,17,141,3,8,4,448,11,7,0,0,16,8,4,0,0,1,0,0,0,0,0,0,15,0.0,13,18,41,10,26,3,50.0,0,83,161,1,2.6881,37,1,16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saleh Al Abbas,989766,Saudi Pro League 25/26,Saudi Pro League,Al-Okhdood,6.5133333333333,15,1,1,2,1,0.18326735,83,107,77.570093457944,32,51,21,3,1,20.0,4,1,1,1,1,0,0.0,7,2,14,41.176470588235,14,34.146341463415,568,14.285714285714,0,0,0,0,0,0,2,66.666666666667,6,0,0,3,43,2,5,3,171,11,10,0,0,3,2,1,0,0,0,0,0,0,0,0,0,5,0.0,3,5,0,3,15,3,75.0,0,36,71,0,1.3942,10,1,15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Khaled Al-Lazam,1000119,Saudi Pro League 25/26,Saudi Pro League,Al-Okhdood,6.6625,8,0,1,2,1,0.53794632,38,50,76.0,16,22,12,2,3,75.0,2,1,1,0,0,0,0.0,5,2,11,50.0,13,41.935483870968,340,0.0,0,0,0,0,0,0,0,0.0,1,0,0,1,25,1,0,0,87,6,6,1,0,3,2,1,0,0,0,0,0,0,0,0,0,4,0.0,2,4,0,0,10,1,50.0,0,18,32,0,0.3183,4,1,8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christian Bassogog,818218,Saudi Pro League 25/26,Saudi Pro League,Al-Okhdood,6.8954545454545,22,3,6,2,5,2.52473423,403,502,80.278884462151,143,260,177,27,39,52.0,13,5,1,0,0,15,20.547945205479,28,10,84,50.299401197605,12,52.173913043478,1764,10.714285714286,1,1,0,0,2,0,23,60.526315789474,5,0,2,28,292,9,37,20,910,33,9,0,0,12,15,8,3,0,0,0,0,0,0,0,0,21,0.0,24,75,73,38,40,9,69.230769230769,0,165,337,0,3.0333,80,3,22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yvan Neyou,869931,Saudi Pro League 25/26,Saudi Pro League,Al-Okhdood,6.5166666666667,6,0,0,0,0,0.05732528,124,144,86.111111111111,70,54,26,1,2,50.0,3,6,1,0,0,0,0.0,1,0,15,57.692307692308,3,50.0,457,0.0,0,0,0,0,0,0,6,75.0,4,0,0,2,29,0,12,6,191,10,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0.0,1,4,0,8,13,2,66.666666666667,0,77,67,0,0.0374,13,3,6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tokmac Nguen,164645,Saudi Pro League 25/26,Saudi Pro League,Al-Okhdood,6.2125,8,1,0,1,0,0.32979718,58,73,79.452054794521,22,36,17,4,2,33.333333333333,1,1,0,0,1,2,50.0,7,3,10,27.027027027027,3,20.0,394,14.285714285714,0,0,0,0,0,0,2,100.0,2,1,0,9,37,1,0,0,128,7,7,1,0,7,2,4,0,0,0,0,0,0,0,0,0,4,0.0,4,6,4,2,14,0,0.0,1,26,47,0,1.4541,11,0,8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burak Ince,992552,Saudi Pro League 25/26,Saudi Pro League,Al-Okhdood,6.6333333333333,21,1,1,1,0,1.39170326,366,421,86.935866983373,113,253,125,15,13,40.625,9,7,0,0,0,9,25.0,18,6,38,41.758241758242,6,40.0,1236,5.5555555555556,0,0,0,0,1,0,14,60.869565217391,8,0,0,13,144,5,25,14,627,16,6,1,0,15,2,3,0,0,0,0,0,0,0,0,0,13,0.0,15,32,36,23,28,6,66.666666666667,0,124,297,0,1.1265,46,1,21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Juan Pedroza,972585,Saudi Pro League 25/26,Saudi Pro League,Al-Okhdood,6.7041666666667,24,2,3,0,1,1.40564226,732,855,85.614035087719,375,357,166,19,3,37.5,55,30,6,0,1,16,25.0,17,6,90,50.847457627119,24,47.058823529412,1960,11.764705882353,0,0,0,2,0,0,33,51.5625,31,0,1,14,221,3,67,38,1225,33,32,0,0,38,0,7,0,0,3,0,0,0,0,0,0,23,0.0,19,8,64,64,44,31,56.363636363636,1,405,450,1,0.9354,63,5,24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mateo Borrell,1980451,Saudi Pro League 25/26,Saudi Pro League,Al-Okhdood,6.5454545454545,11,0,1,0,1,0.4244221,137,167,82.035928143713,75,62,25,4,3,30.0,19,8,2,0,0,0,0.0,2,1,32,49.230769230769,4,28.571428571429,615,0.0,0,0,0,0,0,0,5,33.333333333333,9,0,0,1,53,1,9,6,265,10,15,0,0,10,2,0,0,0,1,0,0,0,0,0,0,7,0.0,4,10,2,15,14,10,52.631578947368,0,84,83,0,0.0315,30,1,11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gökhan Gül,797820,Saudi Pro League 25/26,Saudi Pro League,Al-Okhdood,6.6884615384615,26,1,3,0,3,1.25885434,582,713,81.626928471248,372,210,84,12,3,75.0,18,31,3,0,0,10,31.25,24,6,40,64.516129032258,12,48.0,2090,4.1666666666667,0,0,0,0,8,1,68,45.637583892617,85,0,0,3,166,0,111,51,992,20,11,0,0,7,0,12,0,0,2,0,0,0,0,0,0,26,12.5,12,4,32,149,49,13,72.222222222222,0,398,315,1,1.0696,67,10,27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
