İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented,totalRating,goalsAssistsSum,inaccuratePasses,shotsOffTarget,totalDuelsWon,totalDuelsWonPercentage,goalsFromInsideTheBox,goalsFromOutsideTheBox,shotsFromInsideTheBox,shotsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,penaltyFaced,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,penaltyConversion,duelLost,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,scoringFrequency,savesCaught,savesParried,goalKicks,id,kilometersCovered,numberOfSprints,topSpeed,substitutionsIn,substitutionsOut
Mohammad Alsalkhadi,1383760,Saudi Pro League 25/26,Saudi Pro League,Damac FC,6.45,8,0,1,0,1,0.33675234,71,83,85.542168674699,21,50,26,6,8,57.142857142857,1,2,1,0,0,0,0.0,8,1,13,41.935483870968,0,0.0,289,0.0,0,0,0,0,0,0,2,40.0,1,0,1,6,45,3,4,0,152,4,5,0,0,1,1,2,0,0,0,0,0,0,0,0,0,3,0.0,6,14,10,5,3,1,100.0,0,22,61,0,0.3314,14,1,8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nabil Alioui,873049,Saudi Pro League 25/26,Saudi Pro League,Damac FC,6.3666666666667,6,0,0,0,0,0.2858582,59,85,69.411764705882,20,39,22,4,1,50.0,3,1,2,0,0,1,20.0,3,0,5,26.315789473684,1,100.0,306,0.0,0,0,0,0,0,0,2,66.666666666667,0,0,0,5,38,2,5,1,113,1,5,0,0,3,1,3,0,0,0,0,0,0,0,0,0,3,0.0,4,2,5,3,4,3,100.0,0,25,60,0,0.1314,11,0,6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jonathan Okita,809225,Saudi Pro League 25/26,Saudi Pro League,Damac FC,6.85,6,2,1,0,0,0.43250032,78,101,77.227722772277,21,57,26,2,3,50.0,1,2,0,0,0,3,75.0,8,4,7,36.842105263158,6,60.0,333,25.0,0,0,0,0,0,0,7,100.0,2,1,0,2,39,0,7,5,144,3,4,0,0,3,1,1,0,0,0,0,0,0,0,0,0,3,0.0,2,6,4,7,6,0,0.0,0,25,76,0,0.7693,5,0,6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yakou Méïté,352922,Saudi Pro League 25/26,Saudi Pro League,Damac FC,6.63125,16,4,1,6,0,0.64540603,95,134,70.89552238806,33,62,35,6,11,32.352941176471,4,0,7,0,0,3,20.0,34,9,31,32.978723404255,37,47.435897435897,1129,11.764705882353,0,0,0,0,0,0,1,25.0,4,0,0,14,131,8,4,0,331,16,23,0,0,6,10,11,0,0,1,0,0,0,0,0,0,12,0.0,6,34,15,4,18,3,75.0,0,39,95,1,3.1501,20,0,16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arielson,1459624,Saudi Pro League 25/26,Saudi Pro League,Damac FC,6.34,5,0,0,2,1,0.17345574,28,42,66.666666666667,10,18,9,2,1,25.0,3,0,1,0,0,0,0.0,7,3,8,33.333333333333,4,30.769230769231,278,0.0,0,0,0,0,0,0,0,0.0,3,0,0,1,25,0,0,0,81,4,10,0,0,2,2,1,0,0,1,0,0,0,0,0,0,3,0.0,2,4,0,0,5,1,33.333333333333,0,11,31,0,0.9957,1,0,5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Kaiki,2154548,Saudi Pro League 25/26,Saudi Pro League,Damac FC,6.45,10,0,1,0,0,0.49448738,143,171,83.625730994152,55,88,46,7,11,64.705882352941,9,5,0,1,1,3,30.0,4,2,29,46.774193548387,2,33.333333333333,489,0.0,0,0,0,0,0,0,3,50.0,2,0,0,6,68,5,5,4,278,9,9,0,0,12,5,0,0,0,1,0,0,0,0,0,0,5,0.0,7,17,10,6,11,5,55.555555555556,0,60,111,0,0.3302,17,0,10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hazzaa Al-Ghamdi,1095802,Saudi Pro League 25/26,Saudi Pro League,Damac FC,6.4133333333333,15,0,1,3,0,0.23250027,124,161,77.018633540373,44,80,35,4,2,20.0,13,2,1,1,1,0,0.0,11,2,35,47.297297297297,8,28.571428571429,847,0.0,0,0,0,0,0,0,4,36.363636363636,3,0,0,15,90,4,9,6,287,20,13,0,0,8,7,3,0,0,0,0,0,0,0,0,0,10,0.0,4,10,8,11,17,6,46.153846153846,0,50,111,0,1.7453,12,0,15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yahya Naji,984587,Saudi Pro League 25/26,Saudi Pro League,Damac FC,6.44375,16,0,0,3,0,0.2720538,89,111,80.18018018018,33,56,28,7,4,28.571428571429,5,2,1,0,0,1,50.0,6,2,17,43.589743589744,3,20.0,554,0.0,0,0,0,0,0,0,0,0.0,3,0,0,7,59,4,2,1,186,8,3,0,0,2,1,1,0,0,0,0,0,0,0,0,0,6,0.0,7,14,2,2,8,3,60.0,0,40,71,0,1.5086,16,1,17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawad Alhassan,1916966,Saudi Pro League 25/26,Saudi Pro League,Damac FC,0.0,0,0,0,0,0,0.0,0,1,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,1,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0.0,0,0,1,0,0.0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morlaye Sylla,822492,Saudi Pro League 25/26,Saudi Pro League,Damac FC,6.892,25,0,2,0,1,0.9885034,874,1026,85.185185185185,408,466,222,20,21,63.636363636364,45,25,6,0,0,0,0.0,28,6,76,49.673202614379,11,47.826086956522,2225,0.0,0,0,0,0,0,0,79,67.521367521368,30,0,1,15,235,3,86,53,1332,10,31,0,0,23,1,10,0,0,4,0,0,0,0,0,0,25,0.0,20,33,10,117,38,27,60.0,0,445,581,1,0.8965,122,3,25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
