İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented,totalRating,goalsAssistsSum,inaccuratePasses,shotsOffTarget,totalDuelsWon,totalDuelsWonPercentage,goalsFromInsideTheBox,goalsFromOutsideTheBox,shotsFromInsideTheBox,shotsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,penaltyFaced,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,penaltyConversion,duelLost,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,scoringFrequency,savesCaught,savesParried,goalKicks,id,kilometersCovered,numberOfSprints,topSpeed,substitutionsIn,substitutionsOut
Kostas Fortounis,115577,Saudi Pro League 25/26,Saudi Pro League,Al-Khaleej,7.8304347826087,23,10,24,2,11,9.3273233,945,1176,80.357142857143,355,590,349,82,41,51.25,11,3,0,0,0,60,26.666666666667,55,21,104,49.760765550239,4,33.333333333333,2042,18.181818181818,5,5,0,0,4,0,118,72.83950617284,3,0,0,45,529,17,150,95,1764,53,2,1,0,19,7,13,0,0,1,0,0,0,0,0,0,23,0.0,82,80,225,162,33,8,72.727272727273,0,395,781,4,9.1353,70,1,23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joshua King,100621,Saudi Pro League 25/26,Saudi Pro League,Al-Khaleej,7.3136363636364,22,14,7,9,2,2.59552182,283,351,80.626780626781,114,169,97,22,19,41.304347826087,15,3,2,0,0,0,0.0,46,27,54,38.028169014085,26,59.090909090909,1704,30.434782608696,0,0,1,0,0,0,4,50.0,11,1,0,25,171,17,12,7,609,20,34,1,0,5,10,6,0,0,2,0,0,0,0,0,0,19,0.0,22,46,2,8,27,7,46.666666666667,0,132,219,3,11.0062,57,5,22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thamer Al Khaibri,1536875,Saudi Pro League 25/26,Saudi Pro League,Al-Khaleej,6.41,10,0,0,2,0,0.28626131,33,47,70.212765957447,13,20,14,1,1,33.333333333333,0,0,0,0,0,0,0.0,4,0,3,23.076923076923,4,36.363636363636,238,0.0,0,0,0,0,0,0,1,50.0,4,0,0,2,24,1,2,2,73,2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,1,3,1,2,6,0,0.0,0,13,34,0,0.5416,3,0,10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giorgos Masouras,592560,Saudi Pro League 25/26,Saudi Pro League,Al-Khaleej,6.9814814814815,27,12,4,11,2,3.38069904,599,741,80.836707152497,214,385,228,31,20,48.780487804878,28,4,2,0,0,10,17.241379310345,57,28,63,42.857142857143,36,42.352941176471,2393,21.052631578947,0,0,0,0,0,0,22,55.0,14,0,0,20,284,9,45,19,1108,15,28,1,0,19,22,8,0,0,2,0,0,0,0,0,0,27,0.0,31,41,58,40,42,20,71.428571428571,0,245,496,1,8.1879,88,6,27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dimitrios Kourbelis,128089,Saudi Pro League 25/26,Saudi Pro League,Al-Khaleej,6.8565217391304,23,1,2,4,1,1.92105925,904,1013,89.23988153998,449,455,197,10,9,52.941176470588,52,26,2,2,2,2,33.333333333333,24,5,90,52.325581395349,18,52.941176470588,1800,4.1666666666667,0,0,0,0,0,0,60,69.767441860465,31,1,1,14,154,14,98,68,1288,29,34,2,0,26,0,2,0,0,1,0,0,0,0,0,0,22,0.0,10,17,6,86,27,34,65.384615384615,0,475,538,2,2.6197,119,5,23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paolo Fernandes,851099,Saudi Pro League 25/26,Saudi Pro League,Al-Khaleej,6.7761904761905,21,3,2,4,1,1.51811422,310,384,80.729166666667,126,184,110,8,32,51.612903225806,28,4,0,0,1,5,12.5,40,16,90,49.450549450549,7,53.846153846154,1230,7.5,1,1,2,0,5,0,18,60.0,9,0,0,25,217,3,26,18,713,30,21,1,0,17,4,10,0,0,0,0,0,0,0,0,0,15,0.0,8,62,40,30,22,19,67.857142857143,1,140,244,0,4.1285,51,0,21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saleh Al-Amri,791578,Saudi Pro League 25/26,Saudi Pro League,Al-Khaleej,6.7444444444444,18,3,3,2,0,1.29846393,312,363,85.950413223141,136,176,91,6,3,33.333333333333,25,8,1,0,0,7,28.0,17,7,44,53.012048192771,6,31.578947368421,947,17.647058823529,0,0,0,0,0,0,11,57.894736842105,12,0,0,9,107,4,27,14,547,16,15,0,0,11,1,2,0,0,0,0,0,0,0,0,0,9,0.0,6,9,25,19,22,16,64.0,0,152,211,0,1.5397,49,1,19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Majed Omar Kanabah,828444,Saudi Pro League 25/26,Saudi Pro League,Al-Khaleej,6.6166666666667,24,0,3,0,1,0.89873304,533,621,85.829307568438,265,268,130,11,6,42.857142857143,39,16,4,1,1,6,35.294117647059,11,1,69,49.640287769784,9,47.368421052632,1483,0.0,0,0,0,0,0,0,38,57.575757575758,9,0,3,9,141,10,71,46,840,24,27,0,0,28,0,2,0,0,0,0,0,0,0,0,0,18,0.0,11,14,17,66,27,22,56.410256410256,0,293,328,0,0.4297,71,2,25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hussain Ahmed Al Issa,989764,Saudi Pro League 25/26,Saudi Pro League,Al-Khaleej,6.7875,8,0,0,1,0,0.33916666,71,80,88.75,25,46,28,5,12,75.0,11,2,1,0,0,0,0.0,4,1,29,61.702127659574,0,0.0,241,0.0,0,0,0,0,0,0,3,100.0,1,0,0,4,31,1,3,3,154,6,6,0,0,4,1,1,0,0,0,0,0,0,0,0,0,2,0.0,5,16,3,3,3,7,63.636363636364,0,26,54,0,0.5026,17,0,8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abdoulie Mboge,2370113,Saudi Pro League 25/26,Saudi Pro League,Al-Khaleej,6.6,1,0,0,0,0,8.024e-05,7,8,87.5,7,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,10,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,7,1,0,0.0,2,0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
