İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented,totalRating,goalsAssistsSum,inaccuratePasses,shotsOffTarget,totalDuelsWon,totalDuelsWonPercentage,goalsFromInsideTheBox,goalsFromOutsideTheBox,shotsFromInsideTheBox,shotsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,penaltyFaced,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,penaltyConversion,duelLost,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,scoringFrequency,savesCaught,savesParried,goalKicks,id,kilometersCovered,numberOfSprints,topSpeed,substitutionsIn,substitutionsOut
Joe Hugill,1018321,Premiership 25/26,Scottish Premiership,Kilmarnock,6.6222222222222,9,2,3,2,2,0.69449851,59,87,67.816091954023,13,46,34,6,3,75.0,3,2,1,0,0,3,33.333333333333,15,5,7,38.888888888889,6,15.384615384615,561,13.333333333333,0,0,0,0,0,0,2,100.0,5,0,0,4,56,8,3,1,163,1,6,0,0,1,3,6,0,0,1,0,0,0,0,0,0,6,0.0,6,4,9,2,15,3,100.0,0,15,72,1,1.8624,15,1,9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyreece John-Jules,934230,Premiership 25/26,Scottish Premiership,Kilmarnock,7.05,18,8,2,3,2,0.89071713,220,330,66.666666666667,51,169,110,14,15,45.454545454545,12,3,2,0,0,3,17.647058823529,47,20,52,42.622950819672,41,49.397590361446,1151,17.021276595745,0,0,0,0,3,0,17,68.0,23,0,0,24,211,4,20,11,612,26,24,2,0,5,3,14,0,0,0,0,0,0,0,0,0,12,0.0,14,33,17,25,26,3,25.0,0,68,262,3,5.2937,42,0,18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Djenairo Daniels,1002417,Premiership 25/26,Scottish Premiership,Kilmarnock,6.7285714285714,7,2,0,1,0,0.14731521,43,54,79.62962962963,18,25,16,3,2,50.0,6,1,2,0,0,0,0.0,8,3,12,30.0,4,30.769230769231,326,25.0,0,0,0,0,0,0,2,50.0,0,0,0,10,38,3,5,3,117,4,9,0,0,7,2,1,0,0,0,0,0,0,0,0,0,4,0.0,3,4,0,4,4,3,50.0,0,21,33,1,1.0208,10,0,7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bruce Anderson,845437,Premiership 25/26,Scottish Premiership,Kilmarnock,6.5,30,4,1,10,2,0.74138541,185,264,70.075757575758,66,119,74,8,1,9.0909090909091,8,1,2,0,0,1,25.0,38,13,37,32.456140350877,27,27.0,1671,10.526315789474,1,0,0,0,0,0,10,71.428571428571,9,0,0,22,177,11,11,5,500,29,42,1,0,6,18,7,0,0,0,0,0,0,0,0,0,20,0.0,8,11,4,14,40,8,100.0,0,78,186,0,5.4078,44,1,30,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marley Watkins,39189,Premiership 25/26,Scottish Premiership,Kilmarnock,6.5615384615385,13,1,1,1,1,0.19737202,45,67,67.164179104478,14,31,21,1,3,50.0,4,2,0,0,0,1,33.333333333333,6,4,13,37.142857142857,11,28.947368421053,328,16.666666666667,0,0,1,0,0,0,0,0.0,7,0,0,10,55,6,1,0,143,7,12,0,0,0,4,2,0,0,0,0,0,0,0,0,0,2,0.0,1,6,3,0,5,2,50.0,0,18,49,0,0.797,17,1,13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scott Tiffoney,858906,Premiership 25/26,Scottish Premiership,Kilmarnock,6.525,12,1,1,1,1,0.74019358,65,114,57.017543859649,17,48,32,8,8,38.095238095238,6,3,0,0,0,4,17.391304347826,8,3,25,35.714285714286,3,27.272727272727,573,12.5,0,0,0,0,0,0,0,0.0,4,0,0,21,134,5,10,4,267,11,7,0,0,4,6,4,0,0,0,0,0,0,0,0,0,6,0.0,8,21,23,6,15,1,16.666666666667,0,24,90,0,1.1455,31,0,12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Findlay Curtis,1489210,Premiership 25/26,Scottish Premiership,Kilmarnock,6.9176470588235,17,2,4,1,1,1.98655785,180,252,71.428571428571,63,117,66,14,15,45.454545454545,25,8,1,0,0,8,23.529411764706,34,10,53,54.081632653061,17,47.222222222222,766,5.8823529411765,0,0,0,0,0,0,2,12.5,16,0,0,9,160,6,11,3,498,13,12,1,0,6,0,12,0,0,1,0,0,0,0,0,0,8,0.0,14,33,34,16,11,17,68.0,0,75,177,1,2.1748,36,3,18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aaron Tshibola,353602,Premiership 25/26,Scottish Premiership,Kilmarnock,6.7625,8,0,0,0,0,0.14432984,201,226,88.938053097345,103,98,45,5,0,0.0,14,4,2,0,0,0,0.0,4,0,17,45.945945945946,9,69.230769230769,378,0.0,0,0,0,0,0,0,13,59.090909090909,5,0,0,6,44,1,10,4,294,5,9,0,0,4,0,2,0,0,0,0,0,0,0,0,0,4,0.0,5,1,1,22,8,7,50.0,0,107,119,0,0.0629,25,0,8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Watson,1384241,Premiership 25/26,Scottish Premiership,Kilmarnock,6.7413793103448,29,3,2,2,1,1.34542684,425,622,68.327974276527,151,274,162,22,19,48.717948717949,52,26,9,1,1,16,45.714285714286,36,11,113,47.478991596639,28,40.0,2304,8.3333333333333,0,0,0,0,1,0,43,45.744680851064,31,1,0,24,317,11,62,20,1066,43,34,0,0,48,3,13,0,0,4,0,0,0,0,0,0,26,0.0,22,39,35,94,48,36,69.230769230769,0,189,433,1,3.2908,90,10,29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bradley Lyons,886878,Premiership 25/26,Scottish Premiership,Kilmarnock,6.7857142857143,28,1,1,2,1,1.10508598,678,847,80.047225501771,330,348,178,14,11,55.0,34,19,8,0,0,4,20.0,22,9,81,55.862068965517,55,57.894736842105,1983,4.5454545454545,0,0,0,2,1,0,42,41.176470588235,67,0,0,19,238,11,52,23,1209,36,24,0,0,14,3,2,0,0,2,0,0,0,0,0,0,23,0.0,14,20,20,102,44,21,61.764705882353,0,378,469,1,1.5513,118,13,28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
