İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented,totalRating,goalsAssistsSum,inaccuratePasses,shotsOffTarget,totalDuelsWon,totalDuelsWonPercentage,goalsFromInsideTheBox,goalsFromOutsideTheBox,shotsFromInsideTheBox,shotsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,penaltyFaced,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,penaltyConversion,duelLost,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,scoringFrequency,savesCaught,savesParried,goalKicks,id,kilometersCovered,numberOfSprints,topSpeed,substitutionsIn,substitutionsOut
Tawanda Maswanhise,1065210,Premiership 25/26,Scottish Premiership,Motherwell,7.0137931034483,29,17,3,13,2,2.089452,273,350,78.0,54,219,151,14,28,37.333333333333,24,22,1,0,0,8,21.621621621622,74,38,105,42.857142857143,11,20.37037037037,2373,22.972972972973,3,3,3,0,0,0,3,50.0,13,0,0,37,279,5,12,3,843,53,50,1,0,11,19,18,0,0,7,0,0,0,0,0,0,29,0.0,14,75,37,6,23,12,50.0,0,65,285,4,12.8975,55,0,29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Regan Charles-Cook,803116,Premiership 25/26,Scottish Premiership,Motherwell,6.5944444444444,18,0,2,2,1,0.79026703,239,273,87.545787545788,73,166,117,4,7,25.925925925926,7,1,1,0,0,0,0.0,9,3,45,49.450549450549,6,37.5,694,0.0,0,0,0,1,0,0,6,75.0,3,0,0,9,108,2,6,2,460,31,17,0,0,1,3,3,0,0,0,0,0,0,0,0,0,7,0.0,4,27,13,8,7,4,57.142857142857,0,79,194,0,1.0815,26,2,19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eythor Bjørgolfsson,1492519,Premiership 25/26,Scottish Premiership,Motherwell,6.6111111111111,9,1,2,2,2,0.33139961,24,35,68.571428571429,5,19,13,7,0,0.0,1,0,1,0,0,0,0.0,7,4,5,25.0,12,50.0,213,14.285714285714,0,0,0,0,0,0,0,0.0,4,0,0,7,26,2,0,0,78,5,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,7,1,2,1,2,1,100.0,0,10,25,0,0.8636,4,0,9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Callum Hendry,888458,Premiership 25/26,Scottish Premiership,Motherwell,6.4333333333333,15,0,2,4,0,0.77346505,156,208,75.0,65,91,59,6,7,43.75,6,6,3,0,0,1,20.0,24,10,24,42.105263157895,18,40.909090909091,706,0.0,0,0,0,0,1,0,4,66.666666666667,9,0,0,4,98,0,3,1,347,12,12,1,0,8,8,4,0,0,0,0,0,0,0,0,0,8,0.0,6,16,5,6,6,2,33.333333333333,0,73,135,0,2.3605,12,1,15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luca Ross,1401756,Premiership 25/26,Scottish Premiership,Motherwell,6.58,5,0,0,0,0,0.09560832,21,25,84.0,6,15,7,1,2,50.0,1,1,0,0,0,1,50.0,0,0,5,50.0,1,50.0,54,0.0,0,0,0,0,0,0,1,50.0,1,0,0,2,10,0,0,0,47,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,4,2,2,0,1,100.0,0,8,17,0,0.0,1,0,9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ibrahim Said,1002471,Premiership 25/26,Scottish Premiership,Motherwell,6.7870967741936,31,3,8,3,0,3.60206124,614,748,82.085561497326,160,454,289,36,57,59.375,21,8,5,0,0,9,28.125,32,8,111,45.30612244898,6,33.333333333333,1941,9.375,0,0,0,1,0,0,18,50.0,13,0,1,51,343,19,35,16,1207,33,36,0,0,9,3,13,0,0,2,0,0,0,0,0,0,22,0.0,36,96,32,36,19,15,71.428571428571,0,188,560,1,3.6763,129,1,32,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elijah Just,905267,Premiership 25/26,Scottish Premiership,Motherwell,7.1689655172414,29,7,11,6,7,6.38267358,767,975,78.666666666667,207,560,391,41,40,44.943820224719,49,17,2,0,0,13,28.260869565217,65,24,137,49.63768115942,19,40.425531914894,2200,10.769230769231,0,0,0,0,5,0,26,48.148148148148,16,0,0,36,411,15,48,15,1546,48,40,1,0,16,5,22,0,0,5,0,0,0,0,0,0,26,0.0,41,89,46,54,20,31,63.265306122449,0,247,728,4,5.8022,118,0,29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elliot Watt,942060,Premiership 25/26,Scottish Premiership,Motherwell,7.7035714285714,28,5,3,1,3,3.9653304,2027,2333,86.88384054865,1027,1000,513,34,21,75.0,59,31,6,0,0,16,27.118644067797,24,6,113,55.392156862745,22,40.740740740741,2383,20.833333333333,0,0,0,0,4,0,184,68.401486988848,46,1,2,23,421,13,245,155,2790,35,27,0,0,34,0,5,0,0,10,0,0,0,0,0,0,28,0.0,34,28,59,269,24,35,59.322033898305,0,1104,1229,12,1.9942,204,14,28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Callum Slattery,920371,Premiership 25/26,Scottish Premiership,Motherwell,7.0653846153846,26,3,7,5,8,5.1573717,874,1065,82.065727699531,308,566,359,41,28,43.75,29,8,5,0,0,24,29.62962962963,64,22,125,49.407114624506,10,25.0,1922,4.6875,0,0,0,0,8,1,24,38.095238095238,25,0,1,45,399,11,62,22,1621,68,32,0,0,18,5,15,1,0,9,0,0,0,0,0,0,21,12.5,40,64,81,63,10,15,51.724137931034,0,346,719,4,3.8499,84,6,26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lukas Fadinger,936277,Premiership 25/26,Scottish Premiership,Motherwell,6.8724137931034,29,1,1,2,1,1.57621091,1331,1458,91.289437585734,702,629,283,20,13,33.333333333333,66,26,2,1,1,2,12.5,20,10,123,55.656108597285,28,63.636363636364,2481,5.0,0,0,0,0,0,0,35,60.344827586207,26,0,1,26,228,10,50,32,1861,45,31,0,0,15,2,5,0,0,13,0,0,0,0,0,0,29,0.0,20,39,16,58,24,38,57.575757575758,0,754,704,1,1.5229,119,3,29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oscar Priestman,1190097,Premiership 25/26,Scottish Premiership,Motherwell,6.8045454545455,22,0,1,0,0,0.61339645,609,669,91.031390134529,280,329,161,9,10,71.428571428571,14,5,1,0,0,2,33.333333333333,4,1,39,57.352941176471,3,33.333333333333,999,0.0,0,0,0,0,0,0,21,67.741935483871,16,0,0,4,85,4,13,7,799,15,13,1,0,8,1,2,0,0,4,0,0,0,0,0,0,9,0.0,9,14,6,31,5,9,64.285714285714,0,302,367,0,0.3742,53,3,24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andy Halliday,60033,Premiership 25/26,Scottish Premiership,Motherwell,0.0,0,0,0,0,0,4.7e-06,1,1,100.0,1,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,2,0.0,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,1,0,0,0.0,0,0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom Sparrow,1014453,Premiership 25/26,Scottish Premiership,Motherwell,6.6545454545455,22,0,1,1,2,1.62270266,537,602,89.202657807309,231,306,183,14,3,14.285714285714,30,4,2,0,0,9,29.032258064516,8,3,44,44.0,10,30.30303030303,1133,0.0,0,0,0,0,0,0,16,51.612903225806,19,1,0,14,151,4,18,9,906,11,12,0,0,13,5,2,0,0,4,0,0,0,0,0,0,11,0.0,14,21,31,31,9,14,46.666666666667,0,255,347,0,0.6428,57,4,23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sam Nicholson,269183,Premiership 25/26,Scottish Premiership,Motherwell,6.5571428571429,7,0,0,0,0,0.13089261,45,57,78.947368421053,14,31,24,2,2,33.333333333333,3,0,0,0,0,1,50.0,4,0,11,55.0,0,0.0,106,0.0,0,0,0,0,0,0,1,100.0,0,0,0,3,26,0,4,2,93,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1,6,2,1,0,2,66.666666666667,0,16,41,0,0.1544,7,0,7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zander McAllister,1981212,Premiership 25/26,Scottish Premiership,Motherwell,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,2,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rocco McColm,2180368,Premiership 25/26,Scottish Premiership,Motherwell,6.8,1,0,0,0,0,0.00242629,11,12,91.666666666667,4,7,0,0,0,0.0,1,0,0,0,0,0,0.0,0,0,1,100.0,0,0.0,10,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,100.0,0,4,8,0,0.0,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stephen Welsh,862953,Premiership 25/26,Scottish Premiership,Motherwell,7.1826086956522,23,1,2,0,1,0.81126997,1278,1394,91.67862266858,932,346,119,5,1,33.333333333333,20,31,2,0,0,0,0.0,3,1,40,63.492063492063,60,54.054054054054,1877,33.333333333333,0,0,0,0,0,0,69,60.526315789474,141,0,1,2,135,1,67,36,1691,20,7,0,0,12,0,1,0,0,10,0,0,0,0,0,0,22,0.0,5,3,0,114,14,11,55.0,0,971,423,3,0.4405,76,6,23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emmanuel Longelo,991612,Premiership 25/26,Scottish Premiership,Motherwell,6.84,30,5,8,0,4,3.19074729,767,978,78.425357873211,382,385,231,23,28,37.333333333333,32,21,3,1,1,22,21.153846153846,34,11,78,41.489361702128,19,40.425531914894,2199,14.705882352941,0,0,0,1,2,0,25,30.864197530864,55,0,1,26,450,6,50,22,1687,18,21,1,0,17,5,16,0,0,5,0,0,0,0,0,0,25,0.0,23,75,104,81,22,21,65.625,0,459,519,4,2.9404,105,10,30,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Johnny Koutroumbis,845770,Premiership 25/26,Scottish Premiership,Motherwell,6.9409090909091,22,1,0,0,0,0.68522599,671,788,85.152284263959,318,353,166,14,16,66.666666666667,25,16,1,0,0,5,20.0,8,3,63,62.376237623762,15,51.724137931034,1367,12.5,0,0,1,0,0,0,13,32.5,37,0,0,9,193,4,30,11,1145,22,13,0,0,8,0,1,0,0,2,0,0,0,0,0,0,16,0.0,14,24,25,40,9,17,68.0,0,347,441,0,0.4098,68,7,22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paul McGinn,214506,Premiership 25/26,Scottish Premiership,Motherwell,7.19,30,0,2,0,0,0.72498798,1786,1975,90.430379746835,1300,486,189,10,8,66.666666666667,43,19,3,0,0,2,50.0,7,3,66,70.967741935484,80,52.980132450331,2612,0.0,0,0,0,0,0,0,95,51.630434782609,148,1,0,6,221,1,112,56,2332,15,11,0,0,7,0,0,0,0,15,0,0,0,0,0,0,29,0.0,10,12,4,184,24,29,67.441860465116,0,1373,602,3,0.4861,147,14,30,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stephen O'Donnell,178489,Premiership 25/26,Scottish Premiership,Motherwell,6.9392857142857,28,0,2,1,1,2.0991125,1198,1393,86.001435750179,745,453,207,17,10,66.666666666667,21,13,1,0,0,12,22.641509433962,6,0,35,52.238805970149,24,60.0,1728,0.0,0,0,0,0,0,0,70,48.611111111111,64,0,0,5,270,2,107,57,1746,4,15,0,0,7,1,3,1,0,9,0,0,0,0,0,0,20,0.0,16,15,53,144,17,15,71.428571428571,0,811,582,0,0.2518,109,7,29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liam Gordon,339605,Premiership 25/26,Scottish Premiership,Motherwell,6.8,12,0,1,1,0,0.38251618,544,590,92.203389830508,436,108,28,2,0,0.0,4,4,4,0,0,1,50.0,5,1,4,28.571428571429,21,56.756756756757,807,0.0,0,0,0,1,0,0,31,58.490566037736,40,0,1,0,52,1,23,10,674,0,10,0,0,0,0,1,0,0,3,0,0,0,0,0,0,8,0.0,2,0,2,53,8,2,50.0,0,455,135,0,0.3674,11,6,13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan McGhee,326379,Premiership 25/26,Scottish Premiership,Motherwell,6.7333333333333,3,0,1,0,0,0.1917499,24,25,96.0,11,13,8,1,0,0.0,0,0,0,0,0,0,0.0,1,1,0,0.0,4,100.0,43,0.0,0,0,0,0,0,0,3,100.0,2,0,0,0,8,0,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,2,3,3,0,0,0.0,0,11,14,0,0.0587,3,0,5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Calum Ward,1047365,Premiership 25/26,Scottish Premiership,Motherwell,7.259375,32,0,1,0,0,0.11682109,1298,1552,83.634020618557,1206,92,34,3,1,50.0,2,1,1,0,0,0,0.0,0,0,4,66.666666666667,13,86.666666666667,2880,0.0,0,0,0,0,0,0,211,47.415730337079,34,2,3,0,269,0,224,145,1907,2,0,0,0,1,0,0,0,89,17,0,13,18,17,30,0,32,0.0,3,2,0,445,26,2,100.0,0,1284,268,0,0.0,311,0,32,9.4035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
