İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented,totalRating,goalsAssistsSum,inaccuratePasses,shotsOffTarget,totalDuelsWon,totalDuelsWonPercentage,goalsFromInsideTheBox,goalsFromOutsideTheBox,shotsFromInsideTheBox,shotsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,penaltyFaced,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,penaltyConversion,duelLost,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,scoringFrequency,savesCaught,savesParried,goalKicks,id,kilometersCovered,numberOfSprints,topSpeed,substitutionsIn,substitutionsOut
Stefan Posch,355486,Serie A 25/26,Serie A,Como,6.7076923076923,13,1,0,0,0,0.25100691,196,242,80.99173553719,106,90,43,2,1,100.0,12,4,1,0,0,3,27.272727272727,8,3,19,55.882352941176,8,42.105263157895,406,12.5,0,0,0,0,0,0,9,32.142857142857,15,0,0,4,70,0,19,8,379,6,9,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,0.0,2,1,11,28,3,3,25.0,0,119,123,0,0.8001,18,1,14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Álvaro Morata,125407,Serie A 25/26,Serie A,Como,6.5333333333333,18,0,1,7,1,0.47496857,156,203,76.847290640394,57,99,57,8,2,40.0,11,1,1,0,1,3,37.5,22,7,41,53.246753246753,13,43.333333333333,794,0.0,1,0,1,0,1,0,10,76.923076923077,7,0,0,13,88,3,11,8,340,28,14,0,0,6,8,4,0,0,1,0,0,0,0,0,0,8,0.0,8,5,8,13,4,7,63.636363636364,1,68,135,0,4.4024,16,0,20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Assane Diao,1493689,Serie A 25/26,Serie A,Como,6.83,10,1,2,1,1,0.32872754,133,167,79.640718562874,31,102,50,5,15,46.875,4,2,0,0,0,2,22.222222222222,11,5,38,53.521126760563,2,25.0,529,9.0909090909091,0,0,0,0,0,0,1,33.333333333333,3,0,0,9,81,2,3,0,291,20,6,0,0,2,0,3,0,0,1,0,0,0,0,0,0,6,0.0,5,32,9,3,4,0,0.0,0,38,129,1,0.7143,20,1,10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anastasios Douvikas,894863,Serie A 25/26,Serie A,Como,6.8387096774194,31,11,2,9,1,1.39641575,213,274,77.737226277372,61,152,95,21,9,36.0,11,4,0,0,0,0,0.0,51,24,52,40.0,29,46.774193548387,1727,21.56862745098,1,1,1,0,0,0,8,72.727272727273,11,0,0,33,179,4,10,5,555,32,27,1,0,6,4,10,0,0,4,0,0,0,0,0,0,19,0.0,21,25,4,11,15,8,72.727272727273,0,73,201,4,8.9795,21,4,31,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicolas-Gerrit Kühn,877835,Serie A 25/26,Serie A,Como,6.625,20,1,1,1,1,1.22245348,173,212,81.603773584906,34,139,82,11,10,55.555555555556,13,3,0,0,0,4,30.769230769231,8,3,25,43.859649122807,2,18.181818181818,636,12.5,0,0,0,0,0,0,4,44.444444444444,0,0,0,10,86,3,12,3,318,2,6,0,0,9,3,3,0,0,0,0,0,0,0,0,0,6,0.0,11,18,13,9,6,6,46.153846153846,0,39,173,0,1.02,24,0,21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nico Paz,1171451,Serie A 25/26,Serie A,Como,7.2766666666667,30,10,11,3,6,3.68658378,997,1207,82.601491300746,362,635,341,44,58,54.205607476636,78,24,5,0,0,11,22.0,105,42,173,51.951951951952,26,56.521739130435,2477,9.5238095238095,2,0,0,0,10,1,22,47.826086956522,11,0,3,41,419,23,84,36,1841,37,45,3,0,29,0,33,0,0,9,0,0,0,0,0,0,28,10.0,44,107,50,46,21,46,58.974358974359,0,412,795,7,7.7209,121,3,30,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin Baturina,1090019,Serie A 25/26,Serie A,Como,7.1772727272727,22,6,6,0,3,3.73047703,503,573,87.783595113438,185,318,161,41,12,41.379310344828,14,5,0,0,0,23,40.350877192982,16,6,56,45.528455284553,5,41.666666666667,1077,37.5,0,0,0,0,0,0,9,60.0,2,0,0,20,163,11,14,3,810,30,13,0,0,18,0,4,0,0,1,0,0,0,0,0,0,11,0.0,41,29,57,15,10,9,64.285714285714,0,203,370,3,1.1323,58,2,22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sergi Roberto,123976,Serie A 25/26,Serie A,Como,6.6375,16,0,0,2,0,0.47858806,366,396,92.424242424242,198,168,67,6,3,42.857142857143,7,5,3,0,0,3,100.0,7,2,19,44.186046511628,5,71.428571428571,484,0.0,0,0,0,0,0,0,7,58.333333333333,7,0,1,5,47,0,9,3,469,9,9,0,0,6,0,1,0,0,0,0,0,0,0,0,0,4,0.0,6,7,3,12,6,6,85.714285714286,0,204,192,0,0.9647,18,1,16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Máximo Perrone,1086286,Serie A 25/26,Serie A,Como,6.9965517241379,29,3,4,3,4,2.56258472,1621,1778,91.169853768279,822,799,274,29,8,50.0,48,19,8,0,0,2,25.0,14,7,76,46.625766871166,12,54.545454545455,2208,21.428571428571,0,0,0,1,0,0,52,64.197530864198,24,0,4,18,222,8,87,56,2044,20,36,0,0,26,0,2,2,0,11,0,0,0,0,0,0,27,0.0,27,16,8,81,16,30,62.5,0,868,910,2,2.0058,112,3,29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jesús Rodriguez,1800245,Serie A 25/26,Serie A,Como,6.8269230769231,26,1,8,3,7,3.49196883,325,410,79.268292682927,85,240,147,32,34,39.080459770115,23,5,2,1,1,10,19.607843137255,42,10,84,43.298969072165,13,59.090909090909,1548,2.3809523809524,0,0,0,1,0,0,7,58.333333333333,10,0,0,29,271,10,9,5,805,27,22,0,0,9,3,9,0,0,1,0,0,0,0,0,0,16,0.0,32,87,51,12,11,16,69.565217391304,0,101,309,2,3.7896,66,0,26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
